WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2153700,ASSET-00743,Emergency,SENSOR-FAULT,339,493,000150000698
WO-2153701,ASSET-00743,Preventive,,0,,000150000698
WO-2153702,ASSET-00743,Preventive,,0,,000150000698
WO-2153703,ASSET-00743,Preventive,,0,,000150000698
WO-2153704,ASSET-00743,Preventive,,0,,000150000698
WO-2153705,ASSET-00743,Preventive,,0,,000150000698
WO-2153706,ASSET-00744,Preventive,,0,,000150000700
WO-2153707,ASSET-00744,Corrective,BEARING-FAILURE,34,1515,000150000700
WO-2153708,ASSET-00744,Preventive,,0,,000150000700
WO-2153709,ASSET-00744,Corrective,CALIBRATION-DRIFT,142,547,000150000700
WO-2153710,ASSET-00744,Corrective,BEARING-FAILURE,192,1748,000150000700
WO-2153711,ASSET-00744,Preventive,,0,,000150000700
WO-2153712,ASSET-00745,Preventive,,0,,000150000701
WO-2153713,ASSET-00745,Corrective,MOTOR-BURNOUT,213,769,000150000701
WO-2153714,ASSET-00745,Preventive,,0,,000150000701
WO-2153715,ASSET-00745,Preventive,,0,,000150000701
WO-2153716,ASSET-00745,Preventive,,0,,000150000701
WO-2153717,ASSET-00745,Preventive,,0,,000150000701
WO-2153718,ASSET-00746,Preventive,,0,,000150000702
WO-2153719,ASSET-00746,Preventive,,0,,000150000702
WO-2153720,ASSET-00746,Preventive,,0,,000150000702
WO-2153721,ASSET-00746,Preventive,,0,,000150000702
WO-2153722,ASSET-00747,Preventive,,0,,000150000703
WO-2153723,ASSET-00747,Corrective,MOTOR-BURNOUT,76,1248,000150000703
WO-2153724,ASSET-00747,Preventive,,0,,000150000703
WO-2153725,ASSET-00747,Emergency,SENSOR-FAULT,550,1248,000150000703
WO-2153726,ASSET-00747,Preventive,,0,,000150000703
WO-2153727,ASSET-00747,Preventive,,0,,000150000703
WO-2153728,ASSET-00747,Preventive,,0,,000150000703
WO-2153729,ASSET-00748,Emergency,BEARING-FAILURE,248,1892,000150000704
WO-2153730,ASSET-00748,Corrective,SPINDLE-SEIZURE,145,1355,000150000704
WO-2153731,ASSET-00748,Corrective,CONTROLLER-FAULT,240,1325,000150000704
WO-2153732,ASSET-00748,Preventive,,0,,000150000704
WO-2153733,ASSET-00748,Preventive,,0,,000150000704
WO-2153734,ASSET-00748,Preventive,,0,,000150000704
WO-2153735,ASSET-00749,Emergency,SPINDLE-SEIZURE,407,1439,000150000705
WO-2153736,ASSET-00749,Preventive,,0,,000150000705
WO-2153737,ASSET-00749,Preventive,,0,,000150000705
WO-2153738,ASSET-00749,Preventive,,0,,000150000705
WO-2153739,ASSET-00750,Corrective,HYDRAULIC-LEAK,165,1409,000150000706
WO-2153740,ASSET-00750,Corrective,SENSOR-FAULT,96,1087,000150000706
WO-2153741,ASSET-00750,Preventive,,0,,000150000706
WO-2153742,ASSET-00750,Emergency,MOTOR-BURNOUT,324,1069,000150000706
WO-2153743,ASSET-00750,Preventive,,0,,000150000706
WO-2153744,ASSET-00750,Emergency,CONTROLLER-FAULT,424,1199,000150000706
WO-2153745,ASSET-00751,Preventive,,0,,000150000707
WO-2153746,ASSET-00751,Preventive,,0,,000150000707
WO-2153747,ASSET-00751,Preventive,,0,,000150000707
WO-2153748,ASSET-00751,Corrective,BEARING-FAILURE,107,1017,000150000707
WO-2153749,ASSET-00752,Preventive,,0,,000150000708
WO-2153750,ASSET-00752,Preventive,,0,,000150000708
WO-2153751,ASSET-00752,Preventive,,0,,000150000708
WO-2153752,ASSET-00752,Preventive,,0,,000150000708
WO-2153753,ASSET-00753,Preventive,,0,,000150000709
WO-2153754,ASSET-00753,Corrective,PNEUMATIC-LEAK,230,1704,000150000709
WO-2153755,ASSET-00753,Preventive,,0,,000150000709
WO-2153756,ASSET-00753,Preventive,,0,,000150000709
WO-2153757,ASSET-00753,Preventive,,0,,000150000709
WO-2153758,ASSET-00753,Corrective,SPINDLE-SEIZURE,124,1134,000150000709
WO-2153759,ASSET-00753,Corrective,HYDRAULIC-LEAK,176,1210,000150000709
WO-2153760,ASSET-00753,Corrective,HYDRAULIC-LEAK,49,1513,000150000709
WO-2153761,ASSET-00754,Corrective,CONTROLLER-FAULT,111,1024,000150000710
WO-2153762,ASSET-00754,Preventive,,0,,000150000710
WO-2153763,ASSET-00754,Preventive,,0,,000150000710
WO-2153764,ASSET-00754,Emergency,HYDRAULIC-LEAK,403,1926,000150000710
WO-2153765,ASSET-00754,Preventive,,0,,000150000710
WO-2153766,ASSET-00755,Corrective,CONTROLLER-FAULT,110,632,000150000711
WO-2153767,ASSET-00755,Corrective,MOTOR-BURNOUT,155,1634,000150000711
WO-2153768,ASSET-00755,Preventive,,0,,000150000711
WO-2153769,ASSET-00755,Corrective,SENSOR-FAULT,39,303,000150000711
WO-2153770,ASSET-00756,Corrective,SENSOR-FAULT,110,802,000150000712
WO-2153771,ASSET-00756,Emergency,CONTROLLER-FAULT,507,554,000150000712
WO-2153772,ASSET-00756,Preventive,,0,,000150000712
WO-2153773,ASSET-00756,Corrective,BELT-FAILURE,131,1191,000150000712
WO-2153774,ASSET-00756,Corrective,BEARING-FAILURE,85,1080,000150000712
WO-2153775,ASSET-00756,Emergency,SPINDLE-SEIZURE,502,1269,000150000712
WO-2153776,ASSET-00756,Corrective,CONTROLLER-FAULT,42,744,000150000712
WO-2153777,ASSET-00757,Preventive,,0,,000150000713
WO-2153778,ASSET-00757,Emergency,SENSOR-FAULT,315,702,000150000713
WO-2153779,ASSET-00758,Preventive,,0,,000150000714
WO-2153780,ASSET-00759,Preventive,,0,,000150000715
WO-2153781,ASSET-00759,Preventive,,0,,000150000715
WO-2153782,ASSET-00759,Corrective,DIE-WEAR,227,1326,000150000715
WO-2153783,ASSET-00759,Preventive,,0,,000150000715
WO-2153784,ASSET-00760,Preventive,,0,,000150000716
WO-2153785,ASSET-00760,Preventive,,0,,000150000716
WO-2153786,ASSET-00760,Corrective,BEARING-FAILURE,171,430,000150000716
WO-2153787,ASSET-00760,Preventive,,0,,000150000716
WO-2153788,ASSET-00760,Preventive,,0,,000150000716
WO-2153789,ASSET-00760,Corrective,DIE-WEAR,96,467,000150000716
WO-2153790,ASSET-00761,Preventive,,0,,000150000717
WO-2153791,ASSET-00761,Emergency,HYDRAULIC-LEAK,147,1359,000150000717
WO-2153792,ASSET-00761,Emergency,HYDRAULIC-LEAK,424,789,000150000717
WO-2153793,ASSET-00761,Preventive,,0,,000150000717
WO-2153794,ASSET-00761,Corrective,CALIBRATION-DRIFT,157,810,000150000717
WO-2153795,ASSET-00762,Corrective,DIE-WEAR,189,715,000150000718
WO-2153796,ASSET-00762,Preventive,,0,,000150000718
WO-2153797,ASSET-00763,Preventive,,0,,000150000719
WO-2153798,ASSET-00763,Preventive,,0,,000150000719
WO-2153799,ASSET-00763,Corrective,PNEUMATIC-LEAK,156,1067,000150000719
WO-2153800,ASSET-00763,Preventive,,0,,000150000719
WO-2153801,ASSET-00763,Corrective,MOTOR-BURNOUT,120,776,000150000719
WO-2153802,ASSET-00764,Corrective,BELT-FAILURE,37,480,000150000720
WO-2153803,ASSET-00764,Preventive,,0,,000150000720
WO-2153804,ASSET-00764,Preventive,,0,,000150000720
WO-2153805,ASSET-00764,Preventive,,0,,000150000720
WO-2153806,ASSET-00764,Emergency,HYDRAULIC-LEAK,168,1590,000150000720
WO-2153807,ASSET-00764,Corrective,CONTROLLER-FAULT,122,744,000150000720
WO-2153808,ASSET-00765,Preventive,,0,,000150000721
WO-2153809,ASSET-00765,Corrective,CONTROLLER-FAULT,88,771,000150000721
WO-2153810,ASSET-00765,Preventive,,0,,000150000721
WO-2153811,ASSET-00765,Preventive,,0,,000150000721
WO-2153812,ASSET-00765,Corrective,SPINDLE-SEIZURE,32,1050,000150000721
WO-2153813,ASSET-00765,Preventive,,0,,000150000721
WO-2153814,ASSET-00765,Preventive,,0,,000150000721
WO-2153815,ASSET-00766,Preventive,,0,,000150000722
WO-2153816,ASSET-00766,Corrective,CONTROLLER-FAULT,114,1984,000150000722
WO-2153817,ASSET-00766,Corrective,SENSOR-FAULT,167,1974,000150000722
WO-2153818,ASSET-00766,Preventive,,0,,000150000722
WO-2153819,ASSET-00767,Preventive,,0,,000150000723
WO-2153820,ASSET-00767,Preventive,,0,,000150000723
WO-2153821,ASSET-00767,Preventive,,0,,000150000723
WO-2153822,ASSET-00767,Preventive,,0,,000150000723
WO-2153823,ASSET-00767,Preventive,,0,,000150000723
WO-2153824,ASSET-00767,Preventive,,0,,000150000723
WO-2153825,ASSET-00768,Preventive,,0,,000150000724
WO-2153826,ASSET-00768,Preventive,,0,,000150000724
WO-2153827,ASSET-00768,Preventive,,0,,000150000724
WO-2153828,ASSET-00768,Preventive,,0,,000150000724
WO-2153829,ASSET-00768,Corrective,CONTROLLER-FAULT,156,522,000150000724
WO-2153830,ASSET-00768,Preventive,,0,,000150000724
WO-2153831,ASSET-00768,Preventive,,0,,000150000724
WO-2153832,ASSET-00768,Preventive,,0,,000150000724
WO-2153833,ASSET-00769,Preventive,,0,,000150000725
WO-2153834,ASSET-00769,Preventive,,0,,000150000725
WO-2153835,ASSET-00769,Corrective,SENSOR-FAULT,77,754,000150000725
WO-2153836,ASSET-00770,Preventive,,0,,000150000726
WO-2153837,ASSET-00770,Preventive,,0,,000150000726
WO-2153838,ASSET-00770,Corrective,CALIBRATION-DRIFT,99,941,000150000726
WO-2153839,ASSET-00770,Corrective,SENSOR-FAULT,193,877,000150000726
WO-2153840,ASSET-00770,Preventive,,0,,000150000726
WO-2153841,ASSET-00770,Corrective,BELT-FAILURE,238,1242,000150000726
WO-2153842,ASSET-00770,Preventive,,0,,000150000726
WO-2153843,ASSET-00771,Corrective,SENSOR-FAULT,100,1561,000150000727
WO-2153844,ASSET-00771,Corrective,SENSOR-FAULT,223,1776,000150000727
WO-2153845,ASSET-00771,Preventive,,0,,000150000727
WO-2153846,ASSET-00772,Preventive,,0,,000150000728
WO-2153847,ASSET-00772,Emergency,SENSOR-FAULT,253,1928,000150000728
WO-2153848,ASSET-00772,Preventive,,0,,000150000728
WO-2153849,ASSET-00772,Preventive,,0,,000150000728
WO-2153850,ASSET-00772,Preventive,,0,,000150000728
WO-2153851,ASSET-00773,Preventive,,0,,000150000729
WO-2153852,ASSET-00773,Preventive,,0,,000150000729
WO-2153853,ASSET-00773,Preventive,,0,,000150000729
WO-2153854,ASSET-00773,Corrective,DIE-WEAR,92,1549,000150000729
WO-2153855,ASSET-00773,Corrective,MOTOR-BURNOUT,228,623,000150000729
WO-2153856,ASSET-00774,Corrective,HYDRAULIC-LEAK,210,394,000150000730
WO-2153857,ASSET-00774,Preventive,,0,,000150000730
WO-2153858,ASSET-00774,Preventive,,0,,000150000730
WO-2153859,ASSET-00774,Corrective,MOTOR-BURNOUT,124,1365,000150000730
WO-2153860,ASSET-00774,Corrective,SPINDLE-SEIZURE,80,1937,000150000730
WO-2153861,ASSET-00774,Corrective,MOTOR-BURNOUT,64,496,000150000730
WO-2153862,ASSET-00774,Corrective,HYDRAULIC-LEAK,194,1850,000150000730
WO-2153863,ASSET-00774,Preventive,,0,,000150000730
WO-2153864,ASSET-00774,Preventive,,0,,000150000730
WO-2153865,ASSET-00774,Preventive,,0,,000150000730
WO-2153866,ASSET-00774,Corrective,CALIBRATION-DRIFT,233,1405,000150000730
WO-2153867,ASSET-00775,Corrective,DIE-WEAR,64,722,000150000731
WO-2153868,ASSET-00775,Preventive,,0,,000150000731
WO-2153869,ASSET-00775,Preventive,,0,,000150000731
WO-2153870,ASSET-00775,Corrective,PNEUMATIC-LEAK,233,1931,000150000731
WO-2153871,ASSET-00776,Corrective,HYDRAULIC-LEAK,228,824,000150000732
WO-2153872,ASSET-00776,Emergency,BEARING-FAILURE,276,706,000150000732
WO-2153873,ASSET-00776,Emergency,BEARING-FAILURE,385,534,000150000732
WO-2153874,ASSET-00776,Corrective,HYDRAULIC-LEAK,149,1519,000150000732
WO-2153875,ASSET-00776,Preventive,,0,,000150000732
WO-2153876,ASSET-00776,Preventive,,0,,000150000732
WO-2153877,ASSET-00777,Corrective,MOTOR-BURNOUT,81,1841,000150000733
WO-2153878,ASSET-00777,Corrective,MOTOR-BURNOUT,134,513,000150000733
WO-2153879,ASSET-00777,Preventive,,0,,000150000733
WO-2153880,ASSET-00777,Corrective,DIE-WEAR,174,1561,000150000733
WO-2153881,ASSET-00777,Corrective,SPINDLE-SEIZURE,140,1308,000150000733
WO-2153882,ASSET-00778,Preventive,,0,,000150000734
WO-2153883,ASSET-00778,Preventive,,0,,000150000734
WO-2153884,ASSET-00778,Preventive,,0,,000150000734
WO-2153885,ASSET-00778,Corrective,BELT-FAILURE,87,1781,000150000734
WO-2153886,ASSET-00778,Preventive,,0,,000150000734
WO-2153887,ASSET-00779,Corrective,SENSOR-FAULT,165,1366,000150000735
WO-2153888,ASSET-00779,Corrective,CONTROLLER-FAULT,35,1154,000150000735
WO-2153889,ASSET-00780,Preventive,,0,,000150000736
WO-2153890,ASSET-00780,Corrective,PNEUMATIC-LEAK,112,1338,000150000736
WO-2153891,ASSET-00780,Corrective,BEARING-FAILURE,188,1411,000150000736
WO-2153892,ASSET-00780,Corrective,SPINDLE-SEIZURE,86,806,000150000736
WO-2153893,ASSET-00780,Preventive,,0,,000150000736
WO-2153894,ASSET-00781,Preventive,,0,,000150000737
WO-2153895,ASSET-00781,Emergency,SPINDLE-SEIZURE,85,1800,000150000737
WO-2153896,ASSET-00781,Preventive,,0,,000150000737
WO-2153897,ASSET-00781,Preventive,,0,,000150000737
WO-2153898,ASSET-00781,Corrective,BEARING-FAILURE,207,1285,000150000737
WO-2153899,ASSET-00781,Preventive,,0,,000150000737
WO-2153900,ASSET-00781,Corrective,HYDRAULIC-LEAK,132,693,000150000737
WO-2153901,ASSET-00782,Preventive,,0,,000150000738
WO-2153902,ASSET-00782,Preventive,,0,,000150000738
WO-2153903,ASSET-00782,Preventive,,0,,000150000738
WO-2153904,ASSET-00782,Corrective,BEARING-FAILURE,120,1515,000150000738
WO-2153905,ASSET-00783,Preventive,,0,,000150000739
WO-2153906,ASSET-00783,Preventive,,0,,000150000739
WO-2153907,ASSET-00783,Corrective,SPINDLE-SEIZURE,86,1308,000150000739
WO-2153908,ASSET-00783,Preventive,,0,,000150000739
WO-2153909,ASSET-00783,Preventive,,0,,000150000739
WO-2153910,ASSET-00783,Corrective,CONTROLLER-FAULT,174,1951,000150000739
WO-2153911,ASSET-00783,Preventive,,0,,000150000739
WO-2153912,ASSET-00784,Preventive,,0,,000150000741
WO-2153913,ASSET-00784,Corrective,SPINDLE-SEIZURE,100,808,000150000741
WO-2153914,ASSET-00784,Corrective,CALIBRATION-DRIFT,178,1863,000150000741
WO-2153915,ASSET-00784,Preventive,,0,,000150000741
WO-2153916,ASSET-00784,Corrective,SPINDLE-SEIZURE,69,1650,000150000741
WO-2153917,ASSET-00784,Preventive,,0,,000150000741
WO-2153918,ASSET-00784,Corrective,MOTOR-BURNOUT,126,1557,000150000741
WO-2153919,ASSET-00785,Preventive,,0,,000150000742
WO-2153920,ASSET-00785,Corrective,DIE-WEAR,190,1063,000150000742
WO-2153921,ASSET-00785,Preventive,,0,,000150000742
WO-2153922,ASSET-00785,Corrective,CALIBRATION-DRIFT,219,678,000150000742
WO-2153923,ASSET-00785,Preventive,,0,,000150000742
WO-2153924,ASSET-00785,Corrective,MOTOR-BURNOUT,98,575,000150000742
WO-2153925,ASSET-00785,Preventive,,0,,000150000742
WO-2153926,ASSET-00786,Preventive,,0,,000150000743
WO-2153927,ASSET-00786,Corrective,CALIBRATION-DRIFT,32,1731,000150000743
WO-2153928,ASSET-00786,Preventive,,0,,000150000743
WO-2153929,ASSET-00786,Preventive,,0,,000150000743
WO-2153930,ASSET-00787,Corrective,DIE-WEAR,196,1357,000150000744
WO-2153931,ASSET-00787,Preventive,,0,,000150000744
WO-2153932,ASSET-00787,Preventive,,0,,000150000744
WO-2153933,ASSET-00788,Emergency,CALIBRATION-DRIFT,396,1704,000150000745
WO-2153934,ASSET-00788,Preventive,,0,,000150000745
WO-2153935,ASSET-00788,Corrective,CALIBRATION-DRIFT,168,838,000150000745
WO-2153936,ASSET-00789,Preventive,,0,,000150000746
WO-2153937,ASSET-00789,Preventive,,0,,000150000746
WO-2153938,ASSET-00789,Emergency,MOTOR-BURNOUT,111,1247,000150000746
WO-2153939,ASSET-00790,Emergency,MOTOR-BURNOUT,320,248,000150000747
WO-2153940,ASSET-00790,Preventive,,0,,000150000747
WO-2153941,ASSET-00790,Corrective,CONTROLLER-FAULT,41,202,000150000747
WO-2153942,ASSET-00790,Corrective,HYDRAULIC-LEAK,200,1431,000150000747
WO-2153943,ASSET-00790,Preventive,,0,,000150000747
WO-2153944,ASSET-00790,Preventive,,0,,000150000747
WO-2153945,ASSET-00790,Preventive,,0,,000150000747
WO-2153946,ASSET-00791,Preventive,,0,,000150000748
WO-2153947,ASSET-00791,Corrective,PNEUMATIC-LEAK,56,1013,000150000748
WO-2153948,ASSET-00791,Corrective,DIE-WEAR,105,958,000150000748
WO-2153949,ASSET-00791,Preventive,,0,,000150000748
WO-2153950,ASSET-00792,Corrective,PNEUMATIC-LEAK,45,931,000150000749
WO-2153951,ASSET-00792,Preventive,,0,,000150000749
WO-2153952,ASSET-00792,Corrective,DIE-WEAR,38,1958,000150000749
WO-2153953,ASSET-00792,Preventive,,0,,000150000749
WO-2153954,ASSET-00792,Corrective,MOTOR-BURNOUT,73,1037,000150000749
WO-2153955,ASSET-00793,Emergency,BELT-FAILURE,449,509,000150000750
WO-2153956,ASSET-00793,Preventive,,0,,000150000750
WO-2153957,ASSET-00793,Corrective,SPINDLE-SEIZURE,146,1557,000150000750
WO-2153958,ASSET-00793,Corrective,CONTROLLER-FAULT,196,1016,000150000750
WO-2153959,ASSET-00793,Corrective,MOTOR-BURNOUT,201,1987,000150000750
WO-2153960,ASSET-00794,Preventive,,0,,000150000751
WO-2153961,ASSET-00794,Preventive,,0,,000150000751
WO-2153962,ASSET-00794,Emergency,DIE-WEAR,556,339,000150000751
WO-2153963,ASSET-00795,Corrective,SENSOR-FAULT,172,1806,000150000752
WO-2153964,ASSET-00796,Preventive,,0,,000150000753
WO-2153965,ASSET-00796,Preventive,,0,,000150000753
WO-2153966,ASSET-00796,Preventive,,0,,000150000753
WO-2153967,ASSET-00796,Preventive,,0,,000150000753
WO-2153968,ASSET-00796,Preventive,,0,,000150000753
WO-2153969,ASSET-00796,Corrective,CALIBRATION-DRIFT,196,810,000150000753
WO-2153970,ASSET-00796,Corrective,MOTOR-BURNOUT,220,1052,000150000753
WO-2153971,ASSET-00797,Emergency,SPINDLE-SEIZURE,119,1840,000150000754
WO-2153972,ASSET-00797,Preventive,,0,,000150000754
WO-2153973,ASSET-00797,Corrective,BEARING-FAILURE,112,941,000150000754
WO-2153974,ASSET-00797,Corrective,MOTOR-BURNOUT,216,805,000150000754
WO-2153975,ASSET-00797,Preventive,,0,,000150000754
WO-2153976,ASSET-00798,Preventive,,0,,000150000755
WO-2153977,ASSET-00798,Preventive,,0,,000150000755
WO-2153978,ASSET-00798,Emergency,HYDRAULIC-LEAK,91,416,000150000755
WO-2153979,ASSET-00798,Corrective,PNEUMATIC-LEAK,66,823,000150000755
WO-2153980,ASSET-00798,Preventive,,0,,000150000755
WO-2153981,ASSET-00798,Preventive,,0,,000150000755
WO-2153982,ASSET-00798,Preventive,,0,,000150000755
WO-2153983,ASSET-00798,Emergency,DIE-WEAR,275,1694,000150000755
WO-2153984,ASSET-00798,Preventive,,0,,000150000755
WO-2153985,ASSET-00799,Corrective,HYDRAULIC-LEAK,67,1981,000150000756
WO-2153986,ASSET-00799,Corrective,SENSOR-FAULT,176,460,000150000756
WO-2153987,ASSET-00799,Preventive,,0,,000150000756
WO-2153988,ASSET-00799,Preventive,,0,,000150000756
WO-2153989,ASSET-00799,Preventive,,0,,000150000756
WO-2153990,ASSET-00799,Preventive,,0,,000150000756
WO-2153991,ASSET-00800,Corrective,BELT-FAILURE,157,791,000150000757
WO-2153992,ASSET-00800,Emergency,BEARING-FAILURE,224,428,000150000757
WO-2153993,ASSET-00800,Corrective,BELT-FAILURE,155,782,000150000757
WO-2153994,ASSET-00800,Corrective,SPINDLE-SEIZURE,68,1830,000150000757
WO-2153995,ASSET-00801,Preventive,,0,,000150000758
WO-2153996,ASSET-00801,Corrective,BELT-FAILURE,160,374,000150000758
WO-2153997,ASSET-00801,Corrective,DIE-WEAR,145,558,000150000758
WO-2153998,ASSET-00801,Emergency,HYDRAULIC-LEAK,226,1623,000150000758
WO-2153999,ASSET-00802,Preventive,,0,,000150000759
WO-2154000,ASSET-00802,Corrective,PNEUMATIC-LEAK,161,844,000150000759
WO-2154001,ASSET-00802,Corrective,BELT-FAILURE,140,1363,000150000759
WO-2154002,ASSET-00802,Preventive,,0,,000150000759
WO-2154003,ASSET-00803,Corrective,MOTOR-BURNOUT,109,1824,000150000760
WO-2154004,ASSET-00803,Corrective,SPINDLE-SEIZURE,154,1063,000150000760
WO-2154005,ASSET-00803,Corrective,CALIBRATION-DRIFT,141,376,000150000760
WO-2154006,ASSET-00803,Corrective,HYDRAULIC-LEAK,228,1002,000150000760
WO-2154007,ASSET-00803,Corrective,SPINDLE-SEIZURE,180,1843,000150000760
WO-2154008,ASSET-00803,Emergency,SENSOR-FAULT,536,1853,000150000760
WO-2154009,ASSET-00803,Preventive,,0,,000150000760
WO-2154010,ASSET-00803,Corrective,BEARING-FAILURE,186,1834,000150000760
WO-2154011,ASSET-00804,Preventive,,0,,000150000761
WO-2154012,ASSET-00804,Preventive,,0,,000150000761
WO-2154013,ASSET-00805,Corrective,BEARING-FAILURE,107,917,000150000762
WO-2154014,ASSET-00805,Preventive,,0,,000150000762
WO-2154015,ASSET-00805,Preventive,,0,,000150000762
WO-2154016,ASSET-00805,Corrective,MOTOR-BURNOUT,92,1651,000150000762
WO-2154017,ASSET-00806,Preventive,,0,,000150000763
WO-2154018,ASSET-00806,Preventive,,0,,000150000763
WO-2154019,ASSET-00806,Corrective,SPINDLE-SEIZURE,215,263,000150000763
WO-2154020,ASSET-00807,Preventive,,0,,000150000764
WO-2154021,ASSET-00807,Corrective,CALIBRATION-DRIFT,206,1183,000150000764
WO-2154022,ASSET-00808,Preventive,,0,,000150000765
WO-2154023,ASSET-00808,Preventive,,0,,000150000765
WO-2154024,ASSET-00809,Corrective,SENSOR-FAULT,102,932,000150000766
WO-2154025,ASSET-00809,Preventive,,0,,000150000766
WO-2154026,ASSET-00809,Preventive,,0,,000150000766
WO-2154027,ASSET-00809,Preventive,,0,,000150000766
WO-2154028,ASSET-00809,Preventive,,0,,000150000766
WO-2154029,ASSET-00809,Preventive,,0,,000150000766
WO-2154030,ASSET-00810,Corrective,DIE-WEAR,224,1906,000150000767
WO-2154031,ASSET-00810,Preventive,,0,,000150000767
WO-2154032,ASSET-00810,Preventive,,0,,000150000767
WO-2154033,ASSET-00810,Preventive,,0,,000150000767
WO-2154034,ASSET-00810,Preventive,,0,,000150000767
WO-2154035,ASSET-00810,Preventive,,0,,000150000767
WO-2154036,ASSET-00810,Corrective,DIE-WEAR,52,862,000150000767
WO-2154037,ASSET-00810,Preventive,,0,,000150000767
WO-2154038,ASSET-00811,Corrective,CONTROLLER-FAULT,36,632,000150000768
WO-2154039,ASSET-00811,Emergency,SENSOR-FAULT,377,601,000150000768
WO-2154040,ASSET-00811,Corrective,SPINDLE-SEIZURE,124,940,000150000768
WO-2154041,ASSET-00812,Corrective,SPINDLE-SEIZURE,218,1239,000150000769
WO-2154042,ASSET-00812,Corrective,SPINDLE-SEIZURE,130,287,000150000769
WO-2154043,ASSET-00812,Preventive,,0,,000150000769
WO-2154044,ASSET-00812,Corrective,MOTOR-BURNOUT,201,1451,000150000769
WO-2154045,ASSET-00813,Corrective,BELT-FAILURE,56,621,000150000770
WO-2154046,ASSET-00813,Corrective,BELT-FAILURE,204,921,000150000770
WO-2154047,ASSET-00813,Preventive,,0,,000150000770
WO-2154048,ASSET-00814,Corrective,CALIBRATION-DRIFT,191,1347,000150000771
WO-2154049,ASSET-00814,Preventive,,0,,000150000771
WO-2154050,ASSET-00814,Preventive,,0,,000150000771
WO-2154051,ASSET-00815,Corrective,CALIBRATION-DRIFT,96,570,000150000772
WO-2154052,ASSET-00815,Preventive,,0,,000150000772
WO-2154053,ASSET-00815,Corrective,PNEUMATIC-LEAK,117,723,000150000772
WO-2154054,ASSET-00815,Corrective,CONTROLLER-FAULT,73,229,000150000772
WO-2154055,ASSET-00815,Preventive,,0,,000150000772
WO-2154056,ASSET-00815,Corrective,SENSOR-FAULT,127,891,000150000772
WO-2154057,ASSET-00815,Preventive,,0,,000150000772
WO-2154058,ASSET-00816,Corrective,PNEUMATIC-LEAK,115,1348,000150000774
WO-2154059,ASSET-00816,Corrective,DIE-WEAR,100,1214,000150000774
WO-2154060,ASSET-00816,Preventive,,0,,000150000774
WO-2154061,ASSET-00816,Preventive,,0,,000150000774
WO-2154062,ASSET-00816,Preventive,,0,,000150000774
WO-2154063,ASSET-00817,Emergency,CALIBRATION-DRIFT,363,952,000150000775
WO-2154064,ASSET-00817,Preventive,,0,,000150000775
WO-2154065,ASSET-00817,Corrective,BELT-FAILURE,164,1809,000150000775
WO-2154066,ASSET-00817,Preventive,,0,,000150000775
WO-2154067,ASSET-00817,Preventive,,0,,000150000775
WO-2154068,ASSET-00818,Preventive,,0,,000150000776
WO-2154069,ASSET-00818,Preventive,,0,,000150000776
WO-2154070,ASSET-00819,Preventive,,0,,000150000777
WO-2154071,ASSET-00819,Preventive,,0,,000150000777
WO-2154072,ASSET-00819,Corrective,CONTROLLER-FAULT,101,1512,000150000777
WO-2154073,ASSET-00819,Preventive,,0,,000150000777
WO-2154074,ASSET-00819,Corrective,PNEUMATIC-LEAK,115,926,000150000777
WO-2154075,ASSET-00820,Emergency,SENSOR-FAULT,574,1805,000150000778
WO-2154076,ASSET-00820,Preventive,,0,,000150000778
WO-2154077,ASSET-00820,Preventive,,0,,000150000778
WO-2154078,ASSET-00820,Preventive,,0,,000150000778
WO-2154079,ASSET-00820,Preventive,,0,,000150000778
WO-2154080,ASSET-00820,Emergency,DIE-WEAR,408,484,000150000778
WO-2154081,ASSET-00820,Corrective,MOTOR-BURNOUT,173,1854,000150000778
WO-2154082,ASSET-00821,Corrective,BELT-FAILURE,171,663,000150000779
WO-2154083,ASSET-00821,Corrective,BEARING-FAILURE,98,1186,000150000779
WO-2154084,ASSET-00821,Corrective,HYDRAULIC-LEAK,115,1173,000150000779
WO-2154085,ASSET-00821,Preventive,,0,,000150000779
WO-2154086,ASSET-00821,Preventive,,0,,000150000779
WO-2154087,ASSET-00821,Preventive,,0,,000150000779
WO-2154088,ASSET-00821,Preventive,,0,,000150000779
WO-2154089,ASSET-00821,Corrective,MOTOR-BURNOUT,194,1727,000150000779
WO-2154090,ASSET-00822,Preventive,,0,,000150000780
WO-2154091,ASSET-00822,Preventive,,0,,000150000780
WO-2154092,ASSET-00822,Preventive,,0,,000150000780
WO-2154093,ASSET-00823,Corrective,SENSOR-FAULT,107,467,000150000781
WO-2154094,ASSET-00823,Preventive,,0,,000150000781
WO-2154095,ASSET-00823,Preventive,,0,,000150000781
WO-2154096,ASSET-00823,Corrective,CALIBRATION-DRIFT,101,1503,000150000781
WO-2154097,ASSET-00823,Preventive,,0,,000150000781
WO-2154098,ASSET-00823,Emergency,SENSOR-FAULT,169,1232,000150000781
WO-2154099,ASSET-00824,Emergency,BELT-FAILURE,539,452,000150000782
WO-2154100,ASSET-00824,Preventive,,0,,000150000782
WO-2154101,ASSET-00824,Preventive,,0,,000150000782
WO-2154102,ASSET-00824,Preventive,,0,,000150000782
