Material_No,Bin_Location,Quantity,Kanban_ID,Ship_From,Ship_To
MAT-642102,H-25-3,3038,KANBAN-00022,Seating & Interior Plant PL,Assembly Plant MX
MAT-822284,G-28-5,3084,KANBAN-00023,Seating & Interior Plant PL,Assembly Plant MX
MAT-826438,B-11-5,4603,KANBAN-00024,Seating & Interior Plant PL,Assembly Plant MX
MAT-161704,F-14-3,4430,KANBAN-00025,Seating & Interior Plant PL,Assembly Plant MX
MAT-539109,E-19-1,377,KANBAN-00026,Seating & Interior Plant PL,Assembly Plant MX
MAT-619897,E-20-3,2485,KANBAN-00027,Seating & Interior Plant PL,Assembly Plant MX
MAT-362728,E-19-3,82,KANBAN-00028,Seating & Interior Plant PL,Assembly Plant MX
MAT-304825,G-27-3,4666,KANBAN-00029,Seating & Interior Plant PL,Assembly Plant MX
MAT-794280,E-13-2,4941,KANBAN-00030,Seating & Interior Plant PL,Assembly Plant MX
MAT-522618,A-28-4,4365,KANBAN-00031,Seating & Interior Plant PL,Assembly Plant MX
MAT-439333,F-03-4,741,KANBAN-00032,Seating & Interior Plant PL,Assembly Plant MX
MAT-701943,G-25-2,3206,KANBAN-00033,Seating & Interior Plant PL,Assembly Plant MX
MAT-886522,B-15-4,3339,KANBAN-00034,Seating & Interior Plant PL,Assembly Plant MX
MAT-429500,C-04-1,89,KANBAN-00035,Seating & Interior Plant PL,Assembly Plant MX
MAT-448398,C-08-4,2988,KANBAN-00036,Seating & Interior Plant PL,Assembly Plant MX
MAT-374610,E-06-1,387,KANBAN-00037,Seating & Interior Plant PL,Assembly Plant MX
MAT-418064,D-10-5,607,KANBAN-00038,Seating & Interior Plant PL,Assembly Plant MX
MAT-613914,C-18-2,1413,KANBAN-00039,Seating & Interior Plant PL,Assembly Plant MX
MAT-448238,H-12-4,3922,KANBAN-00040,Seating & Interior Plant PL,Assembly Plant MX
MAT-657929,D-11-1,4627,KANBAN-00041,Seating & Interior Plant PL,Assembly Plant MX
MAT-224987,E-26-3,496,KANBAN-00042,Seating & Interior Plant PL,Assembly Plant MX
MAT-571087,G-06-1,4378,KANBAN-00043,Seating & Interior Plant PL,Assembly Plant MX
MAT-681648,G-29-3,2132,KANBAN-00044,Seating & Interior Plant PL,Assembly Plant MX
MAT-858855,B-03-4,1361,KANBAN-00045,Seating & Interior Plant PL,Assembly Plant MX
MAT-168749,E-25-1,1063,KANBAN-00046,Seating & Interior Plant PL,Assembly Plant MX
MAT-246800,G-10-2,3570,KANBAN-00047,Seating & Interior Plant PL,Assembly Plant MX
MAT-242625,F-07-3,3350,KANBAN-00048,Seating & Interior Plant PL,Assembly Plant MX
MAT-872934,E-27-1,1140,KANBAN-00049,Seating & Interior Plant PL,Assembly Plant MX
MAT-514425,E-08-4,782,KANBAN-00050,Seating & Interior Plant PL,Assembly Plant MX
MAT-628763,F-07-3,852,KANBAN-00051,Seating & Interior Plant PL,Assembly Plant MX
MAT-614649,A-29-2,863,KANBAN-00052,Seating & Interior Plant PL,Assembly Plant MX
MAT-347338,D-15-5,4896,KANBAN-00053,Seating & Interior Plant PL,Assembly Plant MX
MAT-379503,D-06-3,1376,KANBAN-00054,Seating & Interior Plant PL,Assembly Plant MX
MAT-686129,D-15-5,3262,KANBAN-00055,Seating & Interior Plant PL,Assembly Plant MX
MAT-264612,F-19-2,4123,KANBAN-00056,Seating & Interior Plant PL,Assembly Plant MX
MAT-851218,H-27-5,920,KANBAN-00057,Seating & Interior Plant PL,Assembly Plant MX
MAT-855450,D-20-5,4662,KANBAN-00058,Seating & Interior Plant PL,Assembly Plant MX
MAT-746224,D-08-3,2526,KANBAN-00059,Seating & Interior Plant PL,Assembly Plant MX
MAT-447833,E-21-5,3281,KANBAN-00060,Seating & Interior Plant PL,Assembly Plant MX
MAT-278256,E-11-4,4216,KANBAN-00061,Seating & Interior Plant PL,Assembly Plant MX
MAT-578103,F-08-5,4449,KANBAN-00062,Seating & Interior Plant PL,Assembly Plant MX
MAT-419569,D-12-4,4738,KANBAN-00063,Seating & Interior Plant PL,Assembly Plant MX
MAT-482570,B-07-2,4044,KANBAN-00064,Seating & Interior Plant PL,Assembly Plant MX
MAT-821988,G-15-3,3656,KANBAN-00065,Seating & Interior Plant PL,Assembly Plant MX
MAT-879235,C-11-1,2940,KANBAN-00066,Seating & Interior Plant PL,Assembly Plant MX
MAT-594610,A-14-3,1214,KANBAN-00067,Seating & Interior Plant PL,Assembly Plant MX
MAT-467999,H-11-5,3324,KANBAN-00068,Seating & Interior Plant PL,Assembly Plant MX
MAT-346631,E-19-5,1532,KANBAN-00069,Seating & Interior Plant PL,Assembly Plant MX
MAT-849575,B-29-3,1360,KANBAN-00070,Seating & Interior Plant PL,Assembly Plant MX
MAT-114840,A-27-2,4950,KANBAN-00071,Seating & Interior Plant PL,Assembly Plant MX
MAT-995957,E-02-2,2604,KANBAN-00072,Seating & Interior Plant PL,Assembly Plant MX
MAT-245733,C-10-2,4794,KANBAN-00073,Seating & Interior Plant PL,Assembly Plant MX
MAT-995066,H-04-5,4821,KANBAN-00074,Seating & Interior Plant PL,Assembly Plant MX
MAT-430335,F-02-5,3668,KANBAN-00075,Seating & Interior Plant PL,Assembly Plant MX
MAT-497154,E-11-2,3834,KANBAN-00076,Seating & Interior Plant PL,Assembly Plant MX
MAT-336236,H-24-2,2286,KANBAN-00077,Seating & Interior Plant PL,Assembly Plant MX
MAT-386254,C-20-4,3503,KANBAN-00078,Seating & Interior Plant PL,Assembly Plant MX
MAT-657298,G-16-2,128,KANBAN-00079,Seating & Interior Plant PL,Assembly Plant MX
MAT-315885,B-16-1,4907,KANBAN-00080,Seating & Interior Plant PL,Assembly Plant MX
MAT-611797,G-07-4,1768,KANBAN-00081,Seating & Interior Plant PL,Assembly Plant MX
MAT-792046,B-16-1,3802,KANBAN-00082,Seating & Interior Plant PL,Assembly Plant MX
MAT-422029,F-11-1,1702,KANBAN-00083,Seating & Interior Plant PL,Assembly Plant MX
MAT-537073,E-15-2,1118,KANBAN-00084,Seating & Interior Plant PL,Assembly Plant MX
MAT-968153,D-03-5,1876,KANBAN-00085,Seating & Interior Plant PL,Assembly Plant MX
MAT-525723,D-08-3,4771,KANBAN-00086,Seating & Interior Plant PL,Assembly Plant MX
MAT-781391,E-24-4,4923,KANBAN-00087,Seating & Interior Plant PL,Assembly Plant MX
MAT-450079,F-02-4,4145,KANBAN-00088,Seating & Interior Plant PL,Assembly Plant MX
MAT-328445,F-05-4,159,KANBAN-00089,Seating & Interior Plant PL,Assembly Plant MX
MAT-363945,D-08-1,4633,KANBAN-00090,Seating & Interior Plant PL,Assembly Plant MX
MAT-868706,A-10-5,1233,KANBAN-00091,Seating & Interior Plant PL,Assembly Plant MX
MAT-487237,B-04-3,897,KANBAN-00092,Seating & Interior Plant PL,Assembly Plant MX
MAT-117818,A-26-4,3840,KANBAN-00093,Seating & Interior Plant PL,Assembly Plant MX
MAT-914803,A-28-1,4580,KANBAN-00094,Seating & Interior Plant PL,Assembly Plant MX
MAT-909982,E-24-3,3999,KANBAN-00095,Seating & Interior Plant PL,Assembly Plant MX
MAT-589144,A-17-1,456,KANBAN-00096,Seating & Interior Plant PL,Assembly Plant MX
MAT-790743,G-03-2,4146,KANBAN-00097,Seating & Interior Plant PL,Assembly Plant MX
MAT-165886,B-24-2,2872,KANBAN-00098,Seating & Interior Plant PL,Assembly Plant MX
MAT-248292,G-13-2,3320,KANBAN-00099,Seating & Interior Plant PL,Assembly Plant MX
MAT-270790,D-21-3,1231,KANBAN-00100,Seating & Interior Plant PL,Assembly Plant MX
MAT-764539,D-06-2,160,KANBAN-00101,Seating & Interior Plant PL,Assembly Plant MX
MAT-958835,D-24-5,1751,KANBAN-00102,Seating & Interior Plant PL,Assembly Plant MX
MAT-927086,B-26-2,3605,KANBAN-00103,Seating & Interior Plant PL,Assembly Plant MX
MAT-978034,F-17-1,4367,KANBAN-00104,Seating & Interior Plant PL,Assembly Plant MX
MAT-496656,B-05-3,3830,KANBAN-00105,Seating & Interior Plant PL,Assembly Plant MX
MAT-378828,A-24-1,1192,KANBAN-00106,Seating & Interior Plant PL,Assembly Plant MX
MAT-539531,G-15-1,877,KANBAN-00107,Seating & Interior Plant PL,Assembly Plant MX
MAT-318727,A-05-3,1064,KANBAN-00108,Seating & Interior Plant PL,Assembly Plant MX
MAT-147418,H-14-2,3902,KANBAN-00109,Seating & Interior Plant PL,Assembly Plant MX
MAT-265526,C-25-5,1556,KANBAN-00110,Seating & Interior Plant PL,Assembly Plant MX
MAT-712825,H-21-1,461,KANBAN-00111,Seating & Interior Plant PL,Assembly Plant MX
MAT-551769,H-25-3,3049,KANBAN-00112,Seating & Interior Plant PL,Assembly Plant MX
MAT-394998,C-23-1,3206,KANBAN-00113,Seating & Interior Plant PL,Assembly Plant MX
MAT-945681,C-17-4,905,KANBAN-00114,Seating & Interior Plant PL,Assembly Plant MX
MAT-129222,G-02-4,4286,KANBAN-00115,Seating & Interior Plant PL,Assembly Plant MX
MAT-398443,G-17-4,4758,KANBAN-00116,Seating & Interior Plant PL,Assembly Plant MX
MAT-709561,E-02-4,4142,KANBAN-00117,Seating & Interior Plant PL,Assembly Plant MX
MAT-612030,E-28-1,2810,KANBAN-00118,Seating & Interior Plant PL,Assembly Plant MX
MAT-110208,F-08-5,3922,KANBAN-00119,Seating & Interior Plant PL,Assembly Plant MX
MAT-403207,F-08-1,501,KANBAN-00120,Seating & Interior Plant PL,Assembly Plant MX
MAT-417880,H-24-5,4426,KANBAN-00121,Seating & Interior Plant PL,Assembly Plant MX
MAT-777196,F-25-4,3593,KANBAN-00122,Seating & Interior Plant PL,Assembly Plant MX
MAT-477329,B-17-2,566,KANBAN-00123,Seating & Interior Plant PL,Assembly Plant MX
MAT-690077,H-05-4,3801,KANBAN-00124,Seating & Interior Plant PL,Assembly Plant MX
MAT-245902,F-09-1,894,KANBAN-00125,Seating & Interior Plant PL,Assembly Plant MX
MAT-609511,A-03-1,4558,KANBAN-00126,Seating & Interior Plant PL,Assembly Plant MX
MAT-752442,B-11-5,3301,KANBAN-00127,Seating & Interior Plant PL,Assembly Plant MX
MAT-866192,F-08-3,4254,KANBAN-00128,Seating & Interior Plant PL,Assembly Plant MX
MAT-202726,F-13-4,55,KANBAN-00129,Seating & Interior Plant PL,Assembly Plant MX
MAT-817561,B-22-2,4145,KANBAN-00130,Seating & Interior Plant PL,Assembly Plant MX
MAT-132443,C-23-5,4817,KANBAN-00131,Seating & Interior Plant PL,Assembly Plant MX
MAT-557127,A-26-1,687,KANBAN-00132,Seating & Interior Plant PL,Assembly Plant MX
MAT-503928,C-14-2,3859,KANBAN-00133,Seating & Interior Plant PL,Assembly Plant MX
MAT-443982,A-21-3,2741,KANBAN-00134,Seating & Interior Plant PL,Assembly Plant MX
MAT-613998,H-11-5,531,KANBAN-00135,Seating & Interior Plant PL,Assembly Plant MX
MAT-488553,G-24-4,3004,KANBAN-00136,Seating & Interior Plant PL,Assembly Plant MX
MAT-632120,A-10-1,897,KANBAN-00137,Seating & Interior Plant PL,Assembly Plant MX
MAT-165694,C-06-5,3392,KANBAN-00138,Seating & Interior Plant PL,Assembly Plant MX
MAT-234410,C-04-5,1838,KANBAN-00139,Seating & Interior Plant PL,Assembly Plant MX
MAT-680562,A-24-4,2006,KANBAN-00140,Seating & Interior Plant PL,Assembly Plant MX
MAT-241676,H-20-5,4379,KANBAN-00141,Seating & Interior Plant PL,Assembly Plant MX
MAT-872734,B-01-5,959,KANBAN-00142,Seating & Interior Plant PL,Assembly Plant MX
MAT-484506,B-02-3,1669,KANBAN-00143,Seating & Interior Plant PL,Assembly Plant MX
MAT-774564,H-10-1,2587,KANBAN-00144,Seating & Interior Plant PL,Assembly Plant MX
MAT-620080,E-14-5,1687,KANBAN-00145,Seating & Interior Plant PL,Assembly Plant MX
MAT-751073,E-10-4,1636,KANBAN-00146,Seating & Interior Plant PL,Assembly Plant MX
MAT-689144,F-08-3,784,KANBAN-00147,Seating & Interior Plant PL,Assembly Plant MX
MAT-280155,D-23-3,3399,KANBAN-00148,Seating & Interior Plant PL,Assembly Plant MX
MAT-930298,C-23-3,2844,KANBAN-00149,Seating & Interior Plant PL,Assembly Plant MX
MAT-253393,A-13-3,1860,KANBAN-00150,Seating & Interior Plant PL,Assembly Plant MX
MAT-547120,G-01-2,661,KANBAN-00151,Seating & Interior Plant PL,Assembly Plant MX
MAT-266359,D-24-2,1230,KANBAN-00152,Seating & Interior Plant PL,Assembly Plant MX
MAT-553418,D-01-5,339,KANBAN-00153,Seating & Interior Plant PL,Assembly Plant MX
MAT-805486,H-10-5,1161,KANBAN-00154,Seating & Interior Plant PL,Assembly Plant MX
MAT-912774,D-25-3,853,KANBAN-00155,Seating & Interior Plant PL,Assembly Plant MX
MAT-115896,A-17-3,1763,KANBAN-00156,Seating & Interior Plant PL,Assembly Plant MX
MAT-700141,F-19-1,1573,KANBAN-00157,Seating & Interior Plant PL,Assembly Plant MX
MAT-743312,F-06-3,3720,KANBAN-00158,Seating & Interior Plant PL,Assembly Plant MX
MAT-312571,G-22-3,1590,KANBAN-00159,Seating & Interior Plant PL,Assembly Plant MX
MAT-224312,E-23-1,4451,KANBAN-00160,Seating & Interior Plant PL,Assembly Plant MX
MAT-180948,E-06-2,170,KANBAN-00161,Seating & Interior Plant PL,Assembly Plant MX
MAT-272338,F-27-3,4918,KANBAN-00162,Seating & Interior Plant PL,Assembly Plant MX
MAT-919581,D-23-1,1069,KANBAN-00163,Seating & Interior Plant PL,Assembly Plant MX
MAT-638001,G-05-2,620,KANBAN-00164,Seating & Interior Plant PL,Assembly Plant MX
MAT-676375,B-01-2,630,KANBAN-00165,Seating & Interior Plant PL,Assembly Plant MX
MAT-677116,D-06-1,4692,KANBAN-00166,Seating & Interior Plant PL,Assembly Plant MX
MAT-657675,H-12-4,4733,KANBAN-00167,Seating & Interior Plant PL,Assembly Plant MX
MAT-372492,G-15-4,4606,KANBAN-00168,Seating & Interior Plant PL,Assembly Plant MX
MAT-354161,A-16-1,4952,KANBAN-00169,Seating & Interior Plant PL,Assembly Plant MX
MAT-776200,A-21-1,2505,KANBAN-00170,Seating & Interior Plant PL,Assembly Plant MX
MAT-812658,F-09-3,1462,KANBAN-00171,Seating & Interior Plant PL,Assembly Plant MX
MAT-385539,B-15-5,4905,KANBAN-00172,Seating & Interior Plant PL,Assembly Plant MX
MAT-679449,G-18-2,3273,KANBAN-00173,Seating & Interior Plant PL,Assembly Plant MX
MAT-716922,A-04-4,2265,KANBAN-00174,Seating & Interior Plant PL,Assembly Plant MX
MAT-747827,H-25-1,3885,KANBAN-00175,Seating & Interior Plant PL,Assembly Plant MX
MAT-167363,C-01-2,1138,KANBAN-00001,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-647485,H-05-5,4008,KANBAN-00002,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-877152,F-08-2,87,KANBAN-00003,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-932147,C-01-5,1608,KANBAN-00004,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-718936,H-08-3,674,KANBAN-00005,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-749288,A-24-2,4032,KANBAN-00006,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-907743,B-18-4,854,KANBAN-00007,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-792826,C-13-2,2569,KANBAN-00008,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-686406,A-15-2,54,KANBAN-00009,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-588542,G-03-5,4463,KANBAN-00010,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-175319,B-04-4,2989,KANBAN-00011,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-897554,C-10-3,3553,KANBAN-00012,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-878242,D-20-3,773,KANBAN-00013,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-336925,E-13-2,713,KANBAN-00014,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-762950,H-05-3,1269,KANBAN-00015,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-424577,G-29-3,2512,KANBAN-00016,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-132091,E-05-1,523,KANBAN-00017,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-675793,H-20-4,298,KANBAN-00018,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-715939,A-24-2,1725,KANBAN-00019,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-688625,A-02-3,3813,KANBAN-00020,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-819562,B-28-4,1359,KANBAN-00021,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-183782,F-06-4,3892,KANBAN-00022,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-728626,C-24-4,1937,KANBAN-00023,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-753737,E-17-4,387,KANBAN-00024,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-570329,E-05-5,746,KANBAN-00025,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-402613,B-09-5,4683,KANBAN-00026,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-498157,G-22-3,1746,KANBAN-00027,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-458678,A-11-4,3089,KANBAN-00028,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-756185,A-27-2,4441,KANBAN-00029,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-150591,D-04-4,868,KANBAN-00030,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-345527,G-19-4,2888,KANBAN-00031,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-373037,B-24-3,1957,KANBAN-00032,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-962922,B-15-2,901,KANBAN-00033,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-152922,B-13-5,4214,KANBAN-00034,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-769638,H-01-3,2297,KANBAN-00035,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-602800,G-20-3,3599,KANBAN-00036,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-624594,G-28-4,3395,KANBAN-00037,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-747231,E-13-3,4784,KANBAN-00038,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-423701,B-06-3,3696,KANBAN-00039,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-363835,G-20-2,3860,KANBAN-00040,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-611866,B-11-5,3679,KANBAN-00041,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-197213,B-22-2,4333,KANBAN-00042,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-520287,A-01-5,2719,KANBAN-00043,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-282144,C-10-5,2054,KANBAN-00044,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-625128,G-03-3,2550,KANBAN-00045,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-979364,F-25-1,1869,KANBAN-00046,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-517203,A-18-2,435,KANBAN-00047,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-176680,G-13-4,2178,KANBAN-00048,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-445765,D-19-5,2433,KANBAN-00049,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-672947,C-04-1,1429,KANBAN-00050,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-469283,B-02-2,992,KANBAN-00051,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-770699,G-22-3,1606,KANBAN-00052,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-255829,G-19-2,3768,KANBAN-00053,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-985124,E-03-5,2079,KANBAN-00054,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-723475,G-06-4,2462,KANBAN-00055,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-613611,B-15-3,1450,KANBAN-00056,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-594093,G-21-2,2391,KANBAN-00057,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-190233,G-01-5,2257,KANBAN-00058,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-863930,F-07-3,2185,KANBAN-00059,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-536935,E-18-4,4521,KANBAN-00060,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-889553,D-08-4,1892,KANBAN-00061,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-491333,B-12-5,4435,KANBAN-00062,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-139487,C-11-5,1592,KANBAN-00063,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-745852,B-07-2,815,KANBAN-00064,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-969934,B-21-5,3758,KANBAN-00065,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-311851,E-08-3,2691,KANBAN-00066,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-202179,A-12-3,1622,KANBAN-00067,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-229994,B-27-3,4400,KANBAN-00068,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-758824,E-08-3,2091,KANBAN-00069,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-448596,A-12-3,2307,KANBAN-00070,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-721418,C-06-5,4123,KANBAN-00071,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-181386,C-21-3,845,KANBAN-00072,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-691294,E-19-1,2419,KANBAN-00073,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-395781,G-09-5,3871,KANBAN-00074,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-976619,E-08-4,1361,KANBAN-00075,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-154542,E-09-1,3372,KANBAN-00076,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-599535,G-20-5,1334,KANBAN-00077,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-297786,B-22-3,4041,KANBAN-00078,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-128151,D-22-1,4719,KANBAN-00079,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-932492,E-01-5,1513,KANBAN-00080,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-994642,F-29-2,1011,KANBAN-00081,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-922627,H-14-4,594,KANBAN-00082,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-933054,B-15-1,887,KANBAN-00083,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-909990,E-28-5,4483,KANBAN-00084,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-581305,C-24-2,3146,KANBAN-00085,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-597860,C-07-4,3244,KANBAN-00086,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-175779,H-02-1,377,KANBAN-00087,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-783596,F-06-5,2271,KANBAN-00088,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-219817,E-19-3,639,KANBAN-00089,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-941701,E-11-3,4553,KANBAN-00090,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-876591,G-09-2,3021,KANBAN-00091,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-841375,D-25-4,4523,KANBAN-00092,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-396698,D-18-3,977,KANBAN-00093,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-606334,A-09-3,1363,KANBAN-00094,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-563004,E-08-3,3638,KANBAN-00095,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-546570,F-08-4,4827,KANBAN-00096,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-638868,B-20-2,1133,KANBAN-00097,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-276348,F-26-3,94,KANBAN-00098,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-821945,D-29-3,2846,KANBAN-00099,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-524664,C-29-2,1854,KANBAN-00100,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-473780,G-21-4,1064,KANBAN-00101,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-224724,E-13-3,2781,KANBAN-00102,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-274907,B-04-5,3142,KANBAN-00103,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-271939,E-17-2,4319,KANBAN-00104,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-481267,H-05-5,3758,KANBAN-00105,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-345829,C-01-1,2362,KANBAN-00106,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-877797,G-20-5,3510,KANBAN-00107,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-373492,A-24-1,2991,KANBAN-00108,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-361124,D-17-1,2269,KANBAN-00109,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-335975,H-23-1,2470,KANBAN-00110,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-487279,D-15-1,704,KANBAN-00111,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-995755,F-16-3,2483,KANBAN-00112,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-981807,C-02-1,1718,KANBAN-00113,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-454267,C-02-4,767,KANBAN-00114,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-350641,G-25-4,2240,KANBAN-00115,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-239115,H-17-2,3876,KANBAN-00116,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-989555,B-09-3,600,KANBAN-00117,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-981936,B-16-1,1744,KANBAN-00118,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-588129,H-06-2,2988,KANBAN-00119,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-503721,B-15-2,4882,KANBAN-00120,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-644390,F-23-3,3705,KANBAN-00121,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-234012,H-18-4,1705,KANBAN-00122,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-518333,G-19-1,1662,KANBAN-00123,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-694904,A-20-2,1965,KANBAN-00124,Electronics & Wiring Harness Plant MX,Assembly Plant MX
MAT-219343,F-14-5,1825,KANBAN-00125,Electronics & Wiring Harness Plant MX,Assembly Plant MX
