PlantCode,FixedAssetNo,AssetDesc,AcqValue,Manufacturer
P1140,000150000886,Paint Application Robot,300463.32,Lincoln Electric
P1140,000150000887,Overhead Gantry Loader,145092.44,Mazak
P1140,000150000888,Adhesive Dispensing Unit,39264.26,ABB Robotics
P1140,000150000889,Torque Application Unit,22102.97,Bosch Rexroth
P1140,000150000890,Overhead Gantry Loader,93040.70,KUKA AG
P1140,000150000891,Dimensional Measurement Arm,87691.77,DMG MORI
P1140,000150000892,Final Functional Test Bench,60393.05,haas automation
P1140,000150000893,Automated Guided Vehicle,85003.85,Ingersoll Rand
P1140,000150000894,Adhesive Dispensing Unit,59712.34,Dematic
P1140,000150000895,Riveting Station,28722.62,KUKA AG
P1140,000150000896,CNC Machining Center,202349.67,KUKA AG
P1140,000150000897,,72612.40,kuka ag
P1140,000150000898,Screw Fastening Station,14471.15,HAAS AUTOMATION
P1140,000150000899,Robotic Welding Cell,265716.90,FANUC Corporation
P1140,000150000900,Assembly Torque Wrench Station,11448.35,ABB Robotics
P1140,000150000901,CNC Machining Center,269468.51,Ingersoll Rand
P1140,000150000902,Stamping Press,1077671.26,Rockwell Automation
P1140,000150000903,Wheel Alignment Rig,59589.88,ABB Robotics
P1140,000150000904,Injection Molding Machine,196383.94,Mazak Corporation
P1140,000150000905,Stamping Press,357155.51,AIDA Engineering
P1140,000150000906,Final Functional Test Bench,78873.73,DMG MORI
P1140,000150000907,Laser Welding Cell,312860.23,KUKA AG
P1140,000150000908,Vision Inspection Station,36772.07,Lincoln Electric
P1140,000150000909,Final Functional Test Bench,162994.72,Hexagon AB
P1140,000150000910,Conveyor System,79652.38,AIDA Engineering
P1140,000150000911,Automated Guided Vehicle,66997.61,Kuka Ag
P1140,000150000912,Coil Winding Machine,88684.91,KUKA
P1140,000150000913,Battery Pack Assembly Cell,426590.63,FANUC
P1140,000150000914,Induction Heating Unit,50406.62,MILLER ELECTRIC
P1140,000150000915,Leak Test Station,59784.58,KUKA AG
P1140,000150000916,Conveyor System,113648.51,KUKA AG
P1140,000150000917,Induction Heating Unit,42229.44,FANUC Corporation
P1140,000150000918,CNC Machining Center,346662.97,ABB Robotics
P1140,000150000919,Screw Fastening Station,39666.31,ABB Robotics
P1140,000150000920,Wheel Alignment Rig,33608.68,ABB
P1140,000150000921,Hydraulic Press,140184.66,DMG
P1140,000150000922,Coil Winding Machine,136929.53,Haas Automation
P1140,000150000923,Automated Guided Vehicle,72659.97,KUKA
P1140,000150000924,Adhesive Dispensing Unit,84640.43,AIDA Engineering
P1140,000150000925,Assembly Torque Wrench Station,29854.82,Eisenmann SE
P1140,000150000926,Hydraulic Press,198606.50,Miller Electric
P1140,000150000927,,67023.65,Schneider Electric
P1140,000150000928,Induction Heating Unit,76638.51,Lincoln Electric
P1140,000150000929,Final Functional Test Bench,88775.02,ABB Robotics
P1140,000150000930,Assembly Torque Wrench Station,31764.18,FANUC
P1140,000150000931,Dimensional Measurement Arm,81875.92,KUKA
P1140,000150000932,Stamping Press,1111159.04,KUKA AG
P1140,000150000933,Ultrasonic Welding Station,35616.83,KUKA
P1140,000150000934,Robotic Welding Cell,272956.59,Fives Group
P1140,000150000935,Leak Test Station,60987.35,Schuler Group
P1140,000150000936,Induction Heating Unit,57155.17,ABB
P1140,000150000937,Final Functional Test Bench,77625.67,KUKA AG
P1140,000150000938,Ultrasonic Welding Station,61031.86,HEXAGON AB
P1140,000150000939,Overhead Gantry Loader,103438.93,Eisenmann
P1140,000150000940,Adhesive Dispensing Unit,85814.41,KUKA
P1140,000150000941,Robotic Welding Cell,275966.86,Hexagon AB
P1140,000150000942,Stamping Press,1079155.20,Schuler Group
P1140,000150000943,Torque Application Unit,15000.35,Ingersoll Rand
P1140,000150000944,Ultrasonic Welding Station,59768.07,DMG MORI
P1140,000150000945,Leak Test Station,47383.86,Schuler
P1140,000150000946,Assembly Torque Wrench Station,16572.89,KUKA AG
P1140,000150000947,Laser Welding Cell,258883.64,KUKA AG
P1140,000150000948,Ultrasonic Welding Station,31765.95,ABB Robotics
P1140,000150000949,Battery Pack Assembly Cell,514634.29,ABB Robotics
P1140,000150000950,Screw Fastening Station,32269.95,ABB ROBOTICS
P1140,000150000951,Riveting Station,52695.25,Haas Automation
P1140,000150000952,Battery Pack Assembly Cell,415259.57,Yaskawa Motoman
P1140,000150000953,Paint Application Robot,181359.65,Durr AG
P1140,000150000954,Induction Heating Unit,35842.48,Carl Zeiss Industrial Metrology
P1140,000150000955,Robotic Welding Cell,249121.67,Haas Automation
P1140,000150000956,Paint Application Robot,184491.26,FANUC
P1140,000150000957,Coil Winding Machine,113642.28,Lincoln
P1140,000150000958,Robotic Welding Cell,196370.44,KUKA AG
P1140,000150000959,Hydraulic Press,181473.70,Schuler Group
P1140,000150000960,Torque Application Unit,36801.72,FANUC Corporation
P1140,000150000961,Palletizing Robot,110052.46,Schuler Group
P1140,000150000962,Paint Application Robot,162660.49,Yaskawa Motoman
P1140,000150000963,Induction Heating Unit,57075.29,FANUC Corporation
P1140,000150000964,Conveyor System,146403.57,KUKA
P1140,000150000965,CNC Machining Center,332420.43,Mazak Corporation
P1140,000150000966,Laser Welding Cell,194539.68,KUKA AG
P1140,000150000967,Stamping Press,441757.83,KUKA AG
P1140,000150000968,Coil Winding Machine,172057.96,FANUC
P1140,000150000969,Torque Application Unit,23712.85,KUKA AG
P1140,000150000970,Final Functional Test Bench,85774.37,Dematic
P1140,000150000971,Palletizing Robot,119871.37,KUKA AG
P1140,000150000972,Dimensional Measurement Arm,109237.07,Yaskawa Motoman
P1140,000150000973,Battery Pack Assembly Cell,585362.06,Yaskawa Motoman
P1140,000150000974,Ultrasonic Welding Station,66726.78,Dmg Mori
P1140,000150000975,Ultrasonic Welding Station,60980.19,FANUC Corporation
P1140,000150000976,Overhead Gantry Loader,68702.27,FANUC
P1140,000150000977,Battery Pack Assembly Cell,373223.40,haas automation
P1140,000150000978,Hydraulic Press,312752.58,KUKA AG
P1140,000150000979,Dimensional Measurement Arm,138500.73,Siemens
P1140,000150000980,Hydraulic Press,288422.35,dmg mori
P1140,000150000981,Dimensional Measurement Arm,94202.95,Carl Zeiss Industrial Metrology
P1140,000150000982,Ultrasonic Welding Station,44638.07,KUKA
P1140,000150000983,Stamping Press,1175796.62,KUKA
P1140,000150000984,Battery Pack Assembly Cell,447365.01,DMG MORI
P1140,000150000985,Ultrasonic Welding Station,72463.79,KUKA AG
P1140,000150000986,Induction Heating Unit,63207.24,Mazak Corporation
P1140,000150000987,Final Functional Test Bench,87935.63,KUKA AG
P1140,000150000988,Conveyor System,141735.26,Atlas
P1140,000150000989,Riveting Station,36017.82,Haas Automation
P1140,000150000990,Riveting Station,44716.51,Bosch Rexroth
P1140,000150000991,Palletizing Robot,108052.03,kuka ag
P1140,000150000992,Riveting Station,34141.11,KUKA AG
P1140,000150000993,Assembly Torque Wrench Station,11515.85,Haas Automation
P1140,000150000994,Adhesive Dispensing Unit,79408.55,LINCOLN ELECTRIC
P1140,000150000995,Palletizing Robot,70445.68,Fives Group
P1140,000150000996,Battery Pack Assembly Cell,372057.23,KUKA AG
P1140,000150000997,Assembly Torque Wrench Station,27873.60,DMG MORI
P1140,000150000998,Adhesive Dispensing Unit,75619.07,DMG MORI
P1140,000150000999,Stamping Press,765857.78,Lincoln Electric
P1140,000150001000,Conveyor System,91430.13,ABB Robotics
P1140,000150001001,CNC Machining Center,234270.91,DMG MORI
P1140,000150001002,Dimensional Measurement Arm,136983.44,ABB Robotics
P1140,000150001003,Ultrasonic Welding Station,62192.73,fanuc corporation
P1140,000150001004,CNC Machining Center,298376.12,mazak corporation
P1140,000150001005,Dimensional Measurement Arm,132584.75,KUKA AG
P1140,000150001006,Torque Application Unit,27627.68,DMG MORI
P1140,000150001007,Screw Fastening Station,38136.54,ABB
P1140,000150001008,CNC Machining Center,255850.88,FANUC Corporation
P1140,000150001009,Screw Fastening Station,24706.76,FANUC Corporation
P1140,000150001010,Riveting Station,38426.61,ABB Robotics
P1140,000150001011,Palletizing Robot,162528.56,Yaskawa Motoman
P1140,000150001012,Dimensional Measurement Arm,103224.36,Durr
P1140,000150001013,Overhead Gantry Loader,163052.37,Yaskawa Motoman
P1140,000150001014,Palletizing Robot,77859.89,Hexagon
P1140,000150001015,Leak Test Station,35437.62,Kuka Ag
P1140,000150001016,Leak Test Station,25538.98,Kuka Ag
P1140,000150001017,Coil Winding Machine,99019.23,FANUC
P1140,000150001018,Screw Fastening Station,18412.20,KUKA AG
P1140,000150001019,Coil Winding Machine,87948.02,DMG MORI
P1140,000150001020,Adhesive Dispensing Unit,36470.85,Miller
P1140,000150001021,Assembly Torque Wrench Station,20228.10,Bosch Rexroth
P1140,000150001022,Injection Molding Machine,273934.32,DMG
P1140,000150001023,Dimensional Measurement Arm,149803.82,ABB Robotics
P1140,000150001024,Overhead Gantry Loader,86060.98,Atlas Copco
P1140,000150001025,Injection Molding Machine,366493.11,KUKA AG
P1140,000150001026,Robotic Welding Cell,258652.45,Kuka Ag
P1140,000150001027,Robotic Welding Cell,133816.79,FANUC Corporation
P1140,000150001028,Ultrasonic Welding Station,57566.09,KUKA AG
P1140,000150001029,CNC Machining Center,227596.10,Kuka Ag
P1140,000150001030,Torque Application Unit,39809.13,MAZAK CORPORATION
P1140,000150001031,Automated Guided Vehicle,87289.51,KUKA
P1140,000150001032,Dimensional Measurement Arm,128239.06,Haas Automation
P1140,000150001033,Conveyor System,92572.94,Bosch Rexroth
P1140,000150001034,CNC Machining Center,448874.29,KUKA AG
P1140,000150001035,Laser Welding Cell,286440.54,Mazak Corporation
P1140,000150001036,Battery Pack Assembly Cell,269704.27,KUKA
P1140,000150001037,Final Functional Test Bench,98702.94,Haas Automation
P1140,000150001038,Screw Fastening Station,36155.92,Haas Automation
P1140,000150001039,Screw Fastening Station,17879.36,Haas Automation
P1140,000150001040,Hydraulic Press,381838.42,ABB Robotics
P1140,000150001041,Assembly Torque Wrench Station,10809.77,Fives Group
P1140,000150001042,Assembly Torque Wrench Station,14327.06,Fives Group
P1140,000150001043,Torque Application Unit,31574.17,KUKA AG
P1140,000150001044,Final Functional Test Bench,90988.80,KUKA AG
P1140,000150001045,Riveting Station,62210.12,KUKA AG
P1140,000150001046,Hydraulic Press,224141.38,FANUC Corporation
P1140,000150001047,Assembly Torque Wrench Station,14786.75,Miller Electric
P1140,000150001048,Overhead Gantry Loader,122142.22,KUKA
P1140,000150001049,Battery Pack Assembly Cell,331900.05,Ingersoll Rand
P1140,000150001050,Palletizing Robot,140397.09,KUKA AG
P1140,000150001051,Injection Molding Machine,409995.71,Lincoln
P1140,000150001052,Robotic Welding Cell,195800.47,KUKA AG
P1140,000150001053,Assembly Torque Wrench Station,28714.76,Lincoln Electric
P1140,000150001054,Riveting Station,61801.00,Lincoln Electric
P1140,000150001055,Torque Application Unit,41927.44,ABB Robotics
P1140,000150001056,Stamping Press,768562.75,ABB Robotics
P1140,000150001057,Overhead Gantry Loader,110141.83,KUKA
P1140,000150001058,Final Functional Test Bench,75203.38,Fives Group
P1140,000150001059,Laser Welding Cell,244926.14,Haas Automation
P1140,000150001060,Stamping Press,655495.55,Kuka Ag
P1140,000150001061,Leak Test Station,61174.20,Yaskawa Motoman
P1140,000150001062,Ultrasonic Welding Station,68230.38,ABB Robotics
P1140,000150001063,Overhead Gantry Loader,154633.37,Lincoln Electric
P1140,000150001064,Torque Application Unit,17820.69,Atlas Copco
P1140,000150001065,Riveting Station,59514.59,Atlas
P1140,000150001066,Conveyor System,78725.66,AIDA Engineering
P1140,000150001067,Overhead Gantry Loader,134903.74,ABB Robotics
P1140,000150001068,Leak Test Station,23180.63,Eisenmann
P1140,000150001069,Screw Fastening Station,12616.17,Lincoln Electric
P1140,000150001070,Coil Winding Machine,180087.24,Schuler Group
P1140,000150001071,Palletizing Robot,108801.40,dmg mori
P1140,000150001072,Assembly Torque Wrench Station,26299.21,KUKA AG
P1140,000150001073,Leak Test Station,46716.45,Durr AG
P1140,000150001074,Screw Fastening Station,38909.62,Schneider Electric
P1140,000150001075,Riveting Station,27392.94,Mazak Corporation
P1140,000150001076,Final Functional Test Bench,177824.66,Hexagon AB
P1140,000150001077,Torque Application Unit,27981.90,FANUC Corporation
P1140,000150001078,,45512.02,Siemens AG
P1140,000150001079,Final Functional Test Bench,98873.55,KUKA AG
P1140,000150001080,Dimensional Measurement Arm,105927.36,Miller Electric
P1140,000150001081,Stamping Press,811728.09,Miller
P1140,000150001082,Leak Test Station,58174.64,ABB
P1140,000150001083,Stamping Press,315756.17,ABB
P1140,000150001084,Adhesive Dispensing Unit,72263.61,KUKA AG
P1140,000150001085,Injection Molding Machine,377894.38,ABB Robotics
P1140,000150001086,,39307.30,Schuler Group
P1140,000150001087,Torque Application Unit,21289.86,Schuler Group
P1140,000150001088,Adhesive Dispensing Unit,35287.92,Fives
P1140,000150001089,Robotic Welding Cell,198140.92,Yaskawa Motoman
P1140,000150001090,Ultrasonic Welding Station,53511.44,Carl Zeiss Industrial Metrology
P1140,000150001091,Leak Test Station,68229.28,Fives Group
P1140,000150001092,Palletizing Robot,148316.06,KUKA AG
P1140,000150001093,CNC Machining Center,354160.43,ABB Robotics
P1140,000150001094,Injection Molding Machine,432206.85,ABB Robotics
P1140,000150001095,Coil Winding Machine,176922.98,KUKA
P1140,000150001096,Hydraulic Press,359290.54,Miller Electric
P1140,000150001097,Robotic Welding Cell,200036.76,Lincoln
P1140,000150001098,Palletizing Robot,93147.33,DMG MORI
P1140,000150001099,Paint Application Robot,328078.63,Rockwell Automation
P1140,000150001100,Riveting Station,35787.61,Haas Automation
P1140,000150001101,Induction Heating Unit,78980.51,Fanuc Corporation
P1140,000150001102,Hydraulic Press,188110.31,Lincoln Electric
P1140,000150001103,Riveting Station,55658.52,Lincoln Electric
P1140,000150001104,Leak Test Station,20906.97,DMG MORI
P1140,000150001105,Torque Application Unit,27459.07,KUKA AG
P1140,000150001106,CNC Machining Center,303335.72,Lincoln Electric
P1140,000150001107,CNC Machining Center,192496.01,FANUC Corporation
P1140,000150001108,,93616.73,dmg mori
P1140,000150001109,Dimensional Measurement Arm,127121.33,kuka ag
P1140,000150001110,Coil Winding Machine,170970.92,ABB Robotics
P1140,000150001111,Riveting Station,38625.21,Hexagon AB
P1140,000150001112,Dimensional Measurement Arm,80448.26,Yaskawa Motoman
P1140,000150001113,Riveting Station,69417.99,Haas Automation
P1140,000150001114,Laser Welding Cell,275479.98,KUKA
P1140,000150001115,Dimensional Measurement Arm,65057.48,Siemens
P1140,000150001116,Dimensional Measurement Arm,121448.77,dmg mori
P1140,000150001117,Dimensional Measurement Arm,86484.84,DMG MORI
P1140,000150001118,Automated Guided Vehicle,115034.58,KUKA AG
P1140,000150001119,Induction Heating Unit,69588.48,Miller Electric
P1140,000150001120,Riveting Station,67745.25,KUKA AG
P1140,000150001121,Hydraulic Press,308844.82,KUKA
P1140,000150001122,Stamping Press,873824.60,Yaskawa Motoman
P1140,000150001123,,24379.69,FANUC
P1140,000150001124,CNC Machining Center,295325.65,Schuler
P1140,000150001125,Ultrasonic Welding Station,60481.42,KUKA AG
P1140,000150001126,Assembly Torque Wrench Station,25682.39,Lincoln Electric
P1140,000150001127,Leak Test Station,26898.37,ABB ROBOTICS
P1140,000150001128,Palletizing Robot,85363.81,KUKA
P1140,000150001129,Vision Inspection Station,53092.71,DMG
P1140,000150001130,Dimensional Measurement Arm,135064.89,KUKA AG
P1140,000150001131,Stamping Press,739923.47,KUKA AG
P1140,000150001132,Leak Test Station,35840.93,FANUC
P1140,000150001133,Riveting Station,69313.33,Lincoln Electric
P1140,000150001134,Screw Fastening Station,36670.53,Ingersoll Rand
P1140,000150001135,Induction Heating Unit,53801.89,Fives Group
P1140,000150001136,Riveting Station,35315.53,KUKA AG
P1140,000150001137,Adhesive Dispensing Unit,59142.25,Mazak Corporation
P1140,000150001138,Automated Guided Vehicle,75101.64,KUKA AG
P1140,000150001139,Injection Molding Machine,331926.22,AIDA Engineering
P1140,000150001140,Assembly Torque Wrench Station,14857.78,Fanuc Corporation
P1140,000150001141,Dimensional Measurement Arm,52048.87,YASKAWA MOTOMAN
P1140,000150001142,Automated Guided Vehicle,109117.04,Mazak Corporation
P1140,000150001143,Ultrasonic Welding Station,66389.61,KUKA
P1140,000150001144,Torque Application Unit,41663.31,DMG MORI
P1140,000150001145,Battery Pack Assembly Cell,212275.58,Rockwell
P1140,000150001146,Stamping Press,1138569.77,Carl Zeiss Industrial Metrology
P1140,000150001147,Robotic Welding Cell,262757.14,KUKA AG
P1140,000150001148,Palletizing Robot,76824.18,Miller Electric
P1140,000150001149,Adhesive Dispensing Unit,70040.69,Miller Electric
P1140,000150001150,,66169.96,AIDA ENGINEERING
P1140,000150001151,Wheel Alignment Rig,37112.77,AIDA Engineering
P1140,000150001152,Riveting Station,25347.69,Atlas Copco
P1140,000150001153,Vision Inspection Station,73401.27,HAAS AUTOMATION
P1140,000150001154,Battery Pack Assembly Cell,323962.80,ABB Robotics
P1140,000150001155,Leak Test Station,20743.31,Mazak
P1140,000150001156,Paint Application Robot,328451.13,AIDA Engineering
P1140,000150001157,Induction Heating Unit,72787.56,Dematic
P1140,000150001158,Automated Guided Vehicle,83055.58,KUKA
P1140,000150001159,Injection Molding Machine,303300.04,Lincoln Electric
P1140,000150001160,CNC Machining Center,182131.41,Schneider
P1140,000150001161,Automated Guided Vehicle,60847.38,KUKA AG
P1140,000150001162,Conveyor System,144052.87,AIDA
P1140,000150001163,Induction Heating Unit,81025.22,Atlas Copco
P1140,000150001164,Ultrasonic Welding Station,61572.58,Mazak Corporation
P1140,000150001165,Final Functional Test Bench,174667.07,KUKA AG
P1140,000150001166,Coil Winding Machine,148416.73,KUKA AG
P1140,000150001167,Palletizing Robot,156961.18,Ingersoll Rand
P1140,000150001168,Injection Molding Machine,395926.10,DMG MORI
P1140,000150001169,Paint Application Robot,321919.61,Schuler Group
P1140,000150001170,Induction Heating Unit,83727.15,fanuc corporation
P1140,000150001171,Final Functional Test Bench,164218.93,ABB Robotics
P1140,000150001172,Vision Inspection Station,77128.90,Mazak Corporation
P1140,000150001173,Wheel Alignment Rig,50167.24,KUKA AG
P1140,000150001174,Induction Heating Unit,84194.64,FANUC
P1140,000150001175,Final Functional Test Bench,133005.16,KUKA AG
P1140,000150001176,Overhead Gantry Loader,128237.61,Haas Automation
P1140,000150001177,Torque Application Unit,38411.27,ABB
P1140,000150001178,Coil Winding Machine,186354.38,ABB
P1140,000150001179,Paint Application Robot,200000.56,FANUC Corporation
P1140,000150001180,CNC Machining Center,358601.53,FANUC Corporation
P1140,000150001181,CNC Machining Center,224866.87,FANUC Corporation
P1140,000150001182,Leak Test Station,38050.57,Atlas Copco
P1140,000150001183,Robotic Welding Cell,178321.89,Haas Automation
P1140,000150001184,Palletizing Robot,126697.02,Schuler Group
P1140,000150001185,Vision Inspection Station,55041.62,Yaskawa Motoman
P1140,000150001186,Palletizing Robot,141554.42,Bosch Rexroth
P1140,000150001187,Hydraulic Press,125168.52,Mazak
P1140,000150001188,Adhesive Dispensing Unit,79156.64,Dematic
P1140,000150001189,CNC Machining Center,446379.06,FANUC
P1140,000150001190,Riveting Station,64031.88,KUKA AG
P1140,000150001191,Wheel Alignment Rig,70276.87,FANUC Corporation
P1140,000150001192,Vision Inspection Station,50907.02,ABB Robotics
P1140,000150001193,Automated Guided Vehicle,59912.84,Ingersoll Rand
P1140,000150001194,Laser Welding Cell,199882.04,Carl Zeiss Industrial Metrology
P1140,000150001195,Assembly Torque Wrench Station,14844.74,Yaskawa Motoman
P1140,000150001196,Induction Heating Unit,39804.15,Dematic
P1140,000150001197,Overhead Gantry Loader,172821.71,Abb Robotics
P1140,000150001198,Torque Application Unit,36242.99,ABB Robotics
P1140,000150001199,Vision Inspection Station,88933.30,DMG MORI
P1140,000150001200,Adhesive Dispensing Unit,35045.90,Atlas
P1140,000150001201,Paint Application Robot,184700.00,MAZAK CORPORATION
P1140,000150001202,Adhesive Dispensing Unit,49205.12,KUKA AG
P1140,000150001203,Screw Fastening Station,27744.68,KUKA AG
P1140,000150001204,Screw Fastening Station,26654.21,KUKA AG
P1140,000150001205,Wheel Alignment Rig,30894.38,ABB
P1140,000150001206,Battery Pack Assembly Cell,215522.33,KUKA AG
P1140,000150001207,Torque Application Unit,31585.08,KUKA
P1140,000150001208,Stamping Press,323139.72,Siemens
P1140,000150001209,Battery Pack Assembly Cell,555830.06,Dematic
P1140,000150001210,Palletizing Robot,174039.85,Miller Electric
P1140,000150001211,Coil Winding Machine,209919.80,dmg mori
P1140,000150001212,Laser Welding Cell,383846.57,ABB Robotics
P1140,000150001213,Torque Application Unit,33817.48,Lincoln Electric
P1140,000150001214,Palletizing Robot,173268.29,KUKA AG
P1140,000150001215,Vision Inspection Station,38516.87,FANUC Corporation
P1140,000150001216,Induction Heating Unit,79149.89,KUKA AG
P1140,000150001217,Injection Molding Machine,191250.76,KUKA
P1140,000150001218,Torque Application Unit,37355.47,Haas Automation
P1140,000150001219,Paint Application Robot,243966.57,abb robotics
P1140,000150001220,Battery Pack Assembly Cell,592304.33,FANUC Corporation
P1140,000150001221,Leak Test Station,66640.28,KUKA AG
P1140,000150001222,Vision Inspection Station,30861.78,Lincoln Electric
P1140,000150001223,Palletizing Robot,79547.05,KUKA AG
P1140,000150001224,Wheel Alignment Rig,74054.18,AIDA Engineering
P1140,000150001225,Paint Application Robot,332675.38,Schneider Electric
P1140,000150001226,Ultrasonic Welding Station,69386.87,ABB Robotics
P1140,000150001227,Wheel Alignment Rig,80796.07,Haas
P1140,000150001228,Coil Winding Machine,190292.65,kuka ag
P1140,000150001229,Leak Test Station,34231.97,FANUC
P1140,000150001230,Palletizing Robot,159811.08,ABB
