PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-212764,F-25-1,2194,Seating & Interior Plant PL,Assembly Plant US
MAT-704504,D-11-4,4920,Seating & Interior Plant PL,Assembly Plant US
MAT-887308,H-29-1,3204,Seating & Interior Plant PL,Assembly Plant US
MAT-883222,G-03-3,2817,Seating & Interior Plant PL,Assembly Plant US
MAT-171171,G-28-2,1170,Seating & Interior Plant PL,Assembly Plant US
MAT-618001,C-22-5,387,Seating & Interior Plant PL,Assembly Plant US
MAT-839502,D-25-4,2915,Seating & Interior Plant PL,Assembly Plant US
MAT-609161,B-08-4,3218,Seating & Interior Plant PL,Assembly Plant US
MAT-599258,C-08-2,2439,Seating & Interior Plant PL,Assembly Plant US
MAT-424395,B-13-4,3947,Seating & Interior Plant PL,Assembly Plant US
MAT-546554,A-16-5,2524,Seating & Interior Plant PL,Assembly Plant US
MAT-277466,H-21-1,172,Seating & Interior Plant PL,Assembly Plant US
MAT-293681,B-06-3,4043,Seating & Interior Plant PL,Assembly Plant US
MAT-473357,H-18-4,1654,Seating & Interior Plant PL,Assembly Plant US
MAT-493196,C-07-5,826,Seating & Interior Plant PL,Assembly Plant US
MAT-298054,G-16-3,3480,Seating & Interior Plant PL,Assembly Plant CN
MAT-563161,F-25-1,4393,Seating & Interior Plant PL,Assembly Plant CN
MAT-416956,B-27-3,2452,Seating & Interior Plant PL,Assembly Plant CN
MAT-470292,E-11-1,3980,Seating & Interior Plant PL,Assembly Plant CN
MAT-801155,B-05-2,4251,Seating & Interior Plant PL,Assembly Plant CN
MAT-210735,G-08-3,1730,Seating & Interior Plant PL,Assembly Plant CN
MAT-630564,H-25-1,3531,Seating & Interior Plant PL,Assembly Plant CN
MAT-179722,C-02-2,2140,Seating & Interior Plant PL,Assembly Plant CN
MAT-139321,B-29-3,2039,Seating & Interior Plant PL,Assembly Plant CN
MAT-268880,G-05-2,2504,Seating & Interior Plant PL,Assembly Plant CN
MAT-141782,C-23-4,4978,Seating & Interior Plant PL,Assembly Plant CN
MAT-102776,H-29-1,4199,Seating & Interior Plant PL,Assembly Plant CN
MAT-226386,E-29-1,1454,Seating & Interior Plant PL,Assembly Plant CN
MAT-372544,G-23-1,2296,Seating & Interior Plant PL,Assembly Plant CN
MAT-486451,F-22-4,917,Seating & Interior Plant PL,Assembly Plant CN
MAT-788353,E-15-3,2753,Seating & Interior Plant PL,Assembly Plant CN
MAT-797698,E-19-4,687,Seating & Interior Plant PL,Assembly Plant CN
MAT-188310,F-19-4,4938,Seating & Interior Plant PL,Assembly Plant CN
MAT-122043,B-13-2,4646,Seating & Interior Plant PL,Assembly Plant CN
MAT-364951,B-27-5,1657,Seating & Interior Plant PL,Assembly Plant CN
MAT-843671,E-22-4,3172,Seating & Interior Plant PL,Assembly Plant CN
MAT-845872,G-29-1,4917,Seating & Interior Plant PL,Assembly Plant CN
MAT-270863,D-04-2,1650,Seating & Interior Plant PL,Assembly Plant CN
MAT-394021,C-28-5,924,Seating & Interior Plant PL,Assembly Plant CN
MAT-297229,B-29-1,443,Seating & Interior Plant PL,Assembly Plant CN
MAT-293760,C-28-4,3028,Seating & Interior Plant PL,Assembly Plant CN
MAT-939135,A-28-1,1009,Seating & Interior Plant PL,Assembly Plant CN
MAT-883241,B-02-1,120,Seating & Interior Plant PL,Assembly Plant CN
MAT-210156,E-19-1,3364,Seating & Interior Plant PL,Assembly Plant CN
MAT-408759,C-17-3,3994,Seating & Interior Plant PL,Assembly Plant CN
MAT-725037,H-02-1,1305,Seating & Interior Plant PL,Assembly Plant CN
MAT-863196,F-01-5,4059,Seating & Interior Plant PL,Assembly Plant CN
MAT-444835,B-06-4,1246,Seating & Interior Plant PL,Assembly Plant CN
MAT-872614,C-17-2,251,Seating & Interior Plant PL,Assembly Plant CN
MAT-514195,F-24-1,1765,Seating & Interior Plant PL,Assembly Plant CN
MAT-404723,F-06-2,996,Seating & Interior Plant PL,Assembly Plant CN
MAT-783445,G-07-4,1345,Seating & Interior Plant PL,Assembly Plant CN
MAT-343654,F-12-3,3130,Seating & Interior Plant PL,Assembly Plant CN
MAT-499090,D-12-2,613,Seating & Interior Plant PL,Assembly Plant CN
MAT-508188,G-25-4,4300,Seating & Interior Plant PL,Assembly Plant CN
MAT-374196,B-05-2,2488,Seating & Interior Plant PL,Assembly Plant CN
MAT-107940,E-20-5,4991,Seating & Interior Plant PL,Assembly Plant CN
MAT-853467,A-15-3,2863,Seating & Interior Plant PL,Assembly Plant CN
MAT-188861,F-12-2,3638,Seating & Interior Plant PL,Assembly Plant CN
MAT-268870,A-22-3,3237,Seating & Interior Plant PL,Assembly Plant CN
MAT-430537,D-17-4,1673,Seating & Interior Plant PL,Assembly Plant CN
MAT-351539,E-03-4,3611,Seating & Interior Plant PL,Assembly Plant CN
MAT-160493,C-22-1,912,Seating & Interior Plant PL,Assembly Plant CN
MAT-938612,B-26-3,222,Seating & Interior Plant PL,Assembly Plant CN
MAT-683893,E-26-1,2607,Seating & Interior Plant PL,Assembly Plant CN
MAT-249437,G-23-3,3167,Seating & Interior Plant PL,Assembly Plant CN
MAT-992677,C-15-4,826,Seating & Interior Plant PL,Assembly Plant CN
MAT-317973,A-09-5,411,Seating & Interior Plant PL,Assembly Plant CN
MAT-273212,E-03-1,2359,Seating & Interior Plant PL,Assembly Plant CN
MAT-454039,E-05-3,3247,Seating & Interior Plant PL,Assembly Plant CN
MAT-664716,H-20-1,161,Seating & Interior Plant PL,Assembly Plant CN
MAT-256294,H-24-2,1718,Seating & Interior Plant PL,Assembly Plant CN
MAT-768120,E-28-5,2330,Seating & Interior Plant PL,Assembly Plant CN
MAT-319552,B-09-3,1594,Seating & Interior Plant PL,Assembly Plant CN
MAT-884813,A-21-4,3272,Seating & Interior Plant PL,Assembly Plant CN
MAT-328070,D-24-3,4043,Seating & Interior Plant PL,Assembly Plant CN
MAT-816061,E-21-5,2597,Seating & Interior Plant PL,Assembly Plant CN
MAT-901749,E-06-5,3032,Seating & Interior Plant PL,Assembly Plant CN
MAT-693310,D-05-4,4297,Seating & Interior Plant PL,Assembly Plant CN
MAT-578329,A-18-1,3062,Seating & Interior Plant PL,Assembly Plant CN
MAT-583094,G-01-3,3066,Seating & Interior Plant PL,Assembly Plant CN
MAT-781883,F-05-4,995,Seating & Interior Plant PL,Assembly Plant CN
MAT-421440,G-11-5,2080,Seating & Interior Plant PL,Assembly Plant CN
MAT-370291,D-26-1,228,Seating & Interior Plant PL,Assembly Plant CN
MAT-678549,D-13-3,3959,Seating & Interior Plant PL,Assembly Plant CN
MAT-622601,E-07-1,4310,Seating & Interior Plant PL,Assembly Plant CN
MAT-207750,E-28-5,83,Seating & Interior Plant PL,Assembly Plant CN
MAT-128803,B-10-5,2103,Seating & Interior Plant PL,Assembly Plant CN
MAT-137403,G-09-3,2401,Seating & Interior Plant PL,Assembly Plant CN
MAT-569575,C-02-2,1582,Seating & Interior Plant PL,Assembly Plant CN
MAT-997890,B-28-2,4425,Seating & Interior Plant PL,Assembly Plant CN
MAT-889849,G-15-1,4714,Seating & Interior Plant PL,Assembly Plant CN
MAT-673774,H-27-3,2508,Seating & Interior Plant PL,Assembly Plant CN
MAT-466916,A-01-1,4448,Seating & Interior Plant PL,Assembly Plant CN
MAT-964033,D-29-2,60,Seating & Interior Plant PL,Assembly Plant CN
MAT-473754,C-02-1,2139,Seating & Interior Plant PL,Assembly Plant CN
MAT-190326,D-26-2,512,Seating & Interior Plant PL,Assembly Plant CN
MAT-379479,F-02-2,1979,Seating & Interior Plant PL,Assembly Plant CN
MAT-880738,C-24-5,201,Seating & Interior Plant PL,Assembly Plant CN
MAT-400684,E-17-1,3616,Seating & Interior Plant PL,Assembly Plant CN
MAT-151222,D-16-4,4184,Seating & Interior Plant PL,Assembly Plant CN
MAT-892449,H-05-3,4828,Seating & Interior Plant PL,Assembly Plant CN
MAT-938410,G-06-4,2529,Seating & Interior Plant PL,Assembly Plant CN
MAT-655155,D-15-1,2979,Seating & Interior Plant PL,Assembly Plant CN
MAT-360386,D-05-3,2776,Seating & Interior Plant PL,Assembly Plant CN
MAT-471842,G-03-3,2399,Seating & Interior Plant PL,Assembly Plant CN
MAT-369822,G-25-5,1656,Seating & Interior Plant PL,Assembly Plant CN
MAT-390579,G-19-3,3974,Seating & Interior Plant PL,Assembly Plant CN
MAT-229723,A-05-5,1939,Seating & Interior Plant PL,Assembly Plant CN
MAT-526138,B-21-5,1084,Seating & Interior Plant PL,Assembly Plant CN
MAT-494692,H-26-3,3177,Seating & Interior Plant PL,Assembly Plant CN
MAT-200302,A-04-2,3623,Seating & Interior Plant PL,Assembly Plant CN
MAT-974036,F-22-5,2161,Seating & Interior Plant PL,Assembly Plant CN
MAT-936324,A-17-4,1226,Seating & Interior Plant PL,Assembly Plant CN
MAT-791785,C-29-4,1391,Seating & Interior Plant PL,Assembly Plant CN
MAT-265830,C-03-3,3520,Seating & Interior Plant PL,Assembly Plant CN
MAT-987356,H-17-5,4340,Seating & Interior Plant PL,Assembly Plant CN
MAT-870008,C-14-2,3467,Seating & Interior Plant PL,Assembly Plant CN
MAT-358686,C-15-1,2460,Seating & Interior Plant PL,Assembly Plant CN
MAT-260290,E-06-2,3373,Seating & Interior Plant PL,Assembly Plant CN
MAT-520099,E-17-4,1031,Seating & Interior Plant PL,Assembly Plant CN
MAT-713630,E-12-1,3453,Seating & Interior Plant PL,Assembly Plant CN
MAT-105590,E-20-3,208,Seating & Interior Plant PL,Assembly Plant CN
MAT-751880,B-10-4,3868,Seating & Interior Plant PL,Assembly Plant CN
MAT-243851,H-20-4,4829,Seating & Interior Plant PL,Assembly Plant CN
MAT-318174,F-05-3,2770,Seating & Interior Plant PL,Assembly Plant CN
MAT-532464,H-19-3,1589,Seating & Interior Plant PL,Assembly Plant CN
MAT-971844,A-09-1,1762,Seating & Interior Plant PL,Assembly Plant CN
MAT-775887,E-29-2,2406,Seating & Interior Plant PL,Assembly Plant CN
MAT-878667,A-09-2,2520,Seating & Interior Plant PL,Assembly Plant CN
MAT-607857,C-23-5,3640,Seating & Interior Plant PL,Assembly Plant CN
MAT-229120,G-09-3,3116,Seating & Interior Plant PL,Assembly Plant CN
MAT-794837,D-16-2,4932,Seating & Interior Plant PL,Assembly Plant CN
MAT-383824,B-13-3,4111,Seating & Interior Plant PL,Assembly Plant CN
MAT-291058,B-20-1,2855,Seating & Interior Plant PL,Assembly Plant CN
MAT-161059,H-16-1,3961,Seating & Interior Plant PL,Assembly Plant CN
MAT-784685,E-13-1,3211,Seating & Interior Plant PL,Assembly Plant CN
MAT-763883,H-26-2,4654,Seating & Interior Plant PL,Assembly Plant CN
MAT-402954,A-03-5,2392,Seating & Interior Plant PL,Assembly Plant CN
MAT-988630,F-23-1,1305,Seating & Interior Plant PL,Assembly Plant CN
MAT-617681,D-06-4,2340,Seating & Interior Plant PL,Assembly Plant CN
MAT-821999,C-25-5,2754,Seating & Interior Plant PL,Assembly Plant CN
MAT-756008,D-17-1,2369,Seating & Interior Plant PL,Assembly Plant CN
MAT-873493,G-09-5,3777,Seating & Interior Plant PL,Assembly Plant CN
MAT-759348,A-05-2,3762,Seating & Interior Plant PL,Assembly Plant CN
MAT-600917,G-28-5,1886,Seating & Interior Plant PL,Assembly Plant CN
MAT-665639,E-07-3,2490,Seating & Interior Plant PL,Assembly Plant CN
MAT-870295,H-26-2,374,Seating & Interior Plant PL,Assembly Plant CN
MAT-800155,D-15-5,2378,Seating & Interior Plant PL,Assembly Plant CN
MAT-900877,A-08-4,998,Seating & Interior Plant PL,Assembly Plant CN
MAT-811370,C-15-3,2360,Seating & Interior Plant PL,Assembly Plant CN
MAT-846391,A-01-3,2252,Seating & Interior Plant PL,Assembly Plant CN
MAT-899946,G-28-2,1985,Seating & Interior Plant PL,Assembly Plant CN
MAT-426549,H-13-5,3761,Seating & Interior Plant PL,Assembly Plant CN
MAT-347168,A-20-4,296,Seating & Interior Plant PL,Assembly Plant CN
MAT-534742,G-04-2,2915,Seating & Interior Plant PL,Assembly Plant CN
MAT-954945,D-19-1,1653,Seating & Interior Plant PL,Assembly Plant CN
MAT-204629,B-08-1,2481,Seating & Interior Plant PL,Assembly Plant CN
MAT-289517,G-14-4,652,Seating & Interior Plant PL,Assembly Plant CN
MAT-108729,C-04-4,2858,Seating & Interior Plant PL,Assembly Plant CN
MAT-909404,C-13-5,2412,Seating & Interior Plant PL,Assembly Plant CN
MAT-886818,D-23-4,568,Seating & Interior Plant PL,Assembly Plant CN
MAT-804486,C-22-5,4552,Seating & Interior Plant PL,Assembly Plant CN
MAT-451370,B-09-1,4024,Seating & Interior Plant PL,Assembly Plant CN
MAT-590252,D-28-3,978,Seating & Interior Plant PL,Assembly Plant CN
