WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2090812,ASSET-00162,Corrective,CALIBRATION-DRIFT,197,1165,000090000150
WO-2090813,ASSET-00162,Corrective,BELT-FAILURE,74,950,000090000150
WO-2090814,ASSET-00162,Emergency,PNEUMATIC-LEAK,310,1796,000090000150
WO-2090815,ASSET-00163,Preventive,,0,,000090000151
WO-2090816,ASSET-00163,Preventive,,0,,000090000151
WO-2090817,ASSET-00164,Corrective,SPINDLE-SEIZURE,239,1754,000090000152
WO-2090818,ASSET-00164,Corrective,DIE-WEAR,62,1363,000090000152
WO-2090819,ASSET-00164,Preventive,,0,,000090000152
WO-2090820,ASSET-00164,Preventive,,0,,000090000152
WO-2090821,ASSET-00164,Preventive,,0,,000090000152
WO-2090822,ASSET-00165,Preventive,,0,,000090000153
WO-2090823,ASSET-00165,Preventive,,0,,000090000153
WO-2090824,ASSET-00165,Corrective,HYDRAULIC-LEAK,202,1736,000090000153
WO-2090825,ASSET-00165,Corrective,BELT-FAILURE,45,282,000090000153
WO-2090826,ASSET-00165,Corrective,PNEUMATIC-LEAK,102,1632,000090000153
WO-2090827,ASSET-00166,Emergency,CALIBRATION-DRIFT,373,1075,000090000154
WO-2090828,ASSET-00166,Preventive,,0,,000090000154
WO-2090829,ASSET-00166,Preventive,,0,,000090000154
WO-2090830,ASSET-00167,Preventive,,0,,000090000155
WO-2090831,ASSET-00167,Preventive,,0,,000090000155
WO-2090832,ASSET-00167,Preventive,,0,,000090000155
WO-2090833,ASSET-00167,Corrective,PNEUMATIC-LEAK,45,1343,000090000155
WO-2090834,ASSET-00168,Preventive,,0,,000090000156
WO-2090835,ASSET-00168,Corrective,BELT-FAILURE,185,563,000090000156
WO-2090836,ASSET-00168,Preventive,,0,,000090000156
WO-2090837,ASSET-00168,Corrective,MOTOR-BURNOUT,203,570,000090000156
WO-2090838,ASSET-00168,Corrective,BELT-FAILURE,124,503,000090000156
WO-2090839,ASSET-00169,Preventive,,0,,000090000157
WO-2090840,ASSET-00169,Corrective,HYDRAULIC-LEAK,54,1336,000090000157
WO-2090841,ASSET-00169,Preventive,,0,,000090000157
WO-2090842,ASSET-00169,Preventive,,0,,000090000157
WO-2090843,ASSET-00169,Emergency,SPINDLE-SEIZURE,356,764,000090000157
WO-2090844,ASSET-00169,Preventive,,0,,000090000157
WO-2090845,ASSET-00169,Preventive,,0,,000090000157
WO-2090846,ASSET-00169,Preventive,,0,,000090000157
WO-2090847,ASSET-00170,Corrective,BELT-FAILURE,78,1954,000090000158
WO-2090848,ASSET-00170,Preventive,,0,,000090000158
WO-2090849,ASSET-00170,Preventive,,0,,000090000158
WO-2090850,ASSET-00170,Corrective,BELT-FAILURE,93,1731,000090000158
WO-2090851,ASSET-00170,Preventive,,0,,000090000158
WO-2090852,ASSET-00170,Preventive,,0,,000090000158
WO-2090853,ASSET-00171,Preventive,,0,,000090000159
WO-2090854,ASSET-00171,Corrective,PNEUMATIC-LEAK,151,1625,000090000159
WO-2090855,ASSET-00171,Corrective,HYDRAULIC-LEAK,154,943,000090000159
WO-2090856,ASSET-00171,Corrective,CONTROLLER-FAULT,223,1208,000090000159
WO-2090857,ASSET-00171,Corrective,DIE-WEAR,231,1271,000090000159
WO-2090858,ASSET-00171,Emergency,CALIBRATION-DRIFT,114,1937,000090000159
WO-2090859,ASSET-00171,Corrective,HYDRAULIC-LEAK,42,1886,000090000159
WO-2090860,ASSET-00171,Preventive,,0,,000090000159
WO-2090861,ASSET-00171,Preventive,,0,,000090000159
WO-2090862,ASSET-00171,Emergency,SPINDLE-SEIZURE,249,991,000090000159
WO-2090863,ASSET-00172,Corrective,CONTROLLER-FAULT,128,239,000090000160
WO-2090864,ASSET-00172,Preventive,,0,,000090000160
WO-2090865,ASSET-00173,Corrective,BELT-FAILURE,99,207,000090000161
WO-2090866,ASSET-00173,Preventive,,0,,000090000161
WO-2090867,ASSET-00174,Preventive,,0,,000090000162
WO-2090868,ASSET-00174,Preventive,,0,,000090000162
WO-2090869,ASSET-00174,Preventive,,0,,000090000162
WO-2090870,ASSET-00174,Preventive,,0,,000090000162
WO-2090871,ASSET-00174,Preventive,,0,,000090000162
WO-2090872,ASSET-00174,Preventive,,0,,000090000162
WO-2090873,ASSET-00174,Preventive,,0,,000090000162
WO-2090874,ASSET-00174,Preventive,,0,,000090000162
WO-2090875,ASSET-00175,Corrective,SENSOR-FAULT,59,1910,000090000163
WO-2090876,ASSET-00175,Preventive,,0,,000090000163
WO-2090877,ASSET-00176,Preventive,,0,,000090000164
WO-2090878,ASSET-00176,Preventive,,0,,000090000164
WO-2090879,ASSET-00176,Emergency,PNEUMATIC-LEAK,487,1019,000090000164
WO-2090880,ASSET-00176,Corrective,SENSOR-FAULT,131,1218,000090000164
WO-2090881,ASSET-00177,Preventive,,0,,000090000165
WO-2090882,ASSET-00177,Corrective,PNEUMATIC-LEAK,123,1326,000090000165
WO-2090883,ASSET-00177,Corrective,DIE-WEAR,60,415,000090000165
WO-2090884,ASSET-00177,Emergency,CALIBRATION-DRIFT,190,1374,000090000165
WO-2090885,ASSET-00177,Preventive,,0,,000090000165
WO-2090886,ASSET-00177,Preventive,,0,,000090000165
WO-2090887,ASSET-00178,Corrective,BEARING-FAILURE,222,1919,000090000166
WO-2090888,ASSET-00178,Emergency,SPINDLE-SEIZURE,548,1301,000090000166
WO-2090889,ASSET-00178,Corrective,MOTOR-BURNOUT,122,1439,000090000166
WO-2090890,ASSET-00178,Preventive,,0,,000090000166
WO-2090891,ASSET-00178,Preventive,,0,,000090000166
WO-2090892,ASSET-00179,Emergency,MOTOR-BURNOUT,321,1174,000090000167
WO-2090893,ASSET-00179,Corrective,SPINDLE-SEIZURE,56,392,000090000167
WO-2090894,ASSET-00179,Corrective,HYDRAULIC-LEAK,84,1281,000090000167
WO-2090895,ASSET-00179,Preventive,,0,,000090000167
WO-2090896,ASSET-00179,Preventive,,0,,000090000167
WO-2090897,ASSET-00179,Emergency,DIE-WEAR,117,1214,000090000167
WO-2090898,ASSET-00179,Corrective,BEARING-FAILURE,68,1346,000090000167
WO-2090899,ASSET-00179,Corrective,HYDRAULIC-LEAK,31,1114,000090000167
WO-2090900,ASSET-00180,Preventive,,0,,000090000168
WO-2090901,ASSET-00180,Preventive,,0,,000090000168
WO-2090902,ASSET-00180,Corrective,CALIBRATION-DRIFT,45,448,000090000168
WO-2090903,ASSET-00180,Preventive,,0,,000090000168
WO-2090904,ASSET-00180,Corrective,HYDRAULIC-LEAK,140,1856,000090000168
WO-2090905,ASSET-00180,Corrective,SENSOR-FAULT,80,1706,000090000168
WO-2090906,ASSET-00180,Emergency,DIE-WEAR,448,1753,000090000168
WO-2090907,ASSET-00180,Preventive,,0,,000090000168
WO-2090908,ASSET-00180,Preventive,,0,,000090000168
WO-2090909,ASSET-00181,Corrective,CONTROLLER-FAULT,133,798,000090000169
WO-2090910,ASSET-00181,Preventive,,0,,000090000169
WO-2090911,ASSET-00181,Preventive,,0,,000090000169
WO-2090912,ASSET-00181,Corrective,DIE-WEAR,64,1141,000090000169
WO-2090913,ASSET-00182,Preventive,,0,,000090000170
WO-2090914,ASSET-00182,Preventive,,0,,000090000170
WO-2090915,ASSET-00182,Emergency,DIE-WEAR,504,615,000090000170
WO-2090916,ASSET-00182,Preventive,,0,,000090000170
WO-2090917,ASSET-00182,Preventive,,0,,000090000170
WO-2090918,ASSET-00183,Preventive,,0,,000090000171
WO-2090919,ASSET-00183,Preventive,,0,,000090000171
WO-2090920,ASSET-00184,Preventive,,0,,000090000172
WO-2090921,ASSET-00184,Preventive,,0,,000090000172
WO-2090922,ASSET-00184,Preventive,,0,,000090000172
WO-2090923,ASSET-00184,Corrective,DIE-WEAR,112,1981,000090000172
WO-2090924,ASSET-00184,Corrective,BEARING-FAILURE,232,1355,000090000172
WO-2090925,ASSET-00184,Preventive,,0,,000090000172
WO-2090926,ASSET-00184,Preventive,,0,,000090000172
WO-2090927,ASSET-00185,Corrective,BELT-FAILURE,232,1049,000090000173
WO-2090928,ASSET-00185,Corrective,HYDRAULIC-LEAK,215,1784,000090000173
WO-2090929,ASSET-00185,Preventive,,0,,000090000173
WO-2090930,ASSET-00185,Corrective,PNEUMATIC-LEAK,88,886,000090000173
WO-2090931,ASSET-00185,Corrective,BEARING-FAILURE,142,1542,000090000173
WO-2090932,ASSET-00185,Corrective,BEARING-FAILURE,212,548,000090000173
WO-2090933,ASSET-00186,Preventive,,0,,000090000174
WO-2090934,ASSET-00186,Preventive,,0,,000090000174
WO-2090935,ASSET-00186,Preventive,,0,,000090000174
WO-2090936,ASSET-00186,Preventive,,0,,000090000174
WO-2090937,ASSET-00187,Preventive,,0,,000090000175
WO-2090938,ASSET-00187,Preventive,,0,,000090000175
WO-2090939,ASSET-00188,Corrective,BEARING-FAILURE,86,309,000090000176
WO-2090940,ASSET-00188,Corrective,BEARING-FAILURE,112,1751,000090000176
WO-2090941,ASSET-00188,Preventive,,0,,000090000176
WO-2090942,ASSET-00189,Preventive,,0,,000090000177
WO-2090943,ASSET-00189,Preventive,,0,,000090000177
WO-2090944,ASSET-00189,Corrective,CALIBRATION-DRIFT,134,733,000090000177
WO-2090945,ASSET-00190,Emergency,CONTROLLER-FAULT,258,400,000090000178
WO-2090946,ASSET-00190,Preventive,,0,,000090000178
WO-2090947,ASSET-00190,Corrective,CALIBRATION-DRIFT,109,383,000090000178
WO-2090948,ASSET-00190,Preventive,,0,,000090000178
WO-2090949,ASSET-00190,Corrective,CALIBRATION-DRIFT,60,1084,000090000178
WO-2090950,ASSET-00191,Corrective,HYDRAULIC-LEAK,102,694,000090000179
WO-2090951,ASSET-00191,Corrective,SENSOR-FAULT,187,468,000090000179
WO-2090952,ASSET-00191,Preventive,,0,,000090000179
WO-2090953,ASSET-00191,Corrective,SPINDLE-SEIZURE,142,223,000090000179
WO-2090954,ASSET-00191,Preventive,,0,,000090000179
WO-2090955,ASSET-00191,Corrective,MOTOR-BURNOUT,156,689,000090000179
WO-2090956,ASSET-00191,Preventive,,0,,000090000179
WO-2090957,ASSET-00191,Emergency,MOTOR-BURNOUT,456,375,000090000179
WO-2090958,ASSET-00192,Preventive,,0,,000090000180
WO-2090959,ASSET-00192,Preventive,,0,,000090000180
WO-2090960,ASSET-00192,Preventive,,0,,000090000180
WO-2090961,ASSET-00192,Preventive,,0,,000090000180
WO-2090962,ASSET-00192,Preventive,,0,,000090000180
WO-2090963,ASSET-00192,Preventive,,0,,000090000180
WO-2090964,ASSET-00192,Preventive,,0,,000090000180
WO-2090965,ASSET-00193,Preventive,,0,,000090000181
WO-2090966,ASSET-00193,Corrective,PNEUMATIC-LEAK,111,870,000090000181
WO-2090967,ASSET-00193,Corrective,BEARING-FAILURE,188,631,000090000181
WO-2090968,ASSET-00193,Preventive,,0,,000090000181
WO-2090969,ASSET-00194,Preventive,,0,,000090000182
WO-2090970,ASSET-00194,Preventive,,0,,000090000182
WO-2090971,ASSET-00194,Preventive,,0,,000090000182
WO-2090972,ASSET-00194,Preventive,,0,,000090000182
WO-2090973,ASSET-00195,Preventive,,0,,000090000183
WO-2090974,ASSET-00195,Emergency,SPINDLE-SEIZURE,216,1691,000090000183
WO-2090975,ASSET-00195,Preventive,,0,,000090000183
WO-2090976,ASSET-00195,Corrective,DIE-WEAR,238,1966,000090000183
WO-2090977,ASSET-00195,Corrective,CALIBRATION-DRIFT,150,1699,000090000183
WO-2090978,ASSET-00196,Corrective,BELT-FAILURE,222,685,000090000184
WO-2090979,ASSET-00196,Corrective,SENSOR-FAULT,198,279,000090000184
WO-2090980,ASSET-00196,Corrective,CONTROLLER-FAULT,178,1564,000090000184
WO-2090981,ASSET-00197,Corrective,MOTOR-BURNOUT,176,1820,000090000185
WO-2090982,ASSET-00197,Preventive,,0,,000090000185
WO-2090983,ASSET-00197,Corrective,BEARING-FAILURE,239,652,000090000185
WO-2090984,ASSET-00197,Corrective,HYDRAULIC-LEAK,141,1777,000090000185
WO-2090985,ASSET-00197,Corrective,CALIBRATION-DRIFT,223,274,000090000185
WO-2090986,ASSET-00198,Preventive,,0,,000090000186
WO-2090987,ASSET-00198,Preventive,,0,,000090000186
WO-2090988,ASSET-00198,Corrective,BELT-FAILURE,108,359,000090000186
WO-2090989,ASSET-00198,Preventive,,0,,000090000186
WO-2090990,ASSET-00199,Corrective,CONTROLLER-FAULT,181,919,000090000187
WO-2090991,ASSET-00199,Corrective,SENSOR-FAULT,173,1354,000090000187
WO-2090992,ASSET-00199,Preventive,,0,,000090000187
WO-2090993,ASSET-00199,Corrective,BEARING-FAILURE,107,826,000090000187
WO-2090994,ASSET-00199,Corrective,MOTOR-BURNOUT,234,808,000090000187
WO-2090995,ASSET-00199,Preventive,,0,,000090000187
WO-2090996,ASSET-00200,Corrective,CALIBRATION-DRIFT,110,1757,000090000188
WO-2090997,ASSET-00200,Corrective,CONTROLLER-FAULT,120,1310,000090000188
WO-2090998,ASSET-00200,Corrective,CONTROLLER-FAULT,178,251,000090000188
WO-2090999,ASSET-00200,Preventive,,0,,000090000188
WO-2091000,ASSET-00201,Preventive,,0,,000090000189
WO-2091001,ASSET-00201,Corrective,BEARING-FAILURE,228,824,000090000189
WO-2091002,ASSET-00201,Preventive,,0,,000090000189
WO-2091003,ASSET-00202,Corrective,CALIBRATION-DRIFT,153,1196,000090000190
WO-2091004,ASSET-00202,Preventive,,0,,000090000190
WO-2091005,ASSET-00202,Preventive,,0,,000090000190
WO-2091006,ASSET-00202,Preventive,,0,,000090000190
WO-2091007,ASSET-00202,Emergency,CONTROLLER-FAULT,230,1678,000090000190
WO-2091008,ASSET-00203,Corrective,HYDRAULIC-LEAK,119,1849,000090000191
WO-2091009,ASSET-00203,Corrective,BELT-FAILURE,169,621,000090000191
WO-2091010,ASSET-00203,Preventive,,0,,000090000191
WO-2091011,ASSET-00204,Preventive,,0,,000090000192
WO-2091012,ASSET-00204,Corrective,CALIBRATION-DRIFT,205,1685,000090000192
WO-2091013,ASSET-00204,Emergency,BEARING-FAILURE,193,467,000090000192
WO-2091014,ASSET-00204,Preventive,,0,,000090000192
WO-2091015,ASSET-00204,Corrective,BEARING-FAILURE,230,1590,000090000192
WO-2091016,ASSET-00205,Preventive,,0,,000090000193
WO-2091017,ASSET-00205,Corrective,CALIBRATION-DRIFT,66,993,000090000193
WO-2091018,ASSET-00205,Preventive,,0,,000090000193
WO-2091019,ASSET-00205,Preventive,,0,,000090000193
WO-2091020,ASSET-00205,Emergency,HYDRAULIC-LEAK,217,1668,000090000193
WO-2091021,ASSET-00206,Emergency,PNEUMATIC-LEAK,483,734,000090000194
WO-2091022,ASSET-00206,Emergency,CONTROLLER-FAULT,156,811,000090000194
WO-2091023,ASSET-00206,Preventive,,0,,000090000194
WO-2091024,ASSET-00206,Corrective,HYDRAULIC-LEAK,89,707,000090000194
WO-2091025,ASSET-00207,Corrective,SPINDLE-SEIZURE,170,494,000090000195
WO-2091026,ASSET-00207,Corrective,BELT-FAILURE,124,1414,000090000195
WO-2091027,ASSET-00208,Corrective,MOTOR-BURNOUT,30,1387,000090000196
WO-2091028,ASSET-00208,Preventive,,0,,000090000196
WO-2091029,ASSET-00208,Corrective,MOTOR-BURNOUT,173,405,000090000196
WO-2091030,ASSET-00208,Corrective,MOTOR-BURNOUT,191,1816,000090000196
WO-2091031,ASSET-00208,Preventive,,0,,000090000196
WO-2091032,ASSET-00208,Preventive,,0,,000090000196
WO-2091033,ASSET-00209,Preventive,,0,,000090000197
WO-2091034,ASSET-00209,Corrective,BEARING-FAILURE,117,893,000090000197
WO-2091035,ASSET-00209,Corrective,CALIBRATION-DRIFT,180,641,000090000197
WO-2091036,ASSET-00209,Preventive,,0,,000090000197
WO-2091037,ASSET-00210,Corrective,BELT-FAILURE,125,242,000090000198
WO-2091038,ASSET-00210,Preventive,,0,,000090000198
WO-2091039,ASSET-00210,Corrective,BEARING-FAILURE,45,1584,000090000198
WO-2091040,ASSET-00210,Preventive,,0,,000090000198
WO-2091041,ASSET-00210,Corrective,CALIBRATION-DRIFT,205,454,000090000198
WO-2091042,ASSET-00210,Preventive,,0,,000090000198
WO-2091043,ASSET-00210,Preventive,,0,,000090000198
WO-2091044,ASSET-00211,Corrective,CALIBRATION-DRIFT,78,1908,000090000199
WO-2091045,ASSET-00211,Corrective,CALIBRATION-DRIFT,62,1487,000090000199
WO-2091046,ASSET-00211,Corrective,DIE-WEAR,189,388,000090000199
WO-2091047,ASSET-00211,Preventive,,0,,000090000199
WO-2091048,ASSET-00211,Preventive,,0,,000090000199
WO-2091049,ASSET-00212,Corrective,PNEUMATIC-LEAK,91,496,000090000200
WO-2091050,ASSET-00212,Preventive,,0,,000090000200
WO-2091051,ASSET-00212,Corrective,SPINDLE-SEIZURE,236,1091,000090000200
WO-2091052,ASSET-00212,Emergency,BEARING-FAILURE,449,1584,000090000200
WO-2091053,ASSET-00212,Corrective,DIE-WEAR,229,1019,000090000200
WO-2091054,ASSET-00212,Corrective,MOTOR-BURNOUT,221,716,000090000200
WO-2091055,ASSET-00212,Corrective,CONTROLLER-FAULT,140,901,000090000200
WO-2091056,ASSET-00212,Preventive,,0,,000090000200
WO-2091057,ASSET-00212,Preventive,,0,,000090000200
WO-2091058,ASSET-00213,Emergency,CONTROLLER-FAULT,403,1023,000090000201
WO-2091059,ASSET-00213,Preventive,,0,,000090000201
WO-2091060,ASSET-00213,Preventive,,0,,000090000201
WO-2091061,ASSET-00213,Preventive,,0,,000090000201
WO-2091062,ASSET-00213,Corrective,PNEUMATIC-LEAK,106,254,000090000201
WO-2091063,ASSET-00214,Emergency,CONTROLLER-FAULT,119,1355,000090000203
WO-2091064,ASSET-00214,Preventive,,0,,000090000203
WO-2091065,ASSET-00214,Preventive,,0,,000090000203
WO-2091066,ASSET-00214,Corrective,CONTROLLER-FAULT,204,1759,000090000203
WO-2091067,ASSET-00214,Emergency,BELT-FAILURE,468,1835,000090000203
WO-2091068,ASSET-00214,Corrective,DIE-WEAR,32,345,000090000203
WO-2091069,ASSET-00214,Preventive,,0,,000090000203
WO-2091070,ASSET-00214,Preventive,,0,,000090000203
WO-2091071,ASSET-00214,Preventive,,0,,000090000203
WO-2091072,ASSET-00215,Emergency,HYDRAULIC-LEAK,491,1430,000090000204
WO-2091073,ASSET-00215,Corrective,SENSOR-FAULT,114,445,000090000204
WO-2091074,ASSET-00215,Corrective,SENSOR-FAULT,92,1129,000090000204
WO-2091075,ASSET-00216,Preventive,,0,,000090000205
WO-2091076,ASSET-00216,Preventive,,0,,000090000205
WO-2091077,ASSET-00216,Preventive,,0,,000090000205
WO-2091078,ASSET-00216,Preventive,,0,,000090000205
WO-2091079,ASSET-00216,Corrective,SPINDLE-SEIZURE,150,555,000090000205
WO-2091080,ASSET-00216,Preventive,,0,,000090000205
WO-2091081,ASSET-00217,Corrective,BEARING-FAILURE,69,1924,000090000206
WO-2091082,ASSET-00217,Emergency,BELT-FAILURE,572,1991,000090000206
WO-2091083,ASSET-00217,Preventive,,0,,000090000206
WO-2091084,ASSET-00217,Preventive,,0,,000090000206
WO-2091085,ASSET-00217,Emergency,SENSOR-FAULT,361,426,000090000206
WO-2091086,ASSET-00217,Corrective,BELT-FAILURE,74,1694,000090000206
WO-2091087,ASSET-00217,Corrective,BEARING-FAILURE,193,1844,000090000206
WO-2091088,ASSET-00218,Corrective,HYDRAULIC-LEAK,150,884,000090000207
WO-2091089,ASSET-00218,Corrective,MOTOR-BURNOUT,221,511,000090000207
WO-2091090,ASSET-00218,Preventive,,0,,000090000207
WO-2091091,ASSET-00219,Preventive,,0,,000090000208
WO-2091092,ASSET-00219,Corrective,BEARING-FAILURE,38,1471,000090000208
WO-2091093,ASSET-00219,Preventive,,0,,000090000208
WO-2091094,ASSET-00219,Corrective,BEARING-FAILURE,60,526,000090000208
WO-2091095,ASSET-00219,Corrective,BELT-FAILURE,147,1749,000090000208
WO-2091096,ASSET-00219,Corrective,DIE-WEAR,74,726,000090000208
WO-2091097,ASSET-00220,Corrective,BELT-FAILURE,87,759,000090000209
WO-2091098,ASSET-00220,Emergency,MOTOR-BURNOUT,481,641,000090000209
WO-2091099,ASSET-00220,Preventive,,0,,000090000209
WO-2091100,ASSET-00221,Preventive,,0,,000090000210
WO-2091101,ASSET-00221,Emergency,CONTROLLER-FAULT,376,1004,000090000210
WO-2091102,ASSET-00221,Preventive,,0,,000090000210
WO-2091103,ASSET-00221,Preventive,,0,,000090000210
WO-2091104,ASSET-00221,Corrective,BEARING-FAILURE,183,1135,000090000210
WO-2091105,ASSET-00222,Preventive,,0,,000090000211
WO-2091106,ASSET-00222,Corrective,HYDRAULIC-LEAK,64,479,000090000211
WO-2091107,ASSET-00222,Preventive,,0,,000090000211
WO-2091108,ASSET-00222,Corrective,MOTOR-BURNOUT,182,850,000090000211
WO-2091109,ASSET-00223,Corrective,CALIBRATION-DRIFT,164,1837,000090000212
WO-2091110,ASSET-00223,Corrective,DIE-WEAR,199,443,000090000212
WO-2091111,ASSET-00223,Preventive,,0,,000090000212
WO-2091112,ASSET-00223,Preventive,,0,,000090000212
WO-2091113,ASSET-00223,Corrective,SENSOR-FAULT,65,361,000090000212
WO-2091114,ASSET-00223,Emergency,SPINDLE-SEIZURE,83,1390,000090000212
WO-2091115,ASSET-00223,Preventive,,0,,000090000212
WO-2091116,ASSET-00223,Preventive,,0,,000090000212
WO-2091117,ASSET-00223,Preventive,,0,,000090000212
WO-2091118,ASSET-00223,Emergency,PNEUMATIC-LEAK,280,234,000090000212
WO-2091119,ASSET-00224,Emergency,MOTOR-BURNOUT,112,1618,000090000213
WO-2091120,ASSET-00224,Emergency,CALIBRATION-DRIFT,219,1810,000090000213
WO-2091121,ASSET-00224,Emergency,SENSOR-FAULT,474,753,000090000213
WO-2091122,ASSET-00224,Preventive,,0,,000090000213
WO-2091123,ASSET-00224,Preventive,,0,,000090000213
WO-2091124,ASSET-00224,Preventive,,0,,000090000213
WO-2091125,ASSET-00224,Preventive,,0,,000090000213
WO-2091126,ASSET-00225,Preventive,,0,,000090000214
WO-2091127,ASSET-00225,Emergency,BELT-FAILURE,464,755,000090000214
WO-2091128,ASSET-00225,Corrective,CONTROLLER-FAULT,169,632,000090000214
WO-2091129,ASSET-00225,Preventive,,0,,000090000214
WO-2091130,ASSET-00225,Emergency,BEARING-FAILURE,468,764,000090000214
WO-2091131,ASSET-00225,Preventive,,0,,000090000214
WO-2091132,ASSET-00225,Corrective,HYDRAULIC-LEAK,131,972,000090000214
WO-2091133,ASSET-00226,Preventive,,0,,000090000215
WO-2091134,ASSET-00226,Preventive,,0,,000090000215
WO-2091135,ASSET-00226,Preventive,,0,,000090000215
WO-2091136,ASSET-00227,Preventive,,0,,000090000216
WO-2091137,ASSET-00227,Preventive,,0,,000090000216
WO-2091138,ASSET-00227,Preventive,,0,,000090000216
WO-2091139,ASSET-00227,Corrective,HYDRAULIC-LEAK,51,619,000090000216
WO-2091140,ASSET-00227,Preventive,,0,,000090000216
WO-2091141,ASSET-00227,Preventive,,0,,000090000216
WO-2091142,ASSET-00228,Preventive,,0,,000090000217
WO-2091143,ASSET-00228,Preventive,,0,,000090000217
WO-2091144,ASSET-00229,Corrective,PNEUMATIC-LEAK,187,1490,000090000218
WO-2091145,ASSET-00229,Corrective,SENSOR-FAULT,61,1521,000090000218
WO-2091146,ASSET-00229,Preventive,,0,,000090000218
WO-2091147,ASSET-00229,Preventive,,0,,000090000218
WO-2091148,ASSET-00229,Preventive,,0,,000090000218
WO-2091149,ASSET-00229,Preventive,,0,,000090000218
WO-2091150,ASSET-00230,Preventive,,0,,000090000219
WO-2091151,ASSET-00230,Preventive,,0,,000090000219
WO-2091152,ASSET-00230,Preventive,,0,,000090000219
WO-2091153,ASSET-00230,Preventive,,0,,000090000219
WO-2091154,ASSET-00231,Preventive,,0,,000090000220
WO-2091155,ASSET-00231,Corrective,CONTROLLER-FAULT,59,395,000090000220
WO-2091156,ASSET-00231,Preventive,,0,,000090000220
WO-2091157,ASSET-00231,Preventive,,0,,000090000220
WO-2091158,ASSET-00231,Corrective,CONTROLLER-FAULT,113,1847,000090000220
WO-2091159,ASSET-00231,Preventive,,0,,000090000220
WO-2091160,ASSET-00231,Preventive,,0,,000090000220
WO-2091161,ASSET-00231,Corrective,CONTROLLER-FAULT,32,1851,000090000220
WO-2091162,ASSET-00232,Corrective,MOTOR-BURNOUT,126,1404,000090000221
WO-2091163,ASSET-00232,Preventive,,0,,000090000221
WO-2091164,ASSET-00232,Preventive,,0,,000090000221
WO-2091165,ASSET-00232,Preventive,,0,,000090000221
WO-2091166,ASSET-00232,Corrective,SPINDLE-SEIZURE,54,1268,000090000221
WO-2091167,ASSET-00232,Preventive,,0,,000090000221
WO-2091168,ASSET-00232,Preventive,,0,,000090000221
WO-2091169,ASSET-00232,Preventive,,0,,000090000221
WO-2091170,ASSET-00233,Emergency,PNEUMATIC-LEAK,406,1704,000090000222
WO-2091171,ASSET-00233,Preventive,,0,,000090000222
WO-2091172,ASSET-00233,Preventive,,0,,000090000222
WO-2091173,ASSET-00233,Preventive,,0,,000090000222
WO-2091174,ASSET-00233,Preventive,,0,,000090000222
WO-2091175,ASSET-00233,Corrective,CALIBRATION-DRIFT,168,1785,000090000222
WO-2091176,ASSET-00233,Preventive,,0,,000090000222
WO-2091177,ASSET-00234,Corrective,CONTROLLER-FAULT,199,1193,000090000223
WO-2091178,ASSET-00234,Preventive,,0,,000090000223
WO-2091179,ASSET-00234,Preventive,,0,,000090000223
WO-2091180,ASSET-00234,Preventive,,0,,000090000223
WO-2091181,ASSET-00235,Preventive,,0,,000090000224
WO-2091182,ASSET-00235,Preventive,,0,,000090000224
WO-2091183,ASSET-00235,Preventive,,0,,000090000224
WO-2091184,ASSET-00235,Corrective,HYDRAULIC-LEAK,54,1694,000090000224
WO-2091185,ASSET-00235,Corrective,BEARING-FAILURE,66,678,000090000224
WO-2091186,ASSET-00235,Preventive,,0,,000090000224
WO-2091187,ASSET-00235,Corrective,CONTROLLER-FAULT,60,1547,000090000224
WO-2091188,ASSET-00236,Corrective,PNEUMATIC-LEAK,54,1747,000090000225
WO-2091189,ASSET-00237,Corrective,BELT-FAILURE,69,1775,000090000226
WO-2091190,ASSET-00237,Preventive,,0,,000090000226
WO-2091191,ASSET-00238,Corrective,SPINDLE-SEIZURE,110,1140,000090000227
WO-2091192,ASSET-00238,Corrective,BEARING-FAILURE,93,1230,000090000227
WO-2091193,ASSET-00238,Corrective,CONTROLLER-FAULT,134,1224,000090000227
WO-2091194,ASSET-00239,Preventive,,0,,000090000228
WO-2091195,ASSET-00239,Preventive,,0,,000090000228
WO-2091196,ASSET-00239,Corrective,CONTROLLER-FAULT,101,808,000090000228
WO-2091197,ASSET-00240,Corrective,PNEUMATIC-LEAK,211,213,000090000229
WO-2091198,ASSET-00240,Corrective,SPINDLE-SEIZURE,156,758,000090000229
WO-2091199,ASSET-00240,Preventive,,0,,000090000229
WO-2091200,ASSET-00240,Preventive,,0,,000090000229
WO-2091201,ASSET-00241,Corrective,BEARING-FAILURE,167,1989,000090000230
WO-2091202,ASSET-00241,Corrective,HYDRAULIC-LEAK,40,1841,000090000230
WO-2091203,ASSET-00241,Emergency,SENSOR-FAULT,201,302,000090000230
WO-2091204,ASSET-00241,Preventive,,0,,000090000230
WO-2091205,ASSET-00241,Preventive,,0,,000090000230
WO-2091206,ASSET-00242,Emergency,MOTOR-BURNOUT,498,1737,000090000231
WO-2091207,ASSET-00242,Emergency,HYDRAULIC-LEAK,76,717,000090000231
WO-2091208,ASSET-00242,Corrective,CONTROLLER-FAULT,232,1452,000090000231
