OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2040983,ASSET-00202,Preventive,0,,000040000188
WO-2040984,ASSET-00202,Preventive,0,,000040000188
WO-2040985,ASSET-00202,Preventive,0,,000040000188
WO-2040986,ASSET-00202,Preventive,0,,000040000188
WO-2040987,ASSET-00203,Preventive,0,,000040000189
WO-2040988,ASSET-00203,Preventive,0,,000040000189
WO-2040989,ASSET-00203,Preventive,0,,000040000189
WO-2040990,ASSET-00203,Preventive,0,,000040000189
WO-2040991,ASSET-00204,Corrective,37,756,000040000190
WO-2040992,ASSET-00204,Preventive,0,,000040000190
WO-2040993,ASSET-00205,Preventive,0,,000040000191
WO-2040994,ASSET-00205,Preventive,0,,000040000191
WO-2040995,ASSET-00205,Preventive,0,,000040000191
WO-2040996,ASSET-00205,Corrective,71,1296,000040000191
WO-2040997,ASSET-00205,Corrective,114,304,000040000191
WO-2040998,ASSET-00206,Emergency,521,214,000040000192
WO-2040999,ASSET-00206,Preventive,0,,000040000192
WO-2041000,ASSET-00206,Preventive,0,,000040000192
WO-2041001,ASSET-00206,Preventive,0,,000040000192
WO-2041002,ASSET-00207,Corrective,143,270,000040000193
WO-2041003,ASSET-00207,Corrective,104,739,000040000193
WO-2041004,ASSET-00207,Preventive,0,,000040000193
WO-2041005,ASSET-00207,Preventive,0,,000040000193
WO-2041006,ASSET-00207,Corrective,133,1572,000040000193
WO-2041007,ASSET-00208,Preventive,0,,000040000194
WO-2041008,ASSET-00208,Preventive,0,,000040000194
WO-2041009,ASSET-00208,Corrective,233,1268,000040000194
WO-2041010,ASSET-00208,Emergency,296,828,000040000194
WO-2041011,ASSET-00208,Preventive,0,,000040000194
WO-2041012,ASSET-00209,Preventive,0,,000040000195
WO-2041013,ASSET-00209,Preventive,0,,000040000195
WO-2041014,ASSET-00210,Emergency,510,1941,
WO-2041015,ASSET-00210,Corrective,86,1947,
WO-2041016,ASSET-00210,Corrective,46,443,
WO-2041017,ASSET-00210,Preventive,0,,
WO-2041018,ASSET-00210,Corrective,146,1425,
WO-2041019,ASSET-00211,Preventive,0,,000040000196
WO-2041020,ASSET-00211,Preventive,0,,000040000196
WO-2041021,ASSET-00211,Preventive,0,,000040000196
WO-2041022,ASSET-00211,Corrective,140,1564,000040000196
WO-2041023,ASSET-00212,Corrective,226,981,000040000197
WO-2041024,ASSET-00212,Corrective,40,303,000040000197
WO-2041025,ASSET-00212,Preventive,0,,000040000197
WO-2041026,ASSET-00212,Preventive,0,,000040000197
WO-2041027,ASSET-00212,Preventive,0,,000040000197
WO-2041028,ASSET-00212,Preventive,0,,000040000197
WO-2041029,ASSET-00213,Preventive,0,,000040000198
WO-2041030,ASSET-00213,Corrective,127,878,000040000198
WO-2041031,ASSET-00213,Preventive,0,,000040000198
WO-2041032,ASSET-00214,Corrective,58,237,000040000199
WO-2041033,ASSET-00214,Corrective,222,1128,000040000199
WO-2041034,ASSET-00214,Preventive,0,,000040000199
WO-2041035,ASSET-00214,Corrective,31,979,000040000199
WO-2041036,ASSET-00214,Emergency,369,1747,000040000199
WO-2041037,ASSET-00214,Corrective,116,1150,000040000199
WO-2041038,ASSET-00214,Preventive,0,,000040000199
WO-2041039,ASSET-00214,Corrective,218,1641,000040000199
WO-2041040,ASSET-00214,Preventive,0,,000040000199
WO-2041041,ASSET-00214,Corrective,47,660,000040000199
WO-2041042,ASSET-00214,Preventive,0,,000040000199
WO-2041043,ASSET-00214,Preventive,0,,000040000199
WO-2041044,ASSET-00215,Corrective,55,1886,000040000200
WO-2041045,ASSET-00215,Preventive,0,,000040000200
WO-2041046,ASSET-00215,Corrective,202,1182,000040000200
WO-2041047,ASSET-00216,Preventive,0,,000040000201
WO-2041048,ASSET-00216,Preventive,0,,000040000201
WO-2041049,ASSET-00216,Emergency,364,1440,000040000201
WO-2041050,ASSET-00216,Preventive,0,,000040000201
WO-2041051,ASSET-00216,Preventive,0,,000040000201
WO-2041052,ASSET-00217,Corrective,170,1273,
WO-2041053,ASSET-00217,Preventive,0,,
WO-2041054,ASSET-00217,Corrective,75,1281,
WO-2041055,ASSET-00217,Corrective,212,1311,
WO-2041056,ASSET-00217,Emergency,336,1899,
WO-2041057,ASSET-00217,Preventive,0,,
WO-2041058,ASSET-00217,Preventive,0,,
WO-2041059,ASSET-00218,Preventive,0,,000040000202
WO-2041060,ASSET-00218,Preventive,0,,000040000202
WO-2041061,ASSET-00218,Preventive,0,,000040000202
WO-2041062,ASSET-00218,Corrective,44,266,000040000202
WO-2041063,ASSET-00218,Corrective,228,772,000040000202
WO-2041064,ASSET-00218,Preventive,0,,000040000202
WO-2041065,ASSET-00218,Preventive,0,,000040000202
WO-2041066,ASSET-00219,Preventive,0,,000040000203
WO-2041067,ASSET-00219,Corrective,191,1068,000040000203
WO-2041068,ASSET-00220,Corrective,88,1465,000040000204
WO-2041069,ASSET-00220,Preventive,0,,000040000204
WO-2041070,ASSET-00220,Emergency,375,1425,000040000204
WO-2041071,ASSET-00220,Preventive,0,,000040000204
WO-2041072,ASSET-00220,Emergency,155,1342,000040000204
WO-2041073,ASSET-00221,Corrective,86,702,000040000205
WO-2041074,ASSET-00221,Corrective,199,599,000040000205
WO-2041075,ASSET-00221,Corrective,40,1539,000040000205
WO-2041076,ASSET-00221,Corrective,226,1319,000040000205
WO-2041077,ASSET-00222,Preventive,0,,000040000206
WO-2041078,ASSET-00222,Corrective,223,660,000040000206
WO-2041079,ASSET-00222,Preventive,0,,000040000206
WO-2041080,ASSET-00222,Preventive,0,,000040000206
WO-2041081,ASSET-00222,Preventive,0,,000040000206
WO-2041082,ASSET-00222,Preventive,0,,000040000206
WO-2041083,ASSET-00222,Preventive,0,,000040000206
WO-2041084,ASSET-00222,Preventive,0,,000040000206
WO-2041085,ASSET-00222,Emergency,158,1777,000040000206
WO-2041086,ASSET-00223,Corrective,68,1761,000040000207
WO-2041087,ASSET-00223,Corrective,114,841,000040000207
WO-2041088,ASSET-00223,Corrective,200,845,000040000207
WO-2041089,ASSET-00223,Preventive,0,,000040000207
WO-2041090,ASSET-00223,Preventive,0,,000040000207
WO-2041091,ASSET-00223,Corrective,159,408,000040000207
WO-2041092,ASSET-00223,Preventive,0,,000040000207
WO-2041093,ASSET-00223,Corrective,209,479,000040000207
WO-2041094,ASSET-00224,Emergency,533,367,
WO-2041095,ASSET-00224,Preventive,0,,
WO-2041096,ASSET-00224,Emergency,312,1414,
WO-2041097,ASSET-00225,Corrective,114,571,000040000208
WO-2041098,ASSET-00225,Corrective,37,358,000040000208
WO-2041099,ASSET-00225,Corrective,96,890,000040000208
WO-2041100,ASSET-00225,Corrective,33,569,000040000208
WO-2041101,ASSET-00226,Corrective,145,1556,000040000209
WO-2041102,ASSET-00226,Emergency,299,553,000040000209
WO-2041103,ASSET-00226,Corrective,221,957,000040000209
WO-2041104,ASSET-00226,Corrective,176,301,000040000209
WO-2041105,ASSET-00227,Preventive,0,,000040000210
WO-2041106,ASSET-00227,Corrective,126,669,000040000210
WO-2041107,ASSET-00227,Preventive,0,,000040000210
WO-2041108,ASSET-00227,Preventive,0,,000040000210
WO-2041109,ASSET-00227,Preventive,0,,000040000210
WO-2041110,ASSET-00227,Preventive,0,,000040000210
WO-2041111,ASSET-00227,Corrective,76,1746,000040000210
WO-2041112,ASSET-00228,Corrective,39,567,
WO-2041113,ASSET-00228,Preventive,0,,
WO-2041114,ASSET-00228,Corrective,163,489,
WO-2041115,ASSET-00228,Preventive,0,,
WO-2041116,ASSET-00228,Corrective,51,459,
WO-2041117,ASSET-00228,Corrective,214,461,
WO-2041118,ASSET-00229,Preventive,0,,000040000211
WO-2041119,ASSET-00229,Corrective,117,886,000040000211
WO-2041120,ASSET-00229,Emergency,240,1071,000040000211
WO-2041121,ASSET-00230,Preventive,0,,000040000212
WO-2041122,ASSET-00230,Preventive,0,,000040000212
WO-2041123,ASSET-00230,Preventive,0,,000040000212
WO-2041124,ASSET-00230,Corrective,111,1806,000040000212
WO-2041125,ASSET-00230,Preventive,0,,000040000212
WO-2041126,ASSET-00230,Corrective,220,1535,000040000212
WO-2041127,ASSET-00231,Preventive,0,,
WO-2041128,ASSET-00231,Preventive,0,,
WO-2041129,ASSET-00231,Corrective,229,244,
WO-2041130,ASSET-00231,Corrective,235,1496,
WO-2041131,ASSET-00231,Corrective,112,1478,
WO-2041132,ASSET-00231,Preventive,0,,
WO-2041133,ASSET-00232,Corrective,232,1547,000040000213
WO-2041134,ASSET-00232,Preventive,0,,000040000213
WO-2041135,ASSET-00232,Preventive,0,,000040000213
WO-2041136,ASSET-00232,Preventive,0,,000040000213
WO-2041137,ASSET-00233,Preventive,0,,000040000214
WO-2041138,ASSET-00233,Corrective,226,1424,000040000214
WO-2041139,ASSET-00233,Emergency,251,1576,000040000214
WO-2041140,ASSET-00233,Preventive,0,,000040000214
WO-2041141,ASSET-00234,Preventive,0,,000040000215
WO-2041142,ASSET-00234,Corrective,236,817,000040000215
WO-2041143,ASSET-00234,Preventive,0,,000040000215
WO-2041144,ASSET-00234,Preventive,0,,000040000215
WO-2041145,ASSET-00234,Preventive,0,,000040000215
WO-2041146,ASSET-00234,Preventive,0,,000040000215
WO-2041147,ASSET-00234,Preventive,0,,000040000215
WO-2041148,ASSET-00234,Emergency,101,802,000040000215
WO-2041149,ASSET-00235,Preventive,0,,000040000216
WO-2041150,ASSET-00235,Preventive,0,,000040000216
WO-2041151,ASSET-00235,Preventive,0,,000040000216
WO-2041152,ASSET-00235,Emergency,557,1861,000040000216
WO-2041153,ASSET-00235,Preventive,0,,000040000216
WO-2041154,ASSET-00235,Preventive,0,,000040000216
WO-2041155,ASSET-00235,Preventive,0,,000040000216
WO-2041156,ASSET-00236,Preventive,0,,000040000217
WO-2041157,ASSET-00236,Preventive,0,,000040000217
WO-2041158,ASSET-00236,Emergency,200,1008,000040000217
WO-2041159,ASSET-00236,Preventive,0,,000040000217
WO-2041160,ASSET-00236,Preventive,0,,000040000217
WO-2041161,ASSET-00236,Preventive,0,,000040000217
WO-2041162,ASSET-00237,Preventive,0,,000040000218
WO-2041163,ASSET-00237,Corrective,134,814,000040000218
WO-2041164,ASSET-00237,Preventive,0,,000040000218
WO-2041165,ASSET-00238,Emergency,481,1356,000040000219
WO-2041166,ASSET-00238,Corrective,202,325,000040000219
WO-2041167,ASSET-00239,Preventive,0,,000040000220
WO-2041168,ASSET-00239,Corrective,173,257,000040000220
WO-2041169,ASSET-00239,Preventive,0,,000040000220
WO-2041170,ASSET-00239,Preventive,0,,000040000220
WO-2041171,ASSET-00239,Corrective,109,1635,000040000220
WO-2041172,ASSET-00240,Emergency,309,898,000040000221
WO-2041173,ASSET-00240,Corrective,193,213,000040000221
WO-2041174,ASSET-00240,Corrective,69,1187,000040000221
WO-2041175,ASSET-00240,Preventive,0,,000040000221
WO-2041176,ASSET-00241,Preventive,0,,000040000222
WO-2041177,ASSET-00241,Preventive,0,,000040000222
WO-2041178,ASSET-00241,Corrective,37,553,000040000222
WO-2041179,ASSET-00241,Preventive,0,,000040000222
WO-2041180,ASSET-00241,Preventive,0,,000040000222
WO-2041181,ASSET-00241,Corrective,55,1864,000040000222
WO-2041182,ASSET-00242,Preventive,0,,000040000223
WO-2041183,ASSET-00242,Preventive,0,,000040000223
WO-2041184,ASSET-00242,Corrective,54,956,000040000223
WO-2041185,ASSET-00242,Preventive,0,,000040000223
WO-2041186,ASSET-00243,Emergency,61,1768,000040000224
WO-2041187,ASSET-00243,Preventive,0,,000040000224
WO-2041188,ASSET-00243,Corrective,196,1358,000040000224
WO-2041189,ASSET-00243,Preventive,0,,000040000224
WO-2041190,ASSET-00243,Preventive,0,,000040000224
WO-2041191,ASSET-00243,Emergency,595,1814,000040000224
WO-2041192,ASSET-00244,Preventive,0,,000040000225
WO-2041193,ASSET-00244,Preventive,0,,000040000225
WO-2041194,ASSET-00244,Preventive,0,,000040000225
WO-2041195,ASSET-00244,Corrective,131,1910,000040000225
WO-2041196,ASSET-00244,Corrective,55,462,000040000225
WO-2041197,ASSET-00244,Corrective,166,304,000040000225
WO-2041198,ASSET-00244,Corrective,216,457,000040000225
WO-2041199,ASSET-00244,Preventive,0,,000040000225
WO-2041200,ASSET-00244,Corrective,65,485,000040000225
WO-2041201,ASSET-00245,Emergency,128,206,000040000226
WO-2041202,ASSET-00245,Corrective,66,1571,000040000226
WO-2041203,ASSET-00245,Preventive,0,,000040000226
WO-2041204,ASSET-00245,Preventive,0,,000040000226
WO-2041205,ASSET-00246,Corrective,230,764,000040000227
WO-2041206,ASSET-00246,Preventive,0,,000040000227
WO-2041207,ASSET-00246,Preventive,0,,000040000227
WO-2041208,ASSET-00247,Preventive,0,,000040000228
WO-2041209,ASSET-00247,Preventive,0,,000040000228
WO-2041210,ASSET-00247,Corrective,34,1668,000040000228
WO-2041211,ASSET-00248,Preventive,0,,000040000229
WO-2041212,ASSET-00248,Emergency,174,699,000040000229
WO-2041213,ASSET-00249,Corrective,128,1046,000040000230
WO-2041214,ASSET-00249,Preventive,0,,000040000230
WO-2041215,ASSET-00250,Preventive,0,,000040000231
WO-2041216,ASSET-00250,Corrective,142,723,000040000231
WO-2041217,ASSET-00250,Corrective,105,370,000040000231
WO-2041218,ASSET-00250,Preventive,0,,000040000231
WO-2041219,ASSET-00250,Preventive,0,,000040000231
WO-2041220,ASSET-00250,Preventive,0,,000040000231
WO-2041221,ASSET-00250,Emergency,439,1567,000040000231
WO-2041222,ASSET-00250,Corrective,92,643,000040000231
WO-2041223,ASSET-00251,Preventive,0,,000040000232
WO-2041224,ASSET-00251,Preventive,0,,000040000232
WO-2041225,ASSET-00253,Preventive,0,,000040000234
WO-2041226,ASSET-00253,Preventive,0,,000040000234
WO-2041227,ASSET-00253,Corrective,37,689,000040000234
WO-2041228,ASSET-00254,Preventive,0,,000040000235
WO-2041229,ASSET-00254,Preventive,0,,000040000235
WO-2041230,ASSET-00254,Corrective,32,415,000040000235
WO-2041231,ASSET-00254,Corrective,193,940,000040000235
WO-2041232,ASSET-00254,Preventive,0,,000040000235
WO-2041233,ASSET-00254,Corrective,161,1378,000040000235
WO-2041234,ASSET-00254,Preventive,0,,000040000235
WO-2041235,ASSET-00255,Emergency,591,1835,000040000236
WO-2041236,ASSET-00255,Corrective,176,1211,000040000236
WO-2041237,ASSET-00255,Preventive,0,,000040000236
WO-2041238,ASSET-00255,Corrective,135,396,000040000236
WO-2041239,ASSET-00255,Preventive,0,,000040000236
WO-2041240,ASSET-00255,Emergency,183,960,000040000236
WO-2041241,ASSET-00255,Preventive,0,,000040000236
WO-2041242,ASSET-00256,Corrective,167,1980,000040000237
WO-2041243,ASSET-00256,Corrective,106,1399,000040000237
WO-2041244,ASSET-00256,Corrective,48,921,000040000237
WO-2041245,ASSET-00257,Preventive,0,,000040000238
WO-2041246,ASSET-00257,Preventive,0,,000040000238
WO-2041247,ASSET-00257,Preventive,0,,000040000238
WO-2041248,ASSET-00258,Preventive,0,,000040000239
WO-2041249,ASSET-00258,Preventive,0,,000040000239
WO-2041250,ASSET-00258,Preventive,0,,000040000239
WO-2041251,ASSET-00258,Corrective,220,1157,000040000239
WO-2041252,ASSET-00258,Preventive,0,,000040000239
WO-2041253,ASSET-00259,Preventive,0,,000040000240
WO-2041254,ASSET-00259,Corrective,84,895,000040000240
WO-2041255,ASSET-00259,Corrective,168,1809,000040000240
WO-2041256,ASSET-00259,Corrective,34,1136,000040000240
WO-2041257,ASSET-00259,Preventive,0,,000040000240
WO-2041258,ASSET-00259,Corrective,167,300,000040000240
WO-2041259,ASSET-00259,Emergency,259,1428,000040000240
WO-2041260,ASSET-00259,Preventive,0,,000040000240
WO-2041261,ASSET-00260,Corrective,186,1918,000040000241
WO-2041262,ASSET-00260,Preventive,0,,000040000241
WO-2041263,ASSET-00260,Preventive,0,,000040000241
WO-2041264,ASSET-00260,Preventive,0,,000040000241
WO-2041265,ASSET-00261,Preventive,0,,000040000242
WO-2041266,ASSET-00261,Preventive,0,,000040000242
WO-2041267,ASSET-00261,Corrective,148,1162,000040000242
WO-2041268,ASSET-00261,Corrective,229,1189,000040000242
WO-2041269,ASSET-00261,Preventive,0,,000040000242
WO-2041270,ASSET-00261,Preventive,0,,000040000242
WO-2041271,ASSET-00262,Preventive,0,,000040000243
WO-2041272,ASSET-00262,Preventive,0,,000040000243
WO-2041273,ASSET-00262,Preventive,0,,000040000243
WO-2041274,ASSET-00262,Preventive,0,,000040000243
WO-2041275,ASSET-00262,Preventive,0,,000040000243
WO-2041276,ASSET-00263,Preventive,0,,000040000244
WO-2041277,ASSET-00263,Preventive,0,,000040000244
WO-2041278,ASSET-00263,Preventive,0,,000040000244
WO-2041279,ASSET-00264,Preventive,0,,000040000245
WO-2041280,ASSET-00264,Preventive,0,,000040000245
WO-2041281,ASSET-00264,Preventive,0,,000040000245
WO-2041282,ASSET-00264,Corrective,195,342,000040000245
WO-2041283,ASSET-00264,Preventive,0,,000040000245
WO-2041284,ASSET-00265,Preventive,0,,000040000246
WO-2041285,ASSET-00265,Preventive,0,,000040000246
WO-2041286,ASSET-00265,Preventive,0,,000040000246
WO-2041287,ASSET-00265,Corrective,79,1090,000040000246
WO-2041288,ASSET-00266,Emergency,135,1089,000040000247
WO-2041289,ASSET-00266,Corrective,226,451,000040000247
WO-2041290,ASSET-00266,Preventive,0,,000040000247
WO-2041291,ASSET-00266,Preventive,0,,000040000247
WO-2041292,ASSET-00266,Preventive,0,,000040000247
WO-2041293,ASSET-00266,Emergency,226,932,000040000247
WO-2041294,ASSET-00266,Corrective,152,1368,000040000247
WO-2041295,ASSET-00266,Preventive,0,,000040000247
WO-2041296,ASSET-00266,Preventive,0,,000040000247
WO-2041297,ASSET-00267,Emergency,427,367,000040000248
WO-2041298,ASSET-00267,Preventive,0,,000040000248
WO-2041299,ASSET-00267,Corrective,235,1418,000040000248
WO-2041300,ASSET-00267,Preventive,0,,000040000248
WO-2041301,ASSET-00268,Preventive,0,,000040000249
WO-2041302,ASSET-00268,Corrective,96,1297,000040000249
WO-2041303,ASSET-00268,Preventive,0,,000040000249
WO-2041304,ASSET-00268,Corrective,60,1052,000040000249
WO-2041305,ASSET-00268,Corrective,134,1140,000040000249
WO-2041306,ASSET-00268,Preventive,0,,000040000249
WO-2041307,ASSET-00269,Corrective,238,406,
WO-2041308,ASSET-00269,Preventive,0,,
WO-2041309,ASSET-00270,Preventive,0,,000040000250
WO-2041310,ASSET-00270,Preventive,0,,000040000250
WO-2041311,ASSET-00270,Corrective,209,1457,000040000250
WO-2041312,ASSET-00271,Preventive,0,,000040000251
WO-2041313,ASSET-00271,Preventive,0,,000040000251
WO-2041314,ASSET-00271,Corrective,168,407,000040000251
WO-2041315,ASSET-00272,Corrective,36,583,000040000252
WO-2041316,ASSET-00272,Preventive,0,,000040000252
WO-2041317,ASSET-00272,Preventive,0,,000040000252
WO-2041318,ASSET-00272,Preventive,0,,000040000252
WO-2041319,ASSET-00272,Corrective,215,1850,000040000252
WO-2041320,ASSET-00272,Preventive,0,,000040000252
WO-2041321,ASSET-00272,Preventive,0,,000040000252
WO-2041322,ASSET-00273,Preventive,0,,000040000253
WO-2041323,ASSET-00273,Preventive,0,,000040000253
WO-2041324,ASSET-00273,Corrective,186,1203,000040000253
WO-2041325,ASSET-00273,Corrective,33,1419,000040000253
WO-2041326,ASSET-00273,Emergency,259,695,000040000253
WO-2041327,ASSET-00273,Preventive,0,,000040000253
WO-2041328,ASSET-00273,Preventive,0,,000040000253
WO-2041329,ASSET-00273,Corrective,133,1376,000040000253
WO-2041330,ASSET-00274,Preventive,0,,000040000254
WO-2041331,ASSET-00274,Corrective,187,858,000040000254
WO-2041332,ASSET-00274,Corrective,230,728,000040000254
WO-2041333,ASSET-00274,Corrective,231,1386,000040000254
WO-2041334,ASSET-00274,Preventive,0,,000040000254
WO-2041335,ASSET-00274,Corrective,99,1053,000040000254
WO-2041336,ASSET-00274,Preventive,0,,000040000254
WO-2041337,ASSET-00275,Preventive,0,,000040000255
WO-2041338,ASSET-00275,Corrective,119,1735,000040000255
WO-2041339,ASSET-00275,Preventive,0,,000040000255
WO-2041340,ASSET-00275,Corrective,94,222,000040000255
WO-2041341,ASSET-00275,Corrective,176,1334,000040000255
WO-2041342,ASSET-00275,Preventive,0,,000040000255
WO-2041343,ASSET-00275,Preventive,0,,000040000255
WO-2041344,ASSET-00276,Corrective,40,1044,000040000256
WO-2041345,ASSET-00276,Corrective,201,399,000040000256
WO-2041346,ASSET-00276,Emergency,516,1117,000040000256
WO-2041347,ASSET-00276,Preventive,0,,000040000256
WO-2041348,ASSET-00276,Preventive,0,,000040000256
WO-2041349,ASSET-00277,Preventive,0,,000040000257
WO-2041350,ASSET-00277,Preventive,0,,000040000257
WO-2041351,ASSET-00277,Preventive,0,,000040000257
WO-2041352,ASSET-00277,Corrective,35,547,000040000257
WO-2041353,ASSET-00278,Preventive,0,,000040000258
WO-2041354,ASSET-00278,Preventive,0,,000040000258
WO-2041355,ASSET-00279,Corrective,30,1040,000040000259
WO-2041356,ASSET-00279,Preventive,0,,000040000259
WO-2041357,ASSET-00279,Preventive,0,,000040000259
WO-2041358,ASSET-00279,Corrective,134,1111,000040000259
WO-2041359,ASSET-00279,Corrective,130,790,000040000259
WO-2041360,ASSET-00279,Preventive,0,,000040000259
WO-2041361,ASSET-00280,Preventive,0,,000040000260
WO-2041362,ASSET-00280,Corrective,161,1827,000040000260
WO-2041363,ASSET-00280,Preventive,0,,000040000260
WO-2041364,ASSET-00281,Preventive,0,,000040000261
WO-2041365,ASSET-00281,Preventive,0,,000040000261
WO-2041366,ASSET-00281,Preventive,0,,000040000261
WO-2041367,ASSET-00282,Preventive,0,,000040000262
WO-2041368,ASSET-00282,Corrective,86,1927,000040000262
WO-2041369,ASSET-00282,Preventive,0,,000040000262
WO-2041370,ASSET-00282,Corrective,48,388,000040000262
WO-2041371,ASSET-00282,Corrective,39,800,000040000262
WO-2041372,ASSET-00282,Emergency,269,1049,000040000262
WO-2041373,ASSET-00282,Corrective,179,1356,000040000262
WO-2041374,ASSET-00282,Preventive,0,,000040000262
WO-2041375,ASSET-00282,Preventive,0,,000040000262
WO-2041376,ASSET-00283,Preventive,0,,000040000263
WO-2041377,ASSET-00283,Preventive,0,,000040000263
WO-2041378,ASSET-00283,Preventive,0,,000040000263
WO-2041379,ASSET-00283,Preventive,0,,000040000263
WO-2041380,ASSET-00284,Preventive,0,,000040000264
WO-2041381,ASSET-00284,Emergency,401,1752,000040000264
WO-2041382,ASSET-00284,Preventive,0,,000040000264
WO-2041383,ASSET-00285,Preventive,0,,000040000265
WO-2041384,ASSET-00285,Corrective,196,1505,000040000265
WO-2041385,ASSET-00285,Corrective,146,643,000040000265
WO-2041386,ASSET-00286,Preventive,0,,000040000266
WO-2041387,ASSET-00286,Preventive,0,,000040000266
WO-2041388,ASSET-00286,Corrective,216,711,000040000266
WO-2041389,ASSET-00286,Preventive,0,,000040000266
WO-2041390,ASSET-00287,Preventive,0,,000040000267
WO-2041391,ASSET-00287,Preventive,0,,000040000267
WO-2041392,ASSET-00288,Corrective,87,714,000040000268
WO-2041393,ASSET-00288,Preventive,0,,000040000268
WO-2041394,ASSET-00288,Preventive,0,,000040000268
WO-2041395,ASSET-00289,Corrective,38,1052,000040000269
WO-2041396,ASSET-00289,Corrective,52,443,000040000269
WO-2041397,ASSET-00289,Preventive,0,,000040000269
WO-2041398,ASSET-00289,Preventive,0,,000040000269
WO-2041399,ASSET-00289,Preventive,0,,000040000269
WO-2041400,ASSET-00290,Preventive,0,,000040000270
WO-2041401,ASSET-00290,Corrective,236,1744,000040000270
WO-2041402,ASSET-00290,Preventive,0,,000040000270
WO-2041403,ASSET-00290,Preventive,0,,000040000270
WO-2041404,ASSET-00290,Corrective,173,1541,000040000270
WO-2041405,ASSET-00290,Preventive,0,,000040000270
WO-2041406,ASSET-00290,Corrective,147,953,000040000270
WO-2041407,ASSET-00291,Preventive,0,,000040000271
WO-2041408,ASSET-00291,Preventive,0,,000040000271
WO-2041409,ASSET-00291,Preventive,0,,000040000271
WO-2041410,ASSET-00291,Corrective,142,1754,000040000271
WO-2041411,ASSET-00292,Corrective,66,1359,000040000272
WO-2041412,ASSET-00292,Corrective,229,950,000040000272
WO-2041413,ASSET-00292,Corrective,99,494,000040000272
WO-2041414,ASSET-00292,Corrective,188,293,000040000272
WO-2041415,ASSET-00292,Preventive,0,,000040000272
WO-2041416,ASSET-00292,Preventive,0,,000040000272
WO-2041417,ASSET-00292,Preventive,0,,000040000272
WO-2041418,ASSET-00292,Corrective,184,1929,000040000272
WO-2041419,ASSET-00292,Corrective,174,875,000040000272
WO-2041420,ASSET-00293,Preventive,0,,000040000273
WO-2041421,ASSET-00293,Corrective,208,732,000040000273
WO-2041422,ASSET-00293,Corrective,101,646,000040000273
WO-2041423,ASSET-00294,Corrective,160,1508,000040000274
WO-2041424,ASSET-00294,Corrective,190,456,000040000274
WO-2041425,ASSET-00294,Corrective,81,835,000040000274
WO-2041426,ASSET-00295,Preventive,0,,000040000275
WO-2041427,ASSET-00295,Preventive,0,,000040000275
WO-2041428,ASSET-00295,Preventive,0,,000040000275
WO-2041429,ASSET-00296,Preventive,0,,000040000276
WO-2041430,ASSET-00296,Preventive,0,,000040000276
WO-2041431,ASSET-00296,Preventive,0,,000040000276
WO-2041432,ASSET-00296,Preventive,0,,000040000276
WO-2041433,ASSET-00296,Preventive,0,,000040000276
WO-2041434,ASSET-00296,Preventive,0,,000040000276
WO-2041435,ASSET-00297,Corrective,179,1479,000040000277
WO-2041436,ASSET-00297,Emergency,179,1127,000040000277
WO-2041437,ASSET-00297,Preventive,0,,000040000277
WO-2041438,ASSET-00297,Preventive,0,,000040000277
WO-2041439,ASSET-00297,Preventive,0,,000040000277
WO-2041440,ASSET-00297,Corrective,223,1690,000040000277
WO-2041441,ASSET-00297,Corrective,171,1986,000040000277
WO-2041442,ASSET-00298,Preventive,0,,000040000278
WO-2041443,ASSET-00298,Corrective,152,950,000040000278
WO-2041444,ASSET-00298,Emergency,337,1473,000040000278
WO-2041445,ASSET-00298,Corrective,197,928,000040000278
WO-2041446,ASSET-00299,Preventive,0,,000040000279
WO-2041447,ASSET-00299,Corrective,30,271,000040000279
WO-2041448,ASSET-00299,Corrective,34,1846,000040000279
WO-2041449,ASSET-00299,Preventive,0,,000040000279
WO-2041450,ASSET-00299,Corrective,97,1344,000040000279
WO-2041451,ASSET-00299,Preventive,0,,000040000279
WO-2041452,ASSET-00299,Preventive,0,,000040000279
WO-2041453,ASSET-00299,Preventive,0,,000040000279
WO-2041454,ASSET-00299,Emergency,137,1725,000040000279
WO-2041455,ASSET-00300,Preventive,0,,000040000280
WO-2041456,ASSET-00300,Preventive,0,,000040000280
WO-2041457,ASSET-00300,Emergency,396,853,000040000280
WO-2041458,ASSET-00300,Preventive,0,,000040000280
WO-2041459,ASSET-00300,Preventive,0,,000040000280
WO-2041460,ASSET-00300,Corrective,219,1660,000040000280
WO-2041461,ASSET-00301,Corrective,155,905,000040000281
WO-2041462,ASSET-00301,Preventive,0,,000040000281
WO-2041463,ASSET-00301,Preventive,0,,000040000281
WO-2041464,ASSET-00301,Preventive,0,,000040000281
WO-2041465,ASSET-00301,Preventive,0,,000040000281
WO-2041466,ASSET-00301,Corrective,169,309,000040000281
WO-2041467,ASSET-00301,Corrective,195,465,000040000281
WO-2041468,ASSET-00301,Preventive,0,,000040000281
WO-2041469,ASSET-00301,Preventive,0,,000040000281
WO-2041470,ASSET-00302,Corrective,68,1428,000040000282
WO-2041471,ASSET-00302,Corrective,184,505,000040000282
WO-2041472,ASSET-00302,Preventive,0,,000040000282
WO-2041473,ASSET-00302,Preventive,0,,000040000282
