LineID,ProcessNo,ProcessName,WorkCenterID,StationID,AssetRef,ProductRef,MaterialRef
L82,PR-0001,Bead Application,WU497,S01,000160000462,MER-VEH-SUV-0001,MER-BUMPER-FRONT-0006
L82,PR-0111,Trimming Operation - Radiator Core,WU498,S02,000160000463,MER-VEH-SUV-0001,
L83,PR-0003,Torque Tightening,WU499,S01,000160000464,MER-VEH-SUV-0001,
L83,PR-0002,Spot Weld,WU500,S02,000160000465,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L83,PR-0003,Torque Tightening,WU501,S02,000160000466,MER-VEH-SUV-0001,
L84,PR-0001,Bead Application,WU502,S01,000160000467,MER-VEH-COMPACT-0001,MER-DOORS-0004
L84,PR-0006,Cathodic Dip Coating,WU503,S01,000160000468,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L84,PR-0037,Inspection - Glass Panel,WU504,S01,000160000469,MER-VEH-COMPACT-0001,
L84,PR-0010,Harness Routing,WU505,S02,000160000470,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L84,PR-0028,Gear Hobbing,WU506,S02,000160000471,MER-VEH-COMPACT-0001,
L85,PR-0002,Spot Weld,WU507,S01,000160000472,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L85,PR-0006,Cathodic Dip Coating,WU508,S01,,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L85,PR-0012,Underbody Seam Sealing,WU509,S01,000160000473,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L85,PR-0016,Sheet Metal Forming,WU510,S02,000160000474,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L85,PR-0002,Spot Weld,WU511,S03,000160000475,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L85,PR-0065,Seat Frame Curing,WU512,S04,000160000476,MER-VEH-COMPACT-0001,
L85,PR-0001,Bead Application,WU513,S04,000160000477,MER-VEH-COMPACT-0001,MER-CATALYTIC-CONVER-0040
L86,PR-0001,Bead Application,WU514,S01,,MER-VEH-SUV-0001,MER-FENDERS-0008
L86,PR-0002,Spot Weld,WU515,S02,000160000478,MER-VEH-SUV-0001,MER-DOORS-0004
L86,PR-0026,Camshaft Fitting,WU516,S02,,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L86,PR-0001,Bead Application,WU517,S02,,MER-VEH-SUV-0001,MER-FENDERS-0008
L86,PR-0001,Bead Application,WU518,S03,000160000479,MER-VEH-SUV-0001,MER-BUMPER-REAR-0007
L86,PR-0009,Cell Stack Assembly,WU519,S03,000160000480,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L87,PR-0004,Camera Inspection,WU520,S01,000160000481,MER-VEH-COMPACT-0001,
L87,PR-0001,Bead Application,WU521,S02,000160000482,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L87,PR-0027,Crankshaft Machining,WU522,S02,000160000483,MER-VEH-COMPACT-0001,
L87,PR-0024,PCBA Operation,WU523,S02,000160000484,MER-VEH-COMPACT-0001,MER-HOOD-0005
L87,PR-0001,Bead Application,WU524,S03,000160000486,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L87,PR-0002,Spot Weld,WU525,S04,000160000487,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L87,PR-0005,Pressure Decay Test,WU526,S04,000160000488,MER-VEH-COMPACT-0001,
L88,PR-0189,Packaging - Hood Panel,WU527,S01,000160000489,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L88,PR-0051,Battery Module Dispensing,WU528,S01,,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L88,PR-0004,Camera Inspection,WU529,S01,000160000490,MER-VEH-SUV-0001,
L88,PR-0164,Trunk Lid Cutting,WU530,S02,000160000491,MER-VEH-SUV-0001,
L88,PR-0008,Clear Coat Spray,WU531,S03,000160000492,MER-VEH-SUV-0001,MER-HOOD-0005
L89,PR-0005,Pressure Decay Test,WU532,S01,000160000493,MER-VEH-SUV-0001,
L89,PR-0145,Moulding - Wheel Hub,WU533,S01,000160000494,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L89,PR-0043,Inspection - Door Module,WU534,S02,000160000495,MER-VEH-SUV-0001,
L89,PR-0014,Alignment Check,WU535,S03,,MER-VEH-SUV-0001,
L90,PR-0019,Trim and Pierce Operation,WU536,S01,000160000496,MER-VEH-COMPACT-0001,
L90,PR-0171,Drilling - Seat Frame,WU537,S01,000160000497,MER-VEH-COMPACT-0001,
L90,PR-0001,Bead Application,WU538,S02,000160000498,MER-VEH-COMPACT-0001,MER-HEADLINER-0020
L90,PR-0004,Camera Inspection,WU539,S02,000160000499,MER-VEH-COMPACT-0001,
L91,PR-0007,Base Coat Spray,WU540,S01,000160000500,MER-VEH-SUV-0001,MER-HEADLINER-0020
L91,PR-0183,Exhaust Manifold Testing,WU541,S01,000160000501,MER-VEH-SUV-0001,
L91,PR-0001,Bead Application,WU542,S01,000160000502,MER-VEH-SUV-0001,MER-FENDERS-0008
L91,PR-0001,Bead Application,WU543,S02,000160000503,MER-VEH-SUV-0001,MER-HEADLINER-0020
L91,PR-0007,Base Coat Spray,WU544,S03,000160000504,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L91,PR-0001,Bead Application,WU545,S03,000160000505,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L91,PR-0031,Transmission Housing Stamping,WU546,S03,000160000506,MER-VEH-SUV-0001,MER-BUMPER-REAR-0007
L92,PR-0005,Pressure Decay Test,WU547,S01,000160000507,MER-VEH-SUV-0001,
L92,PR-0081,Dispensing - Steering Column,WU548,S02,000160000508,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L92,PR-0046,Packing - Radiator Core,WU549,S03,000160000509,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L92,PR-0009,Cell Stack Assembly,WU550,S04,000160000510,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L93,PR-0081,Dispensing - Steering Column,WU551,S01,000160000511,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L93,PR-0001,Bead Application,WU552,S02,000160000512,MER-VEH-COMPACT-0001,MER-HOOD-0005
L93,PR-0017,Blank Cutting,WU553,S03,000160000513,MER-VEH-COMPACT-0001,
L93,PR-0020,Wire Crimping,WU554,S03,,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L94,PR-0002,Spot Weld,WU555,S01,000160000514,MER-VEH-SUV-0001,MER-BUMPER-REAR-0007
L94,PR-0001,Bead Application,WU556,S02,000160000515,MER-VEH-SUV-0001,MER-STEERING-SYSTEM-0013
L94,PR-0013,Door Fitment,WU557,S02,000160000516,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L94,PR-0011,EOL Functional Check,WU558,S02,000160000517,MER-VEH-SUV-0001,
L94,PR-0026,Camshaft Fitting,WU559,S03,000160000518,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L94,PR-0002,Spot Weld,WU560,S03,000160000519,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L94,PR-0002,Spot Weld,WU561,S04,000160000520,MER-VEH-SUV-0001,MER-FENDERS-0008
L94,PR-0176,Dashboard Assembly Coating,WU562,S04,000160000521,MER-VEH-SUV-0001,MER-HEADLINER-0020
L94,PR-0001,Bead Application,WU563,S04,000160000522,MER-VEH-SUV-0001,MER-SEATS-0016
L95,PR-0200,Glass Panel Alignment,WU564,S01,000160000523,MER-VEH-COMPACT-0001,
L95,PR-0039,Coating - Hood Panel,WU565,S01,000160000524,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L95,PR-0023,Interior Fitting,WU566,S02,000160000525,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L95,PR-0004,Camera Inspection,WU567,S02,000160000526,MER-VEH-COMPACT-0001,
L95,PR-0092,Drilling - Fender Panel,WU568,S02,000160000527,MER-VEH-COMPACT-0001,
L96,PR-0118,Seal Application - Trunk Lid,WU569,S01,,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L96,PR-0039,Coating - Hood Panel,WU570,S01,000160000528,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L96,PR-0036,Molding - Hood Panel,WU571,S01,,MER-VEH-SUV-0001,MER-MUFFLER-0041
L96,PR-0010,Harness Routing,WU572,S02,000160000529,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L96,PR-0001,Bead Application,WU573,S02,000160000530,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L97,PR-0199,Dispensing - Transmission Housing,WU574,S01,000160000531,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L97,PR-0001,Bead Application,WU575,S01,000160000532,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L97,PR-0010,Harness Routing,WU576,S02,000160000533,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L97,PR-0005,Pressure Decay Test,WU577,S02,,MER-VEH-SUV-0001,
L97,PR-0054,Verification - Chassis Frame,WU578,S03,000160000534,MER-VEH-SUV-0001,
L98,PR-0042,Assembly - Wire Harness,WU579,S01,000160000535,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L98,PR-0023,Interior Fitting,WU580,S01,000160000536,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L98,PR-0001,Bead Application,WU581,S02,000160000537,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L98,PR-0002,Spot Weld,WU582,S02,000160000538,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L98,PR-0001,Bead Application,WU583,S02,000160000539,MER-VEH-COMPACT-0001,MER-CATALYTIC-CONVER-0040
L98,PR-0177,Bumper Fascia Calibration,WU584,S03,000160000540,MER-VEH-COMPACT-0001,
L98,PR-0001,Bead Application,WU585,S03,000160000541,MER-VEH-COMPACT-0001,MER-BRAKE-SYSTEM-0012
L98,PR-0165,Glass Panel Curing,WU586,S04,000160000542,MER-VEH-COMPACT-0001,
L98,PR-0001,Bead Application,WU587,S04,000160000543,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L99,PR-0089,Assembly - Wheel Hub,WU588,S01,000160000544,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L99,PR-0016,Sheet Metal Forming,WU589,S01,000160000545,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L99,PR-0075,Door Module Welding,WU590,S01,000160000546,MER-VEH-SUV-0001,MER-CLUTCH-ASSEMBLY-0033
L99,PR-0023,Interior Fitting,WU591,S02,000160000547,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L99,PR-0052,Fitting - Engine Block,WU592,S02,000160000548,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L99,PR-0041,Finishing - Body Panel,WU593,S02,000160000549,MER-VEH-SUV-0001,MER-FENDERS-0008
L99,PR-0003,Torque Tightening,WU594,S03,000160000550,MER-VEH-SUV-0001,
L99,PR-0137,Packaging - Chassis Frame,WU595,S03,000160000551,MER-VEH-SUV-0001,MER-GEARBOX-HOUSING-0032
L99,PR-0025,Formation Cycling,WU596,S03,000160000552,MER-VEH-SUV-0001,
