Werk,Anlagennummer,Anlagenbezeichnung,Kostenstelle,Anschaffungswert,Hersteller
P1150,000160000744,Wheel Alignment Rig,CC-4683,36475.28,FANUC Corporation
P1150,000160000745,Injection Molding Machine,CC-4680,448307.53,dmg mori
P1150,000160000746,Assembly Torque Wrench Station,CC-4680,20136.59,Miller Electric
P1150,000160000747,CNC Machining Center,CC-4680,290420.39,KUKA AG
P1150,000160000748,Paint Application Robot,CC-4680,232489.84,Mazak
P1150,000160000749,Screw Fastening Station,CC-4682,30977.65,KUKA
P1150,000160000750,Dimensional Measurement Arm,CC-4680,75595.74,Dematic
P1150,000160000751,Robotic Welding Cell,CC-4683,270385.92,KUKA AG
P1150,000160000752,Adhesive Dispensing Unit,CC-4681,44451.61,KUKA
P1150,000160000753,Induction Heating Unit,CC-4680,32166.62,YASKAWA MOTOMAN
P1150,000160000754,Battery Pack Assembly Cell,CC-4682,581510.85,Miller Electric
P1150,000160000755,Leak Test Station,CC-4682,42073.49,Ingersoll Rand
P1150,000160000756,Automated Guided Vehicle,CC-4681,42305.73,Abb Robotics
P1150,000160000757,Laser Welding Cell,CC-4680,237191.19,KUKA
P1150,000160000758,Final Functional Test Bench,CC-4682,191015.78,FANUC
P1150,000160000759,Screw Fastening Station,CC-4681,28299.00,Fives Group
P1150,000160000760,Laser Welding Cell,CC-4682,360648.45,Miller
P1150,000160000761,Riveting Station,CC-4682,52635.92,KUKA AG
P1150,000160000762,Wheel Alignment Rig,CC-4681,40908.62,FANUC
P1150,000160000763,Screw Fastening Station,CC-4680,23558.74,HAAS AUTOMATION
P1150,000160000764,Torque Application Unit,CC-4682,36966.80,FANUC Corporation
P1150,000160000765,Paint Application Robot,CC-4683,301502.12,KUKA
P1150,000160000766,Overhead Gantry Loader,CC-4681,148878.20,KUKA AG
P1150,000160000767,Final Functional Test Bench,CC-4682,182501.64,fanuc corporation
P1150,000160000768,Injection Molding Machine,CC-4681,211103.51,ABB Robotics
P1150,000160000769,Torque Application Unit,CC-4681,17767.47,DMG MORI
P1150,000160000770,Adhesive Dispensing Unit,CC-4680,57469.95,Mazak
P1150,000160000771,Laser Welding Cell,CC-4683,260317.28,KUKA AG
P1150,000160000772,Coil Winding Machine,CC-4681,156055.82,ABB Robotics
P1150,000160000773,,CC-4680,100433.32,Schuler Group
P1150,000160000774,CNC Machining Center,CC-4680,275312.14,ABB Robotics
P1150,000160000775,Laser Welding Cell,CC-4681,225944.63,FANUC
P1150,000160000776,Wheel Alignment Rig,CC-4683,78114.93,Atlas Copco
P1150,000160000777,Induction Heating Unit,CC-4682,44431.60,Yaskawa Motoman
P1150,000160000778,Battery Pack Assembly Cell,CC-4680,557020.82,KUKA AG
P1150,000160000779,Palletizing Robot,CC-4682,110294.21,FANUC Corporation
P1150,000160000780,Adhesive Dispensing Unit,CC-4682,83468.28,Mazak
P1150,000160000781,Induction Heating Unit,CC-4682,39090.84,Yaskawa Motoman
P1150,000160000782,Stamping Press,CC-4683,679879.56,Carl Zeiss Industrial Metrology
P1150,000160000783,Torque Application Unit,CC-4683,27993.19,Comau
P1150,000160000784,Coil Winding Machine,CC-4680,177596.26,Siemens AG
P1150,000160000785,Screw Fastening Station,CC-4683,32108.93,FANUC Corporation
P1150,000160000786,Palletizing Robot,CC-4681,139117.35,KUKA AG
P1150,000160000787,Torque Application Unit,CC-4680,21927.01,ABB Robotics
P1150,000160000788,Hydraulic Press,CC-4680,208519.67,KUKA AG
P1150,000160000789,Injection Molding Machine,CC-4683,181913.43,Comau
P1150,000160000790,Dimensional Measurement Arm,CC-4681,64401.84,KUKA
P1150,000160000791,Laser Welding Cell,CC-4682,264550.41,kuka ag
P1150,000160000792,Vision Inspection Station,CC-4681,66927.25,Carl
P1150,000160000793,Final Functional Test Bench,CC-4680,131793.91,KUKA AG
P1150,000160000794,Conveyor System,CC-4681,47195.56,abb robotics
P1150,000160000795,Coil Winding Machine,CC-4680,119006.71,KUKA AG
P1150,000160000796,Stamping Press,CC-4680,523105.38,FANUC
P1150,000160000797,Conveyor System,,84514.13,Atlas Copco
P1150,000160000798,Induction Heating Unit,CC-4682,65389.57,Yaskawa Motoman
P1150,000160000799,Battery Pack Assembly Cell,CC-4682,273574.97,Bosch Rexroth
P1150,000160000800,Paint Application Robot,CC-4682,170104.78,Durr AG
P1150,000160000801,Robotic Welding Cell,CC-4682,202790.48,Carl Zeiss Industrial Metrology
P1150,000160000802,Stamping Press,CC-4681,640624.94,Dematic
P1150,000160000803,CNC Machining Center,CC-4682,211596.11,Dematic
P1150,000160000804,Riveting Station,CC-4683,63130.65,KUKA AG
P1150,000160000805,Ultrasonic Welding Station,CC-4681,67734.41,KUKA AG
P1150,000160000806,Laser Welding Cell,CC-4681,229813.04,Abb Robotics
P1150,000160000807,Induction Heating Unit,CC-4680,45654.36,Atlas Copco
P1150,000160000808,Coil Winding Machine,CC-4680,98224.37,Schuler Group
P1150,000160000809,Screw Fastening Station,CC-4682,33761.46,Lincoln Electric
P1150,000160000810,Adhesive Dispensing Unit,CC-4683,82184.86,FANUC Corporation
P1150,000160000811,Conveyor System,CC-4683,41333.84,FANUC
P1150,000160000812,Vision Inspection Station,CC-4680,50019.75,Dematic
P1150,000160000813,Hydraulic Press,CC-4681,399712.79,Mazak Corporation
P1150,000160000814,Torque Application Unit,CC-4682,22838.19,KUKA AG
P1150,000160000815,Ultrasonic Welding Station,CC-4681,52332.92,Yaskawa
P1150,000160000816,Wheel Alignment Rig,CC-4683,75535.34,Yaskawa Motoman
P1150,000160000817,Conveyor System,CC-4680,145680.54,Lincoln Electric
P1150,000160000818,Overhead Gantry Loader,CC-4682,101132.87,Kuka Ag
P1150,000160000819,,CC-4683,77154.08,KUKA
P1150,000160000820,Vision Inspection Station,CC-4680,46377.27,KUKA AG
P1150,000160000821,Hydraulic Press,CC-4680,309163.04,Miller Electric
P1150,000160000822,Conveyor System,CC-4681,148662.18,AIDA Engineering
P1150,000160000823,Ultrasonic Welding Station,CC-4681,68433.91,fanuc corporation
P1150,000160000824,Robotic Welding Cell,CC-4682,228629.21,ABB Robotics
P1150,000160000825,Paint Application Robot,CC-4683,204642.38,Rockwell Automation
P1150,000160000826,Palletizing Robot,CC-4683,97451.86,KUKA
P1150,000160000827,Injection Molding Machine,CC-4682,172147.46,ABB Robotics
P1150,000160000828,CNC Machining Center,CC-4683,326601.40,ABB Robotics
P1150,000160000829,Stamping Press,CC-4682,461732.93,KUKA AG
P1150,000160000830,Adhesive Dispensing Unit,CC-4682,44035.54,FANUC CORPORATION
P1150,000160000831,Coil Winding Machine,CC-4683,183978.65,YASKAWA MOTOMAN
P1150,000160000832,Assembly Torque Wrench Station,CC-4682,16118.55,Yaskawa Motoman
P1150,000160000833,Battery Pack Assembly Cell,CC-4681,309250.67,Rockwell Automation
P1150,000160000834,Robotic Welding Cell,CC-4680,228823.31,DMG MORI
P1150,000160000835,Paint Application Robot,CC-4683,341278.05,ABB Robotics
P1150,000160000836,Laser Welding Cell,CC-4680,245147.86,Schuler
P1150,000160000837,Final Functional Test Bench,CC-4682,115185.18,Yaskawa Motoman
P1150,000160000838,Vision Inspection Station,CC-4681,80903.92,AIDA Engineering
P1150,000160000839,Conveyor System,CC-4683,82675.55,Yaskawa Motoman
P1150,000160000840,Dimensional Measurement Arm,CC-4682,123318.65,fanuc corporation
P1150,000160000841,Laser Welding Cell,CC-4681,290906.80,KUKA
P1150,000160000842,Robotic Welding Cell,CC-4681,273389.96,Fives
P1150,000160000843,Paint Application Robot,CC-4680,281703.21,Abb Robotics
P1150,000160000844,Injection Molding Machine,,469878.26,ABB Robotics
P1150,000160000845,Torque Application Unit,CC-4682,44898.19,KUKA AG
P1150,000160000846,Injection Molding Machine,CC-4683,437415.41,FANUC Corporation
P1150,000160000847,,CC-4682,30307.53,ABB
P1150,000160000848,Wheel Alignment Rig,CC-4682,80243.67,ABB Robotics
P1150,000160000849,Adhesive Dispensing Unit,CC-4681,56187.15,Siemens AG
P1150,000160000850,Dimensional Measurement Arm,CC-4682,132946.71,ABB Robotics
P1150,000160000851,Assembly Torque Wrench Station,CC-4681,14342.01,Atlas
P1150,000160000852,Torque Application Unit,CC-4683,42816.01,ABB Robotics
P1150,000160000853,Laser Welding Cell,CC-4680,322433.37,BOSCH REXROTH
P1150,000160000854,Riveting Station,CC-4682,60199.91,Yaskawa Motoman
P1150,000160000855,Final Functional Test Bench,CC-4680,196215.34,KUKA AG
P1150,000160000856,Ultrasonic Welding Station,CC-4683,75998.29,KUKA AG
P1150,000160000857,Induction Heating Unit,CC-4681,70052.20,YASKAWA MOTOMAN
P1150,000160000858,Vision Inspection Station,CC-4681,74072.23,Yaskawa Motoman
P1150,000160000859,Dimensional Measurement Arm,,105132.76,FANUC Corporation
P1150,000160000860,CNC Machining Center,CC-4683,356743.74,Kuka Ag
P1150,000160000861,Hydraulic Press,CC-4683,373015.05,Haas Automation
P1150,000160000862,Battery Pack Assembly Cell,CC-4681,567229.48,KUKA AG
P1150,000160000863,Overhead Gantry Loader,CC-4681,65650.17,ABB Robotics
P1150,000160000864,Robotic Welding Cell,CC-4682,268523.58,FANUC
P1150,000160000865,Laser Welding Cell,CC-4680,275939.10,Comau
P1150,000160000866,Riveting Station,CC-4682,44018.18,KUKA AG
P1150,000160000867,Palletizing Robot,CC-4683,159360.84,ABB Robotics
P1150,000160000868,Wheel Alignment Rig,,62226.42,ABB Robotics
P1150,000160000869,Screw Fastening Station,CC-4680,27548.44,Durr AG
P1150,000160000870,Dimensional Measurement Arm,CC-4683,55434.58,KUKA
P1150,000160000871,Dimensional Measurement Arm,CC-4680,60652.28,Miller Electric
P1150,000160000872,Adhesive Dispensing Unit,CC-4680,38073.36,Yaskawa Motoman
P1150,000160000873,Hydraulic Press,CC-4682,164484.49,Siemens AG
P1150,000160000874,Ultrasonic Welding Station,CC-4680,47760.03,FANUC Corporation
P1150,000160000875,Automated Guided Vehicle,CC-4681,51307.09,KUKA AG
P1150,000160000876,Battery Pack Assembly Cell,CC-4680,238940.03,AIDA Engineering
P1150,000160000877,Hydraulic Press,CC-4680,387265.45,AIDA ENGINEERING
P1150,000160000878,Injection Molding Machine,CC-4682,483140.70,abb robotics
P1150,000160000879,Induction Heating Unit,CC-4683,69938.11,KUKA AG
P1150,000160000880,Final Functional Test Bench,CC-4682,175849.56,Siemens AG
P1150,000160000881,Screw Fastening Station,CC-4682,20306.56,Durr AG
P1150,000160000882,Injection Molding Machine,CC-4682,419714.46,Yaskawa Motoman
P1150,000160000883,Palletizing Robot,CC-4680,167799.69,ABB Robotics
P1150,000160000884,Dimensional Measurement Arm,CC-4682,78440.76,KUKA
P1150,000160000885,Dimensional Measurement Arm,CC-4681,52783.02,Yaskawa Motoman
P1150,000160000886,Dimensional Measurement Arm,CC-4680,133747.00,Yaskawa
P1150,000160000887,Hydraulic Press,CC-4682,298427.71,Hexagon
P1150,000160000888,Battery Pack Assembly Cell,CC-4682,240670.39,Kuka Ag
P1150,000160000889,Torque Application Unit,CC-4681,40526.12,Dmg Mori
P1150,000160000890,Hydraulic Press,CC-4681,242313.93,mazak corporation
P1150,000160000891,CNC Machining Center,CC-4681,379346.26,KUKA AG
P1150,000160000892,Screw Fastening Station,CC-4683,22288.75,lincoln electric
P1150,000160000893,Torque Application Unit,CC-4682,26186.39,KUKA AG
P1150,000160000894,Paint Application Robot,CC-4680,200689.76,Dematic
P1150,000160000895,Induction Heating Unit,CC-4682,77862.96,Mazak
P1150,000160000896,Automated Guided Vehicle,CC-4682,79068.56,ATLAS COPCO
P1150,000160000897,Adhesive Dispensing Unit,CC-4682,70886.17,ABB Robotics
P1150,000160000898,Battery Pack Assembly Cell,CC-4680,505752.80,Schneider Electric
P1150,000160000899,Laser Welding Cell,CC-4683,398272.40,Yaskawa Motoman
P1150,000160000900,Palletizing Robot,CC-4681,72244.23,KUKA AG
P1150,000160000901,Battery Pack Assembly Cell,CC-4680,363010.62,Mazak Corporation
P1150,000160000902,Final Functional Test Bench,CC-4681,162251.68,KUKA AG
P1150,000160000903,Coil Winding Machine,CC-4681,127069.47,Eisenmann SE
P1150,000160000904,,CC-4680,79215.79,Mazak
P1150,000160000905,Vision Inspection Station,CC-4680,76134.12,KUKA AG
P1150,000160000906,,CC-4683,15174.45,KUKA AG
P1150,000160000907,Palletizing Robot,CC-4682,173513.21,Miller Electric
P1150,000160000908,Palletizing Robot,CC-4682,130743.85,KUKA AG
P1150,000160000909,Leak Test Station,CC-4681,44303.35,Schuler Group
P1150,000160000910,Paint Application Robot,CC-4682,223942.60,KUKA AG
P1150,000160000911,Assembly Torque Wrench Station,CC-4683,32130.30,KUKA AG
P1150,000160000912,Robotic Welding Cell,CC-4683,212797.51,ABB Robotics
P1150,000160000913,Dimensional Measurement Arm,CC-4680,106202.35,KUKA
P1150,000160000914,Riveting Station,CC-4681,28925.78,DMG MORI
P1150,000160000915,Laser Welding Cell,CC-4682,329255.60,Yaskawa Motoman
P1150,000160000916,CNC Machining Center,CC-4680,363563.27,KUKA
P1150,000160000917,Injection Molding Machine,CC-4682,388119.37,Comau
P1150,000160000918,Battery Pack Assembly Cell,CC-4681,314768.69,FANUC
P1150,000160000919,Final Functional Test Bench,CC-4681,122144.86,Aida Engineering
P1150,000160000920,Ultrasonic Welding Station,CC-4681,43748.49,Yaskawa Motoman
P1150,000160000921,Screw Fastening Station,CC-4680,13895.10,DMG MORI
P1150,000160000922,Automated Guided Vehicle,CC-4681,84393.69,AIDA Engineering
P1150,000160000923,Battery Pack Assembly Cell,CC-4680,346204.39,Rockwell Automation
P1150,000160000924,Final Functional Test Bench,CC-4680,151491.17,DMG
P1150,000160000925,Conveyor System,CC-4680,123440.90,Schuler Group
P1150,000160000926,Adhesive Dispensing Unit,CC-4683,37523.36,DMG MORI
P1150,000160000927,,CC-4683,21241.29,Dematic
P1150,000160000928,Wheel Alignment Rig,CC-4683,69963.09,KUKA AG
P1150,000160000929,Induction Heating Unit,CC-4682,48184.03,atlas copco
P1150,000160000930,Torque Application Unit,CC-4680,27858.10,KUKA AG
P1150,000160000931,Assembly Torque Wrench Station,CC-4683,24979.89,Bosch Rexroth
P1150,000160000932,Injection Molding Machine,CC-4680,223332.82,KUKA
P1150,000160000933,Vision Inspection Station,CC-4683,51188.03,fanuc corporation
P1150,000160000934,CNC Machining Center,CC-4682,353723.01,Mazak
P1150,000160000935,CNC Machining Center,CC-4681,405822.82,AIDA Engineering
P1150,000160000936,Induction Heating Unit,CC-4683,86234.96,Ingersoll Rand
P1150,000160000937,Stamping Press,CC-4683,869140.12,DMG MORI
P1150,000160000938,Ultrasonic Welding Station,CC-4680,66001.44,Yaskawa Motoman
P1150,000160000939,Stamping Press,CC-4680,1126160.94,KUKA AG
P1150,000160000940,Hydraulic Press,CC-4682,330740.09,Yaskawa
P1150,000160000941,Wheel Alignment Rig,CC-4683,61571.17,Bosch Rexroth
P1150,000160000942,Induction Heating Unit,CC-4681,64485.56,Fives Group
P1150,000160000943,Overhead Gantry Loader,CC-4683,87892.53,kuka ag
P1150,000160000944,Robotic Welding Cell,CC-4680,194255.38,Dematic
P1150,000160000945,Assembly Torque Wrench Station,CC-4681,19775.68,Carl
P1150,000160000946,Torque Application Unit,CC-4680,17969.62,KUKA AG
P1150,000160000947,Ultrasonic Welding Station,CC-4683,52522.53,Atlas Copco
P1150,000160000948,Dimensional Measurement Arm,CC-4682,99411.16,KUKA AG
P1150,000160000949,Assembly Torque Wrench Station,CC-4682,21566.97,Mazak Corporation
P1150,000160000950,Screw Fastening Station,CC-4681,15295.91,KUKA
P1150,000160000951,Hydraulic Press,CC-4680,181738.87,KUKA AG
P1150,000160000952,Induction Heating Unit,CC-4680,54212.06,KUKA
P1150,000160000953,Final Functional Test Bench,CC-4680,188623.72,KUKA
P1150,000160000954,Overhead Gantry Loader,CC-4680,104788.24,Aida Engineering
P1150,000160000955,Vision Inspection Station,CC-4680,40918.57,KUKA
P1150,000160000956,Riveting Station,CC-4682,64432.76,Mazak Corporation
P1150,000160000957,Induction Heating Unit,CC-4683,40328.72,DMG
P1150,000160000958,Paint Application Robot,CC-4680,232369.62,Carl Zeiss Industrial Metrology
P1150,000160000959,Paint Application Robot,CC-4680,195149.70,DMG MORI
P1150,000160000960,Wheel Alignment Rig,CC-4682,69793.18,Carl Zeiss Industrial Metrology
P1150,000160000961,Paint Application Robot,CC-4680,200494.03,Kuka Ag
P1150,000160000962,Hydraulic Press,CC-4683,375542.79,ABB Robotics
P1150,000160000963,Induction Heating Unit,CC-4680,67886.36,Yaskawa Motoman
P1150,000160000964,Vision Inspection Station,CC-4681,76350.65,FANUC
P1150,000160000965,Overhead Gantry Loader,CC-4682,138816.86,AIDA Engineering
P1150,000160000966,Assembly Torque Wrench Station,CC-4683,32476.14,KUKA
P1150,000160000967,Adhesive Dispensing Unit,CC-4682,73124.47,Mazak Corporation
P1150,000160000968,Induction Heating Unit,CC-4682,64212.87,Durr
P1150,000160000969,Final Functional Test Bench,CC-4680,154026.63,Yaskawa Motoman
P1150,000160000970,Screw Fastening Station,CC-4680,13364.63,KUKA
P1150,000160000971,Laser Welding Cell,CC-4683,384542.24,Yaskawa Motoman
P1150,000160000972,Ultrasonic Welding Station,CC-4683,52099.31,SCHULER GROUP
P1150,000160000973,Leak Test Station,CC-4680,49909.94,DURR AG
P1150,000160000974,Screw Fastening Station,CC-4681,39441.95,Siemens AG
P1150,000160000975,Coil Winding Machine,CC-4681,145497.09,Fives Group
P1150,000160000976,Ultrasonic Welding Station,CC-4683,50257.38,Haas Automation
P1150,000160000977,Battery Pack Assembly Cell,CC-4682,316988.74,Atlas Copco
P1150,000160000978,Ultrasonic Welding Station,CC-4680,69815.09,DMG MORI
P1150,000160000979,Final Functional Test Bench,,188454.47,KUKA AG
P1150,000160000980,Automated Guided Vehicle,CC-4682,42412.61,ABB Robotics
P1150,000160000981,,CC-4682,217689.09,ABB Robotics
P1150,000160000982,Adhesive Dispensing Unit,CC-4680,48325.54,ABB
P1150,000160000983,Robotic Welding Cell,CC-4683,274361.47,KUKA AG
P1150,000160000984,Induction Heating Unit,CC-4683,74042.30,ABB
P1150,000160000985,CNC Machining Center,CC-4680,402771.49,KUKA AG
P1150,000160000986,Paint Application Robot,CC-4680,184648.65,KUKA AG
P1150,000160000987,Wheel Alignment Rig,CC-4682,48738.53,DMG
P1150,000160000988,Assembly Torque Wrench Station,CC-4682,17204.92,yaskawa motoman
P1150,000160000989,Torque Application Unit,CC-4680,39732.68,Lincoln
P1150,000160000990,Final Functional Test Bench,CC-4680,186659.92,KUKA AG
P1150,000160000991,Stamping Press,CC-4680,438709.91,Mazak
P1150,000160000992,Stamping Press,CC-4680,436000.16,KUKA AG
P1150,000160000993,Automated Guided Vehicle,CC-4681,73440.29,Mazak Corporation
P1150,000160000994,Conveyor System,CC-4680,134741.18,Bosch Rexroth
P1150,000160000995,Torque Application Unit,CC-4681,33312.36,ABB Robotics
P1150,000160000996,Induction Heating Unit,CC-4681,38291.17,Mazak Corporation
P1150,000160000997,Hydraulic Press,CC-4683,258067.51,Haas Automation
P1150,000160000998,Automated Guided Vehicle,CC-4681,106739.94,Ingersoll Rand
P1150,000160000999,Riveting Station,CC-4680,29106.26,FANUC Corporation
P1150,000160001000,Ultrasonic Welding Station,CC-4681,44628.14,kuka ag
P1150,000160001001,Induction Heating Unit,CC-4680,49179.83,ABB Robotics
P1150,000160001002,,CC-4682,269995.73,Miller Electric
P1150,000160001003,Hydraulic Press,CC-4681,246062.46,KUKA
P1150,000160001004,Coil Winding Machine,CC-4681,90478.13,Dematic
P1150,000160001005,Final Functional Test Bench,CC-4681,90170.68,FANUC Corporation
P1150,000160001006,Torque Application Unit,CC-4681,33545.89,ABB Robotics
P1150,000160001007,Injection Molding Machine,CC-4681,150276.12,KUKA AG
P1150,000160001008,Dimensional Measurement Arm,CC-4682,77551.84,Yaskawa Motoman
P1150,000160001009,Battery Pack Assembly Cell,CC-4683,485564.97,ABB Robotics
P1150,000160001010,CNC Machining Center,CC-4682,447243.70,YASKAWA MOTOMAN
P1150,000160001011,Coil Winding Machine,CC-4682,198096.35,ABB Robotics
P1150,000160001012,Automated Guided Vehicle,CC-4681,77807.07,FANUC Corporation
P1150,000160001013,Riveting Station,CC-4682,54998.67,Durr AG
P1150,000160001014,Assembly Torque Wrench Station,CC-4680,23256.60,FANUC Corporation
P1150,000160001015,Dimensional Measurement Arm,CC-4681,90092.72,ABB Robotics
P1150,000160001016,Battery Pack Assembly Cell,CC-4681,255038.91,Dematic
P1150,000160001017,Riveting Station,CC-4681,49300.39,Hexagon AB
P1150,000160001018,Coil Winding Machine,CC-4682,195431.60,FANUC Corporation
P1150,000160001019,Robotic Welding Cell,CC-4681,205712.58,Kuka Ag
P1150,000160001020,Laser Welding Cell,CC-4682,283029.24,KUKA AG
P1150,000160001021,Coil Winding Machine,CC-4680,218652.35,ABB Robotics
P1150,000160001022,CNC Machining Center,CC-4681,208266.73,FANUC
P1150,000160001023,Automated Guided Vehicle,CC-4682,55251.86,ABB
P1150,000160001024,Ultrasonic Welding Station,CC-4681,48438.65,kuka ag
P1150,000160001025,Torque Application Unit,CC-4681,33135.14,Hexagon
P1150,000160001026,Wheel Alignment Rig,CC-4683,66119.10,FANUC Corporation
P1150,000160001027,Battery Pack Assembly Cell,CC-4683,300066.40,Atlas Copco
P1150,000160001028,Laser Welding Cell,CC-4682,321276.54,KUKA AG
P1150,000160001029,Torque Application Unit,CC-4682,21370.24,KUKA AG
P1150,000160001030,Torque Application Unit,CC-4681,35981.04,KUKA AG
P1150,000160001031,Ultrasonic Welding Station,CC-4681,79023.86,DMG MORI
P1150,000160001032,Leak Test Station,CC-4682,60812.33,KUKA AG
P1150,000160001033,Stamping Press,CC-4682,930835.23,Miller Electric
P1150,000160001034,Screw Fastening Station,CC-4682,15779.57,Yaskawa Motoman
P1150,000160001035,Ultrasonic Welding Station,CC-4681,59890.65,ABB
P1150,000160001036,Riveting Station,CC-4683,56867.21,FANUC Corporation
P1150,000160001037,Torque Application Unit,CC-4683,21180.32,Yaskawa Motoman
P1150,000160001038,Dimensional Measurement Arm,CC-4681,91444.73,KUKA AG
P1150,000160001039,,CC-4680,157951.64,Ingersoll Rand
P1150,000160001040,Ultrasonic Welding Station,CC-4683,65064.05,Yaskawa Motoman
P1150,000160001041,Paint Application Robot,CC-4683,249775.13,Atlas Copco
P1150,000160001042,Paint Application Robot,CC-4680,284175.31,Atlas Copco
P1150,000160001043,Stamping Press,CC-4683,536810.17,ABB Robotics
P1150,000160001044,Stamping Press,CC-4680,937349.86,FANUC Corporation
P1150,000160001045,Hydraulic Press,CC-4682,126682.57,Bosch
P1150,000160001046,Coil Winding Machine,CC-4680,110576.37,Comau
P1150,000160001047,Riveting Station,CC-4680,29120.92,DMG MORI
P1150,000160001048,Paint Application Robot,CC-4682,152818.84,KUKA AG
P1150,000160001049,Riveting Station,CC-4682,65210.17,Miller Electric
P1150,000160001050,Conveyor System,CC-4680,97798.33,FANUC
P1150,000160001051,Adhesive Dispensing Unit,CC-4683,66195.31,FANUC
P1150,000160001052,Conveyor System,CC-4683,82803.98,KUKA AG
P1150,000160001053,Adhesive Dispensing Unit,CC-4681,53509.08,Ingersoll Rand
P1150,000160001054,Palletizing Robot,CC-4682,123566.58,KUKA
P1150,000160001055,Torque Application Unit,CC-4681,32583.36,Yaskawa Motoman
P1150,000160001056,Vision Inspection Station,CC-4683,58653.66,Bosch Rexroth
P1150,000160001057,Injection Molding Machine,CC-4682,229289.01,Atlas Copco
P1150,000160001058,Torque Application Unit,CC-4683,33463.02,Comau
P1150,000160001059,Ultrasonic Welding Station,CC-4682,40498.51,Miller Electric
P1150,000160001060,Wheel Alignment Rig,CC-4681,32842.60,FANUC
P1150,000160001061,Stamping Press,CC-4680,1010373.95,yaskawa motoman
P1150,000160001062,Stamping Press,CC-4682,1022519.43,Yaskawa Motoman
P1150,000160001063,Palletizing Robot,CC-4681,166899.25,Atlas Copco
P1150,000160001064,Injection Molding Machine,CC-4681,497056.57,Miller Electric
P1150,000160001065,Vision Inspection Station,,25869.27,KUKA AG
P1150,000160001066,Riveting Station,CC-4682,49868.05,FANUC Corporation
P1150,000160001067,Paint Application Robot,CC-4680,217927.16,schuler group
P1150,000160001068,Laser Welding Cell,CC-4681,289905.13,Yaskawa Motoman
P1150,000160001069,Paint Application Robot,CC-4683,347140.14,KUKA
P1150,000160001070,Overhead Gantry Loader,CC-4682,161622.66,Atlas Copco
P1150,000160001071,,CC-4682,234765.33,Dematic
P1150,000160001072,Ultrasonic Welding Station,CC-4682,26205.19,Dematic
P1150,000160001073,Riveting Station,CC-4681,29864.05,ABB
P1150,000160001074,Ultrasonic Welding Station,CC-4680,65874.33,FANUC
P1150,000160001075,Conveyor System,CC-4680,143486.61,FANUC Corporation
P1150,000160001076,Coil Winding Machine,CC-4682,162742.49,Yaskawa Motoman
P1150,000160001077,Screw Fastening Station,CC-4682,32753.15,FANUC Corporation
P1150,000160001078,Leak Test Station,CC-4681,24249.42,Rockwell Automation
P1150,000160001079,Vision Inspection Station,CC-4680,76856.91,KUKA AG
P1150,000160001080,Dimensional Measurement Arm,CC-4683,50527.95,Rockwell Automation
P1150,000160001081,Overhead Gantry Loader,CC-4681,152820.55,FANUC CORPORATION
P1150,000160001082,Laser Welding Cell,CC-4681,243562.15,Bosch Rexroth
P1150,000160001083,Screw Fastening Station,CC-4682,33611.96,KUKA AG
P1150,000160001084,Dimensional Measurement Arm,CC-4682,97592.36,Mazak Corporation
P1150,000160001085,,CC-4680,259427.96,KUKA
P1150,000160001086,Robotic Welding Cell,CC-4682,249096.63,Siemens
P1150,000160001087,Battery Pack Assembly Cell,CC-4683,566389.19,Lincoln
P1150,000160001088,CNC Machining Center,CC-4680,349418.01,AIDA Engineering
P1150,000160001089,Injection Molding Machine,CC-4681,299634.32,CARL ZEISS INDUSTRIAL METROLOGY
P1150,000160001090,Laser Welding Cell,CC-4680,366995.16,AIDA Engineering
P1150,000160001091,Hydraulic Press,CC-4682,316815.97,Yaskawa
P1150,000160001092,Wheel Alignment Rig,CC-4683,35795.62,Yaskawa Motoman
P1150,000160001093,Screw Fastening Station,CC-4682,26818.29,KUKA AG
P1150,000160001094,Automated Guided Vehicle,CC-4683,86254.63,Carl Zeiss Industrial Metrology
P1150,000160001095,Screw Fastening Station,CC-4682,15454.53,FANUC Corporation
P1150,000160001096,Coil Winding Machine,CC-4682,136737.35,DEMATIC
P1150,000160001097,Adhesive Dispensing Unit,CC-4680,83171.00,Hexagon
P1150,000160001098,Vision Inspection Station,CC-4683,46600.12,KUKA AG
P1150,000160001099,Ultrasonic Welding Station,CC-4680,68865.19,FANUC
P1150,000160001100,Adhesive Dispensing Unit,CC-4683,49267.65,ABB Robotics
P1150,000160001101,Final Functional Test Bench,CC-4681,197956.92,dmg mori
P1150,000160001102,Final Functional Test Bench,CC-4683,189595.34,ABB Robotics
P1150,000160001103,Battery Pack Assembly Cell,CC-4683,571091.52,KUKA AG
P1150,000160001104,Battery Pack Assembly Cell,CC-4683,554327.90,KUKA AG
P1150,000160001105,CNC Machining Center,CC-4681,218658.80,Fanuc Corporation
P1150,000160001106,Induction Heating Unit,CC-4683,30356.82,FANUC
P1150,000160001107,Injection Molding Machine,CC-4682,411635.41,FANUC
P1150,000160001108,Laser Welding Cell,CC-4681,369908.60,Schuler
P1150,000160001109,Laser Welding Cell,CC-4681,221562.11,Schuler Group
P1150,000160001110,Palletizing Robot,,72028.68,Bosch Rexroth
P1150,000160001111,Conveyor System,CC-4682,67342.92,FANUC CORPORATION
P1150,000160001112,Palletizing Robot,CC-4681,149911.17,Siemens
P1150,000160001113,Laser Welding Cell,CC-4682,312342.80,Yaskawa Motoman
