PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-939703,E-07-5,3730,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-390854,C-01-4,1256,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-706112,C-11-5,2114,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-452245,F-15-5,3428,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-301383,G-04-4,467,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-253091,H-07-2,3102,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-881260,H-04-2,4156,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-387959,F-03-2,2131,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-306932,C-21-3,4599,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-749415,G-21-2,267,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-812809,C-16-3,1503,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-579979,A-12-4,4218,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-478161,G-19-4,2134,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-484895,B-24-1,4229,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-576739,E-25-4,4908,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-719474,A-29-1,3636,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-675831,D-12-3,396,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-568721,G-10-1,3827,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-731188,A-04-2,3687,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-458215,F-18-1,981,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-452702,D-05-1,469,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-720762,F-01-1,103,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-481701,F-12-5,3241,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-314907,F-11-5,1745,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-570212,G-08-4,4730,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-462101,E-02-1,3043,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-728553,F-04-5,2376,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-260999,D-10-3,1906,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-436367,E-04-4,1475,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-641275,C-11-4,494,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-530303,H-11-2,3157,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-408510,A-27-3,68,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-687856,B-01-3,604,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-366246,H-28-2,1836,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-182925,G-06-4,612,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-191804,A-28-2,2413,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-114086,G-10-3,4892,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-380286,B-05-5,4620,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-110496,E-25-2,2109,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-477787,F-16-5,956,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-701372,E-15-3,924,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-115773,G-04-1,2869,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-968597,A-18-2,4764,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-148993,A-10-5,4890,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-907919,A-09-5,2610,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-655413,F-29-2,74,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-478412,C-23-4,1250,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-197842,C-20-3,4014,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-368893,E-03-3,334,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-696716,H-05-5,1298,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-999072,H-28-5,1119,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-981493,C-02-4,1602,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-852105,B-28-3,1219,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-163512,E-22-3,4242,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-837025,A-04-5,209,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-618879,A-15-4,1122,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-508256,E-26-2,4596,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-165583,F-17-3,2892,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-980346,G-21-2,4006,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-464379,E-07-5,2393,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-411526,E-05-3,4163,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-666072,D-04-5,965,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-745899,F-14-4,1679,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-463091,B-06-5,919,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-308475,E-14-3,2137,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-374098,E-01-2,1859,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-252982,F-20-5,3020,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-744007,C-04-1,2325,Electronics & Wiring Harness Plant MX,Assembly Plant US
