OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2050986,ASSET-00202,Corrective,100,1377,000050000186
WO-2050987,ASSET-00202,Preventive,0,,000050000186
WO-2050988,ASSET-00202,Corrective,58,521,000050000186
WO-2050989,ASSET-00202,Preventive,0,,000050000186
WO-2050990,ASSET-00203,Preventive,0,,000050000187
WO-2050991,ASSET-00203,Corrective,104,1494,000050000187
WO-2050992,ASSET-00203,Emergency,519,1932,000050000187
WO-2050993,ASSET-00203,Preventive,0,,000050000187
WO-2050994,ASSET-00203,Corrective,56,627,000050000187
WO-2050995,ASSET-00203,Corrective,126,772,000050000187
WO-2050996,ASSET-00204,Preventive,0,,000050000189
WO-2050997,ASSET-00204,Emergency,60,483,000050000189
WO-2050998,ASSET-00204,Preventive,0,,000050000189
WO-2050999,ASSET-00205,Emergency,502,789,000050000190
WO-2051000,ASSET-00205,Preventive,0,,000050000190
WO-2051001,ASSET-00205,Corrective,170,1453,000050000190
WO-2051002,ASSET-00205,Corrective,77,1356,000050000190
WO-2051003,ASSET-00205,Preventive,0,,000050000190
WO-2051004,ASSET-00205,Corrective,88,996,000050000190
WO-2051005,ASSET-00205,Preventive,0,,000050000190
WO-2051006,ASSET-00205,Corrective,41,327,000050000190
WO-2051007,ASSET-00205,Preventive,0,,000050000190
WO-2051008,ASSET-00205,Emergency,157,1525,000050000190
WO-2051009,ASSET-00206,Emergency,95,1000,000050000191
WO-2051010,ASSET-00206,Preventive,0,,000050000191
WO-2051011,ASSET-00206,Corrective,152,1934,000050000191
WO-2051012,ASSET-00206,Preventive,0,,000050000191
WO-2051013,ASSET-00206,Preventive,0,,000050000191
WO-2051014,ASSET-00206,Preventive,0,,000050000191
WO-2051015,ASSET-00206,Preventive,0,,000050000191
WO-2051016,ASSET-00207,Emergency,125,1327,000050000192
WO-2051017,ASSET-00207,Preventive,0,,000050000192
WO-2051018,ASSET-00207,Corrective,48,926,000050000192
WO-2051019,ASSET-00208,Corrective,126,1696,000050000193
WO-2051020,ASSET-00208,Preventive,0,,000050000193
WO-2051021,ASSET-00208,Corrective,148,1915,000050000193
WO-2051022,ASSET-00208,Corrective,36,341,000050000193
WO-2051023,ASSET-00208,Corrective,200,1898,000050000193
WO-2051024,ASSET-00209,Emergency,435,1563,000050000194
WO-2051025,ASSET-00209,Corrective,103,1833,000050000194
WO-2051026,ASSET-00209,Corrective,133,466,000050000194
WO-2051027,ASSET-00209,Preventive,0,,000050000194
WO-2051028,ASSET-00209,Preventive,0,,000050000194
WO-2051029,ASSET-00209,Corrective,205,661,000050000194
WO-2051030,ASSET-00209,Preventive,0,,000050000194
WO-2051031,ASSET-00209,Corrective,90,1862,000050000194
WO-2051032,ASSET-00210,Preventive,0,,000050000195
WO-2051033,ASSET-00210,Emergency,308,712,000050000195
WO-2051034,ASSET-00210,Corrective,176,1788,000050000195
WO-2051035,ASSET-00210,Corrective,65,1656,000050000195
WO-2051036,ASSET-00211,Preventive,0,,000050000196
WO-2051037,ASSET-00211,Emergency,79,408,000050000196
WO-2051038,ASSET-00211,Corrective,70,707,000050000196
WO-2051039,ASSET-00211,Preventive,0,,000050000196
WO-2051040,ASSET-00212,Preventive,0,,000050000197
WO-2051041,ASSET-00212,Corrective,66,440,000050000197
WO-2051042,ASSET-00212,Preventive,0,,000050000197
WO-2051043,ASSET-00212,Preventive,0,,000050000197
WO-2051044,ASSET-00212,Preventive,0,,000050000197
WO-2051045,ASSET-00213,Preventive,0,,000050000198
WO-2051046,ASSET-00213,Corrective,36,298,000050000198
WO-2051047,ASSET-00214,Emergency,521,944,000050000199
WO-2051048,ASSET-00214,Corrective,90,313,000050000199
WO-2051049,ASSET-00214,Preventive,0,,000050000199
WO-2051050,ASSET-00214,Preventive,0,,000050000199
WO-2051051,ASSET-00215,Corrective,49,1153,000050000200
WO-2051052,ASSET-00215,Preventive,0,,000050000200
WO-2051053,ASSET-00215,Corrective,222,1595,000050000200
WO-2051054,ASSET-00215,Corrective,231,367,000050000200
WO-2051055,ASSET-00215,Preventive,0,,000050000200
WO-2051056,ASSET-00215,Emergency,370,1932,000050000200
WO-2051057,ASSET-00216,Preventive,0,,000050000201
WO-2051058,ASSET-00216,Corrective,105,750,000050000201
WO-2051059,ASSET-00216,Corrective,103,378,000050000201
WO-2051060,ASSET-00216,Preventive,0,,000050000201
WO-2051061,ASSET-00216,Corrective,40,488,000050000201
WO-2051062,ASSET-00216,Preventive,0,,000050000201
WO-2051063,ASSET-00217,Corrective,213,388,000050000202
WO-2051064,ASSET-00217,Corrective,237,906,000050000202
WO-2051065,ASSET-00218,Corrective,211,1470,000050000204
WO-2051066,ASSET-00218,Preventive,0,,000050000204
WO-2051067,ASSET-00218,Emergency,494,1840,000050000204
WO-2051068,ASSET-00219,Preventive,0,,000050000205
WO-2051069,ASSET-00219,Emergency,531,1595,000050000205
WO-2051070,ASSET-00219,Emergency,234,496,000050000205
WO-2051071,ASSET-00220,Preventive,0,,
WO-2051072,ASSET-00220,Corrective,46,1329,
WO-2051073,ASSET-00220,Corrective,183,1045,
WO-2051074,ASSET-00220,Corrective,48,1462,
WO-2051075,ASSET-00220,Corrective,44,1198,
WO-2051076,ASSET-00221,Preventive,0,,000050000206
WO-2051077,ASSET-00221,Emergency,248,1889,000050000206
WO-2051078,ASSET-00221,Preventive,0,,000050000206
WO-2051079,ASSET-00221,Corrective,168,1061,000050000206
WO-2051080,ASSET-00221,Preventive,0,,000050000206
WO-2051081,ASSET-00222,Corrective,66,226,
WO-2051082,ASSET-00222,Corrective,65,1832,
WO-2051083,ASSET-00222,Preventive,0,,
WO-2051084,ASSET-00222,Preventive,0,,
WO-2051085,ASSET-00222,Corrective,122,1694,
WO-2051086,ASSET-00222,Preventive,0,,
WO-2051087,ASSET-00223,Preventive,0,,000050000207
WO-2051088,ASSET-00223,Corrective,179,314,000050000207
WO-2051089,ASSET-00223,Preventive,0,,000050000207
WO-2051090,ASSET-00223,Preventive,0,,000050000207
WO-2051091,ASSET-00223,Corrective,188,816,000050000207
WO-2051092,ASSET-00223,Corrective,51,1000,000050000207
WO-2051093,ASSET-00223,Corrective,131,1084,000050000207
WO-2051094,ASSET-00224,Corrective,89,484,000050000208
WO-2051095,ASSET-00225,Corrective,212,1377,000050000209
WO-2051096,ASSET-00225,Corrective,93,1719,000050000209
WO-2051097,ASSET-00225,Emergency,126,1247,000050000209
WO-2051098,ASSET-00226,Preventive,0,,000050000210
WO-2051099,ASSET-00226,Preventive,0,,000050000210
WO-2051100,ASSET-00226,Corrective,95,975,000050000210
WO-2051101,ASSET-00226,Emergency,462,217,000050000210
WO-2051102,ASSET-00226,Preventive,0,,000050000210
WO-2051103,ASSET-00226,Preventive,0,,000050000210
WO-2051104,ASSET-00226,Corrective,200,1046,000050000210
WO-2051105,ASSET-00226,Corrective,59,1859,000050000210
WO-2051106,ASSET-00227,Emergency,82,1852,000050000211
WO-2051107,ASSET-00227,Corrective,66,854,000050000211
WO-2051108,ASSET-00227,Preventive,0,,000050000211
WO-2051109,ASSET-00227,Corrective,107,739,000050000211
WO-2051110,ASSET-00227,Corrective,219,1530,000050000211
WO-2051111,ASSET-00227,Preventive,0,,000050000211
WO-2051112,ASSET-00228,Corrective,192,980,
WO-2051113,ASSET-00228,Corrective,192,1016,
WO-2051114,ASSET-00228,Corrective,160,903,
WO-2051115,ASSET-00228,Preventive,0,,
WO-2051116,ASSET-00228,Preventive,0,,
WO-2051117,ASSET-00229,Preventive,0,,000050000212
WO-2051118,ASSET-00229,Corrective,129,1171,000050000212
WO-2051119,ASSET-00229,Preventive,0,,000050000212
WO-2051120,ASSET-00230,Corrective,162,931,000050000213
WO-2051121,ASSET-00230,Preventive,0,,000050000213
WO-2051122,ASSET-00230,Corrective,42,1042,000050000213
WO-2051123,ASSET-00230,Corrective,215,1516,000050000213
WO-2051124,ASSET-00230,Corrective,88,637,000050000213
WO-2051125,ASSET-00230,Preventive,0,,000050000213
WO-2051126,ASSET-00230,Corrective,52,492,000050000213
WO-2051127,ASSET-00231,Preventive,0,,000050000214
WO-2051128,ASSET-00231,Emergency,578,1566,000050000214
WO-2051129,ASSET-00232,Emergency,164,201,000050000215
WO-2051130,ASSET-00232,Corrective,64,940,000050000215
WO-2051131,ASSET-00232,Preventive,0,,000050000215
WO-2051132,ASSET-00232,Preventive,0,,000050000215
WO-2051133,ASSET-00233,Preventive,0,,000050000216
WO-2051134,ASSET-00234,Corrective,155,1251,000050000217
WO-2051135,ASSET-00234,Preventive,0,,000050000217
WO-2051136,ASSET-00234,Preventive,0,,000050000217
WO-2051137,ASSET-00234,Corrective,48,1886,000050000217
WO-2051138,ASSET-00234,Preventive,0,,000050000217
WO-2051139,ASSET-00235,Corrective,90,1559,000050000218
WO-2051140,ASSET-00235,Preventive,0,,000050000218
WO-2051141,ASSET-00235,Preventive,0,,000050000218
WO-2051142,ASSET-00235,Emergency,592,1527,000050000218
WO-2051143,ASSET-00235,Corrective,161,404,000050000218
WO-2051144,ASSET-00235,Corrective,138,1709,000050000218
WO-2051145,ASSET-00235,Corrective,49,935,000050000218
WO-2051146,ASSET-00235,Emergency,172,1027,000050000218
WO-2051147,ASSET-00236,Preventive,0,,000050000219
WO-2051148,ASSET-00236,Emergency,79,753,000050000219
WO-2051149,ASSET-00236,Corrective,134,1631,000050000219
WO-2051150,ASSET-00236,Corrective,104,533,000050000219
WO-2051151,ASSET-00236,Preventive,0,,000050000219
WO-2051152,ASSET-00236,Preventive,0,,000050000219
WO-2051153,ASSET-00237,Preventive,0,,000050000220
WO-2051154,ASSET-00237,Preventive,0,,000050000220
WO-2051155,ASSET-00237,Preventive,0,,000050000220
WO-2051156,ASSET-00237,Corrective,41,589,000050000220
WO-2051157,ASSET-00237,Preventive,0,,000050000220
WO-2051158,ASSET-00237,Preventive,0,,000050000220
WO-2051159,ASSET-00237,Corrective,185,938,000050000220
WO-2051160,ASSET-00237,Corrective,99,1649,000050000220
WO-2051161,ASSET-00238,Corrective,137,1313,000050000221
WO-2051162,ASSET-00238,Preventive,0,,000050000221
WO-2051163,ASSET-00239,Preventive,0,,000050000222
WO-2051164,ASSET-00239,Corrective,238,974,000050000222
WO-2051165,ASSET-00239,Corrective,32,1674,000050000222
WO-2051166,ASSET-00239,Preventive,0,,000050000222
WO-2051167,ASSET-00240,Preventive,0,,000050000223
WO-2051168,ASSET-00240,Corrective,235,1340,000050000223
WO-2051169,ASSET-00240,Corrective,68,983,000050000223
WO-2051170,ASSET-00240,Corrective,49,318,000050000223
WO-2051171,ASSET-00240,Corrective,165,944,000050000223
WO-2051172,ASSET-00240,Preventive,0,,000050000223
WO-2051173,ASSET-00240,Preventive,0,,000050000223
WO-2051174,ASSET-00240,Preventive,0,,000050000223
WO-2051175,ASSET-00240,Corrective,116,1412,000050000223
WO-2051176,ASSET-00240,Corrective,189,1125,000050000223
WO-2051177,ASSET-00240,Preventive,0,,000050000223
WO-2051178,ASSET-00241,Emergency,414,772,000050000224
WO-2051179,ASSET-00241,Corrective,179,1402,000050000224
WO-2051180,ASSET-00241,Corrective,105,1182,000050000224
WO-2051181,ASSET-00241,Preventive,0,,000050000224
WO-2051182,ASSET-00241,Corrective,49,800,000050000224
WO-2051183,ASSET-00241,Corrective,166,294,000050000224
WO-2051184,ASSET-00242,Preventive,0,,000050000225
WO-2051185,ASSET-00242,Corrective,117,334,000050000225
WO-2051186,ASSET-00242,Corrective,165,1675,000050000225
WO-2051187,ASSET-00242,Emergency,217,1604,000050000225
WO-2051188,ASSET-00243,Corrective,82,327,000050000226
WO-2051189,ASSET-00243,Corrective,195,343,000050000226
WO-2051190,ASSET-00243,Preventive,0,,000050000226
WO-2051191,ASSET-00243,Preventive,0,,000050000226
WO-2051192,ASSET-00243,Emergency,421,1145,000050000226
WO-2051193,ASSET-00243,Preventive,0,,000050000226
WO-2051194,ASSET-00244,Corrective,216,477,000050000227
WO-2051195,ASSET-00244,Corrective,108,1505,000050000227
WO-2051196,ASSET-00244,Preventive,0,,000050000227
WO-2051197,ASSET-00244,Preventive,0,,000050000227
WO-2051198,ASSET-00244,Preventive,0,,000050000227
WO-2051199,ASSET-00244,Preventive,0,,000050000227
WO-2051200,ASSET-00245,Preventive,0,,000050000228
WO-2051201,ASSET-00245,Emergency,302,1308,000050000228
WO-2051202,ASSET-00245,Preventive,0,,000050000228
WO-2051203,ASSET-00245,Corrective,83,913,000050000228
WO-2051204,ASSET-00246,Preventive,0,,000050000229
WO-2051205,ASSET-00246,Preventive,0,,000050000229
WO-2051206,ASSET-00246,Preventive,0,,000050000229
WO-2051207,ASSET-00246,Corrective,140,844,000050000229
WO-2051208,ASSET-00247,Emergency,182,1198,000050000230
WO-2051209,ASSET-00247,Preventive,0,,000050000230
WO-2051210,ASSET-00247,Preventive,0,,000050000230
WO-2051211,ASSET-00248,Corrective,79,545,000050000231
WO-2051212,ASSET-00248,Preventive,0,,000050000231
WO-2051213,ASSET-00248,Preventive,0,,000050000231
WO-2051214,ASSET-00248,Emergency,482,1596,000050000231
WO-2051215,ASSET-00249,Corrective,177,709,
WO-2051216,ASSET-00249,Preventive,0,,
WO-2051217,ASSET-00249,Preventive,0,,
WO-2051218,ASSET-00249,Preventive,0,,
WO-2051219,ASSET-00250,Corrective,112,681,000050000232
WO-2051220,ASSET-00250,Corrective,103,638,000050000232
WO-2051221,ASSET-00250,Preventive,0,,000050000232
WO-2051222,ASSET-00250,Preventive,0,,000050000232
WO-2051223,ASSET-00251,Preventive,0,,000050000233
WO-2051224,ASSET-00251,Corrective,49,716,000050000233
WO-2051225,ASSET-00251,Preventive,0,,000050000233
WO-2051226,ASSET-00252,Corrective,172,1359,
WO-2051227,ASSET-00252,Preventive,0,,
WO-2051228,ASSET-00252,Preventive,0,,
WO-2051229,ASSET-00252,Emergency,380,454,
WO-2051230,ASSET-00252,Preventive,0,,
WO-2051231,ASSET-00252,Preventive,0,,
WO-2051232,ASSET-00253,Preventive,0,,000050000234
WO-2051233,ASSET-00253,Preventive,0,,000050000234
WO-2051234,ASSET-00253,Preventive,0,,000050000234
WO-2051235,ASSET-00253,Corrective,233,1200,000050000234
WO-2051236,ASSET-00253,Preventive,0,,000050000234
WO-2051237,ASSET-00253,Corrective,47,1940,000050000234
WO-2051238,ASSET-00254,Preventive,0,,000050000235
WO-2051239,ASSET-00254,Preventive,0,,000050000235
WO-2051240,ASSET-00254,Corrective,119,696,000050000235
WO-2051241,ASSET-00255,Preventive,0,,000050000236
WO-2051242,ASSET-00256,Corrective,118,1314,000050000237
WO-2051243,ASSET-00256,Emergency,404,1826,000050000237
WO-2051244,ASSET-00256,Preventive,0,,000050000237
WO-2051245,ASSET-00256,Corrective,117,687,000050000237
WO-2051246,ASSET-00256,Corrective,236,1761,000050000237
WO-2051247,ASSET-00256,Preventive,0,,000050000237
WO-2051248,ASSET-00256,Corrective,239,1468,000050000237
WO-2051249,ASSET-00257,Corrective,32,662,000050000238
WO-2051250,ASSET-00257,Preventive,0,,000050000238
WO-2051251,ASSET-00257,Corrective,54,1982,000050000238
WO-2051252,ASSET-00257,Preventive,0,,000050000238
WO-2051253,ASSET-00258,Preventive,0,,000050000239
WO-2051254,ASSET-00258,Preventive,0,,000050000239
WO-2051255,ASSET-00258,Preventive,0,,000050000239
WO-2051256,ASSET-00259,Emergency,175,1541,000050000240
WO-2051257,ASSET-00259,Corrective,168,1520,000050000240
WO-2051258,ASSET-00259,Corrective,53,1616,000050000240
WO-2051259,ASSET-00260,Preventive,0,,000050000241
WO-2051260,ASSET-00260,Preventive,0,,000050000241
WO-2051261,ASSET-00260,Corrective,230,1991,000050000241
WO-2051262,ASSET-00260,Corrective,185,213,000050000241
WO-2051263,ASSET-00260,Preventive,0,,000050000241
WO-2051264,ASSET-00260,Preventive,0,,000050000241
WO-2051265,ASSET-00260,Preventive,0,,000050000241
WO-2051266,ASSET-00260,Preventive,0,,000050000241
WO-2051267,ASSET-00261,Corrective,210,716,000050000242
WO-2051268,ASSET-00261,Corrective,143,1451,000050000242
WO-2051269,ASSET-00261,Preventive,0,,000050000242
WO-2051270,ASSET-00261,Preventive,0,,000050000242
WO-2051271,ASSET-00261,Corrective,182,234,000050000242
WO-2051272,ASSET-00261,Corrective,192,1067,000050000242
WO-2051273,ASSET-00262,Preventive,0,,000050000243
WO-2051274,ASSET-00262,Corrective,56,1514,000050000243
WO-2051275,ASSET-00262,Preventive,0,,000050000243
WO-2051276,ASSET-00262,Corrective,45,627,000050000243
WO-2051277,ASSET-00262,Preventive,0,,000050000243
WO-2051278,ASSET-00262,Corrective,188,877,000050000243
WO-2051279,ASSET-00262,Preventive,0,,000050000243
WO-2051280,ASSET-00262,Emergency,264,288,000050000243
WO-2051281,ASSET-00263,Preventive,0,,000050000244
WO-2051282,ASSET-00263,Preventive,0,,000050000244
WO-2051283,ASSET-00263,Emergency,555,811,000050000244
WO-2051284,ASSET-00263,Preventive,0,,000050000244
WO-2051285,ASSET-00264,Preventive,0,,000050000245
WO-2051286,ASSET-00264,Preventive,0,,000050000245
WO-2051287,ASSET-00264,Preventive,0,,000050000245
WO-2051288,ASSET-00264,Corrective,218,1345,000050000245
WO-2051289,ASSET-00264,Preventive,0,,000050000245
WO-2051290,ASSET-00265,Emergency,202,927,000050000246
WO-2051291,ASSET-00265,Emergency,500,1780,000050000246
WO-2051292,ASSET-00265,Corrective,117,290,000050000246
WO-2051293,ASSET-00265,Preventive,0,,000050000246
WO-2051294,ASSET-00265,Corrective,196,1131,000050000246
WO-2051295,ASSET-00265,Corrective,129,1828,000050000246
WO-2051296,ASSET-00266,Preventive,0,,000050000247
WO-2051297,ASSET-00266,Corrective,222,911,000050000247
WO-2051298,ASSET-00266,Corrective,95,461,000050000247
WO-2051299,ASSET-00266,Emergency,82,1155,000050000247
WO-2051300,ASSET-00267,Corrective,187,231,000050000248
WO-2051301,ASSET-00267,Emergency,530,1849,000050000248
WO-2051302,ASSET-00268,Preventive,0,,000050000249
WO-2051303,ASSET-00268,Corrective,212,632,000050000249
WO-2051304,ASSET-00268,Emergency,230,1697,000050000249
WO-2051305,ASSET-00268,Preventive,0,,000050000249
WO-2051306,ASSET-00268,Preventive,0,,000050000249
WO-2051307,ASSET-00268,Preventive,0,,000050000249
WO-2051308,ASSET-00268,Preventive,0,,000050000249
WO-2051309,ASSET-00269,Corrective,86,807,000050000250
WO-2051310,ASSET-00269,Corrective,101,1597,000050000250
WO-2051311,ASSET-00269,Corrective,210,1382,000050000250
WO-2051312,ASSET-00269,Preventive,0,,000050000250
WO-2051313,ASSET-00269,Preventive,0,,000050000250
WO-2051314,ASSET-00269,Preventive,0,,000050000250
WO-2051315,ASSET-00270,Corrective,157,537,000050000251
WO-2051316,ASSET-00270,Preventive,0,,000050000251
WO-2051317,ASSET-00270,Preventive,0,,000050000251
WO-2051318,ASSET-00270,Corrective,83,910,000050000251
WO-2051319,ASSET-00270,Emergency,326,931,000050000251
WO-2051320,ASSET-00271,Preventive,0,,000050000252
WO-2051321,ASSET-00271,Preventive,0,,000050000252
WO-2051322,ASSET-00272,Corrective,157,1424,000050000253
WO-2051323,ASSET-00272,Preventive,0,,000050000253
WO-2051324,ASSET-00272,Corrective,145,1505,000050000253
WO-2051325,ASSET-00272,Preventive,0,,000050000253
WO-2051326,ASSET-00272,Corrective,49,342,000050000253
WO-2051327,ASSET-00272,Corrective,167,809,000050000253
WO-2051328,ASSET-00273,Corrective,187,1269,000050000254
WO-2051329,ASSET-00273,Preventive,0,,000050000254
WO-2051330,ASSET-00273,Preventive,0,,000050000254
WO-2051331,ASSET-00273,Preventive,0,,000050000254
WO-2051332,ASSET-00273,Preventive,0,,000050000254
WO-2051333,ASSET-00273,Preventive,0,,000050000254
WO-2051334,ASSET-00273,Corrective,203,1724,000050000254
WO-2051335,ASSET-00274,Preventive,0,,000050000255
WO-2051336,ASSET-00274,Preventive,0,,000050000255
WO-2051337,ASSET-00274,Preventive,0,,000050000255
WO-2051338,ASSET-00275,Emergency,598,856,000050000256
WO-2051339,ASSET-00275,Preventive,0,,000050000256
WO-2051340,ASSET-00275,Preventive,0,,000050000256
WO-2051341,ASSET-00275,Preventive,0,,000050000256
WO-2051342,ASSET-00275,Corrective,68,489,000050000256
WO-2051343,ASSET-00275,Preventive,0,,000050000256
WO-2051344,ASSET-00275,Preventive,0,,000050000256
WO-2051345,ASSET-00276,Preventive,0,,000050000257
WO-2051346,ASSET-00276,Preventive,0,,000050000257
WO-2051347,ASSET-00276,Corrective,157,1874,000050000257
WO-2051348,ASSET-00276,Preventive,0,,000050000257
WO-2051349,ASSET-00276,Corrective,77,1389,000050000257
WO-2051350,ASSET-00276,Emergency,299,892,000050000257
WO-2051351,ASSET-00276,Corrective,112,1757,000050000257
WO-2051352,ASSET-00276,Corrective,207,1012,000050000257
WO-2051353,ASSET-00276,Corrective,101,1178,000050000257
WO-2051354,ASSET-00277,Corrective,121,755,000050000258
WO-2051355,ASSET-00277,Corrective,39,1930,000050000258
WO-2051356,ASSET-00277,Corrective,110,581,000050000258
WO-2051357,ASSET-00277,Preventive,0,,000050000258
WO-2051358,ASSET-00277,Preventive,0,,000050000258
WO-2051359,ASSET-00277,Corrective,173,833,000050000258
WO-2051360,ASSET-00278,Emergency,321,697,000050000259
WO-2051361,ASSET-00278,Preventive,0,,000050000259
WO-2051362,ASSET-00278,Corrective,129,1214,000050000259
WO-2051363,ASSET-00278,Corrective,36,1671,000050000259
WO-2051364,ASSET-00278,Preventive,0,,000050000259
WO-2051365,ASSET-00278,Preventive,0,,000050000259
WO-2051366,ASSET-00278,Corrective,177,436,000050000259
WO-2051367,ASSET-00278,Preventive,0,,000050000259
WO-2051368,ASSET-00278,Corrective,239,1323,000050000259
WO-2051369,ASSET-00278,Preventive,0,,000050000259
WO-2051370,ASSET-00278,Emergency,221,1908,000050000259
WO-2051371,ASSET-00279,Corrective,148,1799,000050000260
WO-2051372,ASSET-00279,Preventive,0,,000050000260
WO-2051373,ASSET-00280,Corrective,52,1946,000050000261
WO-2051374,ASSET-00280,Corrective,73,1238,000050000261
WO-2051375,ASSET-00280,Preventive,0,,000050000261
WO-2051376,ASSET-00280,Preventive,0,,000050000261
WO-2051377,ASSET-00280,Corrective,196,1185,000050000261
WO-2051378,ASSET-00281,Preventive,0,,000050000262
WO-2051379,ASSET-00281,Preventive,0,,000050000262
WO-2051380,ASSET-00281,Preventive,0,,000050000262
WO-2051381,ASSET-00281,Preventive,0,,000050000262
WO-2051382,ASSET-00281,Preventive,0,,000050000262
WO-2051383,ASSET-00281,Corrective,126,1028,000050000262
WO-2051384,ASSET-00281,Preventive,0,,000050000262
WO-2051385,ASSET-00281,Corrective,144,1009,000050000262
WO-2051386,ASSET-00281,Preventive,0,,000050000262
WO-2051387,ASSET-00281,Emergency,71,1591,000050000262
WO-2051388,ASSET-00281,Preventive,0,,000050000262
WO-2051389,ASSET-00282,Preventive,0,,000050000263
WO-2051390,ASSET-00282,Corrective,223,1755,000050000263
WO-2051391,ASSET-00282,Preventive,0,,000050000263
WO-2051392,ASSET-00282,Preventive,0,,000050000263
WO-2051393,ASSET-00282,Preventive,0,,000050000263
WO-2051394,ASSET-00282,Preventive,0,,000050000263
WO-2051395,ASSET-00283,Corrective,44,202,000050000264
WO-2051396,ASSET-00283,Preventive,0,,000050000264
WO-2051397,ASSET-00283,Emergency,62,1203,000050000264
WO-2051398,ASSET-00283,Corrective,187,1580,000050000264
WO-2051399,ASSET-00284,Corrective,225,1518,000050000265
WO-2051400,ASSET-00284,Corrective,216,406,000050000265
WO-2051401,ASSET-00284,Preventive,0,,000050000265
WO-2051402,ASSET-00284,Preventive,0,,000050000265
WO-2051403,ASSET-00284,Corrective,131,1493,000050000265
WO-2051404,ASSET-00284,Preventive,0,,000050000265
WO-2051405,ASSET-00284,Emergency,495,1753,000050000265
WO-2051406,ASSET-00284,Corrective,153,569,000050000265
WO-2051407,ASSET-00285,Corrective,145,618,000050000266
WO-2051408,ASSET-00286,Corrective,98,813,000050000267
WO-2051409,ASSET-00286,Preventive,0,,000050000267
WO-2051410,ASSET-00286,Preventive,0,,000050000267
WO-2051411,ASSET-00287,Preventive,0,,000050000268
WO-2051412,ASSET-00287,Preventive,0,,000050000268
WO-2051413,ASSET-00287,Corrective,174,924,000050000268
WO-2051414,ASSET-00288,Corrective,145,1623,000050000269
WO-2051415,ASSET-00288,Corrective,148,1903,000050000269
WO-2051416,ASSET-00288,Corrective,144,337,000050000269
WO-2051417,ASSET-00288,Emergency,109,1547,000050000269
WO-2051418,ASSET-00289,Preventive,0,,000050000270
WO-2051419,ASSET-00289,Emergency,369,338,000050000270
WO-2051420,ASSET-00289,Corrective,237,1628,000050000270
WO-2051421,ASSET-00289,Emergency,264,527,000050000270
WO-2051422,ASSET-00289,Corrective,75,337,000050000270
WO-2051423,ASSET-00290,Corrective,133,399,000050000271
WO-2051424,ASSET-00290,Corrective,209,1736,000050000271
WO-2051425,ASSET-00290,Preventive,0,,000050000271
WO-2051426,ASSET-00290,Corrective,226,628,000050000271
WO-2051427,ASSET-00291,Corrective,61,922,000050000272
WO-2051428,ASSET-00291,Preventive,0,,000050000272
WO-2051429,ASSET-00291,Preventive,0,,000050000272
WO-2051430,ASSET-00292,Emergency,421,1316,000050000273
WO-2051431,ASSET-00292,Preventive,0,,000050000273
WO-2051432,ASSET-00292,Corrective,79,254,000050000273
WO-2051433,ASSET-00292,Emergency,418,1375,000050000273
WO-2051434,ASSET-00293,Corrective,172,220,000050000274
WO-2051435,ASSET-00293,Emergency,194,1701,000050000274
WO-2051436,ASSET-00293,Preventive,0,,000050000274
WO-2051437,ASSET-00293,Preventive,0,,000050000274
WO-2051438,ASSET-00293,Preventive,0,,000050000274
WO-2051439,ASSET-00293,Corrective,63,1795,000050000274
WO-2051440,ASSET-00294,Preventive,0,,000050000275
WO-2051441,ASSET-00294,Emergency,522,1954,000050000275
WO-2051442,ASSET-00294,Corrective,232,1967,000050000275
WO-2051443,ASSET-00294,Corrective,47,1358,000050000275
WO-2051444,ASSET-00295,Corrective,59,1280,000050000276
WO-2051445,ASSET-00295,Preventive,0,,000050000276
WO-2051446,ASSET-00295,Preventive,0,,000050000276
WO-2051447,ASSET-00295,Preventive,0,,000050000276
WO-2051448,ASSET-00295,Preventive,0,,000050000276
WO-2051449,ASSET-00295,Preventive,0,,000050000276
WO-2051450,ASSET-00295,Preventive,0,,000050000276
WO-2051451,ASSET-00296,Preventive,0,,000050000277
WO-2051452,ASSET-00296,Corrective,214,1106,000050000277
WO-2051453,ASSET-00296,Emergency,121,1162,000050000277
WO-2051454,ASSET-00296,Corrective,150,1150,000050000277
WO-2051455,ASSET-00296,Preventive,0,,000050000277
WO-2051456,ASSET-00296,Corrective,222,1923,000050000277
WO-2051457,ASSET-00297,Corrective,172,1601,000050000278
WO-2051458,ASSET-00297,Corrective,84,1712,000050000278
WO-2051459,ASSET-00297,Preventive,0,,000050000278
WO-2051460,ASSET-00297,Preventive,0,,000050000278
WO-2051461,ASSET-00298,Emergency,404,697,000050000279
WO-2051462,ASSET-00298,Corrective,33,656,000050000279
WO-2051463,ASSET-00298,Preventive,0,,000050000279
WO-2051464,ASSET-00298,Corrective,90,1114,000050000279
WO-2051465,ASSET-00298,Corrective,149,1723,000050000279
WO-2051466,ASSET-00298,Preventive,0,,000050000279
WO-2051467,ASSET-00298,Preventive,0,,000050000279
WO-2051468,ASSET-00298,Preventive,0,,000050000279
WO-2051469,ASSET-00298,Preventive,0,,000050000279
WO-2051470,ASSET-00299,Preventive,0,,000050000280
WO-2051471,ASSET-00299,Corrective,205,962,000050000280
WO-2051472,ASSET-00300,Preventive,0,,000050000281
WO-2051473,ASSET-00300,Preventive,0,,000050000281
