OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2060982,ASSET-00203,Preventive,0,,000060000187
WO-2060983,ASSET-00203,Preventive,0,,000060000187
WO-2060984,ASSET-00203,Preventive,0,,000060000187
WO-2060985,ASSET-00204,Corrective,198,1966,000060000188
WO-2060986,ASSET-00204,Preventive,0,,000060000188
WO-2060987,ASSET-00204,Preventive,0,,000060000188
WO-2060988,ASSET-00204,Corrective,194,1426,000060000188
WO-2060989,ASSET-00204,Preventive,0,,000060000188
WO-2060990,ASSET-00205,Corrective,208,299,000060000189
WO-2060991,ASSET-00205,Corrective,213,486,000060000189
WO-2060992,ASSET-00205,Corrective,190,648,000060000189
WO-2060993,ASSET-00205,Preventive,0,,000060000189
WO-2060994,ASSET-00206,Corrective,185,1659,000060000190
WO-2060995,ASSET-00206,Corrective,225,1602,000060000190
WO-2060996,ASSET-00207,Preventive,0,,000060000191
WO-2060997,ASSET-00207,Corrective,131,514,000060000191
WO-2060998,ASSET-00207,Corrective,239,380,000060000191
WO-2060999,ASSET-00207,Corrective,240,1861,000060000191
WO-2061000,ASSET-00207,Preventive,0,,000060000191
WO-2061001,ASSET-00207,Preventive,0,,000060000191
WO-2061002,ASSET-00207,Emergency,575,278,000060000191
WO-2061003,ASSET-00207,Preventive,0,,000060000191
WO-2061004,ASSET-00207,Emergency,196,377,000060000191
WO-2061005,ASSET-00208,Preventive,0,,000060000192
WO-2061006,ASSET-00208,Preventive,0,,000060000192
WO-2061007,ASSET-00208,Corrective,95,211,000060000192
WO-2061008,ASSET-00208,Emergency,489,1438,000060000192
WO-2061009,ASSET-00209,Emergency,209,444,000060000193
WO-2061010,ASSET-00209,Preventive,0,,000060000193
WO-2061011,ASSET-00209,Preventive,0,,000060000193
WO-2061012,ASSET-00210,Preventive,0,,000060000194
WO-2061013,ASSET-00210,Preventive,0,,000060000194
WO-2061014,ASSET-00210,Corrective,148,654,000060000194
WO-2061015,ASSET-00210,Preventive,0,,000060000194
WO-2061016,ASSET-00210,Emergency,244,1454,000060000194
WO-2061017,ASSET-00210,Preventive,0,,000060000194
WO-2061018,ASSET-00210,Corrective,231,1853,000060000194
WO-2061019,ASSET-00210,Preventive,0,,000060000194
WO-2061020,ASSET-00210,Corrective,123,1244,000060000194
WO-2061021,ASSET-00211,Preventive,0,,000060000195
WO-2061022,ASSET-00211,Emergency,439,418,000060000195
WO-2061023,ASSET-00211,Preventive,0,,000060000195
WO-2061024,ASSET-00211,Preventive,0,,000060000195
WO-2061025,ASSET-00211,Preventive,0,,000060000195
WO-2061026,ASSET-00211,Preventive,0,,000060000195
WO-2061027,ASSET-00211,Preventive,0,,000060000195
WO-2061028,ASSET-00211,Preventive,0,,000060000195
WO-2061029,ASSET-00211,Corrective,113,1244,000060000195
WO-2061030,ASSET-00212,Preventive,0,,000060000196
WO-2061031,ASSET-00212,Preventive,0,,000060000196
WO-2061032,ASSET-00212,Preventive,0,,000060000196
WO-2061033,ASSET-00212,Corrective,98,627,000060000196
WO-2061034,ASSET-00213,Emergency,284,1163,000060000197
WO-2061035,ASSET-00213,Corrective,163,1131,000060000197
WO-2061036,ASSET-00213,Corrective,128,1434,000060000197
WO-2061037,ASSET-00214,Corrective,227,1567,000060000198
WO-2061038,ASSET-00214,Preventive,0,,000060000198
WO-2061039,ASSET-00214,Corrective,201,375,000060000198
WO-2061040,ASSET-00214,Corrective,206,1043,000060000198
WO-2061041,ASSET-00214,Preventive,0,,000060000198
WO-2061042,ASSET-00214,Preventive,0,,000060000198
WO-2061043,ASSET-00214,Preventive,0,,000060000198
WO-2061044,ASSET-00214,Preventive,0,,000060000198
WO-2061045,ASSET-00214,Emergency,568,1679,000060000198
WO-2061046,ASSET-00215,Preventive,0,,000060000199
WO-2061047,ASSET-00215,Preventive,0,,000060000199
WO-2061048,ASSET-00215,Corrective,82,1480,000060000199
WO-2061049,ASSET-00215,Preventive,0,,000060000199
WO-2061050,ASSET-00215,Corrective,57,1828,000060000199
WO-2061051,ASSET-00215,Preventive,0,,000060000199
WO-2061052,ASSET-00216,Preventive,0,,000060000200
WO-2061053,ASSET-00216,Emergency,484,260,000060000200
WO-2061054,ASSET-00216,Preventive,0,,000060000200
WO-2061055,ASSET-00216,Preventive,0,,000060000200
WO-2061056,ASSET-00216,Preventive,0,,000060000200
WO-2061057,ASSET-00216,Preventive,0,,000060000200
WO-2061058,ASSET-00217,Preventive,0,,000060000201
WO-2061059,ASSET-00217,Preventive,0,,000060000201
WO-2061060,ASSET-00217,Preventive,0,,000060000201
WO-2061061,ASSET-00217,Corrective,131,392,000060000201
WO-2061062,ASSET-00217,Emergency,517,1628,000060000201
WO-2061063,ASSET-00218,Preventive,0,,000060000202
WO-2061064,ASSET-00218,Corrective,142,368,000060000202
WO-2061065,ASSET-00218,Corrective,226,976,000060000202
WO-2061066,ASSET-00218,Preventive,0,,000060000202
WO-2061067,ASSET-00218,Corrective,131,1421,000060000202
WO-2061068,ASSET-00218,Preventive,0,,000060000202
WO-2061069,ASSET-00219,Preventive,0,,000060000203
WO-2061070,ASSET-00219,Preventive,0,,000060000203
WO-2061071,ASSET-00219,Corrective,148,1543,000060000203
WO-2061072,ASSET-00219,Preventive,0,,000060000203
WO-2061073,ASSET-00219,Preventive,0,,000060000203
WO-2061074,ASSET-00219,Corrective,88,1269,000060000203
WO-2061075,ASSET-00220,Corrective,203,1968,000060000204
WO-2061076,ASSET-00220,Corrective,157,843,000060000204
WO-2061077,ASSET-00220,Corrective,187,1741,000060000204
WO-2061078,ASSET-00221,Corrective,88,1516,000060000205
WO-2061079,ASSET-00221,Corrective,236,1275,000060000205
WO-2061080,ASSET-00222,Preventive,0,,000060000206
WO-2061081,ASSET-00222,Preventive,0,,000060000206
WO-2061082,ASSET-00222,Corrective,233,1191,000060000206
WO-2061083,ASSET-00222,Corrective,131,1285,000060000206
WO-2061084,ASSET-00223,Preventive,0,,000060000207
WO-2061085,ASSET-00223,Preventive,0,,000060000207
WO-2061086,ASSET-00223,Preventive,0,,000060000207
WO-2061087,ASSET-00223,Preventive,0,,000060000207
WO-2061088,ASSET-00223,Preventive,0,,000060000207
WO-2061089,ASSET-00224,Corrective,199,1283,000060000208
WO-2061090,ASSET-00224,Emergency,386,635,000060000208
WO-2061091,ASSET-00224,Preventive,0,,000060000208
WO-2061092,ASSET-00225,Corrective,134,356,000060000209
WO-2061093,ASSET-00225,Preventive,0,,000060000209
WO-2061094,ASSET-00225,Preventive,0,,000060000209
WO-2061095,ASSET-00225,Corrective,208,1085,000060000209
WO-2061096,ASSET-00225,Preventive,0,,000060000209
WO-2061097,ASSET-00225,Preventive,0,,000060000209
WO-2061098,ASSET-00225,Preventive,0,,000060000209
WO-2061099,ASSET-00225,Corrective,47,1438,000060000209
WO-2061100,ASSET-00225,Preventive,0,,000060000209
WO-2061101,ASSET-00226,Corrective,37,482,000060000210
WO-2061102,ASSET-00226,Preventive,0,,000060000210
WO-2061103,ASSET-00226,Corrective,148,280,000060000210
WO-2061104,ASSET-00226,Preventive,0,,000060000210
WO-2061105,ASSET-00226,Corrective,221,1936,000060000210
WO-2061106,ASSET-00226,Preventive,0,,000060000210
WO-2061107,ASSET-00226,Preventive,0,,000060000210
WO-2061108,ASSET-00227,Corrective,85,1915,000060000211
WO-2061109,ASSET-00227,Corrective,123,1199,000060000211
WO-2061110,ASSET-00227,Corrective,191,1778,000060000211
WO-2061111,ASSET-00227,Preventive,0,,000060000211
WO-2061112,ASSET-00227,Preventive,0,,000060000211
WO-2061113,ASSET-00228,Corrective,84,1211,000060000212
WO-2061114,ASSET-00228,Preventive,0,,000060000212
WO-2061115,ASSET-00228,Preventive,0,,000060000212
WO-2061116,ASSET-00228,Preventive,0,,000060000212
WO-2061117,ASSET-00228,Preventive,0,,000060000212
WO-2061118,ASSET-00229,Preventive,0,,000060000213
WO-2061119,ASSET-00229,Preventive,0,,000060000213
WO-2061120,ASSET-00230,Preventive,0,,000060000214
WO-2061121,ASSET-00230,Corrective,108,949,000060000214
WO-2061122,ASSET-00230,Preventive,0,,000060000214
WO-2061123,ASSET-00230,Preventive,0,,000060000214
WO-2061124,ASSET-00230,Preventive,0,,000060000214
WO-2061125,ASSET-00230,Corrective,71,302,000060000214
WO-2061126,ASSET-00230,Preventive,0,,000060000214
WO-2061127,ASSET-00230,Preventive,0,,000060000214
WO-2061128,ASSET-00231,Preventive,0,,000060000215
WO-2061129,ASSET-00231,Corrective,233,448,000060000215
WO-2061130,ASSET-00232,Preventive,0,,000060000216
WO-2061131,ASSET-00232,Corrective,107,880,000060000216
WO-2061132,ASSET-00232,Preventive,0,,000060000216
WO-2061133,ASSET-00232,Preventive,0,,000060000216
WO-2061134,ASSET-00232,Corrective,93,1329,000060000216
WO-2061135,ASSET-00232,Preventive,0,,000060000216
WO-2061136,ASSET-00233,Preventive,0,,000060000217
WO-2061137,ASSET-00233,Corrective,115,1914,000060000217
WO-2061138,ASSET-00233,Preventive,0,,000060000217
WO-2061139,ASSET-00233,Corrective,203,1915,000060000217
WO-2061140,ASSET-00234,Preventive,0,,000060000218
WO-2061141,ASSET-00234,Corrective,38,729,000060000218
WO-2061142,ASSET-00235,Emergency,574,877,000060000219
WO-2061143,ASSET-00235,Preventive,0,,000060000219
WO-2061144,ASSET-00235,Preventive,0,,000060000219
WO-2061145,ASSET-00235,Preventive,0,,000060000219
WO-2061146,ASSET-00236,Corrective,203,420,000060000220
WO-2061147,ASSET-00236,Preventive,0,,000060000220
WO-2061148,ASSET-00237,Preventive,0,,000060000221
WO-2061149,ASSET-00237,Corrective,77,1416,000060000221
WO-2061150,ASSET-00237,Corrective,87,840,000060000221
WO-2061151,ASSET-00237,Preventive,0,,000060000221
WO-2061152,ASSET-00238,Preventive,0,,000060000222
WO-2061153,ASSET-00238,Preventive,0,,000060000222
WO-2061154,ASSET-00239,Preventive,0,,000060000223
WO-2061155,ASSET-00239,Corrective,68,791,000060000223
WO-2061156,ASSET-00239,Corrective,60,882,000060000223
WO-2061157,ASSET-00239,Corrective,123,1937,000060000223
WO-2061158,ASSET-00239,Preventive,0,,000060000223
WO-2061159,ASSET-00240,Preventive,0,,000060000224
WO-2061160,ASSET-00240,Preventive,0,,000060000224
WO-2061161,ASSET-00240,Corrective,35,1216,000060000224
WO-2061162,ASSET-00240,Corrective,175,1832,000060000224
WO-2061163,ASSET-00240,Corrective,36,1159,000060000224
WO-2061164,ASSET-00240,Preventive,0,,000060000224
WO-2061165,ASSET-00240,Corrective,57,925,000060000224
WO-2061166,ASSET-00241,Corrective,66,1653,000060000225
WO-2061167,ASSET-00241,Preventive,0,,000060000225
WO-2061168,ASSET-00241,Preventive,0,,000060000225
WO-2061169,ASSET-00241,Preventive,0,,000060000225
WO-2061170,ASSET-00242,Preventive,0,,000060000226
WO-2061171,ASSET-00242,Corrective,94,1456,000060000226
WO-2061172,ASSET-00242,Preventive,0,,000060000226
WO-2061173,ASSET-00243,Corrective,58,357,000060000227
WO-2061174,ASSET-00243,Preventive,0,,000060000227
WO-2061175,ASSET-00243,Preventive,0,,000060000227
WO-2061176,ASSET-00243,Preventive,0,,000060000227
WO-2061177,ASSET-00243,Emergency,275,1855,000060000227
WO-2061178,ASSET-00244,Corrective,43,1102,000060000228
WO-2061179,ASSET-00244,Preventive,0,,000060000228
WO-2061180,ASSET-00244,Corrective,185,234,000060000228
WO-2061181,ASSET-00244,Preventive,0,,000060000228
WO-2061182,ASSET-00244,Corrective,113,215,000060000228
WO-2061183,ASSET-00244,Corrective,133,1296,000060000228
WO-2061184,ASSET-00244,Preventive,0,,000060000228
WO-2061185,ASSET-00244,Preventive,0,,000060000228
WO-2061186,ASSET-00244,Preventive,0,,000060000228
WO-2061187,ASSET-00245,Preventive,0,,000060000229
WO-2061188,ASSET-00245,Preventive,0,,000060000229
WO-2061189,ASSET-00245,Preventive,0,,000060000229
WO-2061190,ASSET-00245,Preventive,0,,000060000229
WO-2061191,ASSET-00246,Preventive,0,,000060000230
WO-2061192,ASSET-00246,Preventive,0,,000060000230
WO-2061193,ASSET-00246,Preventive,0,,000060000230
WO-2061194,ASSET-00246,Preventive,0,,000060000230
WO-2061195,ASSET-00246,Preventive,0,,000060000230
WO-2061196,ASSET-00247,Preventive,0,,000060000231
WO-2061197,ASSET-00247,Corrective,37,632,000060000231
WO-2061198,ASSET-00247,Preventive,0,,000060000231
WO-2061199,ASSET-00248,Preventive,0,,000060000232
WO-2061200,ASSET-00248,Preventive,0,,000060000232
WO-2061201,ASSET-00248,Preventive,0,,000060000232
WO-2061202,ASSET-00248,Preventive,0,,000060000232
WO-2061203,ASSET-00248,Preventive,0,,000060000232
WO-2061204,ASSET-00248,Emergency,303,784,000060000232
WO-2061205,ASSET-00248,Emergency,252,1181,000060000232
WO-2061206,ASSET-00248,Preventive,0,,000060000232
WO-2061207,ASSET-00249,Preventive,0,,000060000233
WO-2061208,ASSET-00249,Preventive,0,,000060000233
WO-2061209,ASSET-00249,Preventive,0,,000060000233
WO-2061210,ASSET-00249,Emergency,343,1833,000060000233
WO-2061211,ASSET-00249,Preventive,0,,000060000233
WO-2061212,ASSET-00250,Preventive,0,,000060000234
WO-2061213,ASSET-00251,Preventive,0,,000060000235
WO-2061214,ASSET-00251,Emergency,234,664,000060000235
WO-2061215,ASSET-00251,Preventive,0,,000060000235
WO-2061216,ASSET-00251,Corrective,124,772,000060000235
WO-2061217,ASSET-00251,Preventive,0,,000060000235
WO-2061218,ASSET-00252,Preventive,0,,000060000236
WO-2061219,ASSET-00252,Preventive,0,,000060000236
WO-2061220,ASSET-00253,Preventive,0,,000060000237
WO-2061221,ASSET-00253,Emergency,351,1734,000060000237
WO-2061222,ASSET-00253,Corrective,82,859,000060000237
WO-2061223,ASSET-00253,Corrective,113,1407,000060000237
WO-2061224,ASSET-00254,Corrective,127,1966,000060000238
WO-2061225,ASSET-00254,Preventive,0,,000060000238
WO-2061226,ASSET-00254,Corrective,160,222,000060000238
WO-2061227,ASSET-00254,Preventive,0,,000060000238
WO-2061228,ASSET-00255,Preventive,0,,000060000239
WO-2061229,ASSET-00255,Corrective,50,1646,000060000239
WO-2061230,ASSET-00255,Preventive,0,,000060000239
WO-2061231,ASSET-00256,Corrective,52,665,000060000240
WO-2061232,ASSET-00256,Corrective,92,720,000060000240
WO-2061233,ASSET-00256,Preventive,0,,000060000240
WO-2061234,ASSET-00256,Corrective,34,1209,000060000240
WO-2061235,ASSET-00256,Preventive,0,,000060000240
WO-2061236,ASSET-00256,Preventive,0,,000060000240
WO-2061237,ASSET-00256,Preventive,0,,000060000240
WO-2061238,ASSET-00256,Preventive,0,,000060000240
WO-2061239,ASSET-00257,Preventive,0,,000060000241
WO-2061240,ASSET-00257,Corrective,179,201,000060000241
WO-2061241,ASSET-00257,Preventive,0,,000060000241
WO-2061242,ASSET-00258,Preventive,0,,000060000242
WO-2061243,ASSET-00258,Preventive,0,,000060000242
WO-2061244,ASSET-00258,Preventive,0,,000060000242
WO-2061245,ASSET-00258,Corrective,144,1926,000060000242
WO-2061246,ASSET-00258,Preventive,0,,000060000242
WO-2061247,ASSET-00258,Corrective,44,514,000060000242
WO-2061248,ASSET-00258,Preventive,0,,000060000242
WO-2061249,ASSET-00258,Preventive,0,,000060000242
WO-2061250,ASSET-00258,Preventive,0,,000060000242
WO-2061251,ASSET-00259,Preventive,0,,000060000243
WO-2061252,ASSET-00259,Corrective,43,914,000060000243
WO-2061253,ASSET-00259,Corrective,216,1189,000060000243
WO-2061254,ASSET-00259,Preventive,0,,000060000243
WO-2061255,ASSET-00259,Preventive,0,,000060000243
WO-2061256,ASSET-00260,Preventive,0,,000060000244
WO-2061257,ASSET-00260,Preventive,0,,000060000244
WO-2061258,ASSET-00260,Preventive,0,,000060000244
WO-2061259,ASSET-00261,Preventive,0,,000060000245
WO-2061260,ASSET-00261,Preventive,0,,000060000245
WO-2061261,ASSET-00261,Preventive,0,,000060000245
WO-2061262,ASSET-00261,Preventive,0,,000060000245
WO-2061263,ASSET-00261,Corrective,237,640,000060000245
WO-2061264,ASSET-00262,Corrective,98,1549,000060000246
WO-2061265,ASSET-00262,Preventive,0,,000060000246
WO-2061266,ASSET-00262,Preventive,0,,000060000246
WO-2061267,ASSET-00262,Corrective,71,1105,000060000246
WO-2061268,ASSET-00262,Preventive,0,,000060000246
WO-2061269,ASSET-00262,Preventive,0,,000060000246
WO-2061270,ASSET-00263,Preventive,0,,000060000247
WO-2061271,ASSET-00263,Preventive,0,,000060000247
WO-2061272,ASSET-00263,Corrective,44,934,000060000247
WO-2061273,ASSET-00264,Preventive,0,,000060000248
WO-2061274,ASSET-00264,Preventive,0,,000060000248
WO-2061275,ASSET-00264,Preventive,0,,000060000248
WO-2061276,ASSET-00264,Corrective,83,1835,000060000248
WO-2061277,ASSET-00264,Corrective,64,1636,000060000248
WO-2061278,ASSET-00265,Preventive,0,,000060000249
WO-2061279,ASSET-00265,Corrective,183,1665,000060000249
WO-2061280,ASSET-00265,Preventive,0,,000060000249
WO-2061281,ASSET-00265,Preventive,0,,000060000249
WO-2061282,ASSET-00265,Corrective,227,473,000060000249
WO-2061283,ASSET-00265,Preventive,0,,000060000249
WO-2061284,ASSET-00265,Preventive,0,,000060000249
WO-2061285,ASSET-00266,Preventive,0,,000060000250
WO-2061286,ASSET-00266,Emergency,81,317,000060000250
WO-2061287,ASSET-00267,Corrective,181,1645,000060000251
WO-2061288,ASSET-00267,Emergency,568,1058,000060000251
WO-2061289,ASSET-00267,Corrective,112,401,000060000251
WO-2061290,ASSET-00267,Corrective,33,624,000060000251
WO-2061291,ASSET-00267,Preventive,0,,000060000251
WO-2061292,ASSET-00267,Corrective,153,978,000060000251
WO-2061293,ASSET-00267,Emergency,520,1022,000060000251
WO-2061294,ASSET-00267,Preventive,0,,000060000251
WO-2061295,ASSET-00268,Preventive,0,,000060000252
WO-2061296,ASSET-00268,Preventive,0,,000060000252
WO-2061297,ASSET-00268,Corrective,133,612,000060000252
WO-2061298,ASSET-00268,Preventive,0,,000060000252
WO-2061299,ASSET-00268,Preventive,0,,000060000252
WO-2061300,ASSET-00269,Emergency,478,722,000060000253
WO-2061301,ASSET-00269,Corrective,232,1959,000060000253
WO-2061302,ASSET-00269,Corrective,222,954,000060000253
WO-2061303,ASSET-00269,Preventive,0,,000060000253
WO-2061304,ASSET-00270,Preventive,0,,000060000254
WO-2061305,ASSET-00270,Corrective,193,436,000060000254
WO-2061306,ASSET-00270,Preventive,0,,000060000254
WO-2061307,ASSET-00271,Preventive,0,,000060000255
WO-2061308,ASSET-00271,Preventive,0,,000060000255
WO-2061309,ASSET-00271,Preventive,0,,000060000255
WO-2061310,ASSET-00271,Preventive,0,,000060000255
WO-2061311,ASSET-00271,Corrective,167,842,000060000255
WO-2061312,ASSET-00271,Preventive,0,,000060000255
WO-2061313,ASSET-00272,Preventive,0,,000060000256
WO-2061314,ASSET-00272,Corrective,174,549,000060000256
WO-2061315,ASSET-00272,Corrective,181,1961,000060000256
WO-2061316,ASSET-00272,Preventive,0,,000060000256
WO-2061317,ASSET-00272,Preventive,0,,000060000256
WO-2061318,ASSET-00272,Corrective,151,980,000060000256
WO-2061319,ASSET-00273,Preventive,0,,000060000257
WO-2061320,ASSET-00273,Corrective,171,802,000060000257
WO-2061321,ASSET-00273,Corrective,70,521,000060000257
WO-2061322,ASSET-00273,Preventive,0,,000060000257
WO-2061323,ASSET-00273,Corrective,79,1750,000060000257
WO-2061324,ASSET-00274,Preventive,0,,000060000258
WO-2061325,ASSET-00274,Preventive,0,,000060000258
WO-2061326,ASSET-00275,Corrective,200,1402,000060000259
WO-2061327,ASSET-00275,Preventive,0,,000060000259
WO-2061328,ASSET-00276,Preventive,0,,000060000261
WO-2061329,ASSET-00276,Preventive,0,,000060000261
WO-2061330,ASSET-00276,Preventive,0,,000060000261
WO-2061331,ASSET-00276,Corrective,117,819,000060000261
WO-2061332,ASSET-00277,Preventive,0,,000060000262
WO-2061333,ASSET-00277,Preventive,0,,000060000262
WO-2061334,ASSET-00277,Preventive,0,,000060000262
WO-2061335,ASSET-00277,Preventive,0,,000060000262
WO-2061336,ASSET-00277,Corrective,119,969,000060000262
WO-2061337,ASSET-00278,Preventive,0,,000060000263
WO-2061338,ASSET-00278,Preventive,0,,000060000263
WO-2061339,ASSET-00278,Corrective,53,211,000060000263
WO-2061340,ASSET-00278,Preventive,0,,000060000263
WO-2061341,ASSET-00279,Corrective,115,1525,000060000264
WO-2061342,ASSET-00279,Preventive,0,,000060000264
WO-2061343,ASSET-00279,Preventive,0,,000060000264
WO-2061344,ASSET-00280,Preventive,0,,000060000265
WO-2061345,ASSET-00280,Preventive,0,,000060000265
WO-2061346,ASSET-00280,Preventive,0,,000060000265
WO-2061347,ASSET-00280,Preventive,0,,000060000265
WO-2061348,ASSET-00280,Preventive,0,,000060000265
WO-2061349,ASSET-00280,Preventive,0,,000060000265
WO-2061350,ASSET-00280,Preventive,0,,000060000265
WO-2061351,ASSET-00280,Corrective,61,829,000060000265
WO-2061352,ASSET-00281,Preventive,0,,000060000266
WO-2061353,ASSET-00281,Preventive,0,,000060000266
WO-2061354,ASSET-00281,Preventive,0,,000060000266
WO-2061355,ASSET-00281,Preventive,0,,000060000266
WO-2061356,ASSET-00282,Preventive,0,,000060000267
WO-2061357,ASSET-00282,Preventive,0,,000060000267
WO-2061358,ASSET-00282,Preventive,0,,000060000267
WO-2061359,ASSET-00282,Corrective,171,782,000060000267
WO-2061360,ASSET-00282,Preventive,0,,000060000267
WO-2061361,ASSET-00282,Corrective,79,337,000060000267
WO-2061362,ASSET-00283,Preventive,0,,000060000268
WO-2061363,ASSET-00283,Corrective,181,1611,000060000268
WO-2061364,ASSET-00284,Emergency,244,673,000060000269
WO-2061365,ASSET-00284,Corrective,199,452,000060000269
WO-2061366,ASSET-00284,Corrective,142,1984,000060000269
WO-2061367,ASSET-00284,Preventive,0,,000060000269
WO-2061368,ASSET-00284,Corrective,124,1052,000060000269
WO-2061369,ASSET-00284,Preventive,0,,000060000269
WO-2061370,ASSET-00284,Corrective,37,1880,000060000269
WO-2061371,ASSET-00284,Corrective,168,324,000060000269
WO-2061372,ASSET-00284,Emergency,121,892,000060000269
WO-2061373,ASSET-00285,Preventive,0,,000060000270
WO-2061374,ASSET-00285,Preventive,0,,000060000270
WO-2061375,ASSET-00285,Emergency,143,1733,000060000270
WO-2061376,ASSET-00285,Preventive,0,,000060000270
WO-2061377,ASSET-00285,Preventive,0,,000060000270
WO-2061378,ASSET-00285,Preventive,0,,000060000270
WO-2061379,ASSET-00286,Corrective,176,267,000060000271
WO-2061380,ASSET-00286,Preventive,0,,000060000271
WO-2061381,ASSET-00286,Corrective,132,1478,000060000271
WO-2061382,ASSET-00286,Emergency,206,431,000060000271
WO-2061383,ASSET-00287,Corrective,149,1775,000060000272
WO-2061384,ASSET-00287,Corrective,40,1703,000060000272
WO-2061385,ASSET-00287,Preventive,0,,000060000272
WO-2061386,ASSET-00287,Corrective,166,477,000060000272
WO-2061387,ASSET-00288,Preventive,0,,000060000273
WO-2061388,ASSET-00288,Corrective,224,943,000060000273
WO-2061389,ASSET-00288,Preventive,0,,000060000273
WO-2061390,ASSET-00288,Preventive,0,,000060000273
WO-2061391,ASSET-00288,Corrective,163,307,000060000273
WO-2061392,ASSET-00289,Corrective,163,302,000060000274
WO-2061393,ASSET-00289,Corrective,228,846,000060000274
WO-2061394,ASSET-00289,Corrective,78,660,000060000274
WO-2061395,ASSET-00289,Preventive,0,,000060000274
WO-2061396,ASSET-00289,Preventive,0,,000060000274
WO-2061397,ASSET-00289,Preventive,0,,000060000274
WO-2061398,ASSET-00290,Corrective,139,305,000060000275
WO-2061399,ASSET-00290,Preventive,0,,000060000275
WO-2061400,ASSET-00290,Preventive,0,,000060000275
WO-2061401,ASSET-00290,Preventive,0,,000060000275
WO-2061402,ASSET-00290,Preventive,0,,000060000275
WO-2061403,ASSET-00290,Emergency,339,1875,000060000275
WO-2061404,ASSET-00290,Preventive,0,,000060000275
WO-2061405,ASSET-00290,Corrective,104,1945,000060000275
WO-2061406,ASSET-00291,Preventive,0,,000060000276
WO-2061407,ASSET-00291,Preventive,0,,000060000276
WO-2061408,ASSET-00292,Preventive,0,,000060000277
WO-2061409,ASSET-00292,Preventive,0,,000060000277
WO-2061410,ASSET-00292,Preventive,0,,000060000277
WO-2061411,ASSET-00292,Corrective,135,1356,000060000277
WO-2061412,ASSET-00292,Preventive,0,,000060000277
WO-2061413,ASSET-00292,Preventive,0,,000060000277
WO-2061414,ASSET-00292,Preventive,0,,000060000277
WO-2061415,ASSET-00293,Preventive,0,,000060000278
WO-2061416,ASSET-00293,Corrective,63,714,000060000278
WO-2061417,ASSET-00293,Emergency,270,1936,000060000278
WO-2061418,ASSET-00293,Emergency,279,1979,000060000278
WO-2061419,ASSET-00293,Preventive,0,,000060000278
WO-2061420,ASSET-00293,Preventive,0,,000060000278
WO-2061421,ASSET-00293,Emergency,538,392,000060000278
WO-2061422,ASSET-00294,Preventive,0,,000060000279
WO-2061423,ASSET-00294,Corrective,196,1407,000060000279
WO-2061424,ASSET-00294,Corrective,97,1238,000060000279
WO-2061425,ASSET-00294,Preventive,0,,000060000279
WO-2061426,ASSET-00294,Preventive,0,,000060000279
WO-2061427,ASSET-00294,Preventive,0,,000060000279
WO-2061428,ASSET-00295,Preventive,0,,000060000280
WO-2061429,ASSET-00295,Preventive,0,,000060000280
WO-2061430,ASSET-00295,Corrective,206,1032,000060000280
WO-2061431,ASSET-00296,Corrective,34,320,000060000281
WO-2061432,ASSET-00296,Preventive,0,,000060000281
WO-2061433,ASSET-00296,Preventive,0,,000060000281
WO-2061434,ASSET-00296,Preventive,0,,000060000281
WO-2061435,ASSET-00296,Emergency,531,379,000060000281
WO-2061436,ASSET-00296,Corrective,90,632,000060000281
WO-2061437,ASSET-00296,Preventive,0,,000060000281
WO-2061438,ASSET-00297,Preventive,0,,000060000282
WO-2061439,ASSET-00297,Preventive,0,,000060000282
WO-2061440,ASSET-00297,Preventive,0,,000060000282
WO-2061441,ASSET-00297,Corrective,75,1127,000060000282
WO-2061442,ASSET-00297,Preventive,0,,000060000282
WO-2061443,ASSET-00298,Corrective,129,416,000060000283
WO-2061444,ASSET-00298,Corrective,160,1846,000060000283
WO-2061445,ASSET-00298,Preventive,0,,000060000283
WO-2061446,ASSET-00298,Emergency,520,1954,000060000283
WO-2061447,ASSET-00298,Emergency,502,262,000060000283
WO-2061448,ASSET-00298,Preventive,0,,000060000283
WO-2061449,ASSET-00298,Corrective,151,1351,000060000283
WO-2061450,ASSET-00298,Preventive,0,,000060000283
WO-2061451,ASSET-00299,Corrective,176,1957,000060000284
WO-2061452,ASSET-00299,Emergency,411,852,000060000284
WO-2061453,ASSET-00299,Preventive,0,,000060000284
WO-2061454,ASSET-00299,Corrective,53,463,000060000284
WO-2061455,ASSET-00300,Preventive,0,,000060000285
WO-2061456,ASSET-00301,Preventive,0,,000060000286
WO-2061457,ASSET-00301,Emergency,377,507,000060000286
WO-2061458,ASSET-00301,Preventive,0,,000060000286
WO-2061459,ASSET-00301,Corrective,200,1202,000060000286
WO-2061460,ASSET-00301,Preventive,0,,000060000286
WO-2061461,ASSET-00301,Corrective,113,638,000060000286
WO-2061462,ASSET-00301,Corrective,46,221,000060000286
WO-2061463,ASSET-00301,Corrective,107,1430,000060000286
WO-2061464,ASSET-00302,Emergency,533,1457,000060000287
WO-2061465,ASSET-00302,Preventive,0,,000060000287
WO-2061466,ASSET-00302,Corrective,125,1626,000060000287
WO-2061467,ASSET-00302,Preventive,0,,000060000287
WO-2061468,ASSET-00302,Preventive,0,,000060000287
WO-2061469,ASSET-00302,Preventive,0,,000060000287
