WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2010807,ASSET-00164,Emergency,BEARING-FAILURE,194,715,000010000154
WO-2010808,ASSET-00164,Preventive,,0,,000010000154
WO-2010809,ASSET-00164,Corrective,BELT-FAILURE,112,1421,000010000154
WO-2010810,ASSET-00164,Preventive,,0,,000010000154
WO-2010811,ASSET-00164,Corrective,BEARING-FAILURE,39,1961,000010000154
WO-2010812,ASSET-00164,Preventive,,0,,000010000154
WO-2010813,ASSET-00165,Corrective,PNEUMATIC-LEAK,64,692,000010000155
WO-2010814,ASSET-00165,Preventive,,0,,000010000155
WO-2010815,ASSET-00165,Preventive,,0,,000010000155
WO-2010816,ASSET-00165,Preventive,,0,,000010000155
WO-2010817,ASSET-00165,Corrective,PNEUMATIC-LEAK,76,799,000010000155
WO-2010818,ASSET-00165,Preventive,,0,,000010000155
WO-2010819,ASSET-00166,Preventive,,0,,000010000156
WO-2010820,ASSET-00166,Preventive,,0,,000010000156
WO-2010821,ASSET-00166,Corrective,CONTROLLER-FAULT,76,1711,000010000156
WO-2010822,ASSET-00166,Corrective,DIE-WEAR,84,1046,000010000156
WO-2010823,ASSET-00166,Preventive,,0,,000010000156
WO-2010824,ASSET-00166,Corrective,SENSOR-FAULT,35,903,000010000156
WO-2010825,ASSET-00166,Emergency,CONTROLLER-FAULT,574,454,000010000156
WO-2010826,ASSET-00167,Preventive,,0,,000010000157
WO-2010827,ASSET-00167,Preventive,,0,,000010000157
WO-2010828,ASSET-00167,Corrective,PNEUMATIC-LEAK,233,1245,000010000157
WO-2010829,ASSET-00167,Preventive,,0,,000010000157
WO-2010830,ASSET-00167,Corrective,CALIBRATION-DRIFT,97,1376,000010000157
WO-2010831,ASSET-00167,Preventive,,0,,000010000157
WO-2010832,ASSET-00168,Preventive,,0,,000010000158
WO-2010833,ASSET-00168,Corrective,CALIBRATION-DRIFT,211,206,000010000158
WO-2010834,ASSET-00168,Corrective,CALIBRATION-DRIFT,164,657,000010000158
WO-2010835,ASSET-00168,Preventive,,0,,000010000158
WO-2010836,ASSET-00168,Emergency,PNEUMATIC-LEAK,446,435,000010000158
WO-2010837,ASSET-00168,Preventive,,0,,000010000158
WO-2010838,ASSET-00168,Preventive,,0,,000010000158
WO-2010839,ASSET-00169,Preventive,,0,,000010000159
WO-2010840,ASSET-00169,Preventive,,0,,000010000159
WO-2010841,ASSET-00169,Preventive,,0,,000010000159
WO-2010842,ASSET-00169,Preventive,,0,,000010000159
WO-2010843,ASSET-00169,Corrective,PNEUMATIC-LEAK,233,1579,000010000159
WO-2010844,ASSET-00169,Preventive,,0,,000010000159
WO-2010845,ASSET-00170,Preventive,,0,,000010000160
WO-2010846,ASSET-00170,Corrective,DIE-WEAR,198,1687,000010000160
WO-2010847,ASSET-00170,Preventive,,0,,000010000160
WO-2010848,ASSET-00170,Preventive,,0,,000010000160
WO-2010849,ASSET-00170,Preventive,,0,,000010000160
WO-2010850,ASSET-00170,Corrective,DIE-WEAR,175,557,000010000160
WO-2010851,ASSET-00171,Preventive,,0,,000010000161
WO-2010852,ASSET-00171,Corrective,CONTROLLER-FAULT,86,1968,000010000161
WO-2010853,ASSET-00171,Corrective,BEARING-FAILURE,210,706,000010000161
WO-2010854,ASSET-00171,Preventive,,0,,000010000161
WO-2010855,ASSET-00172,Corrective,PNEUMATIC-LEAK,127,1601,000010000162
WO-2010856,ASSET-00172,Preventive,,0,,000010000162
WO-2010857,ASSET-00172,Preventive,,0,,000010000162
WO-2010858,ASSET-00172,Preventive,,0,,000010000162
WO-2010859,ASSET-00172,Emergency,SPINDLE-SEIZURE,307,234,000010000162
WO-2010860,ASSET-00173,Preventive,,0,,
WO-2010861,ASSET-00173,Preventive,,0,,
WO-2010862,ASSET-00173,Preventive,,0,,
WO-2010863,ASSET-00173,Corrective,CALIBRATION-DRIFT,131,1401,
WO-2010864,ASSET-00173,Corrective,PNEUMATIC-LEAK,201,636,
WO-2010865,ASSET-00173,Corrective,DIE-WEAR,190,1008,
WO-2010866,ASSET-00174,Corrective,SENSOR-FAULT,203,931,000010000163
WO-2010867,ASSET-00175,Preventive,,0,,000010000164
WO-2010868,ASSET-00175,Corrective,DIE-WEAR,50,902,000010000164
WO-2010869,ASSET-00175,Preventive,,0,,000010000164
WO-2010870,ASSET-00175,Preventive,,0,,000010000164
WO-2010871,ASSET-00175,Corrective,HYDRAULIC-LEAK,212,790,000010000164
WO-2010872,ASSET-00175,Corrective,SENSOR-FAULT,90,263,000010000164
WO-2010873,ASSET-00175,Preventive,,0,,000010000164
WO-2010874,ASSET-00176,Corrective,CONTROLLER-FAULT,143,756,000010000165
WO-2010875,ASSET-00176,Preventive,,0,,000010000165
WO-2010876,ASSET-00176,Corrective,SPINDLE-SEIZURE,219,829,000010000165
WO-2010877,ASSET-00177,Preventive,,0,,000010000166
WO-2010878,ASSET-00177,Corrective,BELT-FAILURE,238,1151,000010000166
WO-2010879,ASSET-00177,Preventive,,0,,000010000166
WO-2010880,ASSET-00178,Emergency,SPINDLE-SEIZURE,135,1654,000010000167
WO-2010881,ASSET-00178,Preventive,,0,,000010000167
WO-2010882,ASSET-00178,Preventive,,0,,000010000167
WO-2010883,ASSET-00178,Corrective,DIE-WEAR,222,446,000010000167
WO-2010884,ASSET-00178,Corrective,CONTROLLER-FAULT,90,882,000010000167
WO-2010885,ASSET-00178,Preventive,,0,,000010000167
WO-2010886,ASSET-00178,Preventive,,0,,000010000167
WO-2010887,ASSET-00179,Corrective,DIE-WEAR,163,1215,000010000168
WO-2010888,ASSET-00179,Corrective,HYDRAULIC-LEAK,111,736,000010000168
WO-2010889,ASSET-00179,Preventive,,0,,000010000168
WO-2010890,ASSET-00179,Corrective,HYDRAULIC-LEAK,205,1800,000010000168
WO-2010891,ASSET-00179,Corrective,MOTOR-BURNOUT,187,1974,000010000168
WO-2010892,ASSET-00180,Corrective,MOTOR-BURNOUT,58,1485,000010000169
WO-2010893,ASSET-00180,Preventive,,0,,000010000169
WO-2010894,ASSET-00180,Emergency,CALIBRATION-DRIFT,118,201,000010000169
WO-2010895,ASSET-00180,Corrective,HYDRAULIC-LEAK,121,248,000010000169
WO-2010896,ASSET-00181,Corrective,HYDRAULIC-LEAK,194,406,000010000170
WO-2010897,ASSET-00181,Preventive,,0,,000010000170
WO-2010898,ASSET-00181,Preventive,,0,,000010000170
WO-2010899,ASSET-00182,Preventive,,0,,000010000171
WO-2010900,ASSET-00182,Emergency,BELT-FAILURE,290,1621,000010000171
WO-2010901,ASSET-00182,Emergency,MOTOR-BURNOUT,401,1676,000010000171
WO-2010902,ASSET-00182,Corrective,CONTROLLER-FAULT,178,691,000010000171
WO-2010903,ASSET-00182,Corrective,BELT-FAILURE,175,1943,000010000171
WO-2010904,ASSET-00182,Corrective,PNEUMATIC-LEAK,31,1373,000010000171
WO-2010905,ASSET-00182,Preventive,,0,,000010000171
WO-2010906,ASSET-00182,Preventive,,0,,000010000171
WO-2010907,ASSET-00183,Corrective,CALIBRATION-DRIFT,38,1011,000010000172
WO-2010908,ASSET-00183,Preventive,,0,,000010000172
WO-2010909,ASSET-00183,Corrective,BELT-FAILURE,141,463,000010000172
WO-2010910,ASSET-00184,Preventive,,0,,000010000173
WO-2010911,ASSET-00184,Corrective,SPINDLE-SEIZURE,240,945,000010000173
WO-2010912,ASSET-00184,Preventive,,0,,000010000173
WO-2010913,ASSET-00184,Preventive,,0,,000010000173
WO-2010914,ASSET-00185,Preventive,,0,,000010000174
WO-2010915,ASSET-00185,Preventive,,0,,000010000174
WO-2010916,ASSET-00185,Preventive,,0,,000010000174
WO-2010917,ASSET-00186,Preventive,,0,,000010000175
WO-2010918,ASSET-00186,Preventive,,0,,000010000175
WO-2010919,ASSET-00186,Preventive,,0,,000010000175
WO-2010920,ASSET-00186,Preventive,,0,,000010000175
WO-2010921,ASSET-00186,Corrective,CONTROLLER-FAULT,130,265,000010000175
WO-2010922,ASSET-00187,Preventive,,0,,000010000176
WO-2010923,ASSET-00187,Preventive,,0,,000010000176
WO-2010924,ASSET-00187,Emergency,BELT-FAILURE,222,1254,000010000176
WO-2010925,ASSET-00187,Preventive,,0,,000010000176
WO-2010926,ASSET-00187,Corrective,CALIBRATION-DRIFT,204,483,000010000176
WO-2010927,ASSET-00188,Preventive,,0,,000010000177
WO-2010928,ASSET-00188,Preventive,,0,,000010000177
WO-2010929,ASSET-00188,Preventive,,0,,000010000177
WO-2010930,ASSET-00188,Preventive,,0,,000010000177
WO-2010931,ASSET-00189,Preventive,,0,,000010000178
WO-2010932,ASSET-00189,Corrective,HYDRAULIC-LEAK,82,534,000010000178
WO-2010933,ASSET-00189,Preventive,,0,,000010000178
WO-2010934,ASSET-00190,Corrective,CONTROLLER-FAULT,62,889,000010000179
WO-2010935,ASSET-00190,Preventive,,0,,000010000179
WO-2010936,ASSET-00191,Corrective,DIE-WEAR,121,488,000010000180
WO-2010937,ASSET-00191,Emergency,BEARING-FAILURE,458,1134,000010000180
WO-2010938,ASSET-00191,Preventive,,0,,000010000180
WO-2010939,ASSET-00191,Corrective,SPINDLE-SEIZURE,55,1150,000010000180
WO-2010940,ASSET-00191,Corrective,PNEUMATIC-LEAK,48,445,000010000180
WO-2010941,ASSET-00191,Corrective,BELT-FAILURE,108,1560,000010000180
WO-2010942,ASSET-00192,Preventive,,0,,000010000181
WO-2010943,ASSET-00192,Preventive,,0,,000010000181
WO-2010944,ASSET-00192,Corrective,HYDRAULIC-LEAK,37,1302,000010000181
WO-2010945,ASSET-00192,Emergency,SPINDLE-SEIZURE,231,835,000010000181
WO-2010946,ASSET-00192,Corrective,SPINDLE-SEIZURE,43,680,000010000181
WO-2010947,ASSET-00192,Preventive,,0,,000010000181
WO-2010948,ASSET-00192,Preventive,,0,,000010000181
WO-2010949,ASSET-00192,Corrective,DIE-WEAR,33,1440,000010000181
WO-2010950,ASSET-00193,Preventive,,0,,000010000182
WO-2010951,ASSET-00193,Preventive,,0,,000010000182
WO-2010952,ASSET-00193,Preventive,,0,,000010000182
WO-2010953,ASSET-00193,Corrective,CALIBRATION-DRIFT,229,1895,000010000182
WO-2010954,ASSET-00193,Preventive,,0,,000010000182
WO-2010955,ASSET-00193,Preventive,,0,,000010000182
WO-2010956,ASSET-00194,Corrective,HYDRAULIC-LEAK,37,466,000010000183
WO-2010957,ASSET-00194,Preventive,,0,,000010000183
WO-2010958,ASSET-00194,Preventive,,0,,000010000183
WO-2010959,ASSET-00194,Preventive,,0,,000010000183
WO-2010960,ASSET-00194,Preventive,,0,,000010000183
WO-2010961,ASSET-00195,Emergency,CONTROLLER-FAULT,373,1413,000010000184
WO-2010962,ASSET-00196,Corrective,SENSOR-FAULT,79,1671,000010000185
WO-2010963,ASSET-00196,Preventive,,0,,000010000185
WO-2010964,ASSET-00196,Corrective,MOTOR-BURNOUT,200,868,000010000185
WO-2010965,ASSET-00197,Preventive,,0,,000010000186
WO-2010966,ASSET-00197,Preventive,,0,,000010000186
WO-2010967,ASSET-00197,Preventive,,0,,000010000186
WO-2010968,ASSET-00197,Preventive,,0,,000010000186
WO-2010969,ASSET-00198,Preventive,,0,,000010000187
WO-2010970,ASSET-00198,Corrective,CALIBRATION-DRIFT,184,849,000010000187
WO-2010971,ASSET-00198,Corrective,DIE-WEAR,48,337,000010000187
WO-2010972,ASSET-00198,Preventive,,0,,000010000187
WO-2010973,ASSET-00199,Preventive,,0,,000010000188
WO-2010974,ASSET-00199,Corrective,BELT-FAILURE,73,1229,000010000188
WO-2010975,ASSET-00199,Preventive,,0,,000010000188
WO-2010976,ASSET-00199,Corrective,SPINDLE-SEIZURE,190,217,000010000188
WO-2010977,ASSET-00199,Preventive,,0,,000010000188
WO-2010978,ASSET-00199,Corrective,HYDRAULIC-LEAK,155,1151,000010000188
WO-2010979,ASSET-00199,Preventive,,0,,000010000188
WO-2010980,ASSET-00199,Preventive,,0,,000010000188
WO-2010981,ASSET-00200,Preventive,,0,,
WO-2010982,ASSET-00200,Preventive,,0,,
WO-2010983,ASSET-00200,Preventive,,0,,
WO-2010984,ASSET-00201,Preventive,,0,,000010000189
WO-2010985,ASSET-00201,Corrective,SENSOR-FAULT,112,632,000010000189
WO-2010986,ASSET-00201,Corrective,SENSOR-FAULT,125,1007,000010000189
WO-2010987,ASSET-00202,Corrective,SENSOR-FAULT,223,1679,000010000190
WO-2010988,ASSET-00202,Preventive,,0,,000010000190
WO-2010989,ASSET-00202,Corrective,HYDRAULIC-LEAK,92,1752,000010000190
WO-2010990,ASSET-00202,Corrective,DIE-WEAR,211,823,000010000190
WO-2010991,ASSET-00203,Preventive,,0,,000010000192
WO-2010992,ASSET-00203,Preventive,,0,,000010000192
WO-2010993,ASSET-00203,Corrective,CALIBRATION-DRIFT,72,344,000010000192
WO-2010994,ASSET-00203,Corrective,DIE-WEAR,61,851,000010000192
WO-2010995,ASSET-00203,Emergency,DIE-WEAR,283,1600,000010000192
WO-2010996,ASSET-00203,Corrective,BEARING-FAILURE,30,587,000010000192
WO-2010997,ASSET-00204,Corrective,BELT-FAILURE,179,1240,000010000194
WO-2010998,ASSET-00204,Preventive,,0,,000010000194
WO-2010999,ASSET-00204,Preventive,,0,,000010000194
WO-2011000,ASSET-00204,Preventive,,0,,000010000194
WO-2011001,ASSET-00204,Preventive,,0,,000010000194
WO-2011002,ASSET-00205,Corrective,SPINDLE-SEIZURE,199,1168,000010000195
WO-2011003,ASSET-00205,Preventive,,0,,000010000195
WO-2011004,ASSET-00205,Preventive,,0,,000010000195
WO-2011005,ASSET-00205,Preventive,,0,,000010000195
WO-2011006,ASSET-00206,Preventive,,0,,000010000196
WO-2011007,ASSET-00206,Preventive,,0,,000010000196
WO-2011008,ASSET-00206,Preventive,,0,,000010000196
WO-2011009,ASSET-00206,Corrective,BELT-FAILURE,190,1730,000010000196
WO-2011010,ASSET-00207,Preventive,,0,,
WO-2011011,ASSET-00207,Preventive,,0,,
WO-2011012,ASSET-00207,Corrective,MOTOR-BURNOUT,225,646,
WO-2011013,ASSET-00208,Corrective,BEARING-FAILURE,52,1802,
WO-2011014,ASSET-00208,Preventive,,0,,
WO-2011015,ASSET-00208,Corrective,CALIBRATION-DRIFT,99,1805,
WO-2011016,ASSET-00208,Emergency,BEARING-FAILURE,112,882,
WO-2011017,ASSET-00208,Preventive,,0,,
WO-2011018,ASSET-00209,Corrective,CALIBRATION-DRIFT,75,806,000010000197
WO-2011019,ASSET-00209,Corrective,DIE-WEAR,173,754,000010000197
WO-2011020,ASSET-00209,Preventive,,0,,000010000197
WO-2011021,ASSET-00209,Corrective,SENSOR-FAULT,35,1077,000010000197
WO-2011022,ASSET-00209,Emergency,BEARING-FAILURE,74,1932,000010000197
WO-2011023,ASSET-00210,Preventive,,0,,000010000198
WO-2011024,ASSET-00210,Preventive,,0,,000010000198
WO-2011025,ASSET-00210,Preventive,,0,,000010000198
WO-2011026,ASSET-00211,Corrective,MOTOR-BURNOUT,240,1017,000010000199
WO-2011027,ASSET-00211,Emergency,MOTOR-BURNOUT,189,1150,000010000199
WO-2011028,ASSET-00211,Preventive,,0,,000010000199
WO-2011029,ASSET-00211,Preventive,,0,,000010000199
WO-2011030,ASSET-00211,Corrective,HYDRAULIC-LEAK,138,1471,000010000199
WO-2011031,ASSET-00212,Emergency,DIE-WEAR,63,1728,000010000200
WO-2011032,ASSET-00212,Emergency,SENSOR-FAULT,235,656,000010000200
WO-2011033,ASSET-00212,Corrective,PNEUMATIC-LEAK,104,1702,000010000200
WO-2011034,ASSET-00212,Preventive,,0,,000010000200
WO-2011035,ASSET-00212,Preventive,,0,,000010000200
WO-2011036,ASSET-00213,Preventive,,0,,000010000201
WO-2011037,ASSET-00213,Preventive,,0,,000010000201
WO-2011038,ASSET-00213,Emergency,CONTROLLER-FAULT,568,1741,000010000201
WO-2011039,ASSET-00213,Preventive,,0,,000010000201
WO-2011040,ASSET-00213,Preventive,,0,,000010000201
WO-2011041,ASSET-00213,Preventive,,0,,000010000201
WO-2011042,ASSET-00213,Preventive,,0,,000010000201
WO-2011043,ASSET-00214,Corrective,SENSOR-FAULT,72,1305,000010000202
WO-2011044,ASSET-00214,Corrective,MOTOR-BURNOUT,59,539,000010000202
WO-2011045,ASSET-00214,Corrective,PNEUMATIC-LEAK,150,824,000010000202
WO-2011046,ASSET-00215,Emergency,SENSOR-FAULT,118,1512,000010000203
WO-2011047,ASSET-00215,Emergency,BELT-FAILURE,450,1019,000010000203
WO-2011048,ASSET-00215,Corrective,CONTROLLER-FAULT,175,378,000010000203
WO-2011049,ASSET-00215,Preventive,,0,,000010000203
WO-2011050,ASSET-00215,Preventive,,0,,000010000203
WO-2011051,ASSET-00215,Corrective,SENSOR-FAULT,57,489,000010000203
WO-2011052,ASSET-00215,Preventive,,0,,000010000203
WO-2011053,ASSET-00216,Corrective,CALIBRATION-DRIFT,100,1170,000010000204
WO-2011054,ASSET-00216,Preventive,,0,,000010000204
WO-2011055,ASSET-00216,Preventive,,0,,000010000204
WO-2011056,ASSET-00216,Preventive,,0,,000010000204
WO-2011057,ASSET-00216,Preventive,,0,,000010000204
WO-2011058,ASSET-00216,Corrective,CONTROLLER-FAULT,69,274,000010000204
WO-2011059,ASSET-00216,Preventive,,0,,000010000204
WO-2011060,ASSET-00217,Preventive,,0,,000010000205
WO-2011061,ASSET-00217,Preventive,,0,,000010000205
WO-2011062,ASSET-00217,Emergency,DIE-WEAR,469,539,000010000205
WO-2011063,ASSET-00217,Emergency,CALIBRATION-DRIFT,525,700,000010000205
WO-2011064,ASSET-00217,Corrective,CONTROLLER-FAULT,50,954,000010000205
WO-2011065,ASSET-00217,Corrective,CONTROLLER-FAULT,138,1250,000010000205
WO-2011066,ASSET-00217,Corrective,SENSOR-FAULT,54,696,000010000205
WO-2011067,ASSET-00218,Corrective,HYDRAULIC-LEAK,69,1327,000010000206
WO-2011068,ASSET-00218,Preventive,,0,,000010000206
WO-2011069,ASSET-00218,Preventive,,0,,000010000206
WO-2011070,ASSET-00218,Corrective,HYDRAULIC-LEAK,171,374,000010000206
WO-2011071,ASSET-00218,Corrective,DIE-WEAR,115,507,000010000206
WO-2011072,ASSET-00218,Preventive,,0,,000010000206
WO-2011073,ASSET-00218,Preventive,,0,,000010000206
WO-2011074,ASSET-00219,Corrective,CALIBRATION-DRIFT,152,497,000010000207
WO-2011075,ASSET-00219,Preventive,,0,,000010000207
WO-2011076,ASSET-00219,Preventive,,0,,000010000207
WO-2011077,ASSET-00219,Emergency,PNEUMATIC-LEAK,469,873,000010000207
WO-2011078,ASSET-00219,Corrective,BEARING-FAILURE,198,809,000010000207
WO-2011079,ASSET-00219,Emergency,SENSOR-FAULT,409,1953,000010000207
WO-2011080,ASSET-00220,Corrective,SPINDLE-SEIZURE,206,431,000010000208
WO-2011081,ASSET-00220,Preventive,,0,,000010000208
WO-2011082,ASSET-00220,Preventive,,0,,000010000208
WO-2011083,ASSET-00220,Corrective,SENSOR-FAULT,173,680,000010000208
WO-2011084,ASSET-00220,Preventive,,0,,000010000208
WO-2011085,ASSET-00220,Corrective,CONTROLLER-FAULT,87,613,000010000208
WO-2011086,ASSET-00220,Emergency,PNEUMATIC-LEAK,93,1825,000010000208
WO-2011087,ASSET-00220,Preventive,,0,,000010000208
WO-2011088,ASSET-00221,Emergency,CONTROLLER-FAULT,271,1172,000010000209
WO-2011089,ASSET-00221,Preventive,,0,,000010000209
WO-2011090,ASSET-00221,Emergency,SENSOR-FAULT,127,1247,000010000209
WO-2011091,ASSET-00221,Corrective,SENSOR-FAULT,90,1634,000010000209
WO-2011092,ASSET-00221,Preventive,,0,,000010000209
WO-2011093,ASSET-00222,Corrective,BELT-FAILURE,238,823,
WO-2011094,ASSET-00222,Emergency,SENSOR-FAULT,432,1241,
WO-2011095,ASSET-00222,Corrective,CALIBRATION-DRIFT,134,944,
WO-2011096,ASSET-00222,Emergency,BELT-FAILURE,148,468,
WO-2011097,ASSET-00222,Corrective,BELT-FAILURE,194,1727,
WO-2011098,ASSET-00222,Corrective,SENSOR-FAULT,182,1032,
WO-2011099,ASSET-00222,Preventive,,0,,
WO-2011100,ASSET-00223,Corrective,CONTROLLER-FAULT,159,1704,
WO-2011101,ASSET-00223,Preventive,,0,,
WO-2011102,ASSET-00223,Corrective,BEARING-FAILURE,159,759,
WO-2011103,ASSET-00223,Preventive,,0,,
WO-2011104,ASSET-00224,Corrective,DIE-WEAR,76,659,000010000210
WO-2011105,ASSET-00224,Preventive,,0,,000010000210
WO-2011106,ASSET-00224,Preventive,,0,,000010000210
WO-2011107,ASSET-00224,Corrective,BEARING-FAILURE,185,1497,000010000210
WO-2011108,ASSET-00224,Preventive,,0,,000010000210
WO-2011109,ASSET-00224,Emergency,BEARING-FAILURE,176,1316,000010000210
WO-2011110,ASSET-00225,Corrective,SPINDLE-SEIZURE,117,1226,000010000211
WO-2011111,ASSET-00225,Emergency,CALIBRATION-DRIFT,520,1391,000010000211
WO-2011112,ASSET-00225,Preventive,,0,,000010000211
WO-2011113,ASSET-00225,Preventive,,0,,000010000211
WO-2011114,ASSET-00225,Emergency,BEARING-FAILURE,333,1307,000010000211
WO-2011115,ASSET-00226,Emergency,MOTOR-BURNOUT,325,375,000010000212
WO-2011116,ASSET-00226,Preventive,,0,,000010000212
WO-2011117,ASSET-00226,Preventive,,0,,000010000212
WO-2011118,ASSET-00226,Preventive,,0,,000010000212
WO-2011119,ASSET-00226,Emergency,HYDRAULIC-LEAK,285,1970,000010000212
WO-2011120,ASSET-00227,Preventive,,0,,000010000213
WO-2011121,ASSET-00227,Emergency,MOTOR-BURNOUT,161,544,000010000213
WO-2011122,ASSET-00227,Preventive,,0,,000010000213
WO-2011123,ASSET-00227,Corrective,DIE-WEAR,40,746,000010000213
WO-2011124,ASSET-00227,Preventive,,0,,000010000213
WO-2011125,ASSET-00228,Preventive,,0,,000010000214
WO-2011126,ASSET-00228,Preventive,,0,,000010000214
WO-2011127,ASSET-00228,Emergency,MOTOR-BURNOUT,188,487,000010000214
WO-2011128,ASSET-00228,Corrective,MOTOR-BURNOUT,90,1413,000010000214
WO-2011129,ASSET-00228,Preventive,,0,,000010000214
WO-2011130,ASSET-00228,Preventive,,0,,000010000214
WO-2011131,ASSET-00228,Preventive,,0,,000010000214
WO-2011132,ASSET-00228,Corrective,SPINDLE-SEIZURE,195,629,000010000214
WO-2011133,ASSET-00229,Preventive,,0,,000010000215
WO-2011134,ASSET-00229,Preventive,,0,,000010000215
WO-2011135,ASSET-00229,Preventive,,0,,000010000215
WO-2011136,ASSET-00229,Corrective,HYDRAULIC-LEAK,186,936,000010000215
WO-2011137,ASSET-00230,Preventive,,0,,000010000216
WO-2011138,ASSET-00230,Preventive,,0,,000010000216
WO-2011139,ASSET-00230,Corrective,PNEUMATIC-LEAK,136,1996,000010000216
WO-2011140,ASSET-00230,Corrective,PNEUMATIC-LEAK,54,1062,000010000216
WO-2011141,ASSET-00230,Corrective,CONTROLLER-FAULT,208,329,000010000216
WO-2011142,ASSET-00231,Preventive,,0,,000010000217
WO-2011143,ASSET-00231,Emergency,DIE-WEAR,146,1503,000010000217
WO-2011144,ASSET-00231,Emergency,BELT-FAILURE,484,1610,000010000217
WO-2011145,ASSET-00231,Emergency,PNEUMATIC-LEAK,101,216,000010000217
WO-2011146,ASSET-00231,Preventive,,0,,000010000217
WO-2011147,ASSET-00231,Corrective,MOTOR-BURNOUT,69,1671,000010000217
WO-2011148,ASSET-00231,Preventive,,0,,000010000217
WO-2011149,ASSET-00231,Corrective,CALIBRATION-DRIFT,122,1911,000010000217
WO-2011150,ASSET-00232,Preventive,,0,,000010000218
WO-2011151,ASSET-00232,Preventive,,0,,000010000218
WO-2011152,ASSET-00232,Corrective,BEARING-FAILURE,198,351,000010000218
WO-2011153,ASSET-00232,Preventive,,0,,000010000218
WO-2011154,ASSET-00232,Preventive,,0,,000010000218
WO-2011155,ASSET-00232,Preventive,,0,,000010000218
WO-2011156,ASSET-00232,Preventive,,0,,000010000218
WO-2011157,ASSET-00232,Preventive,,0,,000010000218
WO-2011158,ASSET-00233,Emergency,SENSOR-FAULT,366,1282,000010000219
WO-2011159,ASSET-00233,Emergency,MOTOR-BURNOUT,299,1290,000010000219
WO-2011160,ASSET-00233,Corrective,BEARING-FAILURE,44,1146,000010000219
WO-2011161,ASSET-00233,Preventive,,0,,000010000219
WO-2011162,ASSET-00233,Corrective,HYDRAULIC-LEAK,169,1166,000010000219
WO-2011163,ASSET-00233,Preventive,,0,,000010000219
WO-2011164,ASSET-00234,Corrective,DIE-WEAR,103,1438,000010000220
WO-2011165,ASSET-00234,Preventive,,0,,000010000220
WO-2011166,ASSET-00235,Preventive,,0,,000010000221
WO-2011167,ASSET-00235,Preventive,,0,,000010000221
WO-2011168,ASSET-00236,Preventive,,0,,000010000222
WO-2011169,ASSET-00236,Preventive,,0,,000010000222
WO-2011170,ASSET-00236,Preventive,,0,,000010000222
WO-2011171,ASSET-00236,Corrective,CALIBRATION-DRIFT,129,612,000010000222
WO-2011172,ASSET-00236,Corrective,DIE-WEAR,224,1466,000010000222
WO-2011173,ASSET-00236,Corrective,PNEUMATIC-LEAK,188,1530,000010000222
WO-2011174,ASSET-00236,Preventive,,0,,000010000222
WO-2011175,ASSET-00236,Preventive,,0,,000010000222
WO-2011176,ASSET-00237,Preventive,,0,,000010000223
WO-2011177,ASSET-00237,Preventive,,0,,000010000223
WO-2011178,ASSET-00237,Corrective,BELT-FAILURE,201,1192,000010000223
WO-2011179,ASSET-00237,Preventive,,0,,000010000223
WO-2011180,ASSET-00237,Preventive,,0,,000010000223
WO-2011181,ASSET-00238,Preventive,,0,,000010000224
WO-2011182,ASSET-00238,Preventive,,0,,000010000224
WO-2011183,ASSET-00238,Preventive,,0,,000010000224
WO-2011184,ASSET-00238,Preventive,,0,,000010000224
WO-2011185,ASSET-00239,Emergency,BELT-FAILURE,198,1503,000010000225
WO-2011186,ASSET-00239,Corrective,HYDRAULIC-LEAK,91,386,000010000225
WO-2011187,ASSET-00239,Emergency,DIE-WEAR,213,1398,000010000225
WO-2011188,ASSET-00239,Preventive,,0,,000010000225
WO-2011189,ASSET-00240,Preventive,,0,,000010000226
WO-2011190,ASSET-00240,Emergency,MOTOR-BURNOUT,272,1795,000010000226
WO-2011191,ASSET-00240,Corrective,BELT-FAILURE,93,1004,000010000226
WO-2011192,ASSET-00240,Preventive,,0,,000010000226
WO-2011193,ASSET-00240,Corrective,PNEUMATIC-LEAK,76,1732,000010000226
WO-2011194,ASSET-00240,Corrective,MOTOR-BURNOUT,100,1996,000010000226
WO-2011195,ASSET-00240,Corrective,PNEUMATIC-LEAK,135,1526,000010000226
WO-2011196,ASSET-00240,Preventive,,0,,000010000226
WO-2011197,ASSET-00241,Preventive,,0,,000010000227
WO-2011198,ASSET-00241,Preventive,,0,,000010000227
WO-2011199,ASSET-00241,Corrective,CONTROLLER-FAULT,54,1995,000010000227
WO-2011200,ASSET-00241,Preventive,,0,,000010000227
WO-2011201,ASSET-00242,Preventive,,0,,000010000228
WO-2011202,ASSET-00242,Preventive,,0,,000010000228
WO-2011203,ASSET-00242,Preventive,,0,,000010000228
WO-2011204,ASSET-00242,Preventive,,0,,000010000228
WO-2011205,ASSET-00242,Emergency,BELT-FAILURE,360,1571,000010000228
WO-2011206,ASSET-00242,Preventive,,0,,000010000228
WO-2011207,ASSET-00243,Preventive,,0,,000010000229
WO-2011208,ASSET-00243,Corrective,DIE-WEAR,57,1155,000010000229
WO-2011209,ASSET-00243,Corrective,CALIBRATION-DRIFT,191,1844,000010000229
WO-2011210,ASSET-00244,Corrective,SENSOR-FAULT,164,448,000010000230
WO-2011211,ASSET-00244,Preventive,,0,,000010000230
