MaterialNumber,StorageBin,QtyOnHand,KanbanCardID,IssuingPlant,ReceivingPlant
MAT-354182,C-18-4,2812,KANBAN-00073,Paint Shop DE,Assembly Plant CN
MAT-343789,A-18-1,1192,KANBAN-00074,Paint Shop DE,Assembly Plant CN
MAT-448358,E-01-1,1861,KANBAN-00075,Paint Shop DE,Assembly Plant CN
MAT-842093,G-12-5,4378,KANBAN-00076,Paint Shop DE,Assembly Plant CN
MAT-809534,C-19-2,1541,KANBAN-00077,Paint Shop DE,Assembly Plant CN
MAT-687450,B-01-4,1061,KANBAN-00078,Paint Shop DE,Assembly Plant CN
MAT-331480,G-22-3,4443,KANBAN-00079,Paint Shop DE,Assembly Plant CN
MAT-802712,C-21-1,2952,KANBAN-00080,Paint Shop DE,Assembly Plant CN
MAT-311713,G-28-3,1790,KANBAN-00081,Paint Shop DE,Assembly Plant CN
MAT-443375,A-10-4,3781,KANBAN-00082,Paint Shop DE,Assembly Plant CN
MAT-740953,E-16-4,4894,KANBAN-00083,Paint Shop DE,Assembly Plant CN
MAT-496579,E-29-2,2585,KANBAN-00084,Paint Shop DE,Assembly Plant CN
MAT-456138,G-26-2,3986,KANBAN-00085,Paint Shop DE,Assembly Plant CN
MAT-912019,D-12-1,3269,KANBAN-00086,Paint Shop DE,Assembly Plant CN
MAT-219732,E-03-1,3167,KANBAN-00087,Paint Shop DE,Assembly Plant CN
MAT-183564,D-04-3,3849,KANBAN-00088,Paint Shop DE,Assembly Plant CN
MAT-844601,G-19-1,1266,KANBAN-00089,Paint Shop DE,Assembly Plant CN
MAT-908371,F-29-2,2243,KANBAN-00090,Paint Shop DE,Assembly Plant CN
MAT-608791,F-13-5,3110,KANBAN-00091,Paint Shop DE,Assembly Plant CN
MAT-156609,H-25-5,3217,KANBAN-00092,Paint Shop DE,Assembly Plant CN
MAT-218705,F-27-5,4443,KANBAN-00093,Paint Shop DE,Assembly Plant CN
MAT-212153,E-24-4,4056,KANBAN-00094,Paint Shop DE,Assembly Plant CN
MAT-430240,D-22-1,351,KANBAN-00095,Paint Shop DE,Assembly Plant CN
MAT-580122,E-02-1,2216,KANBAN-00096,Paint Shop DE,Assembly Plant CN
MAT-735089,E-16-1,2767,KANBAN-00097,Paint Shop DE,Assembly Plant CN
MAT-660962,D-25-5,4345,KANBAN-00098,Paint Shop DE,Assembly Plant CN
MAT-312630,D-16-1,3014,KANBAN-00099,Paint Shop DE,Assembly Plant CN
MAT-749912,B-18-1,4466,KANBAN-00100,Paint Shop DE,Assembly Plant CN
MAT-967949,H-11-2,4106,KANBAN-00101,Paint Shop DE,Assembly Plant CN
MAT-247456,H-03-4,3301,KANBAN-00102,Paint Shop DE,Assembly Plant CN
MAT-997196,B-23-3,4783,KANBAN-00103,Paint Shop DE,Assembly Plant CN
MAT-728493,B-02-2,3859,KANBAN-00104,Paint Shop DE,Assembly Plant CN
MAT-486121,E-11-4,3773,KANBAN-00105,Paint Shop DE,Assembly Plant CN
MAT-394175,A-01-2,2890,KANBAN-00106,Paint Shop DE,Assembly Plant CN
MAT-472515,H-06-2,904,KANBAN-00107,Paint Shop DE,Assembly Plant CN
MAT-990690,F-12-5,2997,KANBAN-00108,Paint Shop DE,Assembly Plant CN
MAT-358119,F-17-4,549,KANBAN-00109,Paint Shop DE,Assembly Plant CN
MAT-331013,H-25-3,531,KANBAN-00110,Paint Shop DE,Assembly Plant CN
MAT-235424,H-21-1,3767,KANBAN-00111,Paint Shop DE,Assembly Plant CN
MAT-695326,E-02-2,4350,KANBAN-00112,Paint Shop DE,Assembly Plant CN
MAT-652502,E-15-4,123,KANBAN-00113,Paint Shop DE,Assembly Plant CN
MAT-473085,H-22-3,221,KANBAN-00114,Paint Shop DE,Assembly Plant CN
MAT-862054,H-27-5,1194,KANBAN-00115,Paint Shop DE,Assembly Plant CN
MAT-229604,C-12-1,4032,KANBAN-00116,Paint Shop DE,Assembly Plant CN
MAT-561607,E-02-2,513,KANBAN-00117,Paint Shop DE,Assembly Plant CN
MAT-684500,B-03-4,2444,KANBAN-00118,Paint Shop DE,Assembly Plant CN
MAT-740463,D-22-2,1161,KANBAN-00119,Paint Shop DE,Assembly Plant CN
MAT-595193,G-28-3,4334,KANBAN-00120,Paint Shop DE,Assembly Plant CN
MAT-440205,A-03-3,1294,KANBAN-00121,Paint Shop DE,Assembly Plant CN
MAT-838143,C-23-3,150,KANBAN-00122,Paint Shop DE,Assembly Plant CN
MAT-181545,B-27-4,318,KANBAN-00123,Paint Shop DE,Assembly Plant CN
MAT-359671,D-11-1,1440,KANBAN-00124,Paint Shop DE,Assembly Plant CN
MAT-665657,D-22-5,3113,KANBAN-00125,Paint Shop DE,Assembly Plant CN
MAT-671841,H-16-1,3017,KANBAN-00126,Paint Shop DE,Assembly Plant CN
MAT-592897,E-24-3,4937,KANBAN-00127,Paint Shop DE,Assembly Plant CN
MAT-631311,C-29-2,152,KANBAN-00128,Paint Shop DE,Assembly Plant CN
MAT-219767,B-27-5,2361,KANBAN-00129,Paint Shop DE,Assembly Plant CN
MAT-738800,G-08-3,237,KANBAN-00130,Paint Shop DE,Assembly Plant CN
MAT-430786,B-13-3,693,KANBAN-00131,Paint Shop DE,Assembly Plant CN
MAT-971823,C-06-1,4558,KANBAN-00132,Paint Shop DE,Assembly Plant CN
MAT-136768,A-04-5,1441,KANBAN-00133,Paint Shop DE,Assembly Plant CN
MAT-287806,H-10-3,4263,KANBAN-00134,Paint Shop DE,Assembly Plant CN
MAT-572859,G-08-5,3730,KANBAN-00135,Paint Shop DE,Assembly Plant CN
MAT-537517,H-12-3,1757,KANBAN-00136,Paint Shop DE,Assembly Plant CN
MAT-844232,F-28-4,837,KANBAN-00137,Paint Shop DE,Assembly Plant CN
MAT-692907,F-20-2,4815,KANBAN-00138,Paint Shop DE,Assembly Plant CN
MAT-888541,F-17-3,2387,KANBAN-00139,Paint Shop DE,Assembly Plant CN
MAT-525058,F-14-1,1141,KANBAN-00140,Paint Shop DE,Assembly Plant CN
MAT-417954,G-19-5,3992,KANBAN-00141,Paint Shop DE,Assembly Plant CN
MAT-888295,E-06-4,4503,KANBAN-00142,Paint Shop DE,Assembly Plant CN
MAT-183939,E-14-3,77,KANBAN-00143,Paint Shop DE,Assembly Plant CN
MAT-765818,B-28-2,618,KANBAN-00144,Paint Shop DE,Assembly Plant CN
MAT-250042,D-12-5,3317,KANBAN-00145,Paint Shop DE,Assembly Plant CN
MAT-811537,E-16-5,4126,KANBAN-00146,Paint Shop DE,Assembly Plant CN
MAT-101772,A-12-5,881,KANBAN-00147,Paint Shop DE,Assembly Plant CN
MAT-474428,F-19-2,4806,KANBAN-00148,Paint Shop DE,Assembly Plant CN
MAT-221239,F-15-2,2363,KANBAN-00149,Paint Shop DE,Assembly Plant CN
MAT-731615,H-05-3,648,KANBAN-00150,Paint Shop DE,Assembly Plant CN
MAT-218250,G-19-3,2091,KANBAN-00151,Paint Shop DE,Assembly Plant CN
MAT-848273,H-05-3,1216,KANBAN-00152,Paint Shop DE,Assembly Plant CN
MAT-766641,G-14-3,1592,KANBAN-00153,Paint Shop DE,Assembly Plant CN
MAT-600715,A-20-4,334,KANBAN-00154,Paint Shop DE,Assembly Plant CN
MAT-840519,C-29-5,726,KANBAN-00155,Paint Shop DE,Assembly Plant CN
MAT-527643,B-10-4,950,KANBAN-00156,Paint Shop DE,Assembly Plant CN
MAT-268828,G-19-4,3762,KANBAN-00157,Paint Shop DE,Assembly Plant CN
MAT-590272,E-14-5,2000,KANBAN-00158,Paint Shop DE,Assembly Plant CN
MAT-297443,F-17-4,126,KANBAN-00159,Paint Shop DE,Assembly Plant CN
MAT-633574,D-19-5,4080,KANBAN-00160,Paint Shop DE,Assembly Plant CN
MAT-917921,E-23-2,1995,KANBAN-00161,Paint Shop DE,Assembly Plant CN
MAT-412091,F-14-2,4046,KANBAN-00162,Paint Shop DE,Assembly Plant CN
MAT-888752,B-07-2,187,KANBAN-00163,Paint Shop DE,Assembly Plant CN
MAT-415166,H-01-5,3352,KANBAN-00164,Paint Shop DE,Assembly Plant CN
MAT-891111,F-09-3,1731,KANBAN-00165,Paint Shop DE,Assembly Plant CN
MAT-387359,E-26-4,2316,KANBAN-00166,Paint Shop DE,Assembly Plant CN
MAT-954579,D-10-5,4032,KANBAN-00167,Paint Shop DE,Assembly Plant CN
MAT-962003,B-02-3,266,KANBAN-00168,Paint Shop DE,Assembly Plant CN
MAT-546918,D-28-4,211,KANBAN-00169,Paint Shop DE,Assembly Plant CN
MAT-891473,F-01-4,4394,KANBAN-00170,Paint Shop DE,Assembly Plant CN
MAT-338836,H-11-2,4219,KANBAN-00171,Paint Shop DE,Assembly Plant CN
MAT-166586,D-19-2,737,KANBAN-00172,Paint Shop DE,Assembly Plant CN
MAT-791032,G-11-1,2787,KANBAN-00173,Paint Shop DE,Assembly Plant CN
MAT-928101,D-04-2,1793,KANBAN-00174,Paint Shop DE,Assembly Plant CN
MAT-796357,H-16-4,1861,KANBAN-00175,Paint Shop DE,Assembly Plant CN
MAT-474108,A-17-4,1584,KANBAN-00176,Paint Shop DE,Assembly Plant CN
MAT-490815,H-19-4,1023,KANBAN-00177,Paint Shop DE,Assembly Plant CN
MAT-124223,A-13-3,2262,KANBAN-00178,Paint Shop DE,Assembly Plant CN
MAT-115448,H-29-1,3993,KANBAN-00179,Paint Shop DE,Assembly Plant CN
MAT-916013,C-08-5,732,KANBAN-00180,Paint Shop DE,Assembly Plant CN
MAT-932842,B-29-4,2534,KANBAN-00181,Paint Shop DE,Assembly Plant CN
MAT-699799,E-27-2,3917,KANBAN-00182,Paint Shop DE,Assembly Plant CN
MAT-986549,G-10-1,591,KANBAN-00183,Paint Shop DE,Assembly Plant CN
MAT-328140,H-29-5,3905,KANBAN-00184,Paint Shop DE,Assembly Plant CN
MAT-611600,C-18-2,2188,KANBAN-00185,Paint Shop DE,Assembly Plant CN
MAT-259254,E-28-2,353,KANBAN-00186,Paint Shop DE,Assembly Plant CN
MAT-298319,D-16-4,68,KANBAN-00187,Paint Shop DE,Assembly Plant CN
MAT-560277,F-08-5,2219,KANBAN-00188,Paint Shop DE,Assembly Plant CN
MAT-971966,D-27-1,1880,KANBAN-00189,Paint Shop DE,Assembly Plant CN
MAT-461961,H-14-5,3939,KANBAN-00190,Paint Shop DE,Assembly Plant CN
MAT-601913,B-28-1,3174,KANBAN-00191,Paint Shop DE,Assembly Plant CN
MAT-969952,D-07-1,452,KANBAN-00192,Paint Shop DE,Assembly Plant CN
MAT-871921,D-22-4,2915,KANBAN-00193,Paint Shop DE,Assembly Plant CN
MAT-181932,H-03-3,2965,KANBAN-00194,Paint Shop DE,Assembly Plant CN
MAT-587696,A-08-4,2327,KANBAN-00001,BIW/Welding Plant DE,Paint Shop DE
MAT-621015,B-06-2,3153,KANBAN-00002,BIW/Welding Plant DE,Paint Shop DE
MAT-398146,E-05-4,4325,KANBAN-00003,BIW/Welding Plant DE,Paint Shop DE
MAT-884230,D-03-4,4226,KANBAN-00004,BIW/Welding Plant DE,Paint Shop DE
MAT-802114,G-27-1,764,KANBAN-00005,BIW/Welding Plant DE,Paint Shop DE
MAT-883826,E-27-4,1059,KANBAN-00006,BIW/Welding Plant DE,Paint Shop DE
MAT-813088,G-23-2,1201,KANBAN-00007,BIW/Welding Plant DE,Paint Shop DE
MAT-248712,E-25-1,3064,KANBAN-00008,BIW/Welding Plant DE,Paint Shop DE
MAT-496293,B-20-2,798,KANBAN-00009,BIW/Welding Plant DE,Paint Shop DE
MAT-835610,H-08-3,4177,KANBAN-00010,BIW/Welding Plant DE,Paint Shop DE
MAT-702704,E-16-4,2643,KANBAN-00011,BIW/Welding Plant DE,Paint Shop DE
MAT-164561,F-21-3,1239,KANBAN-00012,BIW/Welding Plant DE,Paint Shop DE
MAT-614722,B-17-5,2206,KANBAN-00013,BIW/Welding Plant DE,Paint Shop DE
MAT-352633,B-02-3,4346,KANBAN-00014,BIW/Welding Plant DE,Paint Shop DE
MAT-188085,B-22-4,4831,KANBAN-00015,BIW/Welding Plant DE,Paint Shop DE
MAT-481692,D-16-1,1619,KANBAN-00016,BIW/Welding Plant DE,Paint Shop DE
MAT-606046,H-27-3,2594,KANBAN-00017,BIW/Welding Plant DE,Paint Shop DE
MAT-154210,E-05-4,2444,KANBAN-00018,BIW/Welding Plant DE,Paint Shop DE
MAT-545960,G-28-4,2928,KANBAN-00019,BIW/Welding Plant DE,Paint Shop DE
MAT-230322,A-27-3,727,KANBAN-00020,BIW/Welding Plant DE,Paint Shop DE
MAT-220235,D-25-4,3457,KANBAN-00021,BIW/Welding Plant DE,Paint Shop DE
MAT-435055,D-25-2,2353,KANBAN-00022,BIW/Welding Plant DE,Paint Shop DE
MAT-428837,C-06-4,3294,KANBAN-00023,BIW/Welding Plant DE,Paint Shop DE
MAT-560361,G-17-4,776,KANBAN-00024,BIW/Welding Plant DE,Paint Shop DE
MAT-993836,A-23-1,3217,KANBAN-00025,BIW/Welding Plant DE,Paint Shop DE
MAT-156089,B-27-4,78,KANBAN-00026,BIW/Welding Plant DE,Paint Shop DE
MAT-484659,G-04-1,1681,KANBAN-00027,BIW/Welding Plant DE,Paint Shop DE
MAT-253685,B-23-2,1762,KANBAN-00028,BIW/Welding Plant DE,Paint Shop DE
MAT-722835,B-09-5,1530,KANBAN-00029,BIW/Welding Plant DE,Paint Shop DE
MAT-515300,H-13-4,3660,KANBAN-00030,BIW/Welding Plant DE,Paint Shop DE
MAT-767596,E-29-5,2788,KANBAN-00031,BIW/Welding Plant DE,Paint Shop DE
MAT-251461,A-08-4,2094,KANBAN-00032,BIW/Welding Plant DE,Paint Shop DE
MAT-989484,A-27-4,343,KANBAN-00033,BIW/Welding Plant DE,Paint Shop DE
MAT-965712,E-22-2,477,KANBAN-00034,BIW/Welding Plant DE,Paint Shop DE
MAT-724478,H-28-4,596,KANBAN-00035,BIW/Welding Plant DE,Paint Shop DE
MAT-863499,H-27-3,55,KANBAN-00036,BIW/Welding Plant DE,Paint Shop DE
MAT-782409,D-26-1,2706,KANBAN-00037,BIW/Welding Plant DE,Paint Shop DE
MAT-225309,H-10-5,1947,KANBAN-00038,BIW/Welding Plant DE,Paint Shop DE
MAT-127636,A-22-2,2421,KANBAN-00039,BIW/Welding Plant DE,Paint Shop DE
MAT-572197,A-10-1,951,KANBAN-00040,BIW/Welding Plant DE,Paint Shop DE
MAT-847020,D-09-2,402,KANBAN-00041,BIW/Welding Plant DE,Paint Shop DE
MAT-674272,C-22-2,4531,KANBAN-00042,BIW/Welding Plant DE,Paint Shop DE
MAT-817622,D-01-3,1352,KANBAN-00043,BIW/Welding Plant DE,Paint Shop DE
MAT-854884,E-17-4,4638,KANBAN-00044,BIW/Welding Plant DE,Paint Shop DE
MAT-774727,E-09-3,3402,KANBAN-00045,BIW/Welding Plant DE,Paint Shop DE
MAT-683915,F-26-5,738,KANBAN-00046,BIW/Welding Plant DE,Paint Shop DE
MAT-544921,D-20-3,732,KANBAN-00047,BIW/Welding Plant DE,Paint Shop DE
MAT-447428,A-09-3,1696,KANBAN-00048,BIW/Welding Plant DE,Paint Shop DE
MAT-451647,C-05-4,2424,KANBAN-00049,BIW/Welding Plant DE,Paint Shop DE
MAT-846169,H-27-5,2124,KANBAN-00050,BIW/Welding Plant DE,Paint Shop DE
MAT-279632,B-28-1,1207,KANBAN-00051,BIW/Welding Plant DE,Paint Shop DE
MAT-131677,D-10-2,4258,KANBAN-00052,BIW/Welding Plant DE,Paint Shop DE
MAT-943224,E-19-5,731,KANBAN-00053,BIW/Welding Plant DE,Paint Shop DE
MAT-522645,H-16-1,2195,KANBAN-00054,BIW/Welding Plant DE,Paint Shop DE
MAT-897668,A-17-3,739,KANBAN-00055,BIW/Welding Plant DE,Paint Shop DE
MAT-336811,C-28-3,1171,KANBAN-00056,BIW/Welding Plant DE,Paint Shop DE
MAT-506541,G-01-2,453,KANBAN-00057,BIW/Welding Plant DE,Paint Shop DE
MAT-448880,D-04-2,1619,KANBAN-00058,BIW/Welding Plant DE,Paint Shop DE
MAT-736459,D-01-5,729,KANBAN-00059,BIW/Welding Plant DE,Paint Shop DE
MAT-567320,H-14-4,2573,KANBAN-00060,BIW/Welding Plant DE,Paint Shop DE
MAT-370274,A-02-5,1066,KANBAN-00061,BIW/Welding Plant DE,Paint Shop DE
MAT-251852,G-14-5,2337,KANBAN-00062,BIW/Welding Plant DE,Paint Shop DE
MAT-189256,D-20-3,2658,KANBAN-00063,BIW/Welding Plant DE,Paint Shop DE
MAT-626506,C-19-1,3772,KANBAN-00064,BIW/Welding Plant DE,Paint Shop DE
MAT-391681,H-14-1,2015,KANBAN-00065,BIW/Welding Plant DE,Paint Shop DE
MAT-104241,F-06-4,2109,KANBAN-00066,BIW/Welding Plant DE,Paint Shop DE
MAT-299753,H-13-1,2227,KANBAN-00067,BIW/Welding Plant DE,Paint Shop DE
MAT-602891,F-03-4,3087,KANBAN-00068,BIW/Welding Plant DE,Paint Shop DE
MAT-586042,A-14-1,227,KANBAN-00069,BIW/Welding Plant DE,Paint Shop DE
MAT-190112,F-05-4,271,KANBAN-00070,BIW/Welding Plant DE,Paint Shop DE
MAT-292128,E-11-3,1515,KANBAN-00071,BIW/Welding Plant DE,Paint Shop DE
MAT-930287,H-09-4,3693,KANBAN-00072,BIW/Welding Plant DE,Paint Shop DE
MAT-700230,B-19-5,802,KANBAN-00073,BIW/Welding Plant DE,Paint Shop DE
MAT-257860,H-13-2,2340,KANBAN-00074,BIW/Welding Plant DE,Paint Shop DE
MAT-630441,E-27-1,3471,KANBAN-00075,BIW/Welding Plant DE,Paint Shop DE
MAT-507459,E-12-1,3878,KANBAN-00076,BIW/Welding Plant DE,Paint Shop DE
MAT-943947,B-25-3,2975,KANBAN-00077,BIW/Welding Plant DE,Paint Shop DE
MAT-928777,A-23-4,4044,KANBAN-00078,BIW/Welding Plant DE,Paint Shop DE
MAT-123754,F-03-3,3145,KANBAN-00079,BIW/Welding Plant DE,Paint Shop DE
MAT-978685,A-04-5,3683,KANBAN-00080,BIW/Welding Plant DE,Paint Shop DE
MAT-427084,F-29-2,3511,KANBAN-00081,BIW/Welding Plant DE,Paint Shop DE
MAT-690427,G-29-3,2136,KANBAN-00082,BIW/Welding Plant DE,Paint Shop DE
MAT-663550,F-08-3,4121,KANBAN-00083,BIW/Welding Plant DE,Paint Shop DE
MAT-228591,D-29-4,1207,KANBAN-00084,BIW/Welding Plant DE,Paint Shop DE
MAT-444024,A-25-3,1733,KANBAN-00085,BIW/Welding Plant DE,Paint Shop DE
MAT-748921,B-07-4,2103,KANBAN-00086,BIW/Welding Plant DE,Paint Shop DE
MAT-146969,G-28-1,962,KANBAN-00087,BIW/Welding Plant DE,Paint Shop DE
MAT-416551,G-10-4,4500,KANBAN-00088,BIW/Welding Plant DE,Paint Shop DE
MAT-150680,B-22-2,4475,KANBAN-00089,BIW/Welding Plant DE,Paint Shop DE
MAT-102216,C-05-3,1658,KANBAN-00090,BIW/Welding Plant DE,Paint Shop DE
MAT-154422,G-08-3,342,KANBAN-00091,BIW/Welding Plant DE,Paint Shop DE
MAT-798489,A-19-3,2075,KANBAN-00092,BIW/Welding Plant DE,Paint Shop DE
MAT-675883,C-13-5,4262,KANBAN-00093,BIW/Welding Plant DE,Paint Shop DE
MAT-818624,B-24-2,1401,KANBAN-00094,BIW/Welding Plant DE,Paint Shop DE
MAT-129363,A-29-2,1316,KANBAN-00095,BIW/Welding Plant DE,Paint Shop DE
MAT-149685,F-14-1,4832,KANBAN-00096,BIW/Welding Plant DE,Paint Shop DE
MAT-903863,H-06-1,4319,KANBAN-00097,BIW/Welding Plant DE,Paint Shop DE
MAT-759122,A-10-1,3286,KANBAN-00098,BIW/Welding Plant DE,Paint Shop DE
MAT-451673,D-16-2,3719,KANBAN-00099,BIW/Welding Plant DE,Paint Shop DE
MAT-254846,C-16-2,1672,KANBAN-00100,BIW/Welding Plant DE,Paint Shop DE
MAT-964092,C-11-2,487,KANBAN-00101,BIW/Welding Plant DE,Paint Shop DE
MAT-911204,D-24-3,139,KANBAN-00102,BIW/Welding Plant DE,Paint Shop DE
MAT-595292,C-13-3,2057,KANBAN-00103,BIW/Welding Plant DE,Paint Shop DE
MAT-792028,F-18-2,2930,KANBAN-00104,BIW/Welding Plant DE,Paint Shop DE
MAT-701624,G-02-2,2361,KANBAN-00105,BIW/Welding Plant DE,Paint Shop DE
MAT-504896,H-29-3,3846,KANBAN-00106,BIW/Welding Plant DE,Paint Shop DE
MAT-406572,A-02-4,4561,KANBAN-00107,BIW/Welding Plant DE,Paint Shop DE
MAT-895258,A-03-4,1232,KANBAN-00108,BIW/Welding Plant DE,Paint Shop DE
MAT-835594,A-22-4,3802,KANBAN-00109,BIW/Welding Plant DE,Paint Shop DE
MAT-882386,E-26-1,4845,KANBAN-00110,BIW/Welding Plant DE,Paint Shop DE
MAT-931856,F-19-3,2294,KANBAN-00111,BIW/Welding Plant DE,Paint Shop DE
MAT-772417,D-02-2,2600,KANBAN-00112,BIW/Welding Plant DE,Paint Shop DE
MAT-271994,E-21-5,2734,KANBAN-00113,BIW/Welding Plant DE,Paint Shop DE
MAT-870660,B-07-4,3671,KANBAN-00114,BIW/Welding Plant DE,Paint Shop DE
MAT-482848,H-21-5,2610,KANBAN-00115,BIW/Welding Plant DE,Paint Shop DE
MAT-154677,H-24-5,1205,KANBAN-00116,BIW/Welding Plant DE,Paint Shop DE
MAT-628885,A-29-2,2566,KANBAN-00117,BIW/Welding Plant DE,Paint Shop DE
