Site_ID,Asset_Tag,Equipment_Description,CostCtr,Book_Value_USD,OEM_Name
P1130,000140000747,Torque Application Unit,CC-4358,29966.23,ABB Robotics
P1130,000140000748,,CC-4357,252639.46,FANUC Corporation
P1130,000140000749,Palletizing Robot,CC-4357,132473.19,KUKA AG
P1130,000140000750,Screw Fastening Station,CC-4359,24115.58,Eisenmann SE
P1130,000140000751,Wheel Alignment Rig,CC-4359,61452.96,KUKA AG
P1130,000140000752,Vision Inspection Station,CC-4357,85250.47,Mazak Corporation
P1130,000140000753,Stamping Press,CC-4357,867674.74,Kuka Ag
P1130,000140000754,Robotic Welding Cell,CC-4357,122323.35,Mazak Corporation
P1130,000140000755,Robotic Welding Cell,CC-4356,199861.90,Mazak Corporation
P1130,000140000756,Palletizing Robot,CC-4358,92131.61,KUKA AG
P1130,000140000757,Wheel Alignment Rig,CC-4358,61386.84,AIDA Engineering
P1130,000140000758,Robotic Welding Cell,CC-4356,178247.03,FANUC
P1130,000140000759,Robotic Welding Cell,CC-4357,257868.91,Carl Zeiss Industrial Metrology
P1130,000140000760,Induction Heating Unit,CC-4358,53758.21,Haas Automation
P1130,000140000761,Overhead Gantry Loader,CC-4357,75609.75,ABB Robotics
P1130,000140000762,Wheel Alignment Rig,CC-4357,42712.86,Carl Zeiss Industrial Metrology
P1130,000140000763,Induction Heating Unit,CC-4356,46609.03,FANUC Corporation
P1130,000140000764,Robotic Welding Cell,CC-4359,225216.23,KUKA AG
P1130,000140000765,Stamping Press,CC-4358,323890.18,DMG MORI
P1130,000140000766,Ultrasonic Welding Station,CC-4359,25564.92,Siemens AG
P1130,000140000767,Paint Application Robot,CC-4356,164974.62,ABB Robotics
P1130,000140000768,Robotic Welding Cell,CC-4358,244369.72,Schneider
P1130,000140000769,Ultrasonic Welding Station,CC-4357,46649.52,FANUC Corporation
P1130,000140000770,Riveting Station,CC-4358,61673.65,DMG
P1130,000140000771,Vision Inspection Station,CC-4356,60618.97,KUKA AG
P1130,000140000772,Leak Test Station,CC-4357,23575.47,kuka ag
P1130,000140000773,Laser Welding Cell,CC-4357,199077.42,ABB Robotics
P1130,000140000774,Induction Heating Unit,CC-4356,69538.66,DMG
P1130,000140000775,Laser Welding Cell,CC-4356,201972.89,Siemens
P1130,000140000776,Adhesive Dispensing Unit,CC-4359,42469.46,Mazak Corporation
P1130,000140000777,CNC Machining Center,CC-4357,234104.81,miller electric
P1130,000140000778,Injection Molding Machine,CC-4358,221727.80,KUKA
P1130,000140000779,CNC Machining Center,CC-4359,369543.38,Lincoln Electric
P1130,000140000780,Automated Guided Vehicle,CC-4356,41326.45,Haas
P1130,000140000781,Battery Pack Assembly Cell,CC-4359,309331.95,MAZAK CORPORATION
P1130,000140000782,Riveting Station,CC-4359,63075.11,KUKA
P1130,000140000783,Injection Molding Machine,CC-4357,175479.34,Yaskawa
P1130,000140000784,Palletizing Robot,CC-4358,159495.39,FANUC Corporation
P1130,000140000785,Battery Pack Assembly Cell,CC-4358,593570.78,Fives
P1130,000140000786,Screw Fastening Station,CC-4358,14521.42,Kuka Ag
P1130,000140000787,Screw Fastening Station,CC-4358,16218.01,KUKA AG
P1130,000140000788,,CC-4359,120825.74,KUKA
P1130,000140000789,Battery Pack Assembly Cell,CC-4357,464578.66,Fives Group
P1130,000140000790,Battery Pack Assembly Cell,CC-4356,419298.81,Fives
P1130,000140000791,Torque Application Unit,CC-4359,35848.44,Bosch Rexroth
P1130,000140000792,Injection Molding Machine,CC-4358,365920.28,KUKA AG
P1130,000140000793,Wheel Alignment Rig,CC-4356,89533.43,Yaskawa Motoman
P1130,000140000794,Screw Fastening Station,CC-4359,23828.35,Ingersoll Rand
P1130,000140000795,CNC Machining Center,CC-4356,421633.91,ABB Robotics
P1130,000140000796,Adhesive Dispensing Unit,CC-4358,39379.64,yaskawa motoman
P1130,000140000797,Robotic Welding Cell,CC-4356,159108.61,ABB Robotics
P1130,000140000798,Palletizing Robot,CC-4357,169935.67,KUKA AG
P1130,000140000799,Overhead Gantry Loader,CC-4356,133939.19,FANUC Corporation
P1130,000140000800,Robotic Welding Cell,CC-4357,237461.32,KUKA AG
P1130,000140000801,Stamping Press,CC-4359,822350.72,Mazak
P1130,000140000802,Torque Application Unit,CC-4359,22700.99,Bosch Rexroth
P1130,000140000803,Palletizing Robot,CC-4358,135029.96,KUKA AG
P1130,000140000804,Screw Fastening Station,CC-4356,26543.35,Rockwell Automation
P1130,000140000805,Robotic Welding Cell,CC-4359,228566.29,siemens ag
P1130,000140000806,Vision Inspection Station,CC-4359,82724.13,Haas Automation
P1130,000140000807,Paint Application Robot,CC-4357,167801.10,Dematic
P1130,000140000808,Dimensional Measurement Arm,CC-4359,127803.67,Fives Group
P1130,000140000809,Final Functional Test Bench,CC-4357,127394.50,KUKA AG
P1130,000140000810,Automated Guided Vehicle,,98365.37,ABB
P1130,000140000811,Stamping Press,CC-4356,1013997.83,KUKA AG
P1130,000140000812,Wheel Alignment Rig,CC-4356,59196.93,Haas
P1130,000140000813,Robotic Welding Cell,CC-4356,131172.19,Fives Group
P1130,000140000814,Palletizing Robot,CC-4359,142053.45,ABB Robotics
P1130,000140000815,Coil Winding Machine,CC-4357,175016.03,Miller Electric
P1130,000140000816,Automated Guided Vehicle,CC-4358,44894.31,FANUC Corporation
P1130,000140000817,Injection Molding Machine,CC-4359,493425.00,KUKA AG
P1130,000140000818,Injection Molding Machine,CC-4358,447068.85,ABB Robotics
P1130,000140000819,Leak Test Station,CC-4357,22868.00,ABB Robotics
P1130,000140000820,Automated Guided Vehicle,CC-4357,52016.44,FANUC
P1130,000140000821,Battery Pack Assembly Cell,CC-4356,289707.81,KUKA
P1130,000140000822,Final Functional Test Bench,CC-4357,160833.98,KUKA AG
P1130,000140000823,Battery Pack Assembly Cell,CC-4356,347494.89,KUKA AG
P1130,000140000824,Overhead Gantry Loader,CC-4358,127872.07,FANUC Corporation
P1130,000140000825,Battery Pack Assembly Cell,CC-4359,441080.37,Ingersoll Rand
P1130,000140000826,Induction Heating Unit,CC-4359,80254.00,Yaskawa
P1130,000140000827,Coil Winding Machine,CC-4359,138726.87,Rockwell Automation
P1130,000140000828,Wheel Alignment Rig,CC-4356,37283.20,Lincoln Electric
P1130,000140000829,Wheel Alignment Rig,CC-4359,71524.94,Lincoln
P1130,000140000830,Ultrasonic Welding Station,CC-4356,26745.38,Eisenmann SE
P1130,000140000831,Final Functional Test Bench,CC-4358,79721.95,KUKA AG
P1130,000140000832,Final Functional Test Bench,CC-4357,72767.06,Lincoln
P1130,000140000833,Riveting Station,CC-4357,69437.08,FANUC Corporation
P1130,000140000834,Adhesive Dispensing Unit,CC-4357,71452.60,Dematic
P1130,000140000835,Automated Guided Vehicle,CC-4359,65447.41,KUKA AG
P1130,000140000836,Hydraulic Press,CC-4358,190804.98,KUKA AG
P1130,000140000837,Hydraulic Press,CC-4358,138723.04,KUKA
P1130,000140000838,Injection Molding Machine,CC-4358,357450.79,DMG MORI
P1130,000140000839,Hydraulic Press,CC-4359,142997.78,KUKA AG
P1130,000140000840,Torque Application Unit,CC-4357,34830.64,KUKA AG
P1130,000140000841,Hydraulic Press,CC-4358,235230.15,Hexagon AB
P1130,000140000842,Ultrasonic Welding Station,CC-4357,51206.08,Miller Electric
P1130,000140000843,Adhesive Dispensing Unit,CC-4356,71337.69,KUKA AG
P1130,000140000844,Screw Fastening Station,CC-4356,29352.38,YASKAWA MOTOMAN
P1130,000140000845,Torque Application Unit,CC-4358,42117.89,Yaskawa Motoman
P1130,000140000846,Automated Guided Vehicle,CC-4358,87604.03,ABB Robotics
P1130,000140000847,,CC-4357,239332.49,Mazak
P1130,000140000848,Robotic Welding Cell,CC-4358,276391.12,FANUC
P1130,000140000849,Palletizing Robot,CC-4358,153484.20,Schneider Electric
P1130,000140000850,Assembly Torque Wrench Station,,17455.16,KUKA AG
P1130,000140000851,Injection Molding Machine,CC-4357,496106.88,ABB Robotics
P1130,000140000852,Screw Fastening Station,CC-4357,12956.81,LINCOLN ELECTRIC
P1130,000140000853,Battery Pack Assembly Cell,CC-4358,370820.97,Schuler Group
P1130,000140000854,Adhesive Dispensing Unit,CC-4359,45584.31,Yaskawa Motoman
P1130,000140000855,Wheel Alignment Rig,CC-4357,48080.44,KUKA
P1130,000140000856,Leak Test Station,CC-4358,20761.36,Durr AG
P1130,000140000857,Coil Winding Machine,,158857.22,Abb Robotics
P1130,000140000858,CNC Machining Center,CC-4356,195511.94,FANUC
P1130,000140000859,Injection Molding Machine,CC-4358,398857.15,FANUC Corporation
P1130,000140000860,Vision Inspection Station,CC-4356,51613.97,ABB Robotics
P1130,000140000861,Automated Guided Vehicle,CC-4357,60835.88,Durr
P1130,000140000862,Automated Guided Vehicle,CC-4356,63417.61,Mazak Corporation
P1130,000140000863,Palletizing Robot,CC-4359,139072.82,KUKA AG
P1130,000140000864,Leak Test Station,CC-4356,69393.23,KUKA AG
P1130,000140000865,Adhesive Dispensing Unit,CC-4356,62935.02,Schneider Electric
P1130,000140000866,Adhesive Dispensing Unit,CC-4358,33312.46,Atlas Copco
P1130,000140000867,Torque Application Unit,CC-4359,27780.44,fanuc corporation
P1130,000140000868,Adhesive Dispensing Unit,CC-4359,64302.51,KUKA
P1130,000140000869,Assembly Torque Wrench Station,CC-4357,32942.85,HAAS AUTOMATION
P1130,000140000870,Injection Molding Machine,CC-4359,485367.43,Atlas Copco
P1130,000140000871,Screw Fastening Station,CC-4359,18226.24,FANUC Corporation
P1130,000140000872,Final Functional Test Bench,CC-4357,144682.31,kuka ag
P1130,000140000873,Vision Inspection Station,CC-4356,37365.76,FANUC Corporation
P1130,000140000874,Riveting Station,CC-4356,52836.97,YASKAWA MOTOMAN
P1130,000140000875,Riveting Station,CC-4359,36300.16,Eisenmann
P1130,000140000876,Vision Inspection Station,CC-4359,48720.23,Dematic
P1130,000140000877,Laser Welding Cell,CC-4356,235747.11,Yaskawa Motoman
P1130,000140000878,Leak Test Station,CC-4357,37221.52,abb robotics
P1130,000140000879,Assembly Torque Wrench Station,CC-4357,27671.56,Schuler
P1130,000140000880,Coil Winding Machine,CC-4356,135441.21,Kuka Ag
P1130,000140000881,Induction Heating Unit,CC-4358,88225.36,haas automation
P1130,000140000882,Wheel Alignment Rig,CC-4356,77229.54,Yaskawa Motoman
P1130,000140000883,Automated Guided Vehicle,CC-4359,115174.91,FANUC Corporation
P1130,000140000884,Overhead Gantry Loader,CC-4356,111023.26,FANUC CORPORATION
P1130,000140000885,Stamping Press,CC-4356,500720.39,FIVES GROUP
P1130,000140000886,Induction Heating Unit,CC-4357,71261.71,Mazak
P1130,000140000887,Injection Molding Machine,CC-4356,150665.35,Lincoln
P1130,000140000888,Stamping Press,CC-4359,732003.24,abb robotics
P1130,000140000889,Stamping Press,CC-4359,601346.80,KUKA AG
P1130,000140000890,CNC Machining Center,CC-4359,443331.80,Schuler Group
P1130,000140000891,Conveyor System,CC-4359,139238.53,Bosch Rexroth
P1130,000140000892,Screw Fastening Station,CC-4358,15196.21,KUKA AG
P1130,000140000893,Overhead Gantry Loader,CC-4359,74839.71,FANUC Corporation
P1130,000140000894,Screw Fastening Station,CC-4358,35271.05,FANUC Corporation
P1130,000140000895,Assembly Torque Wrench Station,CC-4359,14099.47,ABB Robotics
P1130,000140000896,Screw Fastening Station,CC-4359,20927.11,Kuka Ag
P1130,000140000897,Palletizing Robot,CC-4357,149568.98,KUKA
P1130,000140000898,Automated Guided Vehicle,CC-4359,86115.73,FANUC
P1130,000140000899,Torque Application Unit,CC-4356,41554.33,KUKA
P1130,000140000900,Leak Test Station,CC-4357,30682.16,Schuler Group
P1130,000140000901,Induction Heating Unit,,41749.10,kuka ag
P1130,000140000902,Coil Winding Machine,CC-4356,117584.78,KUKA
P1130,000140000903,Overhead Gantry Loader,CC-4357,117677.03,AIDA Engineering
P1130,000140000904,Screw Fastening Station,CC-4359,21087.13,durr ag
P1130,000140000905,Adhesive Dispensing Unit,CC-4356,69342.61,KUKA AG
P1130,000140000906,Screw Fastening Station,CC-4356,34355.15,KUKA
P1130,000140000907,Robotic Welding Cell,CC-4359,171989.05,abb robotics
P1130,000140000908,Ultrasonic Welding Station,CC-4359,33079.88,Lincoln Electric
P1130,000140000909,Final Functional Test Bench,CC-4358,71194.06,ABB Robotics
P1130,000140000910,Vision Inspection Station,CC-4357,34185.99,ABB Robotics
P1130,000140000911,Ultrasonic Welding Station,CC-4356,70176.91,KUKA
P1130,000140000912,Wheel Alignment Rig,CC-4356,76898.69,Yaskawa Motoman
P1130,000140000913,Ultrasonic Welding Station,CC-4357,52610.03,Bosch Rexroth
P1130,000140000914,Coil Winding Machine,CC-4356,158449.39,Miller Electric
P1130,000140000915,Assembly Torque Wrench Station,CC-4356,19707.34,Dematic
P1130,000140000916,Palletizing Robot,CC-4359,84576.91,DMG MORI
P1130,000140000917,Palletizing Robot,CC-4357,168943.99,DMG MORI
P1130,000140000918,Conveyor System,CC-4358,72399.73,Comau
P1130,000140000919,Wheel Alignment Rig,CC-4356,40551.56,Mazak Corporation
P1130,000140000920,Final Functional Test Bench,CC-4358,131585.69,Yaskawa
P1130,000140000921,Assembly Torque Wrench Station,CC-4356,28364.01,FANUC
P1130,000140000922,Robotic Welding Cell,CC-4359,122158.15,Yaskawa Motoman
P1130,000140000923,Automated Guided Vehicle,CC-4359,89988.01,KUKA AG
P1130,000140000924,Vision Inspection Station,CC-4359,42586.59,Miller Electric
P1130,000140000925,Ultrasonic Welding Station,CC-4358,37805.88,Fives Group
P1130,000140000926,Vision Inspection Station,CC-4359,87421.35,Bosch Rexroth
P1130,000140000927,Paint Application Robot,CC-4357,163460.78,KUKA AG
P1130,000140000928,Induction Heating Unit,CC-4359,31139.56,FANUC
P1130,000140000929,Ultrasonic Welding Station,CC-4357,34098.37,ABB Robotics
P1130,000140000930,Conveyor System,CC-4356,120969.42,Yaskawa Motoman
P1130,000140000931,Torque Application Unit,CC-4356,25645.25,ABB Robotics
P1130,000140000932,Paint Application Robot,CC-4356,339638.11,ABB Robotics
P1130,000140000933,Ultrasonic Welding Station,,59479.10,KUKA
P1130,000140000934,Hydraulic Press,CC-4356,202610.20,DMG MORI
P1130,000140000935,Laser Welding Cell,CC-4356,207849.13,FANUC Corporation
P1130,000140000936,Automated Guided Vehicle,CC-4356,75690.98,Atlas Copco
P1130,000140000937,Automated Guided Vehicle,CC-4359,76147.97,Atlas Copco
P1130,000140000938,Paint Application Robot,CC-4358,326148.22,Dematic
P1130,000140000939,Robotic Welding Cell,CC-4358,253551.75,FANUC Corporation
P1130,000140000940,Injection Molding Machine,CC-4357,329027.00,KUKA
P1130,000140000941,Torque Application Unit,CC-4358,25765.72,KUKA
P1130,000140000942,CNC Machining Center,CC-4358,343491.45,DMG
P1130,000140000943,Stamping Press,CC-4359,1175735.24,Dematic
P1130,000140000944,Screw Fastening Station,CC-4357,14562.31,ABB Robotics
P1130,000140000945,Paint Application Robot,CC-4357,339442.33,FANUC Corporation
P1130,000140000946,Screw Fastening Station,CC-4358,30410.76,fanuc corporation
P1130,000140000947,,CC-4359,32205.83,Fives
P1130,000140000948,Injection Molding Machine,CC-4357,327242.87,Abb Robotics
P1130,000140000949,Screw Fastening Station,CC-4356,24006.12,Hexagon AB
P1130,000140000950,Injection Molding Machine,CC-4357,369118.70,ABB Robotics
P1130,000140000951,Injection Molding Machine,CC-4356,305766.15,KUKA
P1130,000140000952,Coil Winding Machine,CC-4357,200412.83,KUKA AG
P1130,000140000953,Hydraulic Press,CC-4359,111295.91,Schuler Group
P1130,000140000954,Final Functional Test Bench,CC-4358,94181.22,Atlas Copco
P1130,000140000955,Torque Application Unit,CC-4358,20646.27,KUKA
P1130,000140000956,Laser Welding Cell,,392553.90,KUKA AG
P1130,000140000957,CNC Machining Center,CC-4356,233673.84,Schuler Group
P1130,000140000958,Adhesive Dispensing Unit,CC-4359,66357.45,KUKA AG
P1130,000140000959,Injection Molding Machine,CC-4356,222470.71,Comau
P1130,000140000960,Automated Guided Vehicle,CC-4359,95537.81,KUKA
P1130,000140000961,Injection Molding Machine,CC-4357,211039.65,Eisenmann SE
P1130,000140000962,,CC-4356,197533.21,Mazak
P1130,000140000963,Induction Heating Unit,CC-4356,59703.54,Lincoln
P1130,000140000964,Stamping Press,CC-4358,744321.43,Eisenmann
P1130,000140000965,Adhesive Dispensing Unit,CC-4357,48525.87,KUKA
P1130,000140000966,Adhesive Dispensing Unit,CC-4359,40353.28,KUKA AG
P1130,000140000967,Torque Application Unit,CC-4357,26470.18,FANUC Corporation
P1130,000140000968,CNC Machining Center,CC-4359,186445.65,AIDA
P1130,000140000969,Dimensional Measurement Arm,CC-4358,73602.53,KUKA AG
P1130,000140000970,Palletizing Robot,CC-4358,156100.55,FIVES GROUP
P1130,000140000971,CNC Machining Center,CC-4358,357124.58,Miller Electric
P1130,000140000972,Final Functional Test Bench,CC-4357,182459.69,AIDA Engineering
P1130,000140000973,Injection Molding Machine,CC-4357,217706.39,Durr
P1130,000140000974,Injection Molding Machine,CC-4356,335197.76,Durr AG
P1130,000140000975,Overhead Gantry Loader,CC-4358,64143.34,ABB
P1130,000140000976,Conveyor System,CC-4356,90341.21,Yaskawa Motoman
P1130,000140000977,Assembly Torque Wrench Station,CC-4359,17332.87,ABB
P1130,000140000978,Paint Application Robot,CC-4359,343832.53,Atlas Copco
P1130,000140000979,Overhead Gantry Loader,CC-4358,107478.54,Abb Robotics
P1130,000140000980,Conveyor System,CC-4357,93356.83,KUKA AG
P1130,000140000981,Torque Application Unit,CC-4359,31817.94,Mazak Corporation
P1130,000140000982,,CC-4358,43390.90,Rockwell Automation
P1130,000140000983,Vision Inspection Station,CC-4356,74054.42,KUKA
P1130,000140000984,Dimensional Measurement Arm,CC-4359,128797.58,ABB Robotics
P1130,000140000985,Adhesive Dispensing Unit,CC-4358,58506.11,Kuka Ag
P1130,000140000986,Automated Guided Vehicle,CC-4359,98199.49,ABB Robotics
P1130,000140000987,Palletizing Robot,CC-4357,156470.26,MAZAK CORPORATION
P1130,000140000988,Dimensional Measurement Arm,CC-4359,134666.24,Mazak
P1130,000140000989,Dimensional Measurement Arm,CC-4358,86261.56,Mazak
P1130,000140000990,Ultrasonic Welding Station,CC-4356,63440.72,Lincoln Electric
P1130,000140000991,Coil Winding Machine,CC-4358,153742.15,Lincoln Electric
P1130,000140000992,Automated Guided Vehicle,CC-4356,97505.99,KUKA AG
P1130,000140000993,,CC-4356,174682.46,KUKA AG
P1130,000140000994,Laser Welding Cell,CC-4357,347013.11,KUKA AG
P1130,000140000995,CNC Machining Center,CC-4357,237347.75,KUKA AG
P1130,000140000996,Stamping Press,CC-4357,900011.70,KUKA AG
P1130,000140000997,Stamping Press,CC-4356,480010.36,DMG MORI
P1130,000140000998,Battery Pack Assembly Cell,CC-4358,532262.22,Fives Group
P1130,000140000999,Palletizing Robot,CC-4357,96747.63,KUKA
P1130,000140001000,Battery Pack Assembly Cell,CC-4358,344138.55,FANUC Corporation
P1130,000140001001,Assembly Torque Wrench Station,CC-4358,31955.55,Yaskawa
P1130,000140001002,Automated Guided Vehicle,CC-4356,107900.38,Mazak Corporation
P1130,000140001003,Adhesive Dispensing Unit,CC-4356,34966.07,Lincoln Electric
P1130,000140001004,Leak Test Station,CC-4358,40963.51,Bosch Rexroth
P1130,000140001005,Final Functional Test Bench,CC-4359,81479.15,ABB Robotics
P1130,000140001006,Ultrasonic Welding Station,CC-4357,30316.00,Dematic
P1130,000140001007,Injection Molding Machine,CC-4356,294677.72,KUKA AG
P1130,000140001008,Ultrasonic Welding Station,CC-4358,79477.35,FANUC Corporation
P1130,000140001009,,CC-4357,138509.84,Mazak Corporation
P1130,000140001010,Battery Pack Assembly Cell,CC-4356,430633.13,KUKA AG
P1130,000140001011,Final Functional Test Bench,CC-4359,80667.35,KUKA
P1130,000140001012,Injection Molding Machine,CC-4358,340208.40,HAAS AUTOMATION
P1130,000140001013,Torque Application Unit,CC-4356,28614.36,MILLER ELECTRIC
P1130,000140001014,Automated Guided Vehicle,CC-4357,72650.89,Yaskawa Motoman
P1130,000140001015,Laser Welding Cell,CC-4358,396783.46,rockwell automation
P1130,000140001016,Screw Fastening Station,CC-4359,26696.74,KUKA AG
P1130,000140001017,Assembly Torque Wrench Station,CC-4357,25541.14,Yaskawa
P1130,000140001018,Screw Fastening Station,CC-4357,34560.13,Dematic
P1130,000140001019,Screw Fastening Station,CC-4359,31321.41,Dematic
P1130,000140001020,Assembly Torque Wrench Station,CC-4356,27000.10,Durr AG
P1130,000140001021,,CC-4358,20820.49,ABB Robotics
P1130,000140001022,,CC-4357,285402.31,ABB Robotics
P1130,000140001023,Hydraulic Press,CC-4358,218799.42,FANUC Corporation
P1130,000140001024,Ultrasonic Welding Station,CC-4356,79201.97,ROCKWELL AUTOMATION
P1130,000140001025,Vision Inspection Station,CC-4358,27484.55,Yaskawa Motoman
P1130,000140001026,Induction Heating Unit,CC-4357,34013.71,KUKA
P1130,000140001027,Ultrasonic Welding Station,CC-4359,59205.65,DMG MORI
P1130,000140001028,Stamping Press,CC-4357,1087605.53,ingersoll rand
P1130,000140001029,Battery Pack Assembly Cell,CC-4358,220502.99,KUKA
P1130,000140001030,Paint Application Robot,CC-4359,327214.26,AIDA Engineering
P1130,000140001031,Wheel Alignment Rig,CC-4359,30732.06,ABB Robotics
P1130,000140001032,Robotic Welding Cell,CC-4359,272058.50,KUKA AG
P1130,000140001033,Automated Guided Vehicle,CC-4359,49847.49,Abb Robotics
P1130,000140001034,Battery Pack Assembly Cell,CC-4357,487831.83,ABB Robotics
P1130,000140001035,Coil Winding Machine,CC-4359,96242.51,Mazak
P1130,000140001036,Laser Welding Cell,CC-4358,261715.00,KUKA AG
P1130,000140001037,Injection Molding Machine,CC-4359,182916.65,FANUC Corporation
P1130,000140001038,Laser Welding Cell,CC-4359,299884.79,KUKA AG
P1130,000140001039,Stamping Press,CC-4357,889607.74,Yaskawa Motoman
P1130,000140001040,Vision Inspection Station,CC-4357,48702.76,Mazak Corporation
P1130,000140001041,Assembly Torque Wrench Station,CC-4357,31210.53,KUKA
P1130,000140001042,Automated Guided Vehicle,CC-4359,66766.81,ABB Robotics
P1130,000140001043,Stamping Press,CC-4357,835064.45,Dematic
P1130,000140001044,Battery Pack Assembly Cell,CC-4356,519926.78,Carl Zeiss Industrial Metrology
P1130,000140001045,Paint Application Robot,CC-4358,230911.34,Ingersoll Rand
P1130,000140001046,Palletizing Robot,CC-4359,141631.08,KUKA
P1130,000140001047,Laser Welding Cell,CC-4359,186576.44,Haas
P1130,000140001048,Injection Molding Machine,CC-4356,404687.11,ABB
P1130,000140001049,Wheel Alignment Rig,CC-4357,87326.71,Lincoln Electric
P1130,000140001050,Final Functional Test Bench,CC-4358,66666.44,Atlas Copco
P1130,000140001051,Palletizing Robot,CC-4359,175522.65,Miller Electric
P1130,000140001052,Automated Guided Vehicle,CC-4356,111266.57,Durr Ag
P1130,000140001053,Hydraulic Press,CC-4359,264050.75,KUKA
P1130,000140001054,Riveting Station,CC-4356,29205.34,KUKA AG
P1130,000140001055,Riveting Station,CC-4357,63591.83,KUKA AG
P1130,000140001056,Wheel Alignment Rig,,66014.96,Mazak
P1130,000140001057,Laser Welding Cell,CC-4356,380152.45,KUKA AG
P1130,000140001058,Injection Molding Machine,CC-4356,490253.72,ABB Robotics
P1130,000140001059,Automated Guided Vehicle,CC-4359,92607.93,DMG MORI
P1130,000140001060,Injection Molding Machine,CC-4359,208640.33,Kuka Ag
P1130,000140001061,Laser Welding Cell,CC-4358,394717.61,FANUC Corporation
P1130,000140001062,Dimensional Measurement Arm,CC-4357,141031.62,Durr
P1130,000140001063,Induction Heating Unit,CC-4359,36843.68,Abb Robotics
P1130,000140001064,CNC Machining Center,CC-4357,298802.76,Carl Zeiss Industrial Metrology
P1130,000140001065,Final Functional Test Bench,CC-4357,73998.96,KUKA
P1130,000140001066,Final Functional Test Bench,CC-4359,129261.85,KUKA
P1130,000140001067,,CC-4358,82579.23,FANUC Corporation
P1130,000140001068,Stamping Press,CC-4357,820593.73,Schneider Electric
P1130,000140001069,Wheel Alignment Rig,CC-4358,85094.45,Fives Group
P1130,000140001070,Stamping Press,CC-4359,723060.97,Yaskawa Motoman
P1130,000140001071,Screw Fastening Station,CC-4358,38461.15,Haas
P1130,000140001072,Battery Pack Assembly Cell,CC-4357,355753.25,Yaskawa Motoman
P1130,000140001073,CNC Machining Center,CC-4356,256518.35,Mazak
P1130,000140001074,Dimensional Measurement Arm,CC-4356,119270.56,KUKA AG
P1130,000140001075,Stamping Press,CC-4358,489634.13,yaskawa motoman
P1130,000140001076,Riveting Station,CC-4359,40937.07,ABB Robotics
P1130,000140001077,CNC Machining Center,CC-4358,429958.37,Miller Electric
P1130,000140001078,Vision Inspection Station,CC-4357,26101.46,Mazak
P1130,000140001079,Laser Welding Cell,CC-4357,263657.18,FANUC Corporation
P1130,000140001080,Riveting Station,CC-4357,69657.01,Lincoln Electric
P1130,000140001081,Riveting Station,CC-4357,41936.55,DMG MORI
P1130,000140001082,Battery Pack Assembly Cell,CC-4356,409480.53,FANUC CORPORATION
P1130,000140001083,Injection Molding Machine,CC-4359,419398.74,FANUC
P1130,000140001084,Battery Pack Assembly Cell,CC-4356,546049.75,kuka ag
P1130,000140001085,Induction Heating Unit,CC-4357,82034.01,KUKA
P1130,000140001086,Screw Fastening Station,CC-4359,27089.54,Mazak Corporation
P1130,000140001087,Robotic Welding Cell,CC-4358,134403.97,Haas Automation
P1130,000140001088,Assembly Torque Wrench Station,CC-4359,26221.78,Hexagon
P1130,000140001089,Wheel Alignment Rig,CC-4359,64159.99,Atlas Copco
P1130,000140001090,Riveting Station,CC-4358,29576.87,Carl Zeiss Industrial Metrology
P1130,000140001091,Automated Guided Vehicle,CC-4356,117059.31,Ingersoll Rand
P1130,000140001092,Paint Application Robot,CC-4357,288350.84,Eisenmann SE
P1130,000140001093,Automated Guided Vehicle,CC-4356,66589.51,ABB Robotics
P1130,000140001094,Final Functional Test Bench,CC-4359,186896.44,Lincoln Electric
P1130,000140001095,Screw Fastening Station,CC-4359,27843.67,KUKA AG
P1130,000140001096,Laser Welding Cell,CC-4357,246658.17,lincoln electric
P1130,000140001097,CNC Machining Center,CC-4359,367809.40,schuler group
P1130,000140001098,Automated Guided Vehicle,CC-4358,46377.32,ABB Robotics
P1130,000140001099,Overhead Gantry Loader,CC-4357,78141.23,KUKA AG
P1130,000140001100,Palletizing Robot,CC-4359,132014.74,Ingersoll Rand
P1130,000140001101,Injection Molding Machine,CC-4357,275070.75,Yaskawa
P1130,000140001102,Battery Pack Assembly Cell,CC-4356,308037.78,ABB Robotics
P1130,000140001103,Dimensional Measurement Arm,CC-4357,148974.51,ABB ROBOTICS
P1130,000140001104,Battery Pack Assembly Cell,CC-4357,584388.94,ABB Robotics
P1130,000140001105,Automated Guided Vehicle,CC-4357,110294.29,Dematic
P1130,000140001106,Paint Application Robot,CC-4358,193728.14,KUKA AG
P1130,000140001107,Torque Application Unit,CC-4356,29079.36,KUKA
P1130,000140001108,Battery Pack Assembly Cell,CC-4359,593562.28,AIDA Engineering
P1130,000140001109,Laser Welding Cell,CC-4357,245443.66,KUKA AG
P1130,000140001110,Hydraulic Press,CC-4356,220063.48,AIDA Engineering
P1130,000140001111,Assembly Torque Wrench Station,,25805.44,Kuka Ag
P1130,000140001112,Ultrasonic Welding Station,CC-4356,46669.12,KUKA AG
P1130,000140001113,Palletizing Robot,CC-4359,94501.55,dematic
P1130,000140001114,Screw Fastening Station,CC-4358,27320.56,KUKA AG
P1130,000140001115,Torque Application Unit,CC-4356,20250.10,Ingersoll Rand
P1130,000140001116,Coil Winding Machine,CC-4356,144541.93,ABB Robotics
