LineID,ProcessNo,ProcessName,WorkCenterID,StationID,AssetRef,ProductRef,MaterialRef
L80,PR-0017,Blank Cutting,WU490,S02,000140000458,MER-VEH-SUV-0001,
L80,PR-0002,Spot Weld,WU491,S02,000140000459,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L80,PR-0040,Shaping - Glass Panel,WU492,S02,000140000460,MER-VEH-SUV-0001,MER-FUEL-PUMP-0037
L80,PR-0018,Draw Forming,WU493,S03,000140000461,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L81,PR-0008,Clearcoat Application,WU494,S01,000140000462,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L81,PR-0015,Winding Operation,WU495,S01,000140000463,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L81,PR-0002,Spot Weld,WU496,S02,000140000464,MER-VEH-COMPACT-0001,MER-STEERING-SYSTEM-0013
L81,PR-0006,Cathodic Dip Coating,WU497,S02,000140000465,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L81,PR-0001,Dispensing Sealing Compound,WU498,S03,000140000466,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L82,PR-0006,Cathodic Dip Coating,WU499,S01,000140000467,MER-VEH-SUV-0001,MER-FENDERS-0008
L82,PR-0009,Cell Stack Assembly,WU500,S02,000140000468,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L82,PR-0087,Rear Axle Cutting,WU501,S02,000140000469,MER-VEH-SUV-0001,
L83,PR-0012,Underbody Seam Sealing,WU502,S01,000140000470,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L83,PR-0117,Test - Seat Frame,WU503,S01,000140000471,MER-VEH-COMPACT-0001,
L83,PR-0166,Alignment - Fuel Rail,WU504,S02,,MER-VEH-COMPACT-0001,
L83,PR-0001,Dispensing Sealing Compound,WU505,S02,000140000472,MER-VEH-COMPACT-0001,MER-DOORS-0004
L83,PR-0019,Piercing Station,WU506,S03,000140000473,MER-VEH-COMPACT-0001,
L84,PR-0003,Torque Fastening,WU507,S01,000140000474,MER-VEH-SUV-0001,
L84,PR-0084,Application - Engine Block,WU508,S01,000140000475,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L84,PR-0010,Harness Routing,WU509,S02,000140000476,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L84,PR-0001,Dispensing Sealing Compound,WU510,S02,000140000477,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L84,PR-0002,Spot Weld,WU511,S02,000140000478,MER-VEH-SUV-0001,MER-CENTER-CONSOLE-0018
L85,PR-0029,Connector Fitment,WU512,S01,,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L85,PR-0001,Dispensing Sealing Compound,WU513,S01,000140000479,MER-VEH-SUV-0001,MER-DOORS-0004
L85,PR-0005,Leak Test,WU514,S01,000140000480,MER-VEH-SUV-0001,
L85,PR-0094,Grinding - Chassis Frame,WU515,S02,000140000481,MER-VEH-SUV-0001,
L85,PR-0001,Dispensing Sealing Compound,WU516,S02,000140000482,MER-VEH-SUV-0001,MER-EXHAUST-PIPE-0042
L86,PR-0034,Moulding - Chassis Frame,WU517,S01,000140000483,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L86,PR-0030,Block Machining,WU518,S01,000140000484,MER-VEH-COMPACT-0001,
L86,PR-0004,Aoi Check,WU519,S02,000140000485,MER-VEH-COMPACT-0001,
L87,PR-0001,Dispensing Sealing Compound,WU520,S01,,MER-VEH-COMPACT-0001,MER-CATALYTIC-CONVER-0040
L87,PR-0001,Dispensing Sealing Compound,WU521,S01,000140000486,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L87,PR-0167,Deflashing - Wire Harness,WU522,S02,000140000487,MER-VEH-COMPACT-0001,
L87,PR-0030,Block Machining,WU523,S02,000140000488,MER-VEH-COMPACT-0001,
L88,PR-0005,Leak Test,WU524,S01,000140000489,MER-VEH-SUV-0001,
L88,PR-0075,Fusing - Door Module,WU525,S02,000140000490,MER-VEH-SUV-0001,MER-MUFFLER-0041
L88,PR-0001,Dispensing Sealing Compound,WU526,S02,000140000491,MER-VEH-SUV-0001,MER-HOOD-0005
L88,PR-0001,Dispensing Sealing Compound,WU527,S02,000140000492,MER-VEH-SUV-0001,MER-PISTONS-0030
L88,PR-0002,Spot Weld,WU528,S03,000140000493,MER-VEH-SUV-0001,MER-PISTONS-0030
L88,PR-0050,Qc Review - Steering Column,WU529,S04,000140000494,MER-VEH-SUV-0001,
L89,PR-0006,Cathodic Dip Coating,WU530,S01,000140000495,MER-VEH-SUV-0001,MER-CATALYTIC-CONVER-0040
L89,PR-0025,Cell Formation,WU531,S01,000140000496,MER-VEH-SUV-0001,
L89,PR-0002,Spot Weld,WU532,S01,000140000497,MER-VEH-SUV-0001,MER-HOOD-0005
L89,PR-0054,Verification - Chassis Frame,WU533,S02,000140000498,MER-VEH-SUV-0001,
L89,PR-0062,Trimming - Wheel Hub,WU534,S02,000140000499,MER-VEH-SUV-0001,
L89,PR-0006,Cathodic Dip Coating,WU535,S03,000140000500,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L89,PR-0002,Spot Weld,WU536,S04,000140000501,MER-VEH-SUV-0001,MER-LOW-VOLTAGE-BATT-0023
L90,PR-0023,Trim Fitment,WU537,S01,000140000502,MER-VEH-SUV-0001,MER-BUMPER-FRONT-0006
L90,PR-0003,Torque Fastening,WU538,S01,000140000503,MER-VEH-SUV-0001,
L90,PR-0001,Dispensing Sealing Compound,WU539,S02,000140000504,MER-VEH-SUV-0001,MER-CYLINDER-BLOCK-0027
L90,PR-0021,Cushion Molding,WU540,S02,000140000505,MER-VEH-SUV-0001,MER-HEADLINER-0020
L90,PR-0011,Eol Functional Check,WU541,S02,000140000506,MER-VEH-SUV-0001,
L90,PR-0056,Bumper Fascia Curing,WU542,S03,000140000507,MER-VEH-SUV-0001,
L91,PR-0003,Torque Fastening,WU543,S01,000140000508,MER-VEH-SUV-0001,
L91,PR-0002,Spot Weld,WU544,S01,000140000509,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L91,PR-0024,Pcba Operation,WU545,S01,000140000510,MER-VEH-SUV-0001,MER-CRANKSHAFT-0029
L91,PR-0035,Seal Application - Transmission Housing,WU546,S02,000140000511,MER-VEH-SUV-0001,MER-GEARBOX-HOUSING-0032
L92,PR-0006,Cathodic Dip Coating,WU547,S01,000140000512,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
L92,PR-0008,Clearcoat Application,WU548,S01,000140000513,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L92,PR-0001,Dispensing Sealing Compound,WU549,S02,000140000514,MER-VEH-SUV-0001,MER-MUFFLER-0041
L92,PR-0009,Cell Stack Assembly,WU550,S02,,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L93,PR-0160,Shaping - Radiator Core,WU551,S01,000140000515,MER-VEH-SUV-0001,MER-SEATS-0016
L93,PR-0001,Dispensing Sealing Compound,WU552,S01,000140000516,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L93,PR-0016,Panel Stamping,WU553,S01,000140000517,MER-VEH-SUV-0001,MER-WHEELS-0014
L93,PR-0001,Dispensing Sealing Compound,WU554,S02,000140000518,MER-VEH-SUV-0001,MER-SEATS-0016
L93,PR-0004,Aoi Check,WU555,S02,000140000519,MER-VEH-SUV-0001,
L93,PR-0049,Abrasive Finishing - Door Module,WU556,S02,000140000520,MER-VEH-SUV-0001,
L93,PR-0016,Panel Stamping,WU557,S03,000140000521,MER-VEH-SUV-0001,MER-CATALYTIC-CONVER-0040
L94,PR-0001,Dispensing Sealing Compound,WU558,S01,000140000522,MER-VEH-COMPACT-0001,MER-BUMPER-REAR-0007
L94,PR-0008,Clearcoat Application,WU559,S01,000140000523,MER-VEH-COMPACT-0001,MER-WIRING-HARNESS-0022
L94,PR-0001,Dispensing Sealing Compound,WU560,S02,000140000525,MER-VEH-COMPACT-0001,MER-HEADLINER-0020
L94,PR-0005,Leak Test,WU561,S03,000140000526,MER-VEH-COMPACT-0001,
L94,PR-0052,Build - Engine Block,WU562,S03,000140000527,MER-VEH-COMPACT-0001,MER-HOOD-0005
L94,PR-0003,Torque Fastening,WU563,S03,,MER-VEH-COMPACT-0001,
L94,PR-0008,Clearcoat Application,WU564,S04,000140000528,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L95,PR-0011,Eol Functional Check,WU565,S01,000140000529,MER-VEH-SUV-0001,
L95,PR-0085,Brake Caliper Trimming,WU566,S01,000140000530,MER-VEH-SUV-0001,
L95,PR-0001,Dispensing Sealing Compound,WU567,S01,000140000531,MER-VEH-SUV-0001,MER-BRAKE-SYSTEM-0012
L95,PR-0014,Toe & Camber Setting,WU568,S02,000140000532,MER-VEH-SUV-0001,
L95,PR-0001,Dispensing Sealing Compound,WU569,S03,000140000533,MER-VEH-SUV-0001,MER-HEADLINER-0020
L96,PR-0001,Dispensing Sealing Compound,WU570,S01,000140000534,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L96,PR-0002,Spot Weld,WU571,S01,000140000535,MER-VEH-COMPACT-0001,MER-INFOTAINMENT-UNI-0025
L96,PR-0039,Coating - Hood Panel,WU572,S01,000140000536,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L96,PR-0001,Dispensing Sealing Compound,WU573,S02,000140000537,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L96,PR-0145,Moulding - Wheel Hub,WU574,S03,000140000538,MER-VEH-COMPACT-0001,MER-DASHBOARD-0017
L96,PR-0007,Base Coat Spray,WU575,S03,000140000539,MER-VEH-COMPACT-0001,MER-FUEL-PUMP-0037
L97,PR-0078,Assembly - Floor Pan,WU576,S01,000140000540,MER-VEH-COMPACT-0001,MER-EXHAUST-PIPE-0042
L97,PR-0002,Spot Weld,WU577,S02,000140000541,MER-VEH-COMPACT-0001,MER-CRANKSHAFT-0029
L97,PR-0004,Aoi Check,WU578,S02,000140000542,MER-VEH-COMPACT-0001,
L97,PR-0040,Shaping - Glass Panel,WU579,S02,000140000543,MER-VEH-COMPACT-0001,MER-BUMPER-FRONT-0006
L97,PR-0005,Leak Test,WU580,S03,000140000544,MER-VEH-COMPACT-0001,
L97,PR-0011,Eol Functional Check,WU581,S03,000140000545,MER-VEH-COMPACT-0001,
L97,PR-0065,Seat Frame Curing,WU582,S03,000140000546,MER-VEH-COMPACT-0001,
L98,PR-0026,Cam Assembly,WU583,S01,000140000547,MER-VEH-COMPACT-0001,MER-FUEL-INJECTOR-0038
L98,PR-0076,Cutting - Center Console,WU584,S02,000140000548,MER-VEH-COMPACT-0001,
L98,PR-0001,Dispensing Sealing Compound,WU585,S03,000140000549,MER-VEH-COMPACT-0001,MER-GEAR-SET-0034
L98,PR-0020,Wire Crimping,WU586,S03,000140000550,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L99,PR-0019,Piercing Station,WU587,S01,000140000551,MER-VEH-COMPACT-0001,
L99,PR-0020,Wire Crimping,WU588,S01,000140000552,MER-VEH-COMPACT-0001,MER-SEATS-0016
L99,PR-0018,Draw Forming,WU589,S02,000140000553,MER-VEH-COMPACT-0001,MER-PISTONS-0030
L99,PR-0040,Shaping - Glass Panel,WU590,S03,000140000554,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L99,PR-0080,Sealing - Dashboard Assembly,WU591,S03,000140000555,MER-VEH-COMPACT-0001,MER-CLUTCH-ASSEMBLY-0033
L100,PR-0002,Spot Weld,WU592,S01,000140000556,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L100,PR-0001,Dispensing Sealing Compound,WU593,S01,000140000557,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L100,PR-0001,Dispensing Sealing Compound,WU594,S01,000140000558,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L100,PR-0001,Dispensing Sealing Compound,WU595,S02,,MER-VEH-COMPACT-0001,MER-GEARBOX-HOUSING-0032
L100,PR-0027,Crankshaft Machining,WU596,S02,000140000559,MER-VEH-COMPACT-0001,
L100,PR-0006,Cathodic Dip Coating,WU597,S02,000140000560,MER-VEH-COMPACT-0001,MER-WHEELS-0014
L101,PR-0004,Aoi Check,WU598,S01,,MER-VEH-SUV-0001,
L101,PR-0118,Seal Application - Trunk Lid,WU599,S02,000140000561,MER-VEH-SUV-0001,MER-FUEL-INJECTOR-0038
L101,PR-0112,Molding - Glass Panel,WU600,S02,000140000562,MER-VEH-SUV-0001,MER-FUEL-TANK-0036
L101,PR-0013,Door Fitment,WU601,S02,000140000563,MER-VEH-SUV-0001,MER-HEADLINER-0020
L101,PR-0008,Clearcoat Application,WU602,S03,000140000564,MER-VEH-SUV-0001,MER-DOORS-0004
L102,PR-0003,Torque Fastening,WU603,S01,000140000565,MER-VEH-COMPACT-0001,
L102,PR-0008,Clearcoat Application,WU604,S02,000140000566,MER-VEH-COMPACT-0001,MER-MUFFLER-0041
L102,PR-0006,Cathodic Dip Coating,WU605,S02,000140000567,MER-VEH-COMPACT-0001,MER-LOW-VOLTAGE-BATT-0023
L102,PR-0001,Dispensing Sealing Compound,WU606,S03,000140000568,MER-VEH-COMPACT-0001,MER-CENTER-CONSOLE-0018
L102,PR-0049,Abrasive Finishing - Door Module,WU607,S04,000140000569,MER-VEH-COMPACT-0001,
L103,PR-0007,Base Coat Spray,WU608,S01,000140000570,MER-VEH-COMPACT-0001,MER-CYLINDER-BLOCK-0027
L103,PR-0002,Spot Weld,WU609,S01,000140000571,MER-VEH-COMPACT-0001,MER-HOOD-0005
L103,PR-0028,Gear Hobbing,WU610,S01,000140000572,MER-VEH-COMPACT-0001,
L103,PR-0008,Clearcoat Application,WU611,S02,000140000573,MER-VEH-COMPACT-0001,MER-FUEL-TANK-0036
L103,PR-0004,Aoi Check,WU612,S03,000140000574,MER-VEH-COMPACT-0001,
L103,PR-0002,Spot Weld,WU613,S03,,MER-VEH-COMPACT-0001,MER-FRONT-SUSPENSION-0010
L103,PR-0001,Dispensing Sealing Compound,WU614,S03,000140000575,MER-VEH-COMPACT-0001,MER-BRAKE-SYSTEM-0012
L103,PR-0011,Eol Functional Check,WU615,S04,000140000576,MER-VEH-COMPACT-0001,
L104,PR-0005,Leak Test,WU616,S01,000140000577,MER-VEH-COMPACT-0001,
L104,PR-0001,Dispensing Sealing Compound,WU617,S02,000140000578,MER-VEH-COMPACT-0001,MER-LIGHTING-SYSTEM-0024
L104,PR-0067,Shaping - Engine Block,WU618,S02,000140000579,MER-VEH-COMPACT-0001,MER-CYLINDER-HEAD-0028
L105,PR-0065,Seat Frame Curing,WU619,S01,000140000580,MER-VEH-SUV-0001,
L105,PR-0010,Harness Routing,WU620,S01,000140000581,MER-VEH-SUV-0001,MER-BODY-SHELL-0003
L105,PR-0078,Assembly - Floor Pan,WU621,S02,000140000582,MER-VEH-SUV-0001,MER-INFOTAINMENT-UNI-0025
L106,PR-0009,Cell Stack Assembly,WU622,S01,000140000583,MER-VEH-SUV-0001,MER-FENDERS-0008
L106,PR-0001,Dispensing Sealing Compound,WU623,S01,000140000584,MER-VEH-SUV-0001,MER-MUFFLER-0041
L106,PR-0012,Underbody Seam Sealing,WU624,S02,000140000585,MER-VEH-SUV-0001,MER-DASHBOARD-0017
L106,PR-0004,Aoi Check,WU625,S02,000140000586,MER-VEH-SUV-0001,
L106,PR-0008,Clearcoat Application,WU626,S02,000140000587,MER-VEH-SUV-0001,MER-WIRING-HARNESS-0022
L107,PR-0169,Wire Harness Calibration,WU627,S01,000140000588,MER-VEH-SUV-0001,
L107,PR-0005,Leak Test,WU628,S01,000140000589,MER-VEH-SUV-0001,
L107,PR-0002,Spot Weld,WU629,S02,000140000590,MER-VEH-SUV-0001,MER-CYLINDER-BLOCK-0027
L107,PR-0001,Dispensing Sealing Compound,WU630,S03,000140000591,MER-VEH-SUV-0001,MER-FENDERS-0008
L107,PR-0101,Sealing - Rear Axle,WU631,S03,000140000592,MER-VEH-SUV-0001,MER-FENDERS-0008
L107,PR-0001,Dispensing Sealing Compound,WU632,S03,000140000593,MER-VEH-SUV-0001,MER-MUFFLER-0041
L107,PR-0116,Finishing - Bumper Fascia,WU633,S04,000140000594,MER-VEH-SUV-0001,MER-LIGHTING-SYSTEM-0024
L107,PR-0001,Dispensing Sealing Compound,WU634,S04,000140000595,MER-VEH-SUV-0001,MER-REAR-SUSPENSION-0011
L107,PR-0047,Sealing - Engine Block,WU635,S04,000140000596,MER-VEH-SUV-0001,MER-CYLINDER-HEAD-0028
