MaterialNumber,StorageBin,QtyOnHand,KanbanCardID,IssuingPlant,ReceivingPlant
MAT-721906,F-07-4,4244,KANBAN-00118,Seating & Interior Plant PL,Assembly Plant IN
MAT-863070,F-05-1,480,KANBAN-00119,Seating & Interior Plant PL,Assembly Plant IN
MAT-306884,E-05-3,3329,KANBAN-00120,Seating & Interior Plant PL,Assembly Plant IN
MAT-395795,A-12-1,290,KANBAN-00121,Seating & Interior Plant PL,Assembly Plant IN
MAT-236197,C-23-3,3777,KANBAN-00122,Seating & Interior Plant PL,Assembly Plant IN
MAT-428180,A-13-2,4357,KANBAN-00123,Seating & Interior Plant PL,Assembly Plant IN
MAT-118568,G-15-1,582,KANBAN-00124,Seating & Interior Plant PL,Assembly Plant IN
MAT-571684,A-05-2,4086,KANBAN-00125,Seating & Interior Plant PL,Assembly Plant IN
MAT-137069,G-26-2,3001,KANBAN-00126,Seating & Interior Plant PL,Assembly Plant IN
MAT-542090,B-20-3,3815,KANBAN-00127,Seating & Interior Plant PL,Assembly Plant IN
MAT-333561,F-16-1,140,KANBAN-00128,Seating & Interior Plant PL,Assembly Plant IN
MAT-196648,C-21-2,2406,KANBAN-00129,Seating & Interior Plant PL,Assembly Plant IN
MAT-895415,E-23-4,4579,KANBAN-00130,Seating & Interior Plant PL,Assembly Plant IN
MAT-657037,F-04-2,4935,KANBAN-00131,Seating & Interior Plant PL,Assembly Plant IN
MAT-347772,G-21-5,2166,KANBAN-00132,Seating & Interior Plant PL,Assembly Plant IN
MAT-548169,E-04-2,3231,KANBAN-00133,Seating & Interior Plant PL,Assembly Plant IN
MAT-325858,A-25-1,3072,KANBAN-00134,Seating & Interior Plant PL,Assembly Plant IN
MAT-307683,B-25-5,166,KANBAN-00135,Seating & Interior Plant PL,Assembly Plant IN
MAT-945523,C-10-3,1473,KANBAN-00136,Seating & Interior Plant PL,Assembly Plant IN
MAT-407315,H-09-1,3329,KANBAN-00137,Seating & Interior Plant PL,Assembly Plant IN
MAT-701355,D-08-2,1239,KANBAN-00138,Seating & Interior Plant PL,Assembly Plant IN
MAT-444849,D-29-2,93,KANBAN-00139,Seating & Interior Plant PL,Assembly Plant IN
MAT-467682,D-07-4,4143,KANBAN-00140,Seating & Interior Plant PL,Assembly Plant IN
MAT-238424,D-22-3,3243,KANBAN-00141,Seating & Interior Plant PL,Assembly Plant IN
MAT-745646,B-22-3,3742,KANBAN-00142,Seating & Interior Plant PL,Assembly Plant IN
MAT-434261,F-03-3,1427,KANBAN-00143,Seating & Interior Plant PL,Assembly Plant IN
MAT-409724,F-02-5,1693,KANBAN-00144,Seating & Interior Plant PL,Assembly Plant IN
MAT-621776,F-07-4,3639,KANBAN-00145,Seating & Interior Plant PL,Assembly Plant IN
MAT-808026,G-11-4,931,KANBAN-00146,Seating & Interior Plant PL,Assembly Plant IN
MAT-825354,E-10-1,4738,KANBAN-00147,Seating & Interior Plant PL,Assembly Plant IN
MAT-805663,E-29-4,4296,KANBAN-00148,Seating & Interior Plant PL,Assembly Plant IN
MAT-513736,A-24-1,628,KANBAN-00149,Seating & Interior Plant PL,Assembly Plant IN
MAT-985015,B-08-4,4299,KANBAN-00150,Seating & Interior Plant PL,Assembly Plant IN
MAT-121542,H-28-1,2107,KANBAN-00001,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-411466,E-25-2,4395,KANBAN-00002,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-472271,D-14-4,3860,KANBAN-00003,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-713325,D-16-4,2704,KANBAN-00004,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-512795,E-23-3,4529,KANBAN-00005,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-370603,H-20-3,2571,KANBAN-00006,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-989848,B-22-4,1158,KANBAN-00007,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-658330,G-15-4,2013,KANBAN-00008,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-698301,E-14-4,586,KANBAN-00009,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-415956,C-21-3,2885,KANBAN-00010,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-988825,H-11-4,3714,KANBAN-00011,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-889172,B-26-3,937,KANBAN-00012,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-489140,A-21-2,3037,KANBAN-00013,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-525272,A-17-3,2413,KANBAN-00014,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-171577,A-29-1,1902,KANBAN-00015,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-540667,C-11-1,3884,KANBAN-00016,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-276971,B-20-5,866,KANBAN-00017,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-487972,C-26-5,2972,KANBAN-00018,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-269336,C-21-1,3400,KANBAN-00019,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-668043,D-05-5,2027,KANBAN-00020,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-642293,H-20-4,2011,KANBAN-00021,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-787156,C-04-3,4913,KANBAN-00022,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-333743,E-07-5,3773,KANBAN-00023,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-204250,D-17-2,651,KANBAN-00024,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-558450,B-27-1,997,KANBAN-00025,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-588527,A-24-1,3937,KANBAN-00026,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-369795,B-05-5,261,KANBAN-00027,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-351020,E-21-2,3156,KANBAN-00028,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-449081,D-09-4,3041,KANBAN-00029,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-866940,A-24-3,4447,KANBAN-00030,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-480064,C-20-3,1343,KANBAN-00031,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-898656,C-19-5,3207,KANBAN-00032,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-420483,C-29-1,3112,KANBAN-00033,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-933531,C-14-3,1624,KANBAN-00034,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-157809,E-19-4,1029,KANBAN-00035,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-751736,A-24-5,609,KANBAN-00036,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-271949,A-16-3,3152,KANBAN-00037,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-402193,D-11-5,3838,KANBAN-00038,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-944426,F-09-5,2800,KANBAN-00039,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-975252,G-21-5,4890,KANBAN-00040,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-869476,G-09-2,3544,KANBAN-00041,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-118400,E-06-4,2165,KANBAN-00042,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-149817,H-21-5,2733,KANBAN-00043,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-872699,A-12-3,1324,KANBAN-00044,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-243913,E-21-5,1937,KANBAN-00045,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-894267,E-22-5,4416,KANBAN-00046,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-575422,G-21-2,265,KANBAN-00047,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-625335,F-28-5,3296,KANBAN-00048,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-508582,F-26-5,3069,KANBAN-00049,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-987230,A-27-5,314,KANBAN-00050,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-892940,C-13-5,3611,KANBAN-00051,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-896846,F-28-5,506,KANBAN-00052,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-637811,C-20-3,1860,KANBAN-00053,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-611572,E-07-5,1129,KANBAN-00054,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-776198,G-05-1,1202,KANBAN-00055,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-529339,G-10-5,992,KANBAN-00056,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-147620,B-19-1,4561,KANBAN-00057,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-140317,F-08-1,2375,KANBAN-00058,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-232196,D-18-5,3293,KANBAN-00059,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-825180,C-26-2,338,KANBAN-00060,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-101762,F-02-2,3207,KANBAN-00061,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-297140,A-25-4,1588,KANBAN-00062,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-652738,B-21-4,4812,KANBAN-00063,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-797151,B-16-2,2339,KANBAN-00064,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-632921,B-16-3,3732,KANBAN-00065,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-900616,H-13-4,126,KANBAN-00066,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-638036,F-06-4,812,KANBAN-00067,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-827987,A-04-3,86,KANBAN-00068,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-814323,A-02-2,3311,KANBAN-00069,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-468053,F-03-1,3032,KANBAN-00070,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-695574,D-03-2,3137,KANBAN-00071,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-827067,G-18-1,1533,KANBAN-00072,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-224099,A-06-1,3376,KANBAN-00073,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-345321,D-02-4,551,KANBAN-00074,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-396558,E-20-5,396,KANBAN-00075,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-957539,A-25-4,981,KANBAN-00076,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-402687,G-26-2,2332,KANBAN-00077,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-404861,E-14-4,3027,KANBAN-00078,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-380637,F-04-2,355,KANBAN-00079,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-745495,H-10-2,2726,KANBAN-00080,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-328541,D-28-4,2418,KANBAN-00081,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-912957,F-23-4,937,KANBAN-00082,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-476695,D-12-5,4211,KANBAN-00083,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-683270,D-16-3,3503,KANBAN-00084,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-996865,H-14-4,4291,KANBAN-00085,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-405891,G-19-1,2306,KANBAN-00086,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-548669,F-26-2,3909,KANBAN-00087,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-745312,B-15-1,1408,KANBAN-00088,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-672058,F-18-2,4618,KANBAN-00089,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-781630,E-05-5,4356,KANBAN-00090,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-965262,E-20-1,3184,KANBAN-00091,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-448807,D-06-4,1219,KANBAN-00092,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-491109,C-24-3,4234,KANBAN-00093,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-678981,A-19-3,1653,KANBAN-00094,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-548965,A-13-1,4537,KANBAN-00095,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-202924,H-28-4,636,KANBAN-00096,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-513272,D-21-4,2006,KANBAN-00097,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-880278,D-10-4,4580,KANBAN-00098,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-927226,C-27-5,3424,KANBAN-00099,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-666801,F-17-1,1449,KANBAN-00100,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-971496,F-22-5,2956,KANBAN-00101,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-126745,C-16-4,2086,KANBAN-00102,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-745242,H-21-4,353,KANBAN-00103,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-601703,B-05-4,3140,KANBAN-00104,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-407510,C-05-2,4716,KANBAN-00105,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-885916,E-20-1,1514,KANBAN-00106,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-673193,F-27-4,662,KANBAN-00107,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-716082,H-22-1,1170,KANBAN-00108,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-848758,B-06-4,2605,KANBAN-00109,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-884800,A-26-1,4246,KANBAN-00110,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-194635,D-18-4,737,KANBAN-00111,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-254960,F-18-5,2097,KANBAN-00112,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-670441,F-25-2,2208,KANBAN-00113,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-973289,H-03-4,2029,KANBAN-00114,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-893946,C-18-4,3756,KANBAN-00115,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-522997,B-13-3,3703,KANBAN-00116,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-455600,G-19-5,3214,KANBAN-00117,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-677700,B-03-1,3052,KANBAN-00118,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-300220,H-04-4,840,KANBAN-00119,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-322426,E-17-5,1517,KANBAN-00120,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-314660,E-28-1,2532,KANBAN-00121,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-463751,H-09-4,3660,KANBAN-00122,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-584479,E-03-2,569,KANBAN-00123,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-196503,G-14-2,4737,KANBAN-00124,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-783411,H-11-1,4918,KANBAN-00125,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-214138,C-28-4,1782,KANBAN-00126,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-263474,A-02-3,878,KANBAN-00127,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-160116,H-22-4,604,KANBAN-00128,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-801112,A-08-5,1578,KANBAN-00129,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-977036,C-16-5,910,KANBAN-00130,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-445544,F-09-1,80,KANBAN-00131,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-812473,H-17-3,1128,KANBAN-00132,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-212868,E-09-4,2175,KANBAN-00133,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-599445,F-18-3,2205,KANBAN-00134,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-634825,C-02-3,1043,KANBAN-00135,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-531224,H-03-3,709,KANBAN-00136,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-610777,D-20-3,642,KANBAN-00137,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-462934,A-21-2,4693,KANBAN-00138,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-586358,E-10-5,3279,KANBAN-00139,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-249271,C-19-4,2050,KANBAN-00140,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-598186,G-16-5,1322,KANBAN-00141,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-144623,A-07-1,2540,KANBAN-00142,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-785269,C-25-4,1952,KANBAN-00143,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-413709,C-22-3,2917,KANBAN-00144,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-155955,F-06-3,977,KANBAN-00145,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-120768,G-09-1,1356,KANBAN-00146,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-918761,A-03-4,2727,KANBAN-00147,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-706785,C-06-4,118,KANBAN-00148,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-679968,D-18-1,463,KANBAN-00149,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-641317,H-07-5,3825,KANBAN-00150,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-268240,G-21-3,3676,KANBAN-00151,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-360946,A-02-1,4203,KANBAN-00152,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-317416,C-13-4,1446,KANBAN-00153,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-806399,E-11-3,3576,KANBAN-00154,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-929865,F-07-3,1516,KANBAN-00155,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-818484,B-24-3,2069,KANBAN-00156,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-632109,D-18-3,4158,KANBAN-00157,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-526408,E-04-4,1219,KANBAN-00158,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-838031,C-08-4,2047,KANBAN-00159,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-270393,G-13-2,2599,KANBAN-00160,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-261019,G-22-3,3349,KANBAN-00161,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-247530,B-22-3,3573,KANBAN-00162,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-315092,E-07-4,4793,KANBAN-00163,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-789595,E-28-1,1404,KANBAN-00164,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-411752,C-19-3,3818,KANBAN-00165,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-421926,D-08-3,3010,KANBAN-00166,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-718192,F-23-3,3926,KANBAN-00167,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-755762,D-09-1,3233,KANBAN-00168,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-850370,A-06-3,1448,KANBAN-00169,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-405603,G-21-5,4179,KANBAN-00170,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-313893,H-24-4,3674,KANBAN-00171,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-624008,G-08-4,2373,KANBAN-00172,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-221171,E-28-3,2111,KANBAN-00173,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-110720,E-04-3,3611,KANBAN-00174,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-393223,G-26-3,1710,KANBAN-00175,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-860427,E-17-3,1670,KANBAN-00176,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-142276,A-04-4,303,KANBAN-00177,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-381008,E-02-1,2037,KANBAN-00178,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-866986,A-27-3,1749,KANBAN-00179,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-177950,D-22-5,619,KANBAN-00180,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-231918,H-08-2,3795,KANBAN-00181,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-919593,A-01-2,3726,KANBAN-00182,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-738425,E-03-5,2043,KANBAN-00183,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-193272,G-22-2,2689,KANBAN-00184,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-843957,B-12-1,3035,KANBAN-00185,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-210834,C-23-3,623,KANBAN-00186,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-432748,D-07-5,712,KANBAN-00187,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-453635,B-25-4,604,KANBAN-00188,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-456180,C-23-2,1490,KANBAN-00189,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-343056,B-02-4,4896,KANBAN-00190,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-879831,F-20-5,4446,KANBAN-00191,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-975833,A-14-3,2209,KANBAN-00192,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-575232,F-09-4,1480,KANBAN-00193,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-190947,H-09-5,4884,KANBAN-00194,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-965716,B-18-4,1849,KANBAN-00195,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-757572,E-17-1,205,KANBAN-00196,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-812201,G-03-4,1422,KANBAN-00197,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-249983,G-20-5,2401,KANBAN-00198,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-451743,H-05-1,2062,KANBAN-00199,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-763086,F-02-5,1306,KANBAN-00200,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-235469,C-07-5,351,KANBAN-00201,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-728360,A-15-3,94,KANBAN-00202,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-156809,D-20-1,1413,KANBAN-00203,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-966222,G-19-1,1600,KANBAN-00204,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-113505,B-24-5,3883,KANBAN-00205,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-392487,D-24-3,4352,KANBAN-00206,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-208041,A-11-2,4007,KANBAN-00207,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-141696,F-29-3,3543,KANBAN-00208,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-528271,E-24-4,1820,KANBAN-00209,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-162787,A-28-1,3967,KANBAN-00210,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-566510,H-21-4,2512,KANBAN-00211,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-789352,H-04-5,2494,KANBAN-00212,Electronics & Wiring Harness Plant MX,Assembly Plant IN
MAT-421008,A-17-2,4951,KANBAN-00213,Electronics & Wiring Harness Plant MX,Assembly Plant IN
