WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2100808,ASSET-00161,Corrective,HYDRAULIC-LEAK,198,1750,000100000150
WO-2100809,ASSET-00161,Preventive,,0,,000100000150
WO-2100810,ASSET-00161,Preventive,,0,,000100000150
WO-2100811,ASSET-00161,Preventive,,0,,000100000150
WO-2100812,ASSET-00162,Preventive,,0,,000100000151
WO-2100813,ASSET-00162,Corrective,DIE-WEAR,37,330,000100000151
WO-2100814,ASSET-00162,Preventive,,0,,000100000151
WO-2100815,ASSET-00163,Preventive,,0,,000100000152
WO-2100816,ASSET-00163,Preventive,,0,,000100000152
WO-2100817,ASSET-00163,Corrective,CONTROLLER-FAULT,197,933,000100000152
WO-2100818,ASSET-00163,Emergency,SENSOR-FAULT,445,1846,000100000152
WO-2100819,ASSET-00163,Emergency,CONTROLLER-FAULT,172,995,000100000152
WO-2100820,ASSET-00164,Preventive,,0,,000100000153
WO-2100821,ASSET-00164,Corrective,BELT-FAILURE,88,1586,000100000153
WO-2100822,ASSET-00164,Preventive,,0,,000100000153
WO-2100823,ASSET-00164,Preventive,,0,,000100000153
WO-2100824,ASSET-00165,Preventive,,0,,000100000154
WO-2100825,ASSET-00165,Preventive,,0,,000100000154
WO-2100826,ASSET-00165,Preventive,,0,,000100000154
WO-2100827,ASSET-00165,Emergency,SPINDLE-SEIZURE,195,1871,000100000154
WO-2100828,ASSET-00165,Preventive,,0,,000100000154
WO-2100829,ASSET-00165,Corrective,HYDRAULIC-LEAK,141,829,000100000154
WO-2100830,ASSET-00166,Preventive,,0,,000100000155
WO-2100831,ASSET-00166,Preventive,,0,,000100000155
WO-2100832,ASSET-00166,Preventive,,0,,000100000155
WO-2100833,ASSET-00166,Preventive,,0,,000100000155
WO-2100834,ASSET-00167,Emergency,SENSOR-FAULT,372,795,000100000156
WO-2100835,ASSET-00167,Preventive,,0,,000100000156
WO-2100836,ASSET-00167,Preventive,,0,,000100000156
WO-2100837,ASSET-00167,Preventive,,0,,000100000156
WO-2100838,ASSET-00167,Corrective,HYDRAULIC-LEAK,191,1994,000100000156
WO-2100839,ASSET-00167,Corrective,SENSOR-FAULT,142,714,000100000156
WO-2100840,ASSET-00167,Corrective,SENSOR-FAULT,172,276,000100000156
WO-2100841,ASSET-00168,Preventive,,0,,000100000157
WO-2100842,ASSET-00168,Preventive,,0,,000100000157
WO-2100843,ASSET-00168,Corrective,CONTROLLER-FAULT,171,1284,000100000157
WO-2100844,ASSET-00168,Preventive,,0,,000100000157
WO-2100845,ASSET-00168,Emergency,PNEUMATIC-LEAK,415,1504,000100000157
WO-2100846,ASSET-00168,Preventive,,0,,000100000157
WO-2100847,ASSET-00168,Preventive,,0,,000100000157
WO-2100848,ASSET-00168,Corrective,CONTROLLER-FAULT,92,277,000100000157
WO-2100849,ASSET-00168,Corrective,CONTROLLER-FAULT,234,991,000100000157
WO-2100850,ASSET-00169,Preventive,,0,,000100000158
WO-2100851,ASSET-00169,Preventive,,0,,000100000158
WO-2100852,ASSET-00170,Corrective,SPINDLE-SEIZURE,126,1435,000100000159
WO-2100853,ASSET-00170,Corrective,CONTROLLER-FAULT,131,1679,000100000159
WO-2100854,ASSET-00170,Preventive,,0,,000100000159
WO-2100855,ASSET-00170,Corrective,BEARING-FAILURE,154,1524,000100000159
WO-2100856,ASSET-00170,Preventive,,0,,000100000159
WO-2100857,ASSET-00170,Corrective,SENSOR-FAULT,237,516,000100000159
WO-2100858,ASSET-00171,Preventive,,0,,000100000160
WO-2100859,ASSET-00171,Preventive,,0,,000100000160
WO-2100860,ASSET-00171,Emergency,BELT-FAILURE,274,1953,000100000160
WO-2100861,ASSET-00171,Preventive,,0,,000100000160
WO-2100862,ASSET-00171,Preventive,,0,,000100000160
WO-2100863,ASSET-00171,Emergency,PNEUMATIC-LEAK,487,355,000100000160
WO-2100864,ASSET-00172,Corrective,MOTOR-BURNOUT,199,986,000100000161
WO-2100865,ASSET-00172,Preventive,,0,,000100000161
WO-2100866,ASSET-00172,Preventive,,0,,000100000161
WO-2100867,ASSET-00172,Preventive,,0,,000100000161
WO-2100868,ASSET-00172,Preventive,,0,,000100000161
WO-2100869,ASSET-00172,Corrective,CONTROLLER-FAULT,198,1315,000100000161
WO-2100870,ASSET-00173,Emergency,BEARING-FAILURE,78,1957,000100000162
WO-2100871,ASSET-00173,Preventive,,0,,000100000162
WO-2100872,ASSET-00173,Corrective,MOTOR-BURNOUT,206,1597,000100000162
WO-2100873,ASSET-00173,Preventive,,0,,000100000162
WO-2100874,ASSET-00173,Preventive,,0,,000100000162
WO-2100875,ASSET-00173,Preventive,,0,,000100000162
WO-2100876,ASSET-00173,Corrective,BEARING-FAILURE,148,653,000100000162
WO-2100877,ASSET-00174,Preventive,,0,,000100000163
WO-2100878,ASSET-00174,Corrective,SPINDLE-SEIZURE,160,582,000100000163
WO-2100879,ASSET-00174,Preventive,,0,,000100000163
WO-2100880,ASSET-00174,Corrective,PNEUMATIC-LEAK,149,831,000100000163
WO-2100881,ASSET-00175,Preventive,,0,,000100000164
WO-2100882,ASSET-00175,Corrective,BELT-FAILURE,68,670,000100000164
WO-2100883,ASSET-00175,Preventive,,0,,000100000164
WO-2100884,ASSET-00175,Preventive,,0,,000100000164
WO-2100885,ASSET-00175,Corrective,BELT-FAILURE,205,1603,000100000164
WO-2100886,ASSET-00175,Preventive,,0,,000100000164
WO-2100887,ASSET-00176,Corrective,DIE-WEAR,130,1404,000100000165
WO-2100888,ASSET-00176,Corrective,BEARING-FAILURE,167,1708,000100000165
WO-2100889,ASSET-00176,Preventive,,0,,000100000165
WO-2100890,ASSET-00176,Emergency,HYDRAULIC-LEAK,550,1446,000100000165
WO-2100891,ASSET-00176,Preventive,,0,,000100000165
WO-2100892,ASSET-00176,Preventive,,0,,000100000165
WO-2100893,ASSET-00176,Preventive,,0,,000100000165
WO-2100894,ASSET-00176,Preventive,,0,,000100000165
WO-2100895,ASSET-00177,Preventive,,0,,000100000166
WO-2100896,ASSET-00178,Preventive,,0,,000100000167
WO-2100897,ASSET-00178,Preventive,,0,,000100000167
WO-2100898,ASSET-00178,Corrective,SENSOR-FAULT,228,665,000100000167
WO-2100899,ASSET-00178,Corrective,BELT-FAILURE,166,829,000100000167
WO-2100900,ASSET-00179,Corrective,SENSOR-FAULT,75,831,000100000168
WO-2100901,ASSET-00179,Corrective,HYDRAULIC-LEAK,147,256,000100000168
WO-2100902,ASSET-00179,Preventive,,0,,000100000168
WO-2100903,ASSET-00179,Preventive,,0,,000100000168
WO-2100904,ASSET-00179,Preventive,,0,,000100000168
WO-2100905,ASSET-00179,Preventive,,0,,000100000168
WO-2100906,ASSET-00180,Emergency,CONTROLLER-FAULT,88,1913,000100000169
WO-2100907,ASSET-00180,Emergency,DIE-WEAR,172,1358,000100000169
WO-2100908,ASSET-00180,Preventive,,0,,000100000169
WO-2100909,ASSET-00180,Corrective,HYDRAULIC-LEAK,118,282,000100000169
WO-2100910,ASSET-00180,Emergency,MOTOR-BURNOUT,332,627,000100000169
WO-2100911,ASSET-00181,Preventive,,0,,000100000170
WO-2100912,ASSET-00181,Preventive,,0,,000100000170
WO-2100913,ASSET-00181,Preventive,,0,,000100000170
WO-2100914,ASSET-00182,Preventive,,0,,000100000171
WO-2100915,ASSET-00182,Corrective,SPINDLE-SEIZURE,85,1685,000100000171
WO-2100916,ASSET-00182,Preventive,,0,,000100000171
WO-2100917,ASSET-00182,Corrective,PNEUMATIC-LEAK,147,1277,000100000171
WO-2100918,ASSET-00182,Preventive,,0,,000100000171
WO-2100919,ASSET-00182,Preventive,,0,,000100000171
WO-2100920,ASSET-00182,Preventive,,0,,000100000171
WO-2100921,ASSET-00182,Preventive,,0,,000100000171
WO-2100922,ASSET-00182,Corrective,HYDRAULIC-LEAK,118,1411,000100000171
WO-2100923,ASSET-00183,Corrective,SENSOR-FAULT,172,1084,000100000172
WO-2100924,ASSET-00183,Preventive,,0,,000100000172
WO-2100925,ASSET-00183,Corrective,MOTOR-BURNOUT,87,589,000100000172
WO-2100926,ASSET-00183,Preventive,,0,,000100000172
WO-2100927,ASSET-00183,Corrective,HYDRAULIC-LEAK,59,994,000100000172
WO-2100928,ASSET-00184,Preventive,,0,,000100000173
WO-2100929,ASSET-00184,Corrective,SPINDLE-SEIZURE,145,940,000100000173
WO-2100930,ASSET-00184,Preventive,,0,,000100000173
WO-2100931,ASSET-00184,Corrective,PNEUMATIC-LEAK,119,484,000100000173
WO-2100932,ASSET-00184,Preventive,,0,,000100000173
WO-2100933,ASSET-00185,Preventive,,0,,000100000174
WO-2100934,ASSET-00185,Preventive,,0,,000100000174
WO-2100935,ASSET-00186,Preventive,,0,,000100000175
WO-2100936,ASSET-00186,Preventive,,0,,000100000175
WO-2100937,ASSET-00187,Preventive,,0,,000100000176
WO-2100938,ASSET-00187,Corrective,SPINDLE-SEIZURE,32,573,000100000176
WO-2100939,ASSET-00187,Corrective,SENSOR-FAULT,31,1999,000100000176
WO-2100940,ASSET-00187,Preventive,,0,,000100000176
WO-2100941,ASSET-00187,Corrective,SPINDLE-SEIZURE,198,1607,000100000176
WO-2100942,ASSET-00187,Preventive,,0,,000100000176
WO-2100943,ASSET-00188,Preventive,,0,,000100000177
WO-2100944,ASSET-00188,Corrective,DIE-WEAR,183,1993,000100000177
WO-2100945,ASSET-00188,Preventive,,0,,000100000177
WO-2100946,ASSET-00188,Preventive,,0,,000100000177
WO-2100947,ASSET-00188,Preventive,,0,,000100000177
WO-2100948,ASSET-00189,Preventive,,0,,000100000178
WO-2100949,ASSET-00189,Corrective,DIE-WEAR,163,1395,000100000178
WO-2100950,ASSET-00190,Corrective,PNEUMATIC-LEAK,87,526,000100000179
WO-2100951,ASSET-00191,Preventive,,0,,000100000180
WO-2100952,ASSET-00191,Corrective,CONTROLLER-FAULT,140,1197,000100000180
WO-2100953,ASSET-00191,Corrective,BELT-FAILURE,40,1780,000100000180
WO-2100954,ASSET-00192,Preventive,,0,,000100000181
WO-2100955,ASSET-00192,Preventive,,0,,000100000181
WO-2100956,ASSET-00192,Preventive,,0,,000100000181
WO-2100957,ASSET-00192,Emergency,MOTOR-BURNOUT,144,1001,000100000181
WO-2100958,ASSET-00192,Preventive,,0,,000100000181
WO-2100959,ASSET-00192,Emergency,HYDRAULIC-LEAK,511,1518,000100000181
WO-2100960,ASSET-00193,Preventive,,0,,000100000182
WO-2100961,ASSET-00194,Preventive,,0,,000100000183
WO-2100962,ASSET-00194,Preventive,,0,,000100000183
WO-2100963,ASSET-00194,Corrective,PNEUMATIC-LEAK,208,401,000100000183
WO-2100964,ASSET-00194,Preventive,,0,,000100000183
WO-2100965,ASSET-00194,Emergency,BELT-FAILURE,158,388,000100000183
WO-2100966,ASSET-00195,Preventive,,0,,000100000184
WO-2100967,ASSET-00195,Emergency,DIE-WEAR,587,238,000100000184
WO-2100968,ASSET-00196,Corrective,DIE-WEAR,166,1523,000100000185
WO-2100969,ASSET-00196,Emergency,BEARING-FAILURE,519,1678,000100000185
WO-2100970,ASSET-00196,Preventive,,0,,000100000185
WO-2100971,ASSET-00196,Preventive,,0,,000100000185
WO-2100972,ASSET-00196,Corrective,HYDRAULIC-LEAK,177,663,000100000185
WO-2100973,ASSET-00196,Emergency,MOTOR-BURNOUT,367,1326,000100000185
WO-2100974,ASSET-00197,Corrective,MOTOR-BURNOUT,186,669,000100000186
WO-2100975,ASSET-00197,Corrective,CALIBRATION-DRIFT,160,1252,000100000186
WO-2100976,ASSET-00197,Emergency,SPINDLE-SEIZURE,335,571,000100000186
WO-2100977,ASSET-00197,Preventive,,0,,000100000186
WO-2100978,ASSET-00197,Preventive,,0,,000100000186
WO-2100979,ASSET-00198,Preventive,,0,,000100000187
WO-2100980,ASSET-00198,Corrective,BEARING-FAILURE,225,1987,000100000187
WO-2100981,ASSET-00198,Corrective,DIE-WEAR,71,257,000100000187
WO-2100982,ASSET-00198,Preventive,,0,,000100000187
WO-2100983,ASSET-00199,Preventive,,0,,000100000188
WO-2100984,ASSET-00199,Preventive,,0,,000100000188
WO-2100985,ASSET-00199,Corrective,DIE-WEAR,90,600,000100000188
WO-2100986,ASSET-00199,Preventive,,0,,000100000188
WO-2100987,ASSET-00200,Preventive,,0,,000100000189
WO-2100988,ASSET-00200,Preventive,,0,,000100000189
WO-2100989,ASSET-00200,Preventive,,0,,000100000189
WO-2100990,ASSET-00200,Emergency,CONTROLLER-FAULT,95,558,000100000189
WO-2100991,ASSET-00200,Emergency,HYDRAULIC-LEAK,443,546,000100000189
WO-2100992,ASSET-00200,Preventive,,0,,000100000189
WO-2100993,ASSET-00200,Corrective,HYDRAULIC-LEAK,111,443,000100000189
WO-2100994,ASSET-00201,Preventive,,0,,000100000190
WO-2100995,ASSET-00201,Preventive,,0,,000100000190
WO-2100996,ASSET-00202,Corrective,SENSOR-FAULT,63,626,000100000191
WO-2100997,ASSET-00202,Corrective,HYDRAULIC-LEAK,215,1128,000100000191
WO-2100998,ASSET-00202,Preventive,,0,,000100000191
WO-2100999,ASSET-00202,Emergency,BEARING-FAILURE,223,553,000100000191
WO-2101000,ASSET-00202,Corrective,MOTOR-BURNOUT,169,1278,000100000191
WO-2101001,ASSET-00202,Corrective,SENSOR-FAULT,55,1021,000100000191
WO-2101002,ASSET-00202,Corrective,BEARING-FAILURE,66,1077,000100000191
WO-2101003,ASSET-00203,Preventive,,0,,000100000192
WO-2101004,ASSET-00203,Preventive,,0,,000100000192
WO-2101005,ASSET-00203,Corrective,BEARING-FAILURE,76,1817,000100000192
WO-2101006,ASSET-00203,Preventive,,0,,000100000192
WO-2101007,ASSET-00203,Preventive,,0,,000100000192
WO-2101008,ASSET-00203,Emergency,BELT-FAILURE,260,346,000100000192
WO-2101009,ASSET-00204,Corrective,PNEUMATIC-LEAK,79,1949,000100000193
WO-2101010,ASSET-00204,Emergency,DIE-WEAR,591,1285,000100000193
WO-2101011,ASSET-00204,Corrective,CONTROLLER-FAULT,155,680,000100000193
WO-2101012,ASSET-00204,Preventive,,0,,000100000193
WO-2101013,ASSET-00204,Preventive,,0,,000100000193
WO-2101014,ASSET-00204,Preventive,,0,,000100000193
WO-2101015,ASSET-00205,Corrective,PNEUMATIC-LEAK,133,1597,000100000194
WO-2101016,ASSET-00205,Corrective,CONTROLLER-FAULT,157,1585,000100000194
WO-2101017,ASSET-00205,Preventive,,0,,000100000194
WO-2101018,ASSET-00205,Corrective,CALIBRATION-DRIFT,193,1191,000100000194
WO-2101019,ASSET-00205,Preventive,,0,,000100000194
WO-2101020,ASSET-00206,Corrective,BELT-FAILURE,106,493,000100000195
WO-2101021,ASSET-00206,Preventive,,0,,000100000195
WO-2101022,ASSET-00206,Corrective,HYDRAULIC-LEAK,77,1383,000100000195
WO-2101023,ASSET-00206,Emergency,MOTOR-BURNOUT,189,1902,000100000195
WO-2101024,ASSET-00206,Preventive,,0,,000100000195
WO-2101025,ASSET-00206,Corrective,HYDRAULIC-LEAK,171,751,000100000195
WO-2101026,ASSET-00206,Preventive,,0,,000100000195
WO-2101027,ASSET-00206,Preventive,,0,,000100000195
WO-2101028,ASSET-00206,Preventive,,0,,000100000195
WO-2101029,ASSET-00206,Corrective,MOTOR-BURNOUT,214,434,000100000195
WO-2101030,ASSET-00207,Preventive,,0,,000100000196
WO-2101031,ASSET-00207,Corrective,DIE-WEAR,151,1337,000100000196
WO-2101032,ASSET-00208,Preventive,,0,,000100000197
WO-2101033,ASSET-00208,Corrective,CONTROLLER-FAULT,192,1267,000100000197
WO-2101034,ASSET-00208,Emergency,BEARING-FAILURE,430,936,000100000197
WO-2101035,ASSET-00209,Preventive,,0,,000100000198
WO-2101036,ASSET-00209,Corrective,BELT-FAILURE,217,1554,000100000198
WO-2101037,ASSET-00210,Preventive,,0,,000100000199
WO-2101038,ASSET-00210,Preventive,,0,,000100000199
WO-2101039,ASSET-00210,Corrective,BELT-FAILURE,61,1367,000100000199
WO-2101040,ASSET-00210,Preventive,,0,,000100000199
WO-2101041,ASSET-00210,Corrective,CALIBRATION-DRIFT,80,1803,000100000199
WO-2101042,ASSET-00210,Corrective,CALIBRATION-DRIFT,80,1182,000100000199
WO-2101043,ASSET-00211,Preventive,,0,,000100000200
WO-2101044,ASSET-00211,Corrective,DIE-WEAR,167,1560,000100000200
WO-2101045,ASSET-00211,Preventive,,0,,000100000200
WO-2101046,ASSET-00212,Preventive,,0,,000100000201
WO-2101047,ASSET-00212,Corrective,DIE-WEAR,109,255,000100000201
WO-2101048,ASSET-00212,Preventive,,0,,000100000201
WO-2101049,ASSET-00212,Preventive,,0,,000100000201
WO-2101050,ASSET-00213,Preventive,,0,,000100000202
WO-2101051,ASSET-00213,Emergency,MOTOR-BURNOUT,85,1219,000100000202
WO-2101052,ASSET-00213,Emergency,CALIBRATION-DRIFT,87,973,000100000202
WO-2101053,ASSET-00213,Corrective,CONTROLLER-FAULT,232,622,000100000202
WO-2101054,ASSET-00213,Preventive,,0,,000100000202
WO-2101055,ASSET-00213,Corrective,MOTOR-BURNOUT,226,1768,000100000202
WO-2101056,ASSET-00213,Corrective,MOTOR-BURNOUT,87,1978,000100000202
WO-2101057,ASSET-00213,Corrective,BEARING-FAILURE,89,1417,000100000202
WO-2101058,ASSET-00213,Preventive,,0,,000100000202
WO-2101059,ASSET-00214,Preventive,,0,,000100000203
WO-2101060,ASSET-00214,Preventive,,0,,000100000203
WO-2101061,ASSET-00214,Preventive,,0,,000100000203
WO-2101062,ASSET-00214,Corrective,BELT-FAILURE,143,981,000100000203
WO-2101063,ASSET-00215,Preventive,,0,,000100000204
WO-2101064,ASSET-00215,Corrective,BEARING-FAILURE,137,482,000100000204
WO-2101065,ASSET-00215,Corrective,CALIBRATION-DRIFT,52,405,000100000204
WO-2101066,ASSET-00216,Corrective,SENSOR-FAULT,37,643,000100000205
WO-2101067,ASSET-00216,Preventive,,0,,000100000205
WO-2101068,ASSET-00216,Preventive,,0,,000100000205
WO-2101069,ASSET-00216,Corrective,MOTOR-BURNOUT,34,1113,000100000205
WO-2101070,ASSET-00216,Corrective,MOTOR-BURNOUT,117,1401,000100000205
WO-2101071,ASSET-00216,Emergency,BELT-FAILURE,545,926,000100000205
WO-2101072,ASSET-00217,Preventive,,0,,000100000206
WO-2101073,ASSET-00217,Corrective,PNEUMATIC-LEAK,215,1299,000100000206
WO-2101074,ASSET-00217,Preventive,,0,,000100000206
WO-2101075,ASSET-00217,Preventive,,0,,000100000206
WO-2101076,ASSET-00217,Corrective,CALIBRATION-DRIFT,56,623,000100000206
WO-2101077,ASSET-00218,Corrective,CONTROLLER-FAULT,46,563,000100000207
WO-2101078,ASSET-00218,Corrective,BEARING-FAILURE,140,944,000100000207
WO-2101079,ASSET-00218,Corrective,SENSOR-FAULT,33,1455,000100000207
WO-2101080,ASSET-00218,Preventive,,0,,000100000207
WO-2101081,ASSET-00218,Preventive,,0,,000100000207
WO-2101082,ASSET-00219,Preventive,,0,,000100000208
WO-2101083,ASSET-00219,Corrective,HYDRAULIC-LEAK,90,1175,000100000208
WO-2101084,ASSET-00220,Preventive,,0,,000100000209
WO-2101085,ASSET-00220,Preventive,,0,,000100000209
WO-2101086,ASSET-00220,Preventive,,0,,000100000209
WO-2101087,ASSET-00221,Preventive,,0,,000100000210
WO-2101088,ASSET-00221,Corrective,CALIBRATION-DRIFT,58,973,000100000210
WO-2101089,ASSET-00221,Preventive,,0,,000100000210
WO-2101090,ASSET-00222,Preventive,,0,,000100000211
WO-2101091,ASSET-00222,Corrective,MOTOR-BURNOUT,122,287,000100000211
WO-2101092,ASSET-00222,Preventive,,0,,000100000211
WO-2101093,ASSET-00222,Corrective,HYDRAULIC-LEAK,83,1726,000100000211
WO-2101094,ASSET-00223,Corrective,HYDRAULIC-LEAK,129,290,000100000212
WO-2101095,ASSET-00223,Preventive,,0,,000100000212
WO-2101096,ASSET-00223,Preventive,,0,,000100000212
WO-2101097,ASSET-00223,Preventive,,0,,000100000212
WO-2101098,ASSET-00223,Preventive,,0,,000100000212
WO-2101099,ASSET-00223,Corrective,CALIBRATION-DRIFT,51,1634,000100000212
WO-2101100,ASSET-00223,Emergency,PNEUMATIC-LEAK,145,1400,000100000212
WO-2101101,ASSET-00223,Preventive,,0,,000100000212
WO-2101102,ASSET-00224,Corrective,CONTROLLER-FAULT,63,1940,000100000213
WO-2101103,ASSET-00224,Preventive,,0,,000100000213
WO-2101104,ASSET-00225,Corrective,PNEUMATIC-LEAK,146,843,000100000214
WO-2101105,ASSET-00225,Corrective,CALIBRATION-DRIFT,102,474,000100000214
WO-2101106,ASSET-00225,Emergency,CONTROLLER-FAULT,392,907,000100000214
WO-2101107,ASSET-00226,Preventive,,0,,000100000215
WO-2101108,ASSET-00227,Corrective,HYDRAULIC-LEAK,49,1621,000100000216
WO-2101109,ASSET-00227,Preventive,,0,,000100000216
WO-2101110,ASSET-00227,Preventive,,0,,000100000216
WO-2101111,ASSET-00227,Corrective,DIE-WEAR,156,438,000100000216
WO-2101112,ASSET-00227,Preventive,,0,,000100000216
WO-2101113,ASSET-00227,Preventive,,0,,000100000216
WO-2101114,ASSET-00227,Preventive,,0,,000100000216
WO-2101115,ASSET-00228,Preventive,,0,,000100000217
WO-2101116,ASSET-00228,Corrective,PNEUMATIC-LEAK,191,307,000100000217
WO-2101117,ASSET-00229,Corrective,PNEUMATIC-LEAK,199,1397,000100000218
WO-2101118,ASSET-00229,Corrective,BELT-FAILURE,106,1832,000100000218
WO-2101119,ASSET-00230,Corrective,BELT-FAILURE,207,1413,000100000219
WO-2101120,ASSET-00230,Corrective,MOTOR-BURNOUT,185,416,000100000219
WO-2101121,ASSET-00230,Preventive,,0,,000100000219
WO-2101122,ASSET-00230,Emergency,MOTOR-BURNOUT,531,888,000100000219
WO-2101123,ASSET-00230,Corrective,DIE-WEAR,117,1410,000100000219
WO-2101124,ASSET-00231,Preventive,,0,,000100000220
WO-2101125,ASSET-00231,Corrective,HYDRAULIC-LEAK,43,420,000100000220
WO-2101126,ASSET-00231,Preventive,,0,,000100000220
WO-2101127,ASSET-00232,Preventive,,0,,000100000221
WO-2101128,ASSET-00232,Preventive,,0,,000100000221
WO-2101129,ASSET-00232,Corrective,BELT-FAILURE,220,1548,000100000221
WO-2101130,ASSET-00232,Corrective,CALIBRATION-DRIFT,64,1398,000100000221
WO-2101131,ASSET-00232,Corrective,CALIBRATION-DRIFT,80,1689,000100000221
WO-2101132,ASSET-00232,Preventive,,0,,000100000221
WO-2101133,ASSET-00232,Corrective,BEARING-FAILURE,123,1024,000100000221
WO-2101134,ASSET-00233,Preventive,,0,,000100000222
WO-2101135,ASSET-00233,Preventive,,0,,000100000222
WO-2101136,ASSET-00233,Preventive,,0,,000100000222
WO-2101137,ASSET-00233,Preventive,,0,,000100000222
WO-2101138,ASSET-00233,Corrective,DIE-WEAR,238,879,000100000222
WO-2101139,ASSET-00233,Preventive,,0,,000100000222
WO-2101140,ASSET-00234,Preventive,,0,,000100000223
WO-2101141,ASSET-00234,Emergency,CALIBRATION-DRIFT,436,384,000100000223
WO-2101142,ASSET-00234,Corrective,BELT-FAILURE,89,1139,000100000223
WO-2101143,ASSET-00235,Preventive,,0,,000100000224
WO-2101144,ASSET-00235,Corrective,CALIBRATION-DRIFT,84,1502,000100000224
WO-2101145,ASSET-00235,Preventive,,0,,000100000224
WO-2101146,ASSET-00235,Preventive,,0,,000100000224
WO-2101147,ASSET-00235,Emergency,CALIBRATION-DRIFT,574,345,000100000224
WO-2101148,ASSET-00235,Preventive,,0,,000100000224
WO-2101149,ASSET-00235,Preventive,,0,,000100000224
WO-2101150,ASSET-00236,Emergency,CALIBRATION-DRIFT,495,1658,000100000225
WO-2101151,ASSET-00236,Preventive,,0,,000100000225
WO-2101152,ASSET-00236,Preventive,,0,,000100000225
WO-2101153,ASSET-00237,Preventive,,0,,000100000226
WO-2101154,ASSET-00237,Preventive,,0,,000100000226
WO-2101155,ASSET-00237,Corrective,BELT-FAILURE,48,1874,000100000226
WO-2101156,ASSET-00237,Preventive,,0,,000100000226
WO-2101157,ASSET-00238,Preventive,,0,,000100000227
WO-2101158,ASSET-00238,Corrective,BEARING-FAILURE,206,1840,000100000227
WO-2101159,ASSET-00238,Preventive,,0,,000100000227
WO-2101160,ASSET-00238,Preventive,,0,,000100000227
WO-2101161,ASSET-00238,Corrective,BELT-FAILURE,187,1922,000100000227
WO-2101162,ASSET-00238,Preventive,,0,,000100000227
WO-2101163,ASSET-00238,Preventive,,0,,000100000227
WO-2101164,ASSET-00238,Preventive,,0,,000100000227
WO-2101165,ASSET-00239,Preventive,,0,,000100000228
WO-2101166,ASSET-00239,Corrective,SPINDLE-SEIZURE,158,1442,000100000228
WO-2101167,ASSET-00239,Preventive,,0,,000100000228
WO-2101168,ASSET-00239,Preventive,,0,,000100000228
WO-2101169,ASSET-00239,Corrective,HYDRAULIC-LEAK,39,879,000100000228
WO-2101170,ASSET-00239,Preventive,,0,,000100000228
WO-2101171,ASSET-00239,Corrective,SPINDLE-SEIZURE,158,1692,000100000228
WO-2101172,ASSET-00239,Preventive,,0,,000100000228
WO-2101173,ASSET-00240,Corrective,SPINDLE-SEIZURE,91,448,000100000229
WO-2101174,ASSET-00240,Corrective,BELT-FAILURE,183,376,000100000229
WO-2101175,ASSET-00240,Corrective,MOTOR-BURNOUT,164,1408,000100000229
WO-2101176,ASSET-00240,Emergency,SENSOR-FAULT,271,1125,000100000229
WO-2101177,ASSET-00240,Emergency,SPINDLE-SEIZURE,448,1816,000100000229
WO-2101178,ASSET-00241,Preventive,,0,,000100000230
WO-2101179,ASSET-00241,Emergency,BELT-FAILURE,337,994,000100000230
WO-2101180,ASSET-00241,Corrective,PNEUMATIC-LEAK,161,1124,000100000230
WO-2101181,ASSET-00241,Corrective,BEARING-FAILURE,137,1513,000100000230
WO-2101182,ASSET-00241,Corrective,SPINDLE-SEIZURE,66,1329,000100000230
WO-2101183,ASSET-00241,Corrective,PNEUMATIC-LEAK,129,1323,000100000230
WO-2101184,ASSET-00242,Preventive,,0,,000100000231
WO-2101185,ASSET-00242,Corrective,SENSOR-FAULT,218,1827,000100000231
WO-2101186,ASSET-00242,Corrective,CALIBRATION-DRIFT,215,1049,000100000231
WO-2101187,ASSET-00242,Preventive,,0,,000100000231
WO-2101188,ASSET-00242,Preventive,,0,,000100000231
WO-2101189,ASSET-00243,Corrective,CONTROLLER-FAULT,165,1034,000100000232
WO-2101190,ASSET-00243,Preventive,,0,,000100000232
WO-2101191,ASSET-00244,Emergency,CONTROLLER-FAULT,597,1213,000100000233
WO-2101192,ASSET-00244,Emergency,MOTOR-BURNOUT,157,272,000100000233
WO-2101193,ASSET-00244,Preventive,,0,,000100000233
WO-2101194,ASSET-00244,Preventive,,0,,000100000233
WO-2101195,ASSET-00245,Preventive,,0,,000100000234
WO-2101196,ASSET-00245,Preventive,,0,,000100000234
WO-2101197,ASSET-00245,Preventive,,0,,000100000234
WO-2101198,ASSET-00245,Preventive,,0,,000100000234
WO-2101199,ASSET-00245,Preventive,,0,,000100000234
WO-2101200,ASSET-00246,Preventive,,0,,000100000235
WO-2101201,ASSET-00246,Corrective,DIE-WEAR,136,254,000100000235
WO-2101202,ASSET-00246,Preventive,,0,,000100000235
WO-2101203,ASSET-00246,Corrective,DIE-WEAR,219,1514,000100000235
WO-2101204,ASSET-00246,Preventive,,0,,000100000235
WO-2101205,ASSET-00246,Corrective,PNEUMATIC-LEAK,118,1609,000100000235
WO-2101206,ASSET-00247,Corrective,BEARING-FAILURE,144,270,000100000236
WO-2101207,ASSET-00247,Corrective,CONTROLLER-FAULT,202,388,000100000236
WO-2101208,ASSET-00247,Preventive,,0,,000100000236
