PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-672546,H-14-1,4034,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-603816,F-18-3,2614,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-121620,F-20-3,1947,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-506998,G-21-1,4326,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-284842,H-17-2,2537,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-593683,C-09-1,3251,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-277599,E-09-1,658,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-452515,F-20-1,893,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-834116,B-03-5,4677,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-660588,E-01-5,1404,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-349335,E-29-5,2978,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-328264,C-11-1,3162,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-279746,C-20-3,1339,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-637301,G-09-5,3462,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-107137,C-09-4,2234,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-260630,E-01-3,1932,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-845739,H-16-2,674,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-729008,H-20-4,759,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-448633,A-06-3,1304,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-507687,H-22-4,4065,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-885815,B-09-3,3410,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-149907,G-27-4,4997,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-582521,D-27-2,2407,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-885999,F-28-2,3803,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-151513,B-01-2,2963,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-103671,F-18-5,695,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-271207,H-09-2,2363,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-315730,A-12-5,1397,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-693730,D-08-5,2748,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-653642,D-13-4,1839,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-761619,G-25-4,3340,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-378522,G-12-3,1583,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-708028,G-27-3,2246,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-541506,B-09-5,1454,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-341564,A-21-5,1678,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-903555,H-16-3,1759,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-185500,C-04-4,1964,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-644092,H-03-1,4924,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-371247,A-25-5,4288,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-304691,C-13-2,4443,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-134751,B-01-5,4309,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-128732,C-11-4,4368,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-604720,C-06-3,4893,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-502707,G-19-4,1866,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-108823,A-18-2,1661,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-601097,G-28-5,4222,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-624213,F-16-3,3577,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-288883,B-01-2,1600,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-820662,G-20-1,3755,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-921730,G-01-3,4380,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-489000,B-02-3,575,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-609388,B-19-1,1789,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-294918,H-13-4,4840,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-328259,H-09-5,4591,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-432100,D-01-1,2184,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-846017,H-27-2,2674,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-624070,B-16-1,1708,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-885259,C-07-2,4188,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-175745,D-16-4,2191,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-279649,C-03-2,2299,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-393493,B-23-5,4428,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-386972,A-02-4,2560,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-283354,G-24-2,4747,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-975957,C-05-3,392,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-761441,C-02-4,4185,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-888800,B-23-5,450,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-290376,C-29-1,182,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-385126,G-14-1,1031,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-384005,F-21-3,4136,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-342102,H-25-3,2167,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-925408,G-10-1,1446,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-386234,B-24-4,3440,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-468641,C-08-1,653,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-388238,D-06-1,2970,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-180680,H-27-2,256,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-282556,E-08-4,3467,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-617978,H-11-3,451,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-271636,D-13-3,4205,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-884569,F-18-3,3195,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-593632,B-23-1,4114,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-469019,C-28-2,3147,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-126759,E-28-5,2324,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-223024,D-18-3,4931,Electronics & Wiring Harness Plant MX,Assembly Plant US
MAT-246626,B-23-2,3832,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-453842,B-01-2,4222,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-662073,E-09-2,4684,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-660347,A-08-4,4424,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-270640,B-05-2,3055,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-501653,F-14-3,885,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-213648,G-27-4,4135,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-839639,E-13-3,447,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-454686,F-20-4,4083,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-457493,B-13-1,2884,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-864030,G-05-1,3521,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-551114,E-09-3,4399,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-944722,B-14-3,3069,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-949042,C-21-4,263,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-769588,F-05-1,1053,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-774813,E-10-2,2502,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-756219,G-24-4,859,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-669340,E-05-1,3951,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-250622,F-01-2,3506,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-158709,F-06-4,1301,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-408980,C-23-3,3735,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-137690,D-23-2,3704,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-389240,B-06-3,2017,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-278005,A-27-4,3826,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-820308,H-17-2,3449,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-198946,A-22-4,3965,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-452544,G-20-4,3176,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-460818,H-11-2,3579,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-173288,B-20-2,3076,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-753355,B-22-3,1643,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-786044,F-26-5,573,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-537822,B-05-3,461,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-713998,B-20-4,2058,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-804468,F-18-4,2229,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-596558,H-05-5,1156,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-735685,C-20-2,4866,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-120587,C-27-5,2211,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-697010,A-18-5,2535,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-696300,E-25-5,4033,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-564193,E-27-4,2205,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-659081,C-01-4,1431,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-780296,C-26-1,3230,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-519055,B-29-3,2139,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-719355,E-23-2,3437,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-298174,E-18-5,918,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-759649,D-22-5,2294,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-236892,A-25-3,914,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-364929,B-12-4,2255,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-628408,E-18-3,644,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-571765,F-19-4,505,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-831417,D-07-2,3371,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-324578,E-08-5,317,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-161752,D-23-2,4474,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-832828,F-24-3,1718,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-774454,C-29-3,2156,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-759514,H-22-2,4241,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-362430,B-03-2,2738,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-520498,C-18-5,565,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-885220,A-24-1,2208,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-606797,D-12-1,1488,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-981340,E-22-3,2708,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-680946,C-21-4,2904,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-672744,H-22-5,2317,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-449338,E-12-3,2194,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-389075,C-02-3,2048,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-933504,E-13-1,3471,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-963411,A-02-2,4673,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-892967,H-27-1,3778,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-971043,C-10-4,4763,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-551831,H-16-4,1869,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-823101,D-25-1,3272,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-109775,C-21-2,254,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-619459,B-14-5,2481,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-357587,C-08-1,1913,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-860450,A-14-4,2719,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-951356,D-01-2,3663,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-503862,F-24-1,4567,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-847198,H-29-4,3933,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-833568,B-11-4,1869,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-912246,D-25-5,2786,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-123460,G-21-1,2859,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-332772,C-24-5,2695,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-148158,H-08-2,1064,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-473576,C-19-5,1350,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-446059,C-02-3,1545,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-919708,C-16-5,1808,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-540647,F-19-2,4300,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-991239,B-17-3,3684,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-110162,A-05-4,4793,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-665087,F-17-3,3805,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-228661,G-28-5,2703,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-639423,E-26-1,4006,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-194343,D-16-3,4113,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-848894,C-05-3,808,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-240131,A-12-4,192,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-980619,E-09-3,3361,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-981990,H-05-5,478,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-126401,C-14-3,1981,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-231272,A-18-1,4491,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-966706,H-21-1,2384,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-188084,E-15-2,4246,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-585340,E-01-3,2327,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-922866,E-15-3,2021,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-397241,C-13-5,1409,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-643232,H-23-3,3377,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-790943,G-14-5,4935,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-691193,F-02-2,55,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-668187,C-14-1,3468,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-793833,C-08-2,888,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-901372,G-16-2,1590,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-481061,C-22-3,1084,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-461504,H-13-5,1259,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-408321,B-06-5,2759,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-834621,H-12-3,4021,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-378854,G-07-4,3415,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-801679,A-10-4,96,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-531762,D-20-1,1420,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-658260,D-11-1,1426,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-624255,C-12-5,3199,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-429905,B-13-2,2426,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-197460,F-06-1,3212,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-663634,D-01-5,1593,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-928338,E-04-3,615,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-287332,H-27-4,197,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-237102,F-26-4,2354,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-685593,G-15-1,2219,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-388073,H-22-1,661,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-132966,D-05-5,3711,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-263824,D-20-4,3496,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-887872,E-12-5,3458,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-487889,G-04-1,4095,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-819173,A-09-3,2621,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-648540,A-20-3,3261,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-138830,D-02-3,664,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-980653,F-13-2,4645,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-710999,D-13-2,2947,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-483432,D-24-1,4907,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-437223,H-17-3,2453,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-675453,H-09-3,3531,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-881603,B-25-5,3125,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-199148,H-07-1,2700,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-269309,A-11-3,4165,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-630663,A-09-1,2511,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-359806,G-04-2,3204,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-310976,C-12-1,2788,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-910523,H-29-4,4355,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-241169,G-21-4,2282,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-325884,B-01-5,4492,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-266073,C-17-5,406,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-646752,F-26-1,3289,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-771048,E-07-2,4349,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-613920,G-13-2,1792,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-584354,D-04-1,2521,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-737975,F-20-4,4706,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-879480,A-14-1,739,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-782720,D-21-2,1401,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-720761,F-10-1,2320,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-539977,E-16-1,4491,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-150893,G-12-5,3719,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-450274,C-08-1,952,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-562205,G-14-4,4953,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-870487,B-25-2,3494,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-165024,E-18-2,1369,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-848568,G-24-1,2835,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-981154,C-29-3,3305,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-475175,D-22-4,630,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-719432,F-02-3,491,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-151767,G-09-5,1255,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-582406,D-12-5,764,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-150312,A-17-3,2166,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-107365,H-19-5,4380,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-969434,G-21-3,2928,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-877090,A-02-4,3250,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-708889,G-21-2,4343,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-379926,A-26-1,4241,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-463941,D-17-4,3514,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-859859,B-22-2,348,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-526964,H-25-1,3885,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-600418,E-26-1,3757,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-223028,F-14-5,1114,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-559354,D-21-4,701,Electronics & Wiring Harness Plant MX,Assembly Plant CN
MAT-329435,F-12-5,4733,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-994007,C-07-1,1169,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-916327,E-13-4,104,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-512567,D-07-2,1685,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-970732,D-01-5,2793,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-805484,E-13-1,4460,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-200464,B-13-5,3631,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-754777,G-04-4,1968,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-658661,E-06-2,1554,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-156053,B-11-4,3870,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-506137,H-02-2,3295,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-214587,A-03-5,4664,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-593347,C-24-3,3021,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-962424,D-04-4,2897,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-331174,E-10-4,1890,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-841949,B-08-5,824,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-190924,B-29-5,112,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-292558,B-06-5,3580,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-936657,G-10-1,1878,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-724335,A-11-1,1732,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-376551,D-20-3,2098,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-771045,H-13-4,69,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-376609,E-22-3,2873,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-423452,C-07-5,1646,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-463233,G-25-1,4314,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-877130,H-28-5,2337,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-797130,B-13-1,3724,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-205318,G-13-2,2396,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-413711,H-03-4,2171,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-810895,B-20-4,1813,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-951746,C-08-3,4963,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-618402,D-17-2,2552,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-642762,B-18-3,4986,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-507128,H-15-4,1943,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-295685,B-26-5,632,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-198618,G-09-3,399,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-670911,D-10-1,3281,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-316511,C-29-3,1070,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-286136,B-19-5,4173,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-269367,E-25-3,282,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-276526,H-29-5,4937,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-957583,E-05-2,4987,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-935546,H-17-3,2543,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-894440,E-19-5,4927,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-249371,B-27-5,1832,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-121448,F-06-1,2034,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-873572,E-24-3,838,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-685174,D-27-5,2442,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-700344,H-08-2,4993,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-493419,H-21-3,3082,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
