OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2132743,ASSET-00537,Preventive,0,,000130000505
WO-2132744,ASSET-00537,Preventive,0,,000130000505
WO-2132745,ASSET-00537,Emergency,242,1953,000130000505
WO-2132746,ASSET-00537,Corrective,187,1927,000130000505
WO-2132747,ASSET-00537,Corrective,231,1610,000130000505
WO-2132748,ASSET-00537,Preventive,0,,000130000505
WO-2132749,ASSET-00538,Preventive,0,,000130000506
WO-2132750,ASSET-00538,Corrective,55,894,000130000506
WO-2132751,ASSET-00539,Corrective,143,1945,000130000507
WO-2132752,ASSET-00539,Corrective,56,611,000130000507
WO-2132753,ASSET-00539,Corrective,144,586,000130000507
WO-2132754,ASSET-00539,Corrective,192,321,000130000507
WO-2132755,ASSET-00539,Preventive,0,,000130000507
WO-2132756,ASSET-00539,Corrective,176,1169,000130000507
WO-2132757,ASSET-00540,Corrective,110,286,000130000508
WO-2132758,ASSET-00540,Preventive,0,,000130000508
WO-2132759,ASSET-00540,Preventive,0,,000130000508
WO-2132760,ASSET-00540,Preventive,0,,000130000508
WO-2132761,ASSET-00541,Emergency,138,560,000130000510
WO-2132762,ASSET-00541,Preventive,0,,000130000510
WO-2132763,ASSET-00541,Preventive,0,,000130000510
WO-2132764,ASSET-00542,Corrective,167,1541,000130000511
WO-2132765,ASSET-00542,Corrective,220,1959,000130000511
WO-2132766,ASSET-00542,Corrective,171,1131,000130000511
WO-2132767,ASSET-00543,Preventive,0,,000130000512
WO-2132768,ASSET-00543,Corrective,61,701,000130000512
WO-2132769,ASSET-00543,Preventive,0,,000130000512
WO-2132770,ASSET-00544,Preventive,0,,000130000513
WO-2132771,ASSET-00544,Preventive,0,,000130000513
WO-2132772,ASSET-00544,Preventive,0,,000130000513
WO-2132773,ASSET-00545,Preventive,0,,000130000514
WO-2132774,ASSET-00545,Corrective,144,754,000130000514
WO-2132775,ASSET-00545,Preventive,0,,000130000514
WO-2132776,ASSET-00545,Corrective,164,806,000130000514
WO-2132777,ASSET-00546,Emergency,134,879,000130000515
WO-2132778,ASSET-00546,Preventive,0,,000130000515
WO-2132779,ASSET-00546,Preventive,0,,000130000515
WO-2132780,ASSET-00546,Preventive,0,,000130000515
WO-2132781,ASSET-00546,Preventive,0,,000130000515
WO-2132782,ASSET-00546,Preventive,0,,000130000515
WO-2132783,ASSET-00547,Preventive,0,,000130000516
WO-2132784,ASSET-00547,Preventive,0,,000130000516
WO-2132785,ASSET-00547,Preventive,0,,000130000516
WO-2132786,ASSET-00547,Corrective,203,838,000130000516
WO-2132787,ASSET-00547,Corrective,155,954,000130000516
WO-2132788,ASSET-00548,Preventive,0,,000130000517
WO-2132789,ASSET-00548,Corrective,53,1834,000130000517
WO-2132790,ASSET-00548,Preventive,0,,000130000517
WO-2132791,ASSET-00548,Preventive,0,,000130000517
WO-2132792,ASSET-00548,Preventive,0,,000130000517
WO-2132793,ASSET-00548,Preventive,0,,000130000517
WO-2132794,ASSET-00548,Preventive,0,,000130000517
WO-2132795,ASSET-00548,Preventive,0,,000130000517
WO-2132796,ASSET-00549,Preventive,0,,000130000518
WO-2132797,ASSET-00549,Preventive,0,,000130000518
WO-2132798,ASSET-00549,Preventive,0,,000130000518
WO-2132799,ASSET-00550,Preventive,0,,000130000519
WO-2132800,ASSET-00550,Preventive,0,,000130000519
WO-2132801,ASSET-00550,Preventive,0,,000130000519
WO-2132802,ASSET-00550,Emergency,246,228,000130000519
WO-2132803,ASSET-00551,Corrective,214,813,000130000520
WO-2132804,ASSET-00551,Preventive,0,,000130000520
WO-2132805,ASSET-00551,Corrective,82,1338,000130000520
WO-2132806,ASSET-00552,Preventive,0,,000130000521
WO-2132807,ASSET-00552,Corrective,145,318,000130000521
WO-2132808,ASSET-00552,Preventive,0,,000130000521
WO-2132809,ASSET-00552,Corrective,121,349,000130000521
WO-2132810,ASSET-00553,Corrective,176,231,000130000522
WO-2132811,ASSET-00553,Preventive,0,,000130000522
WO-2132812,ASSET-00554,Preventive,0,,000130000523
WO-2132813,ASSET-00554,Corrective,92,1033,000130000523
WO-2132814,ASSET-00554,Preventive,0,,000130000523
WO-2132815,ASSET-00554,Corrective,210,1533,000130000523
WO-2132816,ASSET-00554,Preventive,0,,000130000523
WO-2132817,ASSET-00555,Preventive,0,,000130000524
WO-2132818,ASSET-00555,Corrective,115,1502,000130000524
WO-2132819,ASSET-00555,Preventive,0,,000130000524
WO-2132820,ASSET-00555,Preventive,0,,000130000524
WO-2132821,ASSET-00555,Preventive,0,,000130000524
WO-2132822,ASSET-00556,Preventive,0,,000130000525
WO-2132823,ASSET-00556,Corrective,171,1515,000130000525
WO-2132824,ASSET-00556,Corrective,84,811,000130000525
WO-2132825,ASSET-00556,Emergency,210,908,000130000525
WO-2132826,ASSET-00556,Corrective,45,1848,000130000525
WO-2132827,ASSET-00557,Emergency,508,970,000130000526
WO-2132828,ASSET-00557,Preventive,0,,000130000526
WO-2132829,ASSET-00557,Preventive,0,,000130000526
WO-2132830,ASSET-00558,Preventive,0,,000130000527
WO-2132831,ASSET-00558,Preventive,0,,000130000527
WO-2132832,ASSET-00558,Corrective,114,313,000130000527
WO-2132833,ASSET-00558,Preventive,0,,000130000527
WO-2132834,ASSET-00559,Corrective,72,1576,000130000528
WO-2132835,ASSET-00559,Preventive,0,,000130000528
WO-2132836,ASSET-00559,Corrective,82,1196,000130000528
WO-2132837,ASSET-00559,Preventive,0,,000130000528
WO-2132838,ASSET-00560,Preventive,0,,000130000529
WO-2132839,ASSET-00560,Preventive,0,,000130000529
WO-2132840,ASSET-00560,Preventive,0,,000130000529
WO-2132841,ASSET-00560,Preventive,0,,000130000529
WO-2132842,ASSET-00560,Corrective,147,385,000130000529
WO-2132843,ASSET-00560,Preventive,0,,000130000529
WO-2132844,ASSET-00560,Preventive,0,,000130000529
WO-2132845,ASSET-00561,Corrective,133,1262,000130000530
WO-2132846,ASSET-00561,Preventive,0,,000130000530
WO-2132847,ASSET-00561,Preventive,0,,000130000530
WO-2132848,ASSET-00561,Corrective,194,815,000130000530
WO-2132849,ASSET-00562,Preventive,0,,000130000531
WO-2132850,ASSET-00562,Emergency,358,727,000130000531
WO-2132851,ASSET-00562,Corrective,151,1659,000130000531
WO-2132852,ASSET-00562,Preventive,0,,000130000531
WO-2132853,ASSET-00562,Preventive,0,,000130000531
WO-2132854,ASSET-00562,Preventive,0,,000130000531
WO-2132855,ASSET-00563,Preventive,0,,000130000532
WO-2132856,ASSET-00563,Corrective,172,1720,000130000532
WO-2132857,ASSET-00563,Preventive,0,,000130000532
WO-2132858,ASSET-00563,Preventive,0,,000130000532
WO-2132859,ASSET-00564,Preventive,0,,000130000533
WO-2132860,ASSET-00564,Preventive,0,,000130000533
WO-2132861,ASSET-00564,Corrective,193,839,000130000533
WO-2132862,ASSET-00564,Preventive,0,,000130000533
WO-2132863,ASSET-00565,Corrective,199,601,000130000534
WO-2132864,ASSET-00565,Preventive,0,,000130000534
WO-2132865,ASSET-00565,Emergency,448,1846,000130000534
WO-2132866,ASSET-00565,Corrective,69,1896,000130000534
WO-2132867,ASSET-00565,Corrective,30,624,000130000534
WO-2132868,ASSET-00566,Corrective,193,1726,000130000535
WO-2132869,ASSET-00566,Corrective,177,405,000130000535
WO-2132870,ASSET-00566,Preventive,0,,000130000535
WO-2132871,ASSET-00567,Preventive,0,,000130000536
WO-2132872,ASSET-00567,Emergency,277,1707,000130000536
WO-2132873,ASSET-00568,Preventive,0,,000130000537
WO-2132874,ASSET-00568,Preventive,0,,000130000537
WO-2132875,ASSET-00568,Corrective,183,717,000130000537
WO-2132876,ASSET-00568,Preventive,0,,000130000537
WO-2132877,ASSET-00568,Preventive,0,,000130000537
WO-2132878,ASSET-00569,Preventive,0,,000130000538
WO-2132879,ASSET-00569,Preventive,0,,000130000538
WO-2132880,ASSET-00569,Emergency,145,1471,000130000538
WO-2132881,ASSET-00570,Preventive,0,,000130000539
WO-2132882,ASSET-00570,Preventive,0,,000130000539
WO-2132883,ASSET-00570,Preventive,0,,000130000539
WO-2132884,ASSET-00570,Preventive,0,,000130000539
WO-2132885,ASSET-00571,Corrective,229,971,000130000540
WO-2132886,ASSET-00571,Corrective,100,735,000130000540
WO-2132887,ASSET-00571,Corrective,220,1120,000130000540
WO-2132888,ASSET-00571,Preventive,0,,000130000540
WO-2132889,ASSET-00572,Preventive,0,,000130000541
WO-2132890,ASSET-00572,Preventive,0,,000130000541
WO-2132891,ASSET-00572,Corrective,70,679,000130000541
WO-2132892,ASSET-00573,Corrective,143,375,000130000542
WO-2132893,ASSET-00573,Preventive,0,,000130000542
WO-2132894,ASSET-00573,Corrective,224,1922,000130000542
WO-2132895,ASSET-00573,Preventive,0,,000130000542
WO-2132896,ASSET-00574,Preventive,0,,000130000543
WO-2132897,ASSET-00574,Preventive,0,,000130000543
WO-2132898,ASSET-00574,Preventive,0,,000130000543
WO-2132899,ASSET-00574,Corrective,217,1340,000130000543
WO-2132900,ASSET-00574,Corrective,118,679,000130000543
WO-2132901,ASSET-00574,Preventive,0,,000130000543
WO-2132902,ASSET-00575,Preventive,0,,000130000544
WO-2132903,ASSET-00575,Corrective,236,538,000130000544
WO-2132904,ASSET-00575,Preventive,0,,000130000544
WO-2132905,ASSET-00575,Preventive,0,,000130000544
WO-2132906,ASSET-00575,Corrective,196,1545,000130000544
WO-2132907,ASSET-00575,Preventive,0,,000130000544
WO-2132908,ASSET-00575,Corrective,193,1587,000130000544
WO-2132909,ASSET-00575,Preventive,0,,000130000544
WO-2132910,ASSET-00576,Emergency,562,851,000130000545
WO-2132911,ASSET-00576,Preventive,0,,000130000545
WO-2132912,ASSET-00576,Preventive,0,,000130000545
WO-2132913,ASSET-00576,Corrective,138,1383,000130000545
WO-2132914,ASSET-00576,Preventive,0,,000130000545
WO-2132915,ASSET-00576,Preventive,0,,000130000545
WO-2132916,ASSET-00576,Corrective,239,581,000130000545
WO-2132917,ASSET-00576,Corrective,182,1251,000130000545
WO-2132918,ASSET-00577,Preventive,0,,000130000546
WO-2132919,ASSET-00577,Preventive,0,,000130000546
WO-2132920,ASSET-00577,Corrective,75,487,000130000546
WO-2132921,ASSET-00577,Preventive,0,,000130000546
WO-2132922,ASSET-00577,Preventive,0,,000130000546
WO-2132923,ASSET-00577,Corrective,237,589,000130000546
WO-2132924,ASSET-00578,Preventive,0,,000130000547
WO-2132925,ASSET-00578,Preventive,0,,000130000547
WO-2132926,ASSET-00578,Preventive,0,,000130000547
WO-2132927,ASSET-00578,Preventive,0,,000130000547
WO-2132928,ASSET-00578,Emergency,80,969,000130000547
WO-2132929,ASSET-00579,Preventive,0,,000130000548
WO-2132930,ASSET-00579,Preventive,0,,000130000548
WO-2132931,ASSET-00579,Preventive,0,,000130000548
WO-2132932,ASSET-00579,Preventive,0,,000130000548
WO-2132933,ASSET-00579,Corrective,178,1322,000130000548
WO-2132934,ASSET-00579,Preventive,0,,000130000548
WO-2132935,ASSET-00579,Preventive,0,,000130000548
WO-2132936,ASSET-00579,Corrective,216,1836,000130000548
WO-2132937,ASSET-00581,Preventive,0,,000130000550
WO-2132938,ASSET-00582,Preventive,0,,000130000551
WO-2132939,ASSET-00582,Preventive,0,,000130000551
WO-2132940,ASSET-00582,Preventive,0,,000130000551
WO-2132941,ASSET-00582,Corrective,142,819,000130000551
WO-2132942,ASSET-00582,Corrective,220,1298,000130000551
WO-2132943,ASSET-00582,Preventive,0,,000130000551
WO-2132944,ASSET-00583,Preventive,0,,000130000552
WO-2132945,ASSET-00583,Preventive,0,,000130000552
WO-2132946,ASSET-00583,Corrective,227,324,000130000552
WO-2132947,ASSET-00583,Preventive,0,,000130000552
WO-2132948,ASSET-00583,Corrective,58,430,000130000552
WO-2132949,ASSET-00584,Emergency,549,338,000130000553
WO-2132950,ASSET-00584,Corrective,112,1382,000130000553
WO-2132951,ASSET-00584,Preventive,0,,000130000553
WO-2132952,ASSET-00584,Preventive,0,,000130000553
WO-2132953,ASSET-00585,Emergency,242,1705,000130000554
WO-2132954,ASSET-00585,Corrective,100,747,000130000554
WO-2132955,ASSET-00585,Preventive,0,,000130000554
WO-2132956,ASSET-00586,Corrective,51,1270,000130000555
WO-2132957,ASSET-00586,Preventive,0,,000130000555
WO-2132958,ASSET-00586,Corrective,76,1677,000130000555
WO-2132959,ASSET-00586,Preventive,0,,000130000555
WO-2132960,ASSET-00586,Corrective,119,1187,000130000555
WO-2132961,ASSET-00587,Preventive,0,,000130000556
WO-2132962,ASSET-00587,Preventive,0,,000130000556
WO-2132963,ASSET-00587,Corrective,165,829,000130000556
WO-2132964,ASSET-00587,Corrective,59,1892,000130000556
WO-2132965,ASSET-00587,Preventive,0,,000130000556
WO-2132966,ASSET-00587,Preventive,0,,000130000556
WO-2132967,ASSET-00587,Corrective,75,603,000130000556
WO-2132968,ASSET-00588,Preventive,0,,000130000557
WO-2132969,ASSET-00588,Preventive,0,,000130000557
WO-2132970,ASSET-00588,Corrective,110,1352,000130000557
WO-2132971,ASSET-00588,Preventive,0,,000130000557
WO-2132972,ASSET-00588,Corrective,209,1862,000130000557
WO-2132973,ASSET-00588,Corrective,238,1668,000130000557
WO-2132974,ASSET-00588,Emergency,475,913,000130000557
WO-2132975,ASSET-00589,Corrective,31,286,000130000558
WO-2132976,ASSET-00589,Emergency,513,1276,000130000558
WO-2132977,ASSET-00589,Preventive,0,,000130000558
WO-2132978,ASSET-00589,Preventive,0,,000130000558
WO-2132979,ASSET-00590,Preventive,0,,000130000559
WO-2132980,ASSET-00590,Corrective,194,1806,000130000559
WO-2132981,ASSET-00590,Preventive,0,,000130000559
WO-2132982,ASSET-00590,Preventive,0,,000130000559
WO-2132983,ASSET-00590,Preventive,0,,000130000559
WO-2132984,ASSET-00590,Emergency,476,1203,000130000559
WO-2132985,ASSET-00590,Preventive,0,,000130000559
WO-2132986,ASSET-00590,Corrective,230,1964,000130000559
WO-2132987,ASSET-00591,Corrective,52,1446,000130000560
WO-2132988,ASSET-00591,Preventive,0,,000130000560
WO-2132989,ASSET-00591,Corrective,155,1122,000130000560
WO-2132990,ASSET-00591,Preventive,0,,000130000560
WO-2132991,ASSET-00591,Preventive,0,,000130000560
WO-2132992,ASSET-00592,Preventive,0,,000130000561
WO-2132993,ASSET-00592,Emergency,279,997,000130000561
WO-2132994,ASSET-00592,Preventive,0,,000130000561
WO-2132995,ASSET-00592,Preventive,0,,000130000561
WO-2132996,ASSET-00593,Preventive,0,,000130000562
WO-2132997,ASSET-00593,Preventive,0,,000130000562
WO-2132998,ASSET-00593,Preventive,0,,000130000562
WO-2132999,ASSET-00594,Corrective,180,1533,000130000563
WO-2133000,ASSET-00594,Corrective,209,1102,000130000563
WO-2133001,ASSET-00595,Corrective,217,1803,000130000564
WO-2133002,ASSET-00595,Preventive,0,,000130000564
WO-2133003,ASSET-00595,Preventive,0,,000130000564
WO-2133004,ASSET-00595,Corrective,131,1599,000130000564
WO-2133005,ASSET-00596,Preventive,0,,000130000565
WO-2133006,ASSET-00596,Preventive,0,,000130000565
WO-2133007,ASSET-00596,Corrective,189,1277,000130000565
WO-2133008,ASSET-00596,Preventive,0,,000130000565
WO-2133009,ASSET-00596,Preventive,0,,000130000565
WO-2133010,ASSET-00596,Corrective,135,1662,000130000565
WO-2133011,ASSET-00596,Corrective,143,1321,000130000565
WO-2133012,ASSET-00597,Preventive,0,,000130000566
WO-2133013,ASSET-00597,Corrective,90,1123,000130000566
WO-2133014,ASSET-00597,Corrective,81,930,000130000566
WO-2133015,ASSET-00597,Preventive,0,,000130000566
WO-2133016,ASSET-00597,Preventive,0,,000130000566
WO-2133017,ASSET-00597,Preventive,0,,000130000566
WO-2133018,ASSET-00597,Preventive,0,,000130000566
WO-2133019,ASSET-00598,Preventive,0,,000130000567
WO-2133020,ASSET-00598,Corrective,65,480,000130000567
WO-2133021,ASSET-00598,Preventive,0,,000130000567
WO-2133022,ASSET-00598,Preventive,0,,000130000567
WO-2133023,ASSET-00598,Corrective,235,1759,000130000567
WO-2133024,ASSET-00598,Corrective,40,761,000130000567
WO-2133025,ASSET-00598,Preventive,0,,000130000567
WO-2133026,ASSET-00598,Corrective,90,272,000130000567
WO-2133027,ASSET-00598,Preventive,0,,000130000567
WO-2133028,ASSET-00598,Corrective,177,1301,000130000567
WO-2133029,ASSET-00599,Corrective,147,1746,000130000568
WO-2133030,ASSET-00599,Preventive,0,,000130000568
WO-2133031,ASSET-00599,Preventive,0,,000130000568
WO-2133032,ASSET-00599,Preventive,0,,000130000568
WO-2133033,ASSET-00600,Corrective,66,1183,000130000569
WO-2133034,ASSET-00600,Corrective,44,957,000130000569
WO-2133035,ASSET-00600,Emergency,222,1852,000130000569
WO-2133036,ASSET-00600,Corrective,237,304,000130000569
WO-2133037,ASSET-00600,Preventive,0,,000130000569
WO-2133038,ASSET-00600,Emergency,447,1464,000130000569
WO-2133039,ASSET-00600,Preventive,0,,000130000569
WO-2133040,ASSET-00600,Emergency,142,1581,000130000569
WO-2133041,ASSET-00601,Corrective,235,478,000130000570
WO-2133042,ASSET-00601,Corrective,42,504,000130000570
WO-2133043,ASSET-00601,Corrective,198,571,000130000570
WO-2133044,ASSET-00601,Corrective,189,1453,000130000570
WO-2133045,ASSET-00602,Emergency,192,1328,000130000572
WO-2133046,ASSET-00602,Corrective,36,299,000130000572
WO-2133047,ASSET-00602,Corrective,238,1532,000130000572
WO-2133048,ASSET-00603,Preventive,0,,000130000573
WO-2133049,ASSET-00603,Emergency,462,1682,000130000573
WO-2133050,ASSET-00603,Corrective,166,620,000130000573
WO-2133051,ASSET-00603,Preventive,0,,000130000573
WO-2133052,ASSET-00603,Corrective,114,1213,000130000573
WO-2133053,ASSET-00603,Corrective,128,1618,000130000573
WO-2133054,ASSET-00603,Preventive,0,,000130000573
WO-2133055,ASSET-00604,Corrective,65,491,000130000574
WO-2133056,ASSET-00604,Preventive,0,,000130000574
WO-2133057,ASSET-00604,Emergency,454,685,000130000574
WO-2133058,ASSET-00604,Corrective,191,1485,000130000574
WO-2133059,ASSET-00604,Preventive,0,,000130000574
WO-2133060,ASSET-00604,Corrective,52,222,000130000574
WO-2133061,ASSET-00604,Preventive,0,,000130000574
WO-2133062,ASSET-00605,Preventive,0,,000130000575
WO-2133063,ASSET-00605,Preventive,0,,000130000575
WO-2133064,ASSET-00605,Corrective,206,1892,000130000575
WO-2133065,ASSET-00605,Preventive,0,,000130000575
WO-2133066,ASSET-00605,Corrective,73,1766,000130000575
WO-2133067,ASSET-00605,Preventive,0,,000130000575
WO-2133068,ASSET-00605,Preventive,0,,000130000575
WO-2133069,ASSET-00605,Corrective,190,1381,000130000575
WO-2133070,ASSET-00605,Preventive,0,,000130000575
WO-2133071,ASSET-00605,Emergency,64,1155,000130000575
WO-2133072,ASSET-00606,Preventive,0,,000130000576
WO-2133073,ASSET-00606,Emergency,453,1812,000130000576
WO-2133074,ASSET-00606,Corrective,170,1396,000130000576
WO-2133075,ASSET-00607,Preventive,0,,000130000577
WO-2133076,ASSET-00607,Preventive,0,,000130000577
WO-2133077,ASSET-00607,Corrective,234,257,000130000577
WO-2133078,ASSET-00607,Corrective,98,461,000130000577
WO-2133079,ASSET-00607,Preventive,0,,000130000577
WO-2133080,ASSET-00607,Preventive,0,,000130000577
WO-2133081,ASSET-00608,Corrective,57,511,000130000578
WO-2133082,ASSET-00608,Corrective,217,820,000130000578
WO-2133083,ASSET-00608,Corrective,196,1152,000130000578
WO-2133084,ASSET-00608,Preventive,0,,000130000578
WO-2133085,ASSET-00608,Preventive,0,,000130000578
WO-2133086,ASSET-00609,Preventive,0,,000130000579
WO-2133087,ASSET-00609,Corrective,133,438,000130000579
WO-2133088,ASSET-00609,Corrective,65,1569,000130000579
WO-2133089,ASSET-00609,Preventive,0,,000130000579
WO-2133090,ASSET-00609,Corrective,103,636,000130000579
WO-2133091,ASSET-00609,Corrective,49,1491,000130000579
WO-2133092,ASSET-00609,Emergency,487,771,000130000579
WO-2133093,ASSET-00609,Preventive,0,,000130000579
WO-2133094,ASSET-00609,Preventive,0,,000130000579
WO-2133095,ASSET-00609,Preventive,0,,000130000579
WO-2133096,ASSET-00610,Preventive,0,,000130000580
WO-2133097,ASSET-00610,Preventive,0,,000130000580
WO-2133098,ASSET-00610,Emergency,542,387,000130000580
WO-2133099,ASSET-00610,Corrective,140,1378,000130000580
WO-2133100,ASSET-00610,Emergency,333,1989,000130000580
WO-2133101,ASSET-00610,Preventive,0,,000130000580
WO-2133102,ASSET-00610,Corrective,57,785,000130000580
WO-2133103,ASSET-00611,Preventive,0,,000130000581
WO-2133104,ASSET-00611,Emergency,295,1247,000130000581
WO-2133105,ASSET-00611,Emergency,324,1179,000130000581
WO-2133106,ASSET-00611,Preventive,0,,000130000581
WO-2133107,ASSET-00611,Preventive,0,,000130000581
WO-2133108,ASSET-00611,Preventive,0,,000130000581
WO-2133109,ASSET-00611,Corrective,172,1864,000130000581
WO-2133110,ASSET-00612,Preventive,0,,000130000582
WO-2133111,ASSET-00612,Emergency,475,731,000130000582
WO-2133112,ASSET-00612,Corrective,78,1954,000130000582
WO-2133113,ASSET-00612,Emergency,279,1539,000130000582
WO-2133114,ASSET-00612,Preventive,0,,000130000582
WO-2133115,ASSET-00612,Preventive,0,,000130000582
WO-2133116,ASSET-00612,Preventive,0,,000130000582
WO-2133117,ASSET-00613,Corrective,88,1680,000130000583
WO-2133118,ASSET-00613,Preventive,0,,000130000583
WO-2133119,ASSET-00613,Preventive,0,,000130000583
WO-2133120,ASSET-00613,Preventive,0,,000130000583
WO-2133121,ASSET-00613,Emergency,289,1620,000130000583
WO-2133122,ASSET-00614,Corrective,145,1536,000130000584
WO-2133123,ASSET-00614,Corrective,184,470,000130000584
WO-2133124,ASSET-00614,Corrective,82,607,000130000584
WO-2133125,ASSET-00614,Preventive,0,,000130000584
WO-2133126,ASSET-00614,Corrective,78,1970,000130000584
WO-2133127,ASSET-00614,Preventive,0,,000130000584
WO-2133128,ASSET-00615,Corrective,118,1928,000130000585
WO-2133129,ASSET-00615,Preventive,0,,000130000585
WO-2133130,ASSET-00615,Preventive,0,,000130000585
WO-2133131,ASSET-00616,Preventive,0,,000130000586
WO-2133132,ASSET-00616,Preventive,0,,000130000586
WO-2133133,ASSET-00616,Preventive,0,,000130000586
WO-2133134,ASSET-00617,Preventive,0,,000130000587
WO-2133135,ASSET-00617,Corrective,161,1873,000130000587
WO-2133136,ASSET-00617,Corrective,178,1443,000130000587
WO-2133137,ASSET-00617,Preventive,0,,000130000587
WO-2133138,ASSET-00618,Corrective,117,1543,000130000588
WO-2133139,ASSET-00618,Corrective,228,1696,000130000588
WO-2133140,ASSET-00618,Preventive,0,,000130000588
WO-2133141,ASSET-00618,Preventive,0,,000130000588
WO-2133142,ASSET-00618,Preventive,0,,000130000588
WO-2133143,ASSET-00618,Preventive,0,,000130000588
WO-2133144,ASSET-00618,Corrective,201,895,000130000588
WO-2133145,ASSET-00618,Corrective,219,610,000130000588
WO-2133146,ASSET-00619,Emergency,541,1622,000130000589
WO-2133147,ASSET-00619,Emergency,453,1686,000130000589
WO-2133148,ASSET-00619,Preventive,0,,000130000589
WO-2133149,ASSET-00619,Corrective,100,410,000130000589
WO-2133150,ASSET-00619,Corrective,193,1814,000130000589
WO-2133151,ASSET-00619,Preventive,0,,000130000589
WO-2133152,ASSET-00620,Preventive,0,,000130000590
WO-2133153,ASSET-00620,Emergency,440,1951,000130000590
WO-2133154,ASSET-00620,Emergency,81,1993,000130000590
WO-2133155,ASSET-00620,Preventive,0,,000130000590
WO-2133156,ASSET-00620,Corrective,33,874,000130000590
WO-2133157,ASSET-00620,Preventive,0,,000130000590
WO-2133158,ASSET-00621,Corrective,219,1354,000130000591
WO-2133159,ASSET-00621,Corrective,178,1148,000130000591
WO-2133160,ASSET-00622,Corrective,115,1391,000130000592
WO-2133161,ASSET-00622,Preventive,0,,000130000592
WO-2133162,ASSET-00622,Corrective,35,739,000130000592
WO-2133163,ASSET-00622,Corrective,233,1471,000130000592
WO-2133164,ASSET-00622,Preventive,0,,000130000592
WO-2133165,ASSET-00622,Corrective,142,279,000130000592
WO-2133166,ASSET-00622,Corrective,177,534,000130000592
WO-2133167,ASSET-00623,Corrective,59,862,000130000593
WO-2133168,ASSET-00623,Corrective,183,1014,000130000593
WO-2133169,ASSET-00623,Preventive,0,,000130000593
WO-2133170,ASSET-00624,Emergency,518,1247,000130000594
WO-2133171,ASSET-00624,Corrective,206,1727,000130000594
WO-2133172,ASSET-00624,Corrective,158,1356,000130000594
WO-2133173,ASSET-00625,Preventive,0,,000130000595
WO-2133174,ASSET-00625,Preventive,0,,000130000595
WO-2133175,ASSET-00625,Preventive,0,,000130000595
WO-2133176,ASSET-00625,Preventive,0,,000130000595
WO-2133177,ASSET-00625,Preventive,0,,000130000595
WO-2133178,ASSET-00626,Corrective,146,1237,000130000596
WO-2133179,ASSET-00626,Corrective,106,656,000130000596
WO-2133180,ASSET-00626,Preventive,0,,000130000596
WO-2133181,ASSET-00626,Corrective,152,1857,000130000596
WO-2133182,ASSET-00627,Preventive,0,,000130000597
WO-2133183,ASSET-00627,Corrective,229,1858,000130000597
WO-2133184,ASSET-00627,Emergency,417,1065,000130000597
WO-2133185,ASSET-00627,Preventive,0,,000130000597
WO-2133186,ASSET-00628,Corrective,213,1510,000130000598
WO-2133187,ASSET-00628,Preventive,0,,000130000598
WO-2133188,ASSET-00628,Preventive,0,,000130000598
WO-2133189,ASSET-00628,Corrective,228,1523,000130000598
WO-2133190,ASSET-00628,Preventive,0,,000130000598
WO-2133191,ASSET-00628,Emergency,214,960,000130000598
WO-2133192,ASSET-00629,Corrective,140,941,000130000599
WO-2133193,ASSET-00629,Corrective,207,870,000130000599
WO-2133194,ASSET-00629,Preventive,0,,000130000599
WO-2133195,ASSET-00629,Corrective,149,942,000130000599
WO-2133196,ASSET-00629,Preventive,0,,000130000599
WO-2133197,ASSET-00630,Preventive,0,,000130000600
WO-2133198,ASSET-00630,Corrective,118,225,000130000600
WO-2133199,ASSET-00630,Preventive,0,,000130000600
WO-2133200,ASSET-00630,Corrective,93,1588,000130000600
WO-2133201,ASSET-00630,Emergency,481,1998,000130000600
WO-2133202,ASSET-00631,Preventive,0,,000130000601
WO-2133203,ASSET-00631,Preventive,0,,000130000601
WO-2133204,ASSET-00631,Preventive,0,,000130000601
WO-2133205,ASSET-00631,Preventive,0,,000130000601
WO-2133206,ASSET-00631,Preventive,0,,000130000601
WO-2133207,ASSET-00631,Preventive,0,,000130000601
WO-2133208,ASSET-00631,Preventive,0,,000130000601
WO-2133209,ASSET-00631,Preventive,0,,000130000601
WO-2133210,ASSET-00631,Preventive,0,,000130000601
WO-2133211,ASSET-00632,Corrective,55,1795,000130000602
WO-2133212,ASSET-00632,Corrective,111,477,000130000602
WO-2133213,ASSET-00632,Emergency,253,1249,000130000602
WO-2133214,ASSET-00632,Preventive,0,,000130000602
WO-2133215,ASSET-00632,Preventive,0,,000130000602
WO-2133216,ASSET-00632,Corrective,136,202,000130000602
WO-2133217,ASSET-00632,Preventive,0,,000130000602
WO-2133218,ASSET-00632,Preventive,0,,000130000602
WO-2133219,ASSET-00633,Preventive,0,,000130000603
WO-2133220,ASSET-00633,Preventive,0,,000130000603
WO-2133221,ASSET-00633,Preventive,0,,000130000603
WO-2133222,ASSET-00633,Corrective,211,971,000130000603
WO-2133223,ASSET-00633,Preventive,0,,000130000603
WO-2133224,ASSET-00633,Preventive,0,,000130000603
WO-2133225,ASSET-00633,Preventive,0,,000130000603
WO-2133226,ASSET-00634,Preventive,0,,000130000604
WO-2133227,ASSET-00634,Preventive,0,,000130000604
WO-2133228,ASSET-00634,Corrective,175,429,000130000604
