WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2030812,ASSET-00164,Preventive,,0,,000030000147
WO-2030813,ASSET-00165,Preventive,,0,,000030000148
WO-2030814,ASSET-00165,Corrective,BEARING-FAILURE,44,543,000030000148
WO-2030815,ASSET-00165,Preventive,,0,,000030000148
WO-2030816,ASSET-00165,Corrective,BEARING-FAILURE,159,449,000030000148
WO-2030817,ASSET-00165,Preventive,,0,,000030000148
WO-2030818,ASSET-00166,Corrective,PNEUMATIC-LEAK,232,879,000030000149
WO-2030819,ASSET-00166,Corrective,MOTOR-BURNOUT,104,337,000030000149
WO-2030820,ASSET-00166,Corrective,BELT-FAILURE,71,1936,000030000149
WO-2030821,ASSET-00166,Corrective,BEARING-FAILURE,118,244,000030000149
WO-2030822,ASSET-00166,Corrective,DIE-WEAR,141,411,000030000149
WO-2030823,ASSET-00166,Preventive,,0,,000030000149
WO-2030824,ASSET-00167,Emergency,PNEUMATIC-LEAK,148,1516,000030000150
WO-2030825,ASSET-00167,Corrective,PNEUMATIC-LEAK,188,389,000030000150
WO-2030826,ASSET-00167,Corrective,MOTOR-BURNOUT,162,1833,000030000150
WO-2030827,ASSET-00168,Preventive,,0,,000030000151
WO-2030828,ASSET-00168,Preventive,,0,,000030000151
WO-2030829,ASSET-00169,Corrective,CALIBRATION-DRIFT,52,1147,000030000152
WO-2030830,ASSET-00170,Preventive,,0,,000030000153
WO-2030831,ASSET-00170,Corrective,CALIBRATION-DRIFT,69,1877,000030000153
WO-2030832,ASSET-00171,Emergency,BELT-FAILURE,250,310,000030000154
WO-2030833,ASSET-00171,Preventive,,0,,000030000154
WO-2030834,ASSET-00172,Emergency,SPINDLE-SEIZURE,173,850,000030000155
WO-2030835,ASSET-00172,Preventive,,0,,000030000155
WO-2030836,ASSET-00172,Preventive,,0,,000030000155
WO-2030837,ASSET-00173,Preventive,,0,,
WO-2030838,ASSET-00173,Emergency,CALIBRATION-DRIFT,384,1364,
WO-2030839,ASSET-00173,Corrective,CALIBRATION-DRIFT,106,1982,
WO-2030840,ASSET-00173,Preventive,,0,,
WO-2030841,ASSET-00173,Preventive,,0,,
WO-2030842,ASSET-00173,Preventive,,0,,
WO-2030843,ASSET-00173,Preventive,,0,,
WO-2030844,ASSET-00174,Corrective,CALIBRATION-DRIFT,153,1084,000030000156
WO-2030845,ASSET-00174,Preventive,,0,,000030000156
WO-2030846,ASSET-00175,Corrective,DIE-WEAR,53,1249,000030000157
WO-2030847,ASSET-00175,Preventive,,0,,000030000157
WO-2030848,ASSET-00175,Preventive,,0,,000030000157
WO-2030849,ASSET-00175,Preventive,,0,,000030000157
WO-2030850,ASSET-00175,Corrective,CONTROLLER-FAULT,33,1809,000030000157
WO-2030851,ASSET-00175,Preventive,,0,,000030000157
WO-2030852,ASSET-00175,Preventive,,0,,000030000157
WO-2030853,ASSET-00175,Preventive,,0,,000030000157
WO-2030854,ASSET-00176,Corrective,SENSOR-FAULT,148,1290,000030000158
WO-2030855,ASSET-00176,Emergency,SPINDLE-SEIZURE,203,1429,000030000158
WO-2030856,ASSET-00176,Emergency,PNEUMATIC-LEAK,304,1648,000030000158
WO-2030857,ASSET-00176,Preventive,,0,,000030000158
WO-2030858,ASSET-00176,Preventive,,0,,000030000158
WO-2030859,ASSET-00176,Emergency,HYDRAULIC-LEAK,259,1010,000030000158
WO-2030860,ASSET-00177,Emergency,CONTROLLER-FAULT,501,889,000030000159
WO-2030861,ASSET-00177,Preventive,,0,,000030000159
WO-2030862,ASSET-00177,Corrective,CALIBRATION-DRIFT,201,372,000030000159
WO-2030863,ASSET-00177,Corrective,BEARING-FAILURE,221,1281,000030000159
WO-2030864,ASSET-00177,Preventive,,0,,000030000159
WO-2030865,ASSET-00177,Preventive,,0,,000030000159
WO-2030866,ASSET-00178,Corrective,HYDRAULIC-LEAK,38,497,000030000160
WO-2030867,ASSET-00178,Preventive,,0,,000030000160
WO-2030868,ASSET-00178,Corrective,SENSOR-FAULT,166,988,000030000160
WO-2030869,ASSET-00178,Preventive,,0,,000030000160
WO-2030870,ASSET-00178,Corrective,CONTROLLER-FAULT,221,1268,000030000160
WO-2030871,ASSET-00178,Corrective,CONTROLLER-FAULT,48,1842,000030000160
WO-2030872,ASSET-00179,Preventive,,0,,
WO-2030873,ASSET-00179,Preventive,,0,,
WO-2030874,ASSET-00179,Corrective,SPINDLE-SEIZURE,49,1591,
WO-2030875,ASSET-00179,Preventive,,0,,
WO-2030876,ASSET-00179,Preventive,,0,,
WO-2030877,ASSET-00179,Preventive,,0,,
WO-2030878,ASSET-00180,Corrective,CALIBRATION-DRIFT,193,1383,000030000161
WO-2030879,ASSET-00180,Preventive,,0,,000030000161
WO-2030880,ASSET-00180,Corrective,BELT-FAILURE,82,1765,000030000161
WO-2030881,ASSET-00181,Preventive,,0,,000030000162
WO-2030882,ASSET-00181,Preventive,,0,,000030000162
WO-2030883,ASSET-00181,Preventive,,0,,000030000162
WO-2030884,ASSET-00181,Preventive,,0,,000030000162
WO-2030885,ASSET-00181,Preventive,,0,,000030000162
WO-2030886,ASSET-00181,Preventive,,0,,000030000162
WO-2030887,ASSET-00182,Corrective,HYDRAULIC-LEAK,166,1855,000030000163
WO-2030888,ASSET-00182,Corrective,HYDRAULIC-LEAK,107,577,000030000163
WO-2030889,ASSET-00182,Emergency,SPINDLE-SEIZURE,333,575,000030000163
WO-2030890,ASSET-00182,Corrective,HYDRAULIC-LEAK,90,310,000030000163
WO-2030891,ASSET-00182,Preventive,,0,,000030000163
WO-2030892,ASSET-00182,Corrective,SPINDLE-SEIZURE,239,1353,000030000163
WO-2030893,ASSET-00183,Preventive,,0,,000030000164
WO-2030894,ASSET-00183,Corrective,CONTROLLER-FAULT,158,297,000030000164
WO-2030895,ASSET-00183,Corrective,SPINDLE-SEIZURE,225,549,000030000164
WO-2030896,ASSET-00183,Corrective,BELT-FAILURE,101,1419,000030000164
WO-2030897,ASSET-00183,Preventive,,0,,000030000164
WO-2030898,ASSET-00184,Preventive,,0,,000030000165
WO-2030899,ASSET-00184,Corrective,HYDRAULIC-LEAK,149,1290,000030000165
WO-2030900,ASSET-00184,Corrective,SPINDLE-SEIZURE,232,1169,000030000165
WO-2030901,ASSET-00184,Corrective,PNEUMATIC-LEAK,185,1514,000030000165
WO-2030902,ASSET-00184,Emergency,CALIBRATION-DRIFT,583,869,000030000165
WO-2030903,ASSET-00184,Preventive,,0,,000030000165
WO-2030904,ASSET-00185,Corrective,SPINDLE-SEIZURE,165,1050,
WO-2030905,ASSET-00185,Emergency,MOTOR-BURNOUT,244,1294,
WO-2030906,ASSET-00185,Preventive,,0,,
WO-2030907,ASSET-00186,Emergency,SPINDLE-SEIZURE,101,1027,000030000166
WO-2030908,ASSET-00186,Preventive,,0,,000030000166
WO-2030909,ASSET-00186,Preventive,,0,,000030000166
WO-2030910,ASSET-00186,Preventive,,0,,000030000166
WO-2030911,ASSET-00187,Preventive,,0,,000030000167
WO-2030912,ASSET-00187,Corrective,BEARING-FAILURE,166,412,000030000167
WO-2030913,ASSET-00187,Preventive,,0,,000030000167
WO-2030914,ASSET-00187,Preventive,,0,,000030000167
WO-2030915,ASSET-00187,Corrective,MOTOR-BURNOUT,67,1936,000030000167
WO-2030916,ASSET-00188,Preventive,,0,,000030000168
WO-2030917,ASSET-00188,Preventive,,0,,000030000168
WO-2030918,ASSET-00188,Corrective,MOTOR-BURNOUT,80,1652,000030000168
WO-2030919,ASSET-00188,Preventive,,0,,000030000168
WO-2030920,ASSET-00188,Corrective,HYDRAULIC-LEAK,135,263,000030000168
WO-2030921,ASSET-00188,Corrective,CALIBRATION-DRIFT,191,749,000030000168
WO-2030922,ASSET-00188,Preventive,,0,,000030000168
WO-2030923,ASSET-00188,Preventive,,0,,000030000168
WO-2030924,ASSET-00189,Preventive,,0,,000030000169
WO-2030925,ASSET-00189,Preventive,,0,,000030000169
WO-2030926,ASSET-00189,Corrective,MOTOR-BURNOUT,42,1489,000030000169
WO-2030927,ASSET-00189,Preventive,,0,,000030000169
WO-2030928,ASSET-00189,Emergency,SENSOR-FAULT,376,1143,000030000169
WO-2030929,ASSET-00190,Preventive,,0,,000030000170
WO-2030930,ASSET-00190,Emergency,HYDRAULIC-LEAK,479,1904,000030000170
WO-2030931,ASSET-00190,Emergency,PNEUMATIC-LEAK,260,678,000030000170
WO-2030932,ASSET-00190,Preventive,,0,,000030000170
WO-2030933,ASSET-00190,Preventive,,0,,000030000170
WO-2030934,ASSET-00190,Preventive,,0,,000030000170
WO-2030935,ASSET-00191,Corrective,MOTOR-BURNOUT,169,299,000030000171
WO-2030936,ASSET-00191,Emergency,HYDRAULIC-LEAK,388,616,000030000171
WO-2030937,ASSET-00191,Corrective,SPINDLE-SEIZURE,178,1881,000030000171
WO-2030938,ASSET-00191,Preventive,,0,,000030000171
WO-2030939,ASSET-00191,Preventive,,0,,000030000171
WO-2030940,ASSET-00192,Preventive,,0,,000030000172
WO-2030941,ASSET-00192,Corrective,DIE-WEAR,181,642,000030000172
WO-2030942,ASSET-00193,Corrective,CONTROLLER-FAULT,111,1418,000030000173
WO-2030943,ASSET-00193,Preventive,,0,,000030000173
WO-2030944,ASSET-00193,Preventive,,0,,000030000173
WO-2030945,ASSET-00193,Corrective,MOTOR-BURNOUT,220,282,000030000173
WO-2030946,ASSET-00193,Corrective,MOTOR-BURNOUT,80,309,000030000173
WO-2030947,ASSET-00194,Preventive,,0,,000030000174
WO-2030948,ASSET-00194,Preventive,,0,,000030000174
WO-2030949,ASSET-00194,Corrective,PNEUMATIC-LEAK,62,1938,000030000174
WO-2030950,ASSET-00194,Corrective,SPINDLE-SEIZURE,84,1631,000030000174
WO-2030951,ASSET-00194,Preventive,,0,,000030000174
WO-2030952,ASSET-00194,Corrective,CONTROLLER-FAULT,44,1948,000030000174
WO-2030953,ASSET-00194,Preventive,,0,,000030000174
WO-2030954,ASSET-00195,Preventive,,0,,000030000176
WO-2030955,ASSET-00195,Corrective,SENSOR-FAULT,84,721,000030000176
WO-2030956,ASSET-00196,Corrective,MOTOR-BURNOUT,44,466,000030000177
WO-2030957,ASSET-00196,Preventive,,0,,000030000177
WO-2030958,ASSET-00196,Preventive,,0,,000030000177
WO-2030959,ASSET-00196,Preventive,,0,,000030000177
WO-2030960,ASSET-00196,Emergency,SPINDLE-SEIZURE,475,889,000030000177
WO-2030961,ASSET-00197,Preventive,,0,,000030000178
WO-2030962,ASSET-00197,Preventive,,0,,000030000178
WO-2030963,ASSET-00197,Preventive,,0,,000030000178
WO-2030964,ASSET-00198,Corrective,BEARING-FAILURE,68,795,000030000179
WO-2030965,ASSET-00198,Preventive,,0,,000030000179
WO-2030966,ASSET-00198,Corrective,BEARING-FAILURE,230,1472,000030000179
WO-2030967,ASSET-00198,Corrective,MOTOR-BURNOUT,155,497,000030000179
WO-2030968,ASSET-00198,Preventive,,0,,000030000179
WO-2030969,ASSET-00198,Preventive,,0,,000030000179
WO-2030970,ASSET-00199,Preventive,,0,,000030000180
WO-2030971,ASSET-00199,Corrective,CONTROLLER-FAULT,101,262,000030000180
WO-2030972,ASSET-00200,Preventive,,0,,000030000181
WO-2030973,ASSET-00200,Preventive,,0,,000030000181
WO-2030974,ASSET-00200,Preventive,,0,,000030000181
WO-2030975,ASSET-00200,Preventive,,0,,000030000181
WO-2030976,ASSET-00200,Preventive,,0,,000030000181
WO-2030977,ASSET-00200,Corrective,SENSOR-FAULT,221,1924,000030000181
WO-2030978,ASSET-00200,Corrective,BEARING-FAILURE,37,1339,000030000181
WO-2030979,ASSET-00201,Corrective,SPINDLE-SEIZURE,47,1049,000030000182
WO-2030980,ASSET-00201,Preventive,,0,,000030000182
WO-2030981,ASSET-00201,Emergency,BELT-FAILURE,472,524,000030000182
WO-2030982,ASSET-00201,Preventive,,0,,000030000182
WO-2030983,ASSET-00201,Preventive,,0,,000030000182
WO-2030984,ASSET-00201,Corrective,SPINDLE-SEIZURE,197,1938,000030000182
WO-2030985,ASSET-00202,Preventive,,0,,000030000183
WO-2030986,ASSET-00203,Preventive,,0,,000030000184
WO-2030987,ASSET-00203,Corrective,CONTROLLER-FAULT,136,315,000030000184
WO-2030988,ASSET-00203,Preventive,,0,,000030000184
WO-2030989,ASSET-00203,Corrective,SPINDLE-SEIZURE,147,261,000030000184
WO-2030990,ASSET-00203,Preventive,,0,,000030000184
WO-2030991,ASSET-00203,Preventive,,0,,000030000184
WO-2030992,ASSET-00203,Preventive,,0,,000030000184
WO-2030993,ASSET-00203,Preventive,,0,,000030000184
WO-2030994,ASSET-00204,Preventive,,0,,000030000185
WO-2030995,ASSET-00204,Corrective,CONTROLLER-FAULT,86,419,000030000185
WO-2030996,ASSET-00204,Corrective,SENSOR-FAULT,107,856,000030000185
WO-2030997,ASSET-00204,Preventive,,0,,000030000185
WO-2030998,ASSET-00204,Preventive,,0,,000030000185
WO-2030999,ASSET-00204,Preventive,,0,,000030000185
WO-2031000,ASSET-00204,Preventive,,0,,000030000185
WO-2031001,ASSET-00205,Preventive,,0,,000030000186
WO-2031002,ASSET-00205,Preventive,,0,,000030000186
WO-2031003,ASSET-00205,Preventive,,0,,000030000186
WO-2031004,ASSET-00205,Preventive,,0,,000030000186
WO-2031005,ASSET-00206,Corrective,SPINDLE-SEIZURE,102,1208,000030000187
WO-2031006,ASSET-00206,Corrective,SPINDLE-SEIZURE,194,391,000030000187
WO-2031007,ASSET-00207,Preventive,,0,,000030000188
WO-2031008,ASSET-00207,Corrective,SENSOR-FAULT,48,1193,000030000188
WO-2031009,ASSET-00207,Corrective,BELT-FAILURE,131,1192,000030000188
WO-2031010,ASSET-00207,Preventive,,0,,000030000188
WO-2031011,ASSET-00207,Preventive,,0,,000030000188
WO-2031012,ASSET-00207,Preventive,,0,,000030000188
WO-2031013,ASSET-00208,Emergency,CONTROLLER-FAULT,594,576,000030000189
WO-2031014,ASSET-00208,Corrective,SENSOR-FAULT,186,1641,000030000189
WO-2031015,ASSET-00208,Corrective,BEARING-FAILURE,66,432,000030000189
WO-2031016,ASSET-00209,Preventive,,0,,000030000190
WO-2031017,ASSET-00209,Preventive,,0,,000030000190
WO-2031018,ASSET-00209,Corrective,MOTOR-BURNOUT,173,1912,000030000190
WO-2031019,ASSET-00209,Emergency,DIE-WEAR,237,1456,000030000190
WO-2031020,ASSET-00210,Preventive,,0,,000030000191
WO-2031021,ASSET-00210,Preventive,,0,,000030000191
WO-2031022,ASSET-00210,Corrective,SENSOR-FAULT,108,575,000030000191
WO-2031023,ASSET-00210,Corrective,PNEUMATIC-LEAK,179,663,000030000191
WO-2031024,ASSET-00210,Preventive,,0,,000030000191
WO-2031025,ASSET-00210,Preventive,,0,,000030000191
WO-2031026,ASSET-00210,Corrective,CONTROLLER-FAULT,127,757,000030000191
WO-2031027,ASSET-00211,Preventive,,0,,000030000192
WO-2031028,ASSET-00211,Preventive,,0,,000030000192
WO-2031029,ASSET-00211,Corrective,CONTROLLER-FAULT,170,1670,000030000192
WO-2031030,ASSET-00211,Preventive,,0,,000030000192
WO-2031031,ASSET-00212,Corrective,HYDRAULIC-LEAK,222,374,000030000193
WO-2031032,ASSET-00212,Corrective,MOTOR-BURNOUT,221,1269,000030000193
WO-2031033,ASSET-00212,Preventive,,0,,000030000193
WO-2031034,ASSET-00212,Emergency,SPINDLE-SEIZURE,86,1410,000030000193
WO-2031035,ASSET-00212,Preventive,,0,,000030000193
WO-2031036,ASSET-00212,Preventive,,0,,000030000193
WO-2031037,ASSET-00212,Corrective,SENSOR-FAULT,223,1124,000030000193
WO-2031038,ASSET-00212,Corrective,CALIBRATION-DRIFT,216,959,000030000193
WO-2031039,ASSET-00213,Corrective,DIE-WEAR,69,1800,000030000194
WO-2031040,ASSET-00213,Preventive,,0,,000030000194
WO-2031041,ASSET-00213,Corrective,SPINDLE-SEIZURE,39,591,000030000194
WO-2031042,ASSET-00213,Emergency,CONTROLLER-FAULT,296,1905,000030000194
WO-2031043,ASSET-00213,Corrective,SPINDLE-SEIZURE,177,1442,000030000194
WO-2031044,ASSET-00213,Preventive,,0,,000030000194
WO-2031045,ASSET-00213,Emergency,SPINDLE-SEIZURE,234,228,000030000194
WO-2031046,ASSET-00213,Preventive,,0,,000030000194
WO-2031047,ASSET-00214,Preventive,,0,,
WO-2031048,ASSET-00214,Preventive,,0,,
WO-2031049,ASSET-00214,Preventive,,0,,
WO-2031050,ASSET-00214,Preventive,,0,,
WO-2031051,ASSET-00214,Preventive,,0,,
WO-2031052,ASSET-00214,Corrective,SENSOR-FAULT,188,250,
WO-2031053,ASSET-00214,Preventive,,0,,
WO-2031054,ASSET-00214,Preventive,,0,,
WO-2031055,ASSET-00215,Preventive,,0,,000030000195
WO-2031056,ASSET-00215,Preventive,,0,,000030000195
WO-2031057,ASSET-00215,Preventive,,0,,000030000195
WO-2031058,ASSET-00215,Corrective,SPINDLE-SEIZURE,51,456,000030000195
WO-2031059,ASSET-00215,Preventive,,0,,000030000195
WO-2031060,ASSET-00215,Preventive,,0,,000030000195
WO-2031061,ASSET-00215,Preventive,,0,,000030000195
WO-2031062,ASSET-00216,Emergency,CONTROLLER-FAULT,405,567,000030000196
WO-2031063,ASSET-00216,Emergency,PNEUMATIC-LEAK,210,229,000030000196
WO-2031064,ASSET-00216,Preventive,,0,,000030000196
WO-2031065,ASSET-00217,Preventive,,0,,
WO-2031066,ASSET-00217,Corrective,BEARING-FAILURE,210,720,
WO-2031067,ASSET-00217,Preventive,,0,,
WO-2031068,ASSET-00218,Preventive,,0,,000030000197
WO-2031069,ASSET-00218,Emergency,SPINDLE-SEIZURE,517,1018,000030000197
WO-2031070,ASSET-00218,Corrective,BELT-FAILURE,97,815,000030000197
WO-2031071,ASSET-00218,Preventive,,0,,000030000197
WO-2031072,ASSET-00218,Preventive,,0,,000030000197
WO-2031073,ASSET-00218,Corrective,BEARING-FAILURE,168,1689,000030000197
WO-2031074,ASSET-00218,Preventive,,0,,000030000197
WO-2031075,ASSET-00218,Preventive,,0,,000030000197
WO-2031076,ASSET-00219,Emergency,PNEUMATIC-LEAK,61,563,000030000198
WO-2031077,ASSET-00219,Preventive,,0,,000030000198
WO-2031078,ASSET-00219,Corrective,CALIBRATION-DRIFT,82,1113,000030000198
WO-2031079,ASSET-00219,Preventive,,0,,000030000198
WO-2031080,ASSET-00219,Preventive,,0,,000030000198
WO-2031081,ASSET-00220,Preventive,,0,,
WO-2031082,ASSET-00220,Preventive,,0,,
WO-2031083,ASSET-00220,Preventive,,0,,
WO-2031084,ASSET-00220,Preventive,,0,,
WO-2031085,ASSET-00221,Emergency,PNEUMATIC-LEAK,115,1577,000030000199
WO-2031086,ASSET-00221,Preventive,,0,,000030000199
WO-2031087,ASSET-00221,Emergency,SENSOR-FAULT,185,1780,000030000199
WO-2031088,ASSET-00221,Preventive,,0,,000030000199
WO-2031089,ASSET-00222,Preventive,,0,,000030000200
WO-2031090,ASSET-00222,Preventive,,0,,000030000200
WO-2031091,ASSET-00222,Preventive,,0,,000030000200
WO-2031092,ASSET-00222,Emergency,MOTOR-BURNOUT,420,319,000030000200
WO-2031093,ASSET-00223,Preventive,,0,,
WO-2031094,ASSET-00223,Corrective,MOTOR-BURNOUT,152,780,
WO-2031095,ASSET-00223,Emergency,CONTROLLER-FAULT,102,360,
WO-2031096,ASSET-00223,Corrective,BELT-FAILURE,228,1591,
WO-2031097,ASSET-00223,Preventive,,0,,
WO-2031098,ASSET-00223,Preventive,,0,,
WO-2031099,ASSET-00224,Emergency,MOTOR-BURNOUT,547,1150,000030000201
WO-2031100,ASSET-00224,Emergency,MOTOR-BURNOUT,586,1504,000030000201
WO-2031101,ASSET-00224,Preventive,,0,,000030000201
WO-2031102,ASSET-00224,Preventive,,0,,000030000201
WO-2031103,ASSET-00224,Preventive,,0,,000030000201
WO-2031104,ASSET-00224,Preventive,,0,,000030000201
WO-2031105,ASSET-00225,Corrective,CONTROLLER-FAULT,177,451,000030000202
WO-2031106,ASSET-00225,Preventive,,0,,000030000202
WO-2031107,ASSET-00226,Preventive,,0,,000030000203
WO-2031108,ASSET-00226,Preventive,,0,,000030000203
WO-2031109,ASSET-00226,Preventive,,0,,000030000203
WO-2031110,ASSET-00226,Preventive,,0,,000030000203
WO-2031111,ASSET-00226,Preventive,,0,,000030000203
WO-2031112,ASSET-00227,Preventive,,0,,000030000204
WO-2031113,ASSET-00228,Preventive,,0,,000030000205
WO-2031114,ASSET-00228,Corrective,SPINDLE-SEIZURE,160,1191,000030000205
WO-2031115,ASSET-00228,Corrective,MOTOR-BURNOUT,193,1122,000030000205
WO-2031116,ASSET-00228,Preventive,,0,,000030000205
WO-2031117,ASSET-00228,Corrective,BEARING-FAILURE,143,1749,000030000205
WO-2031118,ASSET-00228,Emergency,PNEUMATIC-LEAK,99,1487,000030000205
WO-2031119,ASSET-00228,Corrective,BELT-FAILURE,235,955,000030000205
WO-2031120,ASSET-00229,Emergency,SENSOR-FAULT,283,397,
WO-2031121,ASSET-00229,Preventive,,0,,
WO-2031122,ASSET-00229,Corrective,DIE-WEAR,194,1102,
WO-2031123,ASSET-00229,Preventive,,0,,
WO-2031124,ASSET-00230,Preventive,,0,,000030000206
WO-2031125,ASSET-00230,Preventive,,0,,000030000206
WO-2031126,ASSET-00231,Corrective,PNEUMATIC-LEAK,221,722,000030000207
WO-2031127,ASSET-00231,Preventive,,0,,000030000207
WO-2031128,ASSET-00231,Corrective,CONTROLLER-FAULT,215,1042,000030000207
WO-2031129,ASSET-00231,Corrective,BELT-FAILURE,34,1094,000030000207
WO-2031130,ASSET-00231,Corrective,BEARING-FAILURE,203,1570,000030000207
WO-2031131,ASSET-00231,Preventive,,0,,000030000207
WO-2031132,ASSET-00232,Corrective,BEARING-FAILURE,91,299,000030000208
WO-2031133,ASSET-00232,Corrective,CALIBRATION-DRIFT,86,1854,000030000208
WO-2031134,ASSET-00232,Preventive,,0,,000030000208
WO-2031135,ASSET-00233,Emergency,BEARING-FAILURE,190,880,000030000209
WO-2031136,ASSET-00233,Preventive,,0,,000030000209
WO-2031137,ASSET-00233,Corrective,SPINDLE-SEIZURE,134,1693,000030000209
WO-2031138,ASSET-00233,Corrective,SENSOR-FAULT,68,1436,000030000209
WO-2031139,ASSET-00233,Emergency,CALIBRATION-DRIFT,575,1091,000030000209
WO-2031140,ASSET-00233,Emergency,DIE-WEAR,559,1234,000030000209
WO-2031141,ASSET-00234,Preventive,,0,,000030000210
WO-2031142,ASSET-00234,Preventive,,0,,000030000210
WO-2031143,ASSET-00234,Preventive,,0,,000030000210
WO-2031144,ASSET-00234,Preventive,,0,,000030000210
WO-2031145,ASSET-00235,Emergency,HYDRAULIC-LEAK,455,1415,000030000211
WO-2031146,ASSET-00235,Preventive,,0,,000030000211
WO-2031147,ASSET-00235,Corrective,BELT-FAILURE,71,1460,000030000211
WO-2031148,ASSET-00236,Corrective,BELT-FAILURE,237,439,000030000212
WO-2031149,ASSET-00236,Preventive,,0,,000030000212
WO-2031150,ASSET-00236,Preventive,,0,,000030000212
WO-2031151,ASSET-00236,Preventive,,0,,000030000212
WO-2031152,ASSET-00237,Preventive,,0,,000030000213
WO-2031153,ASSET-00237,Corrective,DIE-WEAR,106,879,000030000213
WO-2031154,ASSET-00237,Corrective,BELT-FAILURE,111,1449,000030000213
WO-2031155,ASSET-00237,Preventive,,0,,000030000213
WO-2031156,ASSET-00237,Preventive,,0,,000030000213
WO-2031157,ASSET-00237,Corrective,DIE-WEAR,88,1235,000030000213
WO-2031158,ASSET-00237,Preventive,,0,,000030000213
WO-2031159,ASSET-00237,Preventive,,0,,000030000213
WO-2031160,ASSET-00238,Corrective,CONTROLLER-FAULT,116,1911,000030000214
WO-2031161,ASSET-00238,Corrective,PNEUMATIC-LEAK,69,635,000030000214
WO-2031162,ASSET-00238,Corrective,SPINDLE-SEIZURE,97,694,000030000214
WO-2031163,ASSET-00238,Preventive,,0,,000030000214
WO-2031164,ASSET-00238,Preventive,,0,,000030000214
WO-2031165,ASSET-00238,Preventive,,0,,000030000214
WO-2031166,ASSET-00239,Emergency,DIE-WEAR,472,1817,000030000215
WO-2031167,ASSET-00239,Preventive,,0,,000030000215
WO-2031168,ASSET-00239,Corrective,HYDRAULIC-LEAK,30,786,000030000215
WO-2031169,ASSET-00239,Preventive,,0,,000030000215
WO-2031170,ASSET-00239,Preventive,,0,,000030000215
WO-2031171,ASSET-00239,Corrective,SENSOR-FAULT,173,226,000030000215
WO-2031172,ASSET-00239,Corrective,PNEUMATIC-LEAK,31,1153,000030000215
WO-2031173,ASSET-00239,Preventive,,0,,000030000215
WO-2031174,ASSET-00240,Preventive,,0,,000030000216
WO-2031175,ASSET-00240,Preventive,,0,,000030000216
WO-2031176,ASSET-00240,Preventive,,0,,000030000216
WO-2031177,ASSET-00240,Corrective,PNEUMATIC-LEAK,162,1600,000030000216
WO-2031178,ASSET-00240,Emergency,DIE-WEAR,581,354,000030000216
WO-2031179,ASSET-00240,Preventive,,0,,000030000216
WO-2031180,ASSET-00240,Corrective,BEARING-FAILURE,167,1030,000030000216
WO-2031181,ASSET-00241,Preventive,,0,,000030000217
WO-2031182,ASSET-00241,Preventive,,0,,000030000217
WO-2031183,ASSET-00241,Corrective,HYDRAULIC-LEAK,51,1757,000030000217
WO-2031184,ASSET-00242,Corrective,DIE-WEAR,95,1053,000030000218
WO-2031185,ASSET-00242,Preventive,,0,,000030000218
WO-2031186,ASSET-00242,Corrective,HYDRAULIC-LEAK,239,1105,000030000218
WO-2031187,ASSET-00242,Corrective,DIE-WEAR,205,1310,000030000218
WO-2031188,ASSET-00242,Corrective,SPINDLE-SEIZURE,36,1793,000030000218
WO-2031189,ASSET-00242,Preventive,,0,,000030000218
WO-2031190,ASSET-00242,Preventive,,0,,000030000218
WO-2031191,ASSET-00242,Corrective,BELT-FAILURE,42,1430,000030000218
WO-2031192,ASSET-00242,Preventive,,0,,000030000218
WO-2031193,ASSET-00242,Corrective,HYDRAULIC-LEAK,165,1423,000030000218
WO-2031194,ASSET-00243,Corrective,DIE-WEAR,219,1631,000030000219
WO-2031195,ASSET-00243,Preventive,,0,,000030000219
WO-2031196,ASSET-00243,Corrective,DIE-WEAR,234,923,000030000219
WO-2031197,ASSET-00243,Emergency,DIE-WEAR,446,1688,000030000219
WO-2031198,ASSET-00244,Corrective,SENSOR-FAULT,86,821,000030000220
WO-2031199,ASSET-00244,Corrective,BEARING-FAILURE,238,479,000030000220
WO-2031200,ASSET-00244,Corrective,SPINDLE-SEIZURE,112,225,000030000220
WO-2031201,ASSET-00244,Corrective,CONTROLLER-FAULT,117,1805,000030000220
WO-2031202,ASSET-00244,Preventive,,0,,000030000220
WO-2031203,ASSET-00245,Preventive,,0,,000030000221
WO-2031204,ASSET-00245,Corrective,SENSOR-FAULT,235,1949,000030000221
WO-2031205,ASSET-00245,Preventive,,0,,000030000221
WO-2031206,ASSET-00246,Emergency,BEARING-FAILURE,212,1200,000030000222
WO-2031207,ASSET-00246,Corrective,HYDRAULIC-LEAK,207,716,000030000222
WO-2031208,ASSET-00246,Corrective,BELT-FAILURE,162,1609,000030000222
WO-2031209,ASSET-00246,Corrective,PNEUMATIC-LEAK,205,532,000030000222
WO-2031210,ASSET-00246,Emergency,SPINDLE-SEIZURE,394,499,000030000222
WO-2031211,ASSET-00246,Emergency,SPINDLE-SEIZURE,418,1657,000030000222
WO-2031212,ASSET-00246,Corrective,BELT-FAILURE,60,1352,000030000222
WO-2031213,ASSET-00247,Preventive,,0,,000030000223
WO-2031214,ASSET-00247,Preventive,,0,,000030000223
WO-2031215,ASSET-00247,Preventive,,0,,000030000223
WO-2031216,ASSET-00247,Preventive,,0,,000030000223
