OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2020981,ASSET-00193,Corrective,186,545,000020000178
WO-2020982,ASSET-00193,Preventive,0,,000020000178
WO-2020983,ASSET-00193,Preventive,0,,000020000178
WO-2020984,ASSET-00193,Corrective,123,1496,000020000178
WO-2020985,ASSET-00193,Corrective,220,784,000020000178
WO-2020986,ASSET-00193,Emergency,156,1386,000020000178
WO-2020987,ASSET-00193,Preventive,0,,000020000178
WO-2020988,ASSET-00193,Preventive,0,,000020000178
WO-2020989,ASSET-00194,Preventive,0,,000020000179
WO-2020990,ASSET-00194,Preventive,0,,000020000179
WO-2020991,ASSET-00194,Corrective,128,1812,000020000179
WO-2020992,ASSET-00194,Preventive,0,,000020000179
WO-2020993,ASSET-00194,Corrective,34,422,000020000179
WO-2020994,ASSET-00194,Emergency,130,280,000020000179
WO-2020995,ASSET-00194,Preventive,0,,000020000179
WO-2020996,ASSET-00195,Emergency,398,1039,000020000180
WO-2020997,ASSET-00195,Preventive,0,,000020000180
WO-2020998,ASSET-00195,Preventive,0,,000020000180
WO-2020999,ASSET-00195,Preventive,0,,000020000180
WO-2021000,ASSET-00195,Corrective,170,262,000020000180
WO-2021001,ASSET-00195,Preventive,0,,000020000180
WO-2021002,ASSET-00195,Emergency,113,1724,000020000180
WO-2021003,ASSET-00195,Corrective,47,1057,000020000180
WO-2021004,ASSET-00196,Preventive,0,,000020000181
WO-2021005,ASSET-00196,Preventive,0,,000020000181
WO-2021006,ASSET-00197,Preventive,0,,000020000182
WO-2021007,ASSET-00197,Preventive,0,,000020000182
WO-2021008,ASSET-00198,Preventive,0,,000020000183
WO-2021009,ASSET-00198,Preventive,0,,000020000183
WO-2021010,ASSET-00198,Preventive,0,,000020000183
WO-2021011,ASSET-00198,Preventive,0,,000020000183
WO-2021012,ASSET-00198,Preventive,0,,000020000183
WO-2021013,ASSET-00198,Emergency,563,532,000020000183
WO-2021014,ASSET-00198,Preventive,0,,000020000183
WO-2021015,ASSET-00198,Preventive,0,,000020000183
WO-2021016,ASSET-00199,Preventive,0,,000020000184
WO-2021017,ASSET-00199,Corrective,109,758,000020000184
WO-2021018,ASSET-00199,Preventive,0,,000020000184
WO-2021019,ASSET-00199,Preventive,0,,000020000184
WO-2021020,ASSET-00199,Preventive,0,,000020000184
WO-2021021,ASSET-00199,Corrective,168,1437,000020000184
WO-2021022,ASSET-00199,Corrective,53,1418,000020000184
WO-2021023,ASSET-00199,Preventive,0,,000020000184
WO-2021024,ASSET-00200,Corrective,238,606,000020000185
WO-2021025,ASSET-00200,Preventive,0,,000020000185
WO-2021026,ASSET-00200,Preventive,0,,000020000185
WO-2021027,ASSET-00200,Preventive,0,,000020000185
WO-2021028,ASSET-00200,Preventive,0,,000020000185
WO-2021029,ASSET-00201,Corrective,85,1548,000020000186
WO-2021030,ASSET-00201,Preventive,0,,000020000186
WO-2021031,ASSET-00201,Preventive,0,,000020000186
WO-2021032,ASSET-00201,Corrective,126,1297,000020000186
WO-2021033,ASSET-00201,Preventive,0,,000020000186
WO-2021034,ASSET-00201,Preventive,0,,000020000186
WO-2021035,ASSET-00202,Preventive,0,,000020000187
WO-2021036,ASSET-00202,Corrective,229,1869,000020000187
WO-2021037,ASSET-00202,Preventive,0,,000020000187
WO-2021038,ASSET-00202,Emergency,397,1995,000020000187
WO-2021039,ASSET-00203,Preventive,0,,000020000188
WO-2021040,ASSET-00203,Corrective,171,543,000020000188
WO-2021041,ASSET-00203,Preventive,0,,000020000188
WO-2021042,ASSET-00203,Preventive,0,,000020000188
WO-2021043,ASSET-00203,Preventive,0,,000020000188
WO-2021044,ASSET-00204,Preventive,0,,000020000189
WO-2021045,ASSET-00204,Corrective,199,220,000020000189
WO-2021046,ASSET-00204,Corrective,96,891,000020000189
WO-2021047,ASSET-00204,Preventive,0,,000020000189
WO-2021048,ASSET-00204,Preventive,0,,000020000189
WO-2021049,ASSET-00205,Emergency,454,1573,000020000190
WO-2021050,ASSET-00206,Preventive,0,,
WO-2021051,ASSET-00206,Emergency,239,343,
WO-2021052,ASSET-00206,Corrective,157,730,
WO-2021053,ASSET-00206,Corrective,178,1966,
WO-2021054,ASSET-00206,Corrective,102,1276,
WO-2021055,ASSET-00206,Preventive,0,,
WO-2021056,ASSET-00207,Preventive,0,,000020000191
WO-2021057,ASSET-00207,Corrective,132,1194,000020000191
WO-2021058,ASSET-00207,Corrective,133,1156,000020000191
WO-2021059,ASSET-00207,Corrective,37,872,000020000191
WO-2021060,ASSET-00207,Corrective,120,1090,000020000191
WO-2021061,ASSET-00207,Corrective,62,879,000020000191
WO-2021062,ASSET-00208,Preventive,0,,000020000192
WO-2021063,ASSET-00208,Corrective,69,1961,000020000192
WO-2021064,ASSET-00208,Corrective,232,1994,000020000192
WO-2021065,ASSET-00208,Corrective,166,1102,000020000192
WO-2021066,ASSET-00208,Preventive,0,,000020000192
WO-2021067,ASSET-00208,Preventive,0,,000020000192
WO-2021068,ASSET-00208,Preventive,0,,000020000192
WO-2021069,ASSET-00209,Preventive,0,,000020000193
WO-2021070,ASSET-00209,Corrective,215,463,000020000193
WO-2021071,ASSET-00209,Preventive,0,,000020000193
WO-2021072,ASSET-00210,Corrective,169,1409,
WO-2021073,ASSET-00210,Corrective,151,614,
WO-2021074,ASSET-00210,Preventive,0,,
WO-2021075,ASSET-00210,Corrective,136,687,
WO-2021076,ASSET-00210,Preventive,0,,
WO-2021077,ASSET-00210,Preventive,0,,
WO-2021078,ASSET-00210,Corrective,158,703,
WO-2021079,ASSET-00210,Preventive,0,,
WO-2021080,ASSET-00211,Corrective,222,493,000020000194
WO-2021081,ASSET-00211,Preventive,0,,000020000194
WO-2021082,ASSET-00212,Corrective,90,303,000020000195
WO-2021083,ASSET-00212,Corrective,48,799,000020000195
WO-2021084,ASSET-00212,Preventive,0,,000020000195
WO-2021085,ASSET-00213,Preventive,0,,
WO-2021086,ASSET-00213,Preventive,0,,
WO-2021087,ASSET-00213,Corrective,234,1641,
WO-2021088,ASSET-00213,Corrective,206,1232,
WO-2021089,ASSET-00214,Emergency,300,1207,000020000196
WO-2021090,ASSET-00214,Preventive,0,,000020000196
WO-2021091,ASSET-00214,Corrective,148,1237,000020000196
WO-2021092,ASSET-00214,Preventive,0,,000020000196
WO-2021093,ASSET-00215,Corrective,240,1258,000020000197
WO-2021094,ASSET-00215,Corrective,84,545,000020000197
WO-2021095,ASSET-00215,Preventive,0,,000020000197
WO-2021096,ASSET-00215,Preventive,0,,000020000197
WO-2021097,ASSET-00215,Preventive,0,,000020000197
WO-2021098,ASSET-00215,Corrective,107,972,000020000197
WO-2021099,ASSET-00215,Corrective,112,1619,000020000197
WO-2021100,ASSET-00215,Preventive,0,,000020000197
WO-2021101,ASSET-00215,Preventive,0,,000020000197
WO-2021102,ASSET-00215,Preventive,0,,000020000197
WO-2021103,ASSET-00216,Preventive,0,,000020000198
WO-2021104,ASSET-00216,Preventive,0,,000020000198
WO-2021105,ASSET-00216,Preventive,0,,000020000198
WO-2021106,ASSET-00216,Preventive,0,,000020000198
WO-2021107,ASSET-00217,Preventive,0,,000020000199
WO-2021108,ASSET-00217,Preventive,0,,000020000199
WO-2021109,ASSET-00217,Emergency,107,1026,000020000199
WO-2021110,ASSET-00217,Corrective,213,1711,000020000199
WO-2021111,ASSET-00217,Preventive,0,,000020000199
WO-2021112,ASSET-00217,Preventive,0,,000020000199
WO-2021113,ASSET-00218,Preventive,0,,000020000200
WO-2021114,ASSET-00218,Corrective,205,1607,000020000200
WO-2021115,ASSET-00218,Preventive,0,,000020000200
WO-2021116,ASSET-00218,Preventive,0,,000020000200
WO-2021117,ASSET-00218,Corrective,169,1806,000020000200
WO-2021118,ASSET-00218,Preventive,0,,000020000200
WO-2021119,ASSET-00219,Corrective,100,1959,
WO-2021120,ASSET-00219,Corrective,133,1589,
WO-2021121,ASSET-00219,Emergency,223,482,
WO-2021122,ASSET-00219,Preventive,0,,
WO-2021123,ASSET-00219,Corrective,139,576,
WO-2021124,ASSET-00220,Corrective,201,408,000020000201
WO-2021125,ASSET-00220,Corrective,169,1487,000020000201
WO-2021126,ASSET-00220,Corrective,43,1036,000020000201
WO-2021127,ASSET-00220,Preventive,0,,000020000201
WO-2021128,ASSET-00220,Corrective,198,312,000020000201
WO-2021129,ASSET-00220,Preventive,0,,000020000201
WO-2021130,ASSET-00220,Corrective,229,445,000020000201
WO-2021131,ASSET-00221,Preventive,0,,000020000203
WO-2021132,ASSET-00221,Preventive,0,,000020000203
WO-2021133,ASSET-00221,Corrective,61,1964,000020000203
WO-2021134,ASSET-00221,Preventive,0,,000020000203
WO-2021135,ASSET-00221,Corrective,128,688,000020000203
WO-2021136,ASSET-00221,Corrective,151,1423,000020000203
WO-2021137,ASSET-00222,Emergency,141,711,000020000204
WO-2021138,ASSET-00222,Preventive,0,,000020000204
WO-2021139,ASSET-00222,Preventive,0,,000020000204
WO-2021140,ASSET-00222,Preventive,0,,000020000204
WO-2021141,ASSET-00222,Corrective,189,815,000020000204
WO-2021142,ASSET-00223,Corrective,195,787,000020000205
WO-2021143,ASSET-00223,Corrective,46,1068,000020000205
WO-2021144,ASSET-00223,Preventive,0,,000020000205
WO-2021145,ASSET-00223,Emergency,489,1417,000020000205
WO-2021146,ASSET-00223,Emergency,520,1679,000020000205
WO-2021147,ASSET-00224,Corrective,41,210,
WO-2021148,ASSET-00224,Corrective,68,593,
WO-2021149,ASSET-00224,Preventive,0,,
WO-2021150,ASSET-00224,Corrective,150,1015,
WO-2021151,ASSET-00224,Preventive,0,,
WO-2021152,ASSET-00224,Corrective,118,414,
WO-2021153,ASSET-00225,Preventive,0,,000020000206
WO-2021154,ASSET-00225,Preventive,0,,000020000206
WO-2021155,ASSET-00225,Corrective,74,1625,000020000206
WO-2021156,ASSET-00225,Preventive,0,,000020000206
WO-2021157,ASSET-00225,Preventive,0,,000020000206
WO-2021158,ASSET-00225,Preventive,0,,000020000206
WO-2021159,ASSET-00225,Preventive,0,,000020000206
WO-2021160,ASSET-00225,Preventive,0,,000020000206
WO-2021161,ASSET-00226,Preventive,0,,
WO-2021162,ASSET-00226,Preventive,0,,
WO-2021163,ASSET-00226,Preventive,0,,
WO-2021164,ASSET-00226,Preventive,0,,
WO-2021165,ASSET-00226,Preventive,0,,
WO-2021166,ASSET-00226,Preventive,0,,
WO-2021167,ASSET-00226,Corrective,108,222,
WO-2021168,ASSET-00226,Preventive,0,,
WO-2021169,ASSET-00227,Corrective,135,1990,000020000207
WO-2021170,ASSET-00227,Preventive,0,,000020000207
WO-2021171,ASSET-00227,Preventive,0,,000020000207
WO-2021172,ASSET-00227,Emergency,344,1168,000020000207
WO-2021173,ASSET-00228,Preventive,0,,000020000208
WO-2021174,ASSET-00228,Preventive,0,,000020000208
WO-2021175,ASSET-00228,Preventive,0,,000020000208
WO-2021176,ASSET-00228,Corrective,70,1019,000020000208
WO-2021177,ASSET-00228,Preventive,0,,000020000208
WO-2021178,ASSET-00228,Corrective,81,331,000020000208
WO-2021179,ASSET-00229,Preventive,0,,000020000209
WO-2021180,ASSET-00229,Corrective,207,834,000020000209
WO-2021181,ASSET-00229,Preventive,0,,000020000209
WO-2021182,ASSET-00229,Preventive,0,,000020000209
WO-2021183,ASSET-00229,Preventive,0,,000020000209
WO-2021184,ASSET-00229,Preventive,0,,000020000209
WO-2021185,ASSET-00230,Preventive,0,,000020000210
WO-2021186,ASSET-00230,Corrective,137,1512,000020000210
WO-2021187,ASSET-00230,Corrective,40,1168,000020000210
WO-2021188,ASSET-00231,Preventive,0,,000020000211
WO-2021189,ASSET-00231,Preventive,0,,000020000211
WO-2021190,ASSET-00232,Preventive,0,,000020000212
WO-2021191,ASSET-00232,Preventive,0,,000020000212
WO-2021192,ASSET-00232,Preventive,0,,000020000212
WO-2021193,ASSET-00233,Corrective,176,752,000020000213
WO-2021194,ASSET-00233,Corrective,119,1270,000020000213
WO-2021195,ASSET-00233,Corrective,30,393,000020000213
WO-2021196,ASSET-00234,Corrective,76,413,000020000214
WO-2021197,ASSET-00234,Corrective,150,1607,000020000214
WO-2021198,ASSET-00234,Emergency,378,331,000020000214
WO-2021199,ASSET-00234,Corrective,50,718,000020000214
WO-2021200,ASSET-00234,Corrective,91,1548,000020000214
WO-2021201,ASSET-00234,Preventive,0,,000020000214
WO-2021202,ASSET-00235,Preventive,0,,000020000215
WO-2021203,ASSET-00235,Corrective,75,302,000020000215
WO-2021204,ASSET-00235,Corrective,83,1201,000020000215
WO-2021205,ASSET-00235,Preventive,0,,000020000215
WO-2021206,ASSET-00235,Preventive,0,,000020000215
WO-2021207,ASSET-00235,Preventive,0,,000020000215
WO-2021208,ASSET-00235,Preventive,0,,000020000215
WO-2021209,ASSET-00235,Corrective,234,848,000020000215
WO-2021210,ASSET-00235,Preventive,0,,000020000215
WO-2021211,ASSET-00236,Preventive,0,,000020000216
WO-2021212,ASSET-00236,Emergency,546,1928,000020000216
WO-2021213,ASSET-00236,Emergency,392,346,000020000216
WO-2021214,ASSET-00236,Preventive,0,,000020000216
WO-2021215,ASSET-00237,Corrective,138,1073,000020000217
WO-2021216,ASSET-00237,Preventive,0,,000020000217
WO-2021217,ASSET-00237,Preventive,0,,000020000217
WO-2021218,ASSET-00238,Preventive,0,,000020000218
WO-2021219,ASSET-00238,Preventive,0,,000020000218
WO-2021220,ASSET-00238,Preventive,0,,000020000218
WO-2021221,ASSET-00238,Preventive,0,,000020000218
WO-2021222,ASSET-00239,Preventive,0,,000020000219
WO-2021223,ASSET-00239,Corrective,160,249,000020000219
WO-2021224,ASSET-00239,Preventive,0,,000020000219
WO-2021225,ASSET-00239,Preventive,0,,000020000219
WO-2021226,ASSET-00240,Emergency,489,1215,000020000220
WO-2021227,ASSET-00240,Preventive,0,,000020000220
WO-2021228,ASSET-00240,Preventive,0,,000020000220
WO-2021229,ASSET-00240,Preventive,0,,000020000220
WO-2021230,ASSET-00240,Preventive,0,,000020000220
WO-2021231,ASSET-00241,Corrective,110,995,000020000221
WO-2021232,ASSET-00242,Corrective,224,752,000020000222
WO-2021233,ASSET-00242,Corrective,49,1078,000020000222
WO-2021234,ASSET-00242,Corrective,61,642,000020000222
WO-2021235,ASSET-00242,Corrective,211,925,000020000222
WO-2021236,ASSET-00243,Corrective,53,827,000020000223
WO-2021237,ASSET-00243,Corrective,129,633,000020000223
WO-2021238,ASSET-00243,Preventive,0,,000020000223
WO-2021239,ASSET-00243,Preventive,0,,000020000223
WO-2021240,ASSET-00243,Emergency,502,1209,000020000223
WO-2021241,ASSET-00243,Corrective,156,963,000020000223
WO-2021242,ASSET-00243,Preventive,0,,000020000223
WO-2021243,ASSET-00244,Preventive,0,,000020000224
WO-2021244,ASSET-00244,Preventive,0,,000020000224
WO-2021245,ASSET-00244,Corrective,69,993,000020000224
WO-2021246,ASSET-00244,Preventive,0,,000020000224
WO-2021247,ASSET-00245,Preventive,0,,000020000225
WO-2021248,ASSET-00245,Corrective,211,412,000020000225
WO-2021249,ASSET-00245,Preventive,0,,000020000225
WO-2021250,ASSET-00245,Emergency,195,556,000020000225
WO-2021251,ASSET-00245,Preventive,0,,000020000225
WO-2021252,ASSET-00245,Corrective,231,1761,000020000225
WO-2021253,ASSET-00245,Corrective,211,903,000020000225
WO-2021254,ASSET-00246,Corrective,97,1503,000020000226
WO-2021255,ASSET-00246,Preventive,0,,000020000226
WO-2021256,ASSET-00246,Preventive,0,,000020000226
WO-2021257,ASSET-00246,Corrective,197,1117,000020000226
WO-2021258,ASSET-00246,Preventive,0,,000020000226
WO-2021259,ASSET-00247,Preventive,0,,000020000227
WO-2021260,ASSET-00247,Corrective,224,521,000020000227
WO-2021261,ASSET-00247,Preventive,0,,000020000227
WO-2021262,ASSET-00247,Corrective,146,684,000020000227
WO-2021263,ASSET-00248,Corrective,94,1783,000020000228
WO-2021264,ASSET-00248,Preventive,0,,000020000228
WO-2021265,ASSET-00248,Corrective,238,784,000020000228
WO-2021266,ASSET-00248,Corrective,176,1606,000020000228
WO-2021267,ASSET-00248,Emergency,407,712,000020000228
WO-2021268,ASSET-00249,Preventive,0,,000020000229
WO-2021269,ASSET-00249,Preventive,0,,000020000229
WO-2021270,ASSET-00249,Corrective,32,1665,000020000229
WO-2021271,ASSET-00249,Preventive,0,,000020000229
WO-2021272,ASSET-00249,Emergency,353,721,000020000229
WO-2021273,ASSET-00249,Emergency,285,918,000020000229
WO-2021274,ASSET-00250,Corrective,39,1704,000020000230
WO-2021275,ASSET-00250,Preventive,0,,000020000230
WO-2021276,ASSET-00251,Corrective,107,1023,
WO-2021277,ASSET-00251,Corrective,230,504,
WO-2021278,ASSET-00251,Emergency,560,1705,
WO-2021279,ASSET-00251,Corrective,202,1505,
WO-2021280,ASSET-00251,Corrective,46,784,
WO-2021281,ASSET-00251,Preventive,0,,
WO-2021282,ASSET-00251,Corrective,216,686,
WO-2021283,ASSET-00251,Preventive,0,,
WO-2021284,ASSET-00252,Preventive,0,,000020000231
WO-2021285,ASSET-00252,Preventive,0,,000020000231
WO-2021286,ASSET-00252,Preventive,0,,000020000231
WO-2021287,ASSET-00252,Corrective,60,1472,000020000231
WO-2021288,ASSET-00252,Corrective,202,1512,000020000231
WO-2021289,ASSET-00252,Corrective,162,203,000020000231
WO-2021290,ASSET-00252,Preventive,0,,000020000231
WO-2021291,ASSET-00252,Preventive,0,,000020000231
WO-2021292,ASSET-00252,Corrective,215,603,000020000231
WO-2021293,ASSET-00253,Corrective,110,1110,
WO-2021294,ASSET-00253,Preventive,0,,
WO-2021295,ASSET-00253,Preventive,0,,
WO-2021296,ASSET-00253,Corrective,54,1277,
WO-2021297,ASSET-00253,Preventive,0,,
WO-2021298,ASSET-00253,Corrective,57,1967,
WO-2021299,ASSET-00254,Preventive,0,,000020000232
WO-2021300,ASSET-00254,Corrective,119,1320,000020000232
WO-2021301,ASSET-00254,Corrective,220,540,000020000232
WO-2021302,ASSET-00255,Preventive,0,,000020000233
WO-2021303,ASSET-00255,Preventive,0,,000020000233
WO-2021304,ASSET-00255,Preventive,0,,000020000233
WO-2021305,ASSET-00255,Preventive,0,,000020000233
WO-2021306,ASSET-00256,Corrective,209,293,000020000234
WO-2021307,ASSET-00256,Preventive,0,,000020000234
WO-2021308,ASSET-00256,Preventive,0,,000020000234
WO-2021309,ASSET-00256,Corrective,184,1528,000020000234
WO-2021310,ASSET-00256,Preventive,0,,000020000234
WO-2021311,ASSET-00256,Corrective,70,1288,000020000234
WO-2021312,ASSET-00256,Preventive,0,,000020000234
WO-2021313,ASSET-00256,Preventive,0,,000020000234
WO-2021314,ASSET-00257,Preventive,0,,000020000235
WO-2021315,ASSET-00257,Preventive,0,,000020000235
WO-2021316,ASSET-00257,Preventive,0,,000020000235
WO-2021317,ASSET-00257,Preventive,0,,000020000235
WO-2021318,ASSET-00257,Preventive,0,,000020000235
WO-2021319,ASSET-00257,Preventive,0,,000020000235
WO-2021320,ASSET-00257,Emergency,281,915,000020000235
WO-2021321,ASSET-00257,Preventive,0,,000020000235
WO-2021322,ASSET-00258,Preventive,0,,000020000236
WO-2021323,ASSET-00258,Preventive,0,,000020000236
WO-2021324,ASSET-00258,Preventive,0,,000020000236
WO-2021325,ASSET-00258,Preventive,0,,000020000236
WO-2021326,ASSET-00258,Corrective,224,881,000020000236
WO-2021327,ASSET-00259,Preventive,0,,000020000237
WO-2021328,ASSET-00259,Preventive,0,,000020000237
WO-2021329,ASSET-00259,Preventive,0,,000020000237
WO-2021330,ASSET-00259,Preventive,0,,000020000237
WO-2021331,ASSET-00259,Preventive,0,,000020000237
WO-2021332,ASSET-00259,Preventive,0,,000020000237
WO-2021333,ASSET-00259,Corrective,234,1810,000020000237
WO-2021334,ASSET-00259,Corrective,116,770,000020000237
WO-2021335,ASSET-00259,Corrective,72,1873,000020000237
WO-2021336,ASSET-00260,Preventive,0,,000020000238
WO-2021337,ASSET-00260,Preventive,0,,000020000238
WO-2021338,ASSET-00260,Corrective,106,398,000020000238
WO-2021339,ASSET-00261,Emergency,100,1866,000020000239
WO-2021340,ASSET-00261,Preventive,0,,000020000239
WO-2021341,ASSET-00261,Preventive,0,,000020000239
WO-2021342,ASSET-00261,Preventive,0,,000020000239
WO-2021343,ASSET-00262,Corrective,215,847,000020000240
WO-2021344,ASSET-00262,Preventive,0,,000020000240
WO-2021345,ASSET-00262,Corrective,186,472,000020000240
WO-2021346,ASSET-00262,Preventive,0,,000020000240
WO-2021347,ASSET-00262,Preventive,0,,000020000240
WO-2021348,ASSET-00262,Corrective,178,849,000020000240
WO-2021349,ASSET-00263,Preventive,0,,000020000241
WO-2021350,ASSET-00263,Preventive,0,,000020000241
WO-2021351,ASSET-00263,Preventive,0,,000020000241
WO-2021352,ASSET-00263,Preventive,0,,000020000241
WO-2021353,ASSET-00264,Preventive,0,,000020000242
WO-2021354,ASSET-00264,Corrective,83,1136,000020000242
WO-2021355,ASSET-00265,Corrective,64,711,000020000243
WO-2021356,ASSET-00265,Emergency,103,240,000020000243
WO-2021357,ASSET-00265,Corrective,51,1247,000020000243
WO-2021358,ASSET-00265,Preventive,0,,000020000243
WO-2021359,ASSET-00266,Corrective,177,292,000020000244
WO-2021360,ASSET-00266,Emergency,404,1303,000020000244
WO-2021361,ASSET-00266,Corrective,57,952,000020000244
WO-2021362,ASSET-00266,Preventive,0,,000020000244
WO-2021363,ASSET-00267,Corrective,42,1627,000020000245
WO-2021364,ASSET-00267,Preventive,0,,000020000245
WO-2021365,ASSET-00267,Corrective,143,1347,000020000245
WO-2021366,ASSET-00268,Preventive,0,,000020000246
WO-2021367,ASSET-00268,Preventive,0,,000020000246
WO-2021368,ASSET-00268,Emergency,539,1816,000020000246
WO-2021369,ASSET-00268,Preventive,0,,000020000246
WO-2021370,ASSET-00268,Preventive,0,,000020000246
WO-2021371,ASSET-00268,Emergency,453,1950,000020000246
WO-2021372,ASSET-00268,Corrective,188,1736,000020000246
WO-2021373,ASSET-00269,Corrective,70,613,000020000247
WO-2021374,ASSET-00269,Preventive,0,,000020000247
WO-2021375,ASSET-00269,Preventive,0,,000020000247
WO-2021376,ASSET-00269,Emergency,355,1761,000020000247
WO-2021377,ASSET-00270,Preventive,0,,000020000248
WO-2021378,ASSET-00271,Corrective,83,1901,000020000249
WO-2021379,ASSET-00271,Preventive,0,,000020000249
WO-2021380,ASSET-00271,Corrective,97,1183,000020000249
WO-2021381,ASSET-00271,Corrective,223,1384,000020000249
WO-2021382,ASSET-00271,Preventive,0,,000020000249
WO-2021383,ASSET-00271,Preventive,0,,000020000249
WO-2021384,ASSET-00271,Corrective,80,1239,000020000249
WO-2021385,ASSET-00272,Corrective,62,228,000020000250
WO-2021386,ASSET-00272,Corrective,40,445,000020000250
WO-2021387,ASSET-00272,Corrective,102,527,000020000250
WO-2021388,ASSET-00272,Emergency,422,887,000020000250
WO-2021389,ASSET-00272,Preventive,0,,000020000250
WO-2021390,ASSET-00273,Corrective,145,986,000020000251
WO-2021391,ASSET-00273,Corrective,238,474,000020000251
WO-2021392,ASSET-00273,Emergency,367,403,000020000251
WO-2021393,ASSET-00273,Preventive,0,,000020000251
WO-2021394,ASSET-00274,Preventive,0,,000020000252
WO-2021395,ASSET-00274,Preventive,0,,000020000252
WO-2021396,ASSET-00275,Emergency,246,368,000020000253
WO-2021397,ASSET-00275,Emergency,69,1043,000020000253
WO-2021398,ASSET-00275,Preventive,0,,000020000253
WO-2021399,ASSET-00275,Preventive,0,,000020000253
WO-2021400,ASSET-00275,Corrective,37,988,000020000253
WO-2021401,ASSET-00276,Corrective,219,1881,000020000254
WO-2021402,ASSET-00276,Preventive,0,,000020000254
WO-2021403,ASSET-00276,Emergency,489,597,000020000254
WO-2021404,ASSET-00276,Preventive,0,,000020000254
WO-2021405,ASSET-00276,Corrective,229,220,000020000254
WO-2021406,ASSET-00276,Preventive,0,,000020000254
WO-2021407,ASSET-00276,Preventive,0,,000020000254
WO-2021408,ASSET-00276,Corrective,131,535,000020000254
WO-2021409,ASSET-00276,Preventive,0,,000020000254
WO-2021410,ASSET-00277,Corrective,75,700,000020000256
WO-2021411,ASSET-00277,Preventive,0,,000020000256
WO-2021412,ASSET-00277,Emergency,462,1471,000020000256
WO-2021413,ASSET-00277,Corrective,118,1068,000020000256
WO-2021414,ASSET-00278,Preventive,0,,000020000257
WO-2021415,ASSET-00278,Corrective,79,936,000020000257
WO-2021416,ASSET-00278,Preventive,0,,000020000257
WO-2021417,ASSET-00279,Corrective,205,1511,000020000258
WO-2021418,ASSET-00279,Preventive,0,,000020000258
WO-2021419,ASSET-00280,Preventive,0,,000020000259
WO-2021420,ASSET-00280,Corrective,35,365,000020000259
WO-2021421,ASSET-00280,Preventive,0,,000020000259
WO-2021422,ASSET-00280,Emergency,519,1385,000020000259
WO-2021423,ASSET-00280,Preventive,0,,000020000259
WO-2021424,ASSET-00280,Preventive,0,,000020000259
WO-2021425,ASSET-00280,Emergency,104,1446,000020000259
WO-2021426,ASSET-00281,Preventive,0,,000020000260
WO-2021427,ASSET-00281,Preventive,0,,000020000260
WO-2021428,ASSET-00281,Corrective,191,537,000020000260
WO-2021429,ASSET-00281,Preventive,0,,000020000260
WO-2021430,ASSET-00282,Preventive,0,,000020000261
WO-2021431,ASSET-00282,Corrective,43,536,000020000261
WO-2021432,ASSET-00282,Corrective,65,1054,000020000261
WO-2021433,ASSET-00282,Corrective,69,264,000020000261
WO-2021434,ASSET-00283,Emergency,265,428,000020000262
WO-2021435,ASSET-00283,Corrective,231,1248,000020000262
WO-2021436,ASSET-00283,Corrective,75,1044,000020000262
WO-2021437,ASSET-00283,Corrective,50,1373,000020000262
WO-2021438,ASSET-00283,Preventive,0,,000020000262
WO-2021439,ASSET-00284,Preventive,0,,000020000263
WO-2021440,ASSET-00284,Corrective,53,1273,000020000263
WO-2021441,ASSET-00284,Preventive,0,,000020000263
WO-2021442,ASSET-00284,Corrective,96,895,000020000263
WO-2021443,ASSET-00284,Corrective,45,1751,000020000263
WO-2021444,ASSET-00284,Emergency,487,1862,000020000263
WO-2021445,ASSET-00285,Preventive,0,,000020000264
WO-2021446,ASSET-00285,Corrective,181,990,000020000264
WO-2021447,ASSET-00285,Corrective,218,1413,000020000264
WO-2021448,ASSET-00285,Preventive,0,,000020000264
WO-2021449,ASSET-00285,Preventive,0,,000020000264
WO-2021450,ASSET-00285,Preventive,0,,000020000264
WO-2021451,ASSET-00286,Emergency,74,1787,000020000265
WO-2021452,ASSET-00286,Preventive,0,,000020000265
WO-2021453,ASSET-00286,Corrective,216,587,000020000265
WO-2021454,ASSET-00286,Preventive,0,,000020000265
WO-2021455,ASSET-00286,Corrective,119,1595,000020000265
WO-2021456,ASSET-00286,Corrective,238,1670,000020000265
WO-2021457,ASSET-00286,Preventive,0,,000020000265
WO-2021458,ASSET-00287,Corrective,232,1859,000020000266
WO-2021459,ASSET-00287,Preventive,0,,000020000266
WO-2021460,ASSET-00287,Corrective,213,1623,000020000266
WO-2021461,ASSET-00287,Preventive,0,,000020000266
WO-2021462,ASSET-00287,Preventive,0,,000020000266
WO-2021463,ASSET-00287,Preventive,0,,000020000266
WO-2021464,ASSET-00287,Preventive,0,,000020000266
WO-2021465,ASSET-00288,Preventive,0,,000020000267
WO-2021466,ASSET-00288,Corrective,63,1825,000020000267
WO-2021467,ASSET-00288,Preventive,0,,000020000267
WO-2021468,ASSET-00289,Preventive,0,,000020000268
WO-2021469,ASSET-00289,Emergency,572,1153,000020000268
WO-2021470,ASSET-00289,Preventive,0,,000020000268
WO-2021471,ASSET-00289,Preventive,0,,000020000268
WO-2021472,ASSET-00289,Corrective,110,518,000020000268
WO-2021473,ASSET-00290,Corrective,231,1994,000020000269
