WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2173734,ASSET-00751,Preventive,,0,,000170000710
WO-2173735,ASSET-00751,Emergency,HYDRAULIC-LEAK,351,1131,000170000710
WO-2173736,ASSET-00751,Preventive,,0,,000170000710
WO-2173737,ASSET-00751,Preventive,,0,,000170000710
WO-2173738,ASSET-00751,Corrective,SPINDLE-SEIZURE,39,401,000170000710
WO-2173739,ASSET-00752,Corrective,MOTOR-BURNOUT,134,1091,000170000711
WO-2173740,ASSET-00752,Preventive,,0,,000170000711
WO-2173741,ASSET-00752,Emergency,CONTROLLER-FAULT,317,1533,000170000711
WO-2173742,ASSET-00752,Corrective,SENSOR-FAULT,226,458,000170000711
WO-2173743,ASSET-00752,Preventive,,0,,000170000711
WO-2173744,ASSET-00753,Preventive,,0,,000170000712
WO-2173745,ASSET-00753,Emergency,MOTOR-BURNOUT,548,327,000170000712
WO-2173746,ASSET-00753,Preventive,,0,,000170000712
WO-2173747,ASSET-00753,Preventive,,0,,000170000712
WO-2173748,ASSET-00753,Preventive,,0,,000170000712
WO-2173749,ASSET-00753,Preventive,,0,,000170000712
WO-2173750,ASSET-00753,Corrective,MOTOR-BURNOUT,102,231,000170000712
WO-2173751,ASSET-00754,Preventive,,0,,000170000713
WO-2173752,ASSET-00754,Preventive,,0,,000170000713
WO-2173753,ASSET-00754,Preventive,,0,,000170000713
WO-2173754,ASSET-00754,Preventive,,0,,000170000713
WO-2173755,ASSET-00754,Preventive,,0,,000170000713
WO-2173756,ASSET-00754,Corrective,BELT-FAILURE,171,1096,000170000713
WO-2173757,ASSET-00754,Preventive,,0,,000170000713
WO-2173758,ASSET-00756,Preventive,,0,,000170000715
WO-2173759,ASSET-00756,Preventive,,0,,000170000715
WO-2173760,ASSET-00756,Corrective,BELT-FAILURE,88,1623,000170000715
WO-2173761,ASSET-00756,Emergency,DIE-WEAR,198,1356,000170000715
WO-2173762,ASSET-00757,Corrective,CONTROLLER-FAULT,90,1290,000170000716
WO-2173763,ASSET-00757,Preventive,,0,,000170000716
WO-2173764,ASSET-00757,Preventive,,0,,000170000716
WO-2173765,ASSET-00758,Emergency,CONTROLLER-FAULT,179,473,000170000717
WO-2173766,ASSET-00758,Preventive,,0,,000170000717
WO-2173767,ASSET-00758,Preventive,,0,,000170000717
WO-2173768,ASSET-00758,Corrective,BEARING-FAILURE,212,433,000170000717
WO-2173769,ASSET-00758,Corrective,CONTROLLER-FAULT,137,1246,000170000717
WO-2173770,ASSET-00758,Corrective,BELT-FAILURE,120,1377,000170000717
WO-2173771,ASSET-00758,Corrective,MOTOR-BURNOUT,52,1374,000170000717
WO-2173772,ASSET-00758,Corrective,BEARING-FAILURE,190,780,000170000717
WO-2173773,ASSET-00759,Preventive,,0,,000170000718
WO-2173774,ASSET-00759,Preventive,,0,,000170000718
WO-2173775,ASSET-00759,Corrective,CALIBRATION-DRIFT,195,328,000170000718
WO-2173776,ASSET-00759,Preventive,,0,,000170000718
WO-2173777,ASSET-00760,Preventive,,0,,000170000719
WO-2173778,ASSET-00760,Corrective,CONTROLLER-FAULT,116,549,000170000719
WO-2173779,ASSET-00760,Corrective,DIE-WEAR,164,1721,000170000719
WO-2173780,ASSET-00760,Preventive,,0,,000170000719
WO-2173781,ASSET-00760,Preventive,,0,,000170000719
WO-2173782,ASSET-00761,Preventive,,0,,000170000720
WO-2173783,ASSET-00761,Emergency,BEARING-FAILURE,526,1077,000170000720
WO-2173784,ASSET-00761,Preventive,,0,,000170000720
WO-2173785,ASSET-00762,Corrective,HYDRAULIC-LEAK,215,574,000170000721
WO-2173786,ASSET-00762,Corrective,CALIBRATION-DRIFT,145,201,000170000721
WO-2173787,ASSET-00762,Preventive,,0,,000170000721
WO-2173788,ASSET-00762,Preventive,,0,,000170000721
WO-2173789,ASSET-00763,Corrective,CONTROLLER-FAULT,158,1624,000170000722
WO-2173790,ASSET-00763,Corrective,SENSOR-FAULT,85,602,000170000722
WO-2173791,ASSET-00763,Preventive,,0,,000170000722
WO-2173792,ASSET-00763,Preventive,,0,,000170000722
WO-2173793,ASSET-00763,Preventive,,0,,000170000722
WO-2173794,ASSET-00763,Preventive,,0,,000170000722
WO-2173795,ASSET-00764,Corrective,PNEUMATIC-LEAK,156,1153,000170000723
WO-2173796,ASSET-00764,Preventive,,0,,000170000723
WO-2173797,ASSET-00764,Emergency,BELT-FAILURE,273,890,000170000723
WO-2173798,ASSET-00764,Preventive,,0,,000170000723
WO-2173799,ASSET-00765,Corrective,SPINDLE-SEIZURE,140,1043,000170000724
WO-2173800,ASSET-00765,Preventive,,0,,000170000724
WO-2173801,ASSET-00765,Preventive,,0,,000170000724
WO-2173802,ASSET-00765,Preventive,,0,,000170000724
WO-2173803,ASSET-00765,Preventive,,0,,000170000724
WO-2173804,ASSET-00765,Corrective,BELT-FAILURE,121,991,000170000724
WO-2173805,ASSET-00766,Preventive,,0,,000170000725
WO-2173806,ASSET-00766,Preventive,,0,,000170000725
WO-2173807,ASSET-00766,Corrective,PNEUMATIC-LEAK,216,846,000170000725
WO-2173808,ASSET-00766,Preventive,,0,,000170000725
WO-2173809,ASSET-00766,Emergency,BEARING-FAILURE,458,1977,000170000725
WO-2173810,ASSET-00766,Preventive,,0,,000170000725
WO-2173811,ASSET-00766,Corrective,MOTOR-BURNOUT,50,1991,000170000725
WO-2173812,ASSET-00766,Preventive,,0,,000170000725
WO-2173813,ASSET-00767,Preventive,,0,,000170000726
WO-2173814,ASSET-00767,Corrective,PNEUMATIC-LEAK,138,1580,000170000726
WO-2173815,ASSET-00767,Preventive,,0,,000170000726
WO-2173816,ASSET-00767,Preventive,,0,,000170000726
WO-2173817,ASSET-00767,Preventive,,0,,000170000726
WO-2173818,ASSET-00768,Corrective,MOTOR-BURNOUT,100,205,000170000727
WO-2173819,ASSET-00768,Preventive,,0,,000170000727
WO-2173820,ASSET-00768,Preventive,,0,,000170000727
WO-2173821,ASSET-00768,Corrective,BEARING-FAILURE,186,329,000170000727
WO-2173822,ASSET-00768,Corrective,MOTOR-BURNOUT,39,1987,000170000727
WO-2173823,ASSET-00769,Preventive,,0,,000170000728
WO-2173824,ASSET-00769,Preventive,,0,,000170000728
WO-2173825,ASSET-00769,Preventive,,0,,000170000728
WO-2173826,ASSET-00769,Corrective,MOTOR-BURNOUT,239,309,000170000728
WO-2173827,ASSET-00769,Preventive,,0,,000170000728
WO-2173828,ASSET-00769,Preventive,,0,,000170000728
WO-2173829,ASSET-00769,Preventive,,0,,000170000728
WO-2173830,ASSET-00769,Preventive,,0,,000170000728
WO-2173831,ASSET-00770,Preventive,,0,,000170000729
WO-2173832,ASSET-00770,Preventive,,0,,000170000729
WO-2173833,ASSET-00770,Emergency,CONTROLLER-FAULT,446,1924,000170000729
WO-2173834,ASSET-00770,Preventive,,0,,000170000729
WO-2173835,ASSET-00770,Corrective,BEARING-FAILURE,180,1194,000170000729
WO-2173836,ASSET-00770,Corrective,HYDRAULIC-LEAK,46,1538,000170000729
WO-2173837,ASSET-00770,Preventive,,0,,000170000729
WO-2173838,ASSET-00771,Preventive,,0,,000170000730
WO-2173839,ASSET-00771,Preventive,,0,,000170000730
WO-2173840,ASSET-00771,Corrective,DIE-WEAR,214,1189,000170000730
WO-2173841,ASSET-00771,Corrective,CONTROLLER-FAULT,111,511,000170000730
WO-2173842,ASSET-00772,Corrective,HYDRAULIC-LEAK,34,1396,000170000731
WO-2173843,ASSET-00772,Corrective,CALIBRATION-DRIFT,140,1089,000170000731
WO-2173844,ASSET-00772,Corrective,DIE-WEAR,173,299,000170000731
WO-2173845,ASSET-00772,Corrective,SPINDLE-SEIZURE,56,1649,000170000731
WO-2173846,ASSET-00772,Emergency,MOTOR-BURNOUT,437,638,000170000731
WO-2173847,ASSET-00772,Corrective,BEARING-FAILURE,166,1264,000170000731
WO-2173848,ASSET-00772,Emergency,HYDRAULIC-LEAK,231,1066,000170000731
WO-2173849,ASSET-00773,Preventive,,0,,000170000732
WO-2173850,ASSET-00773,Preventive,,0,,000170000732
WO-2173851,ASSET-00773,Preventive,,0,,000170000732
WO-2173852,ASSET-00773,Emergency,BELT-FAILURE,406,1921,000170000732
WO-2173853,ASSET-00773,Corrective,BEARING-FAILURE,64,1722,000170000732
WO-2173854,ASSET-00773,Corrective,CONTROLLER-FAULT,55,203,000170000732
WO-2173855,ASSET-00773,Preventive,,0,,000170000732
WO-2173856,ASSET-00773,Preventive,,0,,000170000732
WO-2173857,ASSET-00774,Corrective,MOTOR-BURNOUT,190,333,000170000733
WO-2173858,ASSET-00774,Corrective,CALIBRATION-DRIFT,220,483,000170000733
WO-2173859,ASSET-00774,Preventive,,0,,000170000733
WO-2173860,ASSET-00774,Preventive,,0,,000170000733
WO-2173861,ASSET-00774,Preventive,,0,,000170000733
WO-2173862,ASSET-00774,Emergency,HYDRAULIC-LEAK,101,1932,000170000733
WO-2173863,ASSET-00774,Emergency,MOTOR-BURNOUT,508,940,000170000733
WO-2173864,ASSET-00774,Preventive,,0,,000170000733
WO-2173865,ASSET-00774,Preventive,,0,,000170000733
WO-2173866,ASSET-00774,Corrective,SENSOR-FAULT,82,1823,000170000733
WO-2173867,ASSET-00775,Preventive,,0,,000170000734
WO-2173868,ASSET-00775,Corrective,PNEUMATIC-LEAK,65,477,000170000734
WO-2173869,ASSET-00775,Preventive,,0,,000170000734
WO-2173870,ASSET-00775,Preventive,,0,,000170000734
WO-2173871,ASSET-00775,Preventive,,0,,000170000734
WO-2173872,ASSET-00776,Corrective,CONTROLLER-FAULT,48,913,000170000735
WO-2173873,ASSET-00776,Preventive,,0,,000170000735
WO-2173874,ASSET-00776,Preventive,,0,,000170000735
WO-2173875,ASSET-00776,Emergency,CONTROLLER-FAULT,511,1770,000170000735
WO-2173876,ASSET-00777,Preventive,,0,,000170000737
WO-2173877,ASSET-00777,Corrective,CALIBRATION-DRIFT,137,1478,000170000737
WO-2173878,ASSET-00777,Preventive,,0,,000170000737
WO-2173879,ASSET-00777,Preventive,,0,,000170000737
WO-2173880,ASSET-00777,Corrective,DIE-WEAR,215,580,000170000737
WO-2173881,ASSET-00778,Emergency,SENSOR-FAULT,382,885,000170000738
WO-2173882,ASSET-00778,Preventive,,0,,000170000738
WO-2173883,ASSET-00778,Preventive,,0,,000170000738
WO-2173884,ASSET-00778,Preventive,,0,,000170000738
WO-2173885,ASSET-00778,Emergency,MOTOR-BURNOUT,307,1562,000170000738
WO-2173886,ASSET-00779,Corrective,BEARING-FAILURE,57,201,000170000739
WO-2173887,ASSET-00779,Corrective,DIE-WEAR,206,759,000170000739
WO-2173888,ASSET-00779,Corrective,SPINDLE-SEIZURE,131,794,000170000739
WO-2173889,ASSET-00779,Corrective,BEARING-FAILURE,117,474,000170000739
WO-2173890,ASSET-00779,Preventive,,0,,000170000739
WO-2173891,ASSET-00779,Preventive,,0,,000170000739
WO-2173892,ASSET-00779,Preventive,,0,,000170000739
WO-2173893,ASSET-00779,Corrective,PNEUMATIC-LEAK,222,1659,000170000739
WO-2173894,ASSET-00779,Emergency,CALIBRATION-DRIFT,456,340,000170000739
WO-2173895,ASSET-00780,Preventive,,0,,000170000740
WO-2173896,ASSET-00780,Preventive,,0,,000170000740
WO-2173897,ASSET-00780,Corrective,MOTOR-BURNOUT,200,269,000170000740
WO-2173898,ASSET-00780,Preventive,,0,,000170000740
WO-2173899,ASSET-00780,Preventive,,0,,000170000740
WO-2173900,ASSET-00780,Preventive,,0,,000170000740
WO-2173901,ASSET-00780,Corrective,PNEUMATIC-LEAK,208,463,000170000740
WO-2173902,ASSET-00780,Preventive,,0,,000170000740
WO-2173903,ASSET-00780,Preventive,,0,,000170000740
WO-2173904,ASSET-00781,Corrective,SPINDLE-SEIZURE,126,278,000170000741
WO-2173905,ASSET-00781,Corrective,HYDRAULIC-LEAK,135,1022,000170000741
WO-2173906,ASSET-00781,Preventive,,0,,000170000741
WO-2173907,ASSET-00781,Corrective,CALIBRATION-DRIFT,179,609,000170000741
WO-2173908,ASSET-00781,Preventive,,0,,000170000741
WO-2173909,ASSET-00782,Corrective,SPINDLE-SEIZURE,178,1119,000170000742
WO-2173910,ASSET-00782,Preventive,,0,,000170000742
WO-2173911,ASSET-00782,Preventive,,0,,000170000742
WO-2173912,ASSET-00782,Corrective,CONTROLLER-FAULT,109,285,000170000742
WO-2173913,ASSET-00782,Corrective,MOTOR-BURNOUT,193,1502,000170000742
WO-2173914,ASSET-00782,Corrective,CONTROLLER-FAULT,221,667,000170000742
WO-2173915,ASSET-00783,Preventive,,0,,000170000743
WO-2173916,ASSET-00783,Corrective,SPINDLE-SEIZURE,194,1498,000170000743
WO-2173917,ASSET-00783,Preventive,,0,,000170000743
WO-2173918,ASSET-00783,Corrective,SPINDLE-SEIZURE,197,1710,000170000743
WO-2173919,ASSET-00783,Corrective,CONTROLLER-FAULT,30,1030,000170000743
WO-2173920,ASSET-00783,Corrective,PNEUMATIC-LEAK,166,1887,000170000743
WO-2173921,ASSET-00784,Corrective,DIE-WEAR,192,242,000170000744
WO-2173922,ASSET-00784,Corrective,SENSOR-FAULT,138,1227,000170000744
WO-2173923,ASSET-00784,Corrective,BEARING-FAILURE,208,230,000170000744
WO-2173924,ASSET-00784,Preventive,,0,,000170000744
WO-2173925,ASSET-00785,Preventive,,0,,000170000745
WO-2173926,ASSET-00785,Corrective,BELT-FAILURE,121,207,000170000745
WO-2173927,ASSET-00785,Preventive,,0,,000170000745
WO-2173928,ASSET-00786,Emergency,HYDRAULIC-LEAK,422,802,000170000746
WO-2173929,ASSET-00786,Preventive,,0,,000170000746
WO-2173930,ASSET-00786,Corrective,SPINDLE-SEIZURE,44,406,000170000746
WO-2173931,ASSET-00786,Preventive,,0,,000170000746
WO-2173932,ASSET-00786,Corrective,MOTOR-BURNOUT,102,721,000170000746
WO-2173933,ASSET-00786,Preventive,,0,,000170000746
WO-2173934,ASSET-00786,Preventive,,0,,000170000746
WO-2173935,ASSET-00787,Corrective,CONTROLLER-FAULT,210,1511,000170000747
WO-2173936,ASSET-00787,Preventive,,0,,000170000747
WO-2173937,ASSET-00787,Preventive,,0,,000170000747
WO-2173938,ASSET-00787,Corrective,PNEUMATIC-LEAK,232,1292,000170000747
WO-2173939,ASSET-00788,Corrective,SENSOR-FAULT,99,616,000170000748
WO-2173940,ASSET-00788,Corrective,DIE-WEAR,94,295,000170000748
WO-2173941,ASSET-00788,Corrective,DIE-WEAR,180,502,000170000748
WO-2173942,ASSET-00788,Corrective,SPINDLE-SEIZURE,67,1464,000170000748
WO-2173943,ASSET-00789,Preventive,,0,,000170000749
WO-2173944,ASSET-00789,Preventive,,0,,000170000749
WO-2173945,ASSET-00789,Corrective,SPINDLE-SEIZURE,46,826,000170000749
WO-2173946,ASSET-00790,Emergency,CALIBRATION-DRIFT,326,752,000170000750
WO-2173947,ASSET-00790,Preventive,,0,,000170000750
WO-2173948,ASSET-00790,Preventive,,0,,000170000750
WO-2173949,ASSET-00790,Corrective,HYDRAULIC-LEAK,219,524,000170000750
WO-2173950,ASSET-00790,Preventive,,0,,000170000750
WO-2173951,ASSET-00790,Corrective,BEARING-FAILURE,52,965,000170000750
WO-2173952,ASSET-00790,Preventive,,0,,000170000750
WO-2173953,ASSET-00790,Corrective,BELT-FAILURE,42,1524,000170000750
WO-2173954,ASSET-00791,Emergency,SENSOR-FAULT,106,1194,000170000751
WO-2173955,ASSET-00791,Corrective,CALIBRATION-DRIFT,215,346,000170000751
WO-2173956,ASSET-00791,Preventive,,0,,000170000751
WO-2173957,ASSET-00791,Corrective,HYDRAULIC-LEAK,220,815,000170000751
WO-2173958,ASSET-00792,Corrective,HYDRAULIC-LEAK,172,1307,000170000752
WO-2173959,ASSET-00792,Preventive,,0,,000170000752
WO-2173960,ASSET-00792,Corrective,SENSOR-FAULT,31,1394,000170000752
WO-2173961,ASSET-00792,Preventive,,0,,000170000752
WO-2173962,ASSET-00792,Corrective,CALIBRATION-DRIFT,136,1318,000170000752
WO-2173963,ASSET-00793,Preventive,,0,,000170000753
WO-2173964,ASSET-00793,Corrective,SPINDLE-SEIZURE,162,1658,000170000753
WO-2173965,ASSET-00793,Preventive,,0,,000170000753
WO-2173966,ASSET-00793,Preventive,,0,,000170000753
WO-2173967,ASSET-00793,Preventive,,0,,000170000753
WO-2173968,ASSET-00793,Preventive,,0,,000170000753
WO-2173969,ASSET-00793,Corrective,SPINDLE-SEIZURE,48,1789,000170000753
WO-2173970,ASSET-00794,Preventive,,0,,000170000754
WO-2173971,ASSET-00794,Preventive,,0,,000170000754
WO-2173972,ASSET-00794,Corrective,DIE-WEAR,146,652,000170000754
WO-2173973,ASSET-00795,Corrective,DIE-WEAR,234,1585,000170000755
WO-2173974,ASSET-00795,Emergency,SENSOR-FAULT,504,1076,000170000755
WO-2173975,ASSET-00795,Corrective,BEARING-FAILURE,154,1208,000170000755
WO-2173976,ASSET-00795,Preventive,,0,,000170000755
WO-2173977,ASSET-00795,Emergency,BELT-FAILURE,507,1752,000170000755
WO-2173978,ASSET-00795,Preventive,,0,,000170000755
WO-2173979,ASSET-00795,Corrective,PNEUMATIC-LEAK,211,441,000170000755
WO-2173980,ASSET-00796,Emergency,PNEUMATIC-LEAK,393,226,000170000756
WO-2173981,ASSET-00796,Emergency,BEARING-FAILURE,554,1851,000170000756
WO-2173982,ASSET-00796,Corrective,DIE-WEAR,56,1122,000170000756
WO-2173983,ASSET-00796,Preventive,,0,,000170000756
WO-2173984,ASSET-00796,Preventive,,0,,000170000756
WO-2173985,ASSET-00796,Preventive,,0,,000170000756
WO-2173986,ASSET-00796,Preventive,,0,,000170000756
WO-2173987,ASSET-00797,Preventive,,0,,000170000757
WO-2173988,ASSET-00797,Corrective,HYDRAULIC-LEAK,184,1163,000170000757
WO-2173989,ASSET-00797,Corrective,CONTROLLER-FAULT,143,1110,000170000757
WO-2173990,ASSET-00797,Emergency,PNEUMATIC-LEAK,464,1019,000170000757
WO-2173991,ASSET-00797,Preventive,,0,,000170000757
WO-2173992,ASSET-00797,Preventive,,0,,000170000757
WO-2173993,ASSET-00798,Corrective,HYDRAULIC-LEAK,40,1314,000170000758
WO-2173994,ASSET-00798,Corrective,CONTROLLER-FAULT,66,266,000170000758
WO-2173995,ASSET-00798,Preventive,,0,,000170000758
WO-2173996,ASSET-00798,Preventive,,0,,000170000758
WO-2173997,ASSET-00799,Preventive,,0,,000170000759
WO-2173998,ASSET-00799,Preventive,,0,,000170000759
WO-2173999,ASSET-00799,Preventive,,0,,000170000759
WO-2174000,ASSET-00799,Corrective,SENSOR-FAULT,132,1999,000170000759
WO-2174001,ASSET-00799,Corrective,PNEUMATIC-LEAK,70,1779,000170000759
WO-2174002,ASSET-00799,Preventive,,0,,000170000759
WO-2174003,ASSET-00800,Corrective,CONTROLLER-FAULT,223,1453,000170000760
WO-2174004,ASSET-00800,Preventive,,0,,000170000760
WO-2174005,ASSET-00800,Emergency,BEARING-FAILURE,209,1317,000170000760
WO-2174006,ASSET-00800,Preventive,,0,,000170000760
WO-2174007,ASSET-00801,Corrective,BEARING-FAILURE,229,1512,000170000761
WO-2174008,ASSET-00801,Emergency,BELT-FAILURE,137,1378,000170000761
WO-2174009,ASSET-00801,Preventive,,0,,000170000761
WO-2174010,ASSET-00802,Corrective,CALIBRATION-DRIFT,158,1366,000170000762
WO-2174011,ASSET-00802,Emergency,DIE-WEAR,412,258,000170000762
WO-2174012,ASSET-00802,Corrective,SPINDLE-SEIZURE,110,502,000170000762
WO-2174013,ASSET-00802,Corrective,SPINDLE-SEIZURE,193,1250,000170000762
WO-2174014,ASSET-00803,Preventive,,0,,000170000763
WO-2174015,ASSET-00803,Emergency,SENSOR-FAULT,210,960,000170000763
WO-2174016,ASSET-00803,Preventive,,0,,000170000763
WO-2174017,ASSET-00803,Preventive,,0,,000170000763
WO-2174018,ASSET-00803,Corrective,DIE-WEAR,102,1854,000170000763
WO-2174019,ASSET-00803,Preventive,,0,,000170000763
WO-2174020,ASSET-00804,Preventive,,0,,000170000764
WO-2174021,ASSET-00804,Corrective,BEARING-FAILURE,233,1632,000170000764
WO-2174022,ASSET-00804,Emergency,CALIBRATION-DRIFT,118,1142,000170000764
WO-2174023,ASSET-00804,Preventive,,0,,000170000764
WO-2174024,ASSET-00804,Preventive,,0,,000170000764
WO-2174025,ASSET-00805,Corrective,HYDRAULIC-LEAK,118,829,000170000765
WO-2174026,ASSET-00805,Corrective,BELT-FAILURE,219,210,000170000765
WO-2174027,ASSET-00805,Corrective,SENSOR-FAULT,136,621,000170000765
WO-2174028,ASSET-00805,Corrective,MOTOR-BURNOUT,206,537,000170000765
WO-2174029,ASSET-00805,Corrective,DIE-WEAR,139,1123,000170000765
WO-2174030,ASSET-00805,Preventive,,0,,000170000765
WO-2174031,ASSET-00805,Preventive,,0,,000170000765
WO-2174032,ASSET-00806,Preventive,,0,,000170000766
WO-2174033,ASSET-00806,Preventive,,0,,000170000766
WO-2174034,ASSET-00806,Corrective,CONTROLLER-FAULT,179,1618,000170000766
WO-2174035,ASSET-00807,Corrective,MOTOR-BURNOUT,104,476,000170000767
WO-2174036,ASSET-00807,Preventive,,0,,000170000767
WO-2174037,ASSET-00807,Preventive,,0,,000170000767
WO-2174038,ASSET-00808,Corrective,BEARING-FAILURE,156,1453,000170000768
WO-2174039,ASSET-00808,Emergency,PNEUMATIC-LEAK,493,750,000170000768
WO-2174040,ASSET-00808,Corrective,SENSOR-FAULT,203,1323,000170000768
WO-2174041,ASSET-00809,Preventive,,0,,000170000769
WO-2174042,ASSET-00809,Preventive,,0,,000170000769
WO-2174043,ASSET-00809,Corrective,MOTOR-BURNOUT,120,418,000170000769
WO-2174044,ASSET-00809,Emergency,SENSOR-FAULT,201,601,000170000769
WO-2174045,ASSET-00809,Emergency,DIE-WEAR,502,1064,000170000769
WO-2174046,ASSET-00809,Corrective,MOTOR-BURNOUT,212,1772,000170000769
WO-2174047,ASSET-00810,Preventive,,0,,000170000770
WO-2174048,ASSET-00810,Preventive,,0,,000170000770
WO-2174049,ASSET-00810,Corrective,DIE-WEAR,189,1680,000170000770
WO-2174050,ASSET-00810,Preventive,,0,,000170000770
WO-2174051,ASSET-00810,Preventive,,0,,000170000770
WO-2174052,ASSET-00810,Preventive,,0,,000170000770
WO-2174053,ASSET-00811,Preventive,,0,,000170000771
WO-2174054,ASSET-00811,Preventive,,0,,000170000771
WO-2174055,ASSET-00811,Emergency,HYDRAULIC-LEAK,280,598,000170000771
WO-2174056,ASSET-00811,Corrective,CALIBRATION-DRIFT,48,729,000170000771
WO-2174057,ASSET-00811,Preventive,,0,,000170000771
WO-2174058,ASSET-00811,Emergency,BEARING-FAILURE,296,716,000170000771
WO-2174059,ASSET-00811,Preventive,,0,,000170000771
WO-2174060,ASSET-00811,Corrective,MOTOR-BURNOUT,233,688,000170000771
WO-2174061,ASSET-00811,Preventive,,0,,000170000771
WO-2174062,ASSET-00812,Corrective,PNEUMATIC-LEAK,220,1872,000170000772
WO-2174063,ASSET-00812,Preventive,,0,,000170000772
WO-2174064,ASSET-00812,Preventive,,0,,000170000772
WO-2174065,ASSET-00812,Preventive,,0,,000170000772
WO-2174066,ASSET-00812,Preventive,,0,,000170000772
WO-2174067,ASSET-00812,Corrective,BEARING-FAILURE,189,938,000170000772
WO-2174068,ASSET-00812,Corrective,PNEUMATIC-LEAK,200,1666,000170000772
WO-2174069,ASSET-00813,Preventive,,0,,000170000773
WO-2174070,ASSET-00813,Corrective,DIE-WEAR,233,1188,000170000773
WO-2174071,ASSET-00813,Corrective,PNEUMATIC-LEAK,107,1864,000170000773
WO-2174072,ASSET-00813,Preventive,,0,,000170000773
WO-2174073,ASSET-00813,Corrective,BELT-FAILURE,139,508,000170000773
WO-2174074,ASSET-00814,Corrective,MOTOR-BURNOUT,180,824,000170000774
WO-2174075,ASSET-00814,Preventive,,0,,000170000774
WO-2174076,ASSET-00814,Preventive,,0,,000170000774
WO-2174077,ASSET-00814,Preventive,,0,,000170000774
WO-2174078,ASSET-00814,Corrective,CALIBRATION-DRIFT,229,425,000170000774
WO-2174079,ASSET-00814,Preventive,,0,,000170000774
WO-2174080,ASSET-00814,Corrective,CALIBRATION-DRIFT,123,277,000170000774
WO-2174081,ASSET-00814,Emergency,SENSOR-FAULT,466,1951,000170000774
WO-2174082,ASSET-00815,Corrective,CALIBRATION-DRIFT,135,1337,000170000775
WO-2174083,ASSET-00815,Corrective,BEARING-FAILURE,238,1524,000170000775
WO-2174084,ASSET-00815,Corrective,SENSOR-FAULT,215,1044,000170000775
WO-2174085,ASSET-00815,Corrective,BEARING-FAILURE,35,1770,000170000775
WO-2174086,ASSET-00815,Preventive,,0,,000170000775
WO-2174087,ASSET-00815,Corrective,HYDRAULIC-LEAK,152,326,000170000775
WO-2174088,ASSET-00815,Corrective,DIE-WEAR,63,1143,000170000775
WO-2174089,ASSET-00815,Corrective,PNEUMATIC-LEAK,185,613,000170000775
WO-2174090,ASSET-00816,Emergency,PNEUMATIC-LEAK,155,1441,000170000776
WO-2174091,ASSET-00816,Preventive,,0,,000170000776
WO-2174092,ASSET-00816,Preventive,,0,,000170000776
WO-2174093,ASSET-00816,Preventive,,0,,000170000776
WO-2174094,ASSET-00817,Preventive,,0,,000170000777
WO-2174095,ASSET-00817,Preventive,,0,,000170000777
WO-2174096,ASSET-00817,Emergency,BEARING-FAILURE,490,719,000170000777
WO-2174097,ASSET-00817,Preventive,,0,,000170000777
WO-2174098,ASSET-00817,Emergency,DIE-WEAR,90,1066,000170000777
WO-2174099,ASSET-00817,Corrective,BEARING-FAILURE,165,1558,000170000777
WO-2174100,ASSET-00818,Corrective,SPINDLE-SEIZURE,143,567,000170000778
WO-2174101,ASSET-00818,Emergency,HYDRAULIC-LEAK,217,1622,000170000778
WO-2174102,ASSET-00818,Preventive,,0,,000170000778
WO-2174103,ASSET-00818,Corrective,BEARING-FAILURE,144,1867,000170000778
WO-2174104,ASSET-00818,Preventive,,0,,000170000778
WO-2174105,ASSET-00818,Preventive,,0,,000170000778
WO-2174106,ASSET-00819,Corrective,PNEUMATIC-LEAK,207,1850,000170000779
WO-2174107,ASSET-00819,Corrective,PNEUMATIC-LEAK,170,1131,000170000779
WO-2174108,ASSET-00819,Preventive,,0,,000170000779
WO-2174109,ASSET-00819,Emergency,SENSOR-FAULT,167,1708,000170000779
WO-2174110,ASSET-00819,Corrective,CONTROLLER-FAULT,102,1629,000170000779
WO-2174111,ASSET-00819,Preventive,,0,,000170000779
WO-2174112,ASSET-00820,Preventive,,0,,000170000780
WO-2174113,ASSET-00820,Corrective,HYDRAULIC-LEAK,229,780,000170000780
WO-2174114,ASSET-00820,Preventive,,0,,000170000780
WO-2174115,ASSET-00820,Preventive,,0,,000170000780
WO-2174116,ASSET-00820,Preventive,,0,,000170000780
WO-2174117,ASSET-00821,Preventive,,0,,000170000781
WO-2174118,ASSET-00821,Emergency,SENSOR-FAULT,244,319,000170000781
WO-2174119,ASSET-00821,Corrective,MOTOR-BURNOUT,87,1260,000170000781
WO-2174120,ASSET-00821,Corrective,HYDRAULIC-LEAK,154,889,000170000781
WO-2174121,ASSET-00821,Corrective,HYDRAULIC-LEAK,77,1589,000170000781
WO-2174122,ASSET-00821,Preventive,,0,,000170000781
WO-2174123,ASSET-00822,Emergency,BEARING-FAILURE,367,362,000170000782
WO-2174124,ASSET-00822,Corrective,SPINDLE-SEIZURE,61,1603,000170000782
WO-2174125,ASSET-00822,Corrective,BELT-FAILURE,55,816,000170000782
WO-2174126,ASSET-00822,Emergency,DIE-WEAR,498,1552,000170000782
WO-2174127,ASSET-00822,Corrective,DIE-WEAR,121,869,000170000782
