WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2080810,ASSET-00160,Preventive,,0,,000080000151
WO-2080811,ASSET-00160,Preventive,,0,,000080000151
WO-2080812,ASSET-00161,Preventive,,0,,
WO-2080813,ASSET-00161,Preventive,,0,,
WO-2080814,ASSET-00161,Corrective,CALIBRATION-DRIFT,41,432,
WO-2080815,ASSET-00162,Corrective,MOTOR-BURNOUT,146,1208,000080000152
WO-2080816,ASSET-00162,Emergency,BELT-FAILURE,180,1518,000080000152
WO-2080817,ASSET-00162,Preventive,,0,,000080000152
WO-2080818,ASSET-00162,Preventive,,0,,000080000152
WO-2080819,ASSET-00162,Corrective,BEARING-FAILURE,63,1780,000080000152
WO-2080820,ASSET-00162,Corrective,MOTOR-BURNOUT,66,1206,000080000152
WO-2080821,ASSET-00163,Preventive,,0,,000080000153
WO-2080822,ASSET-00163,Preventive,,0,,000080000153
WO-2080823,ASSET-00163,Preventive,,0,,000080000153
WO-2080824,ASSET-00163,Preventive,,0,,000080000153
WO-2080825,ASSET-00163,Preventive,,0,,000080000153
WO-2080826,ASSET-00163,Preventive,,0,,000080000153
WO-2080827,ASSET-00164,Emergency,PNEUMATIC-LEAK,529,1619,000080000154
WO-2080828,ASSET-00164,Corrective,SPINDLE-SEIZURE,180,1190,000080000154
WO-2080829,ASSET-00164,Emergency,SPINDLE-SEIZURE,274,1082,000080000154
WO-2080830,ASSET-00164,Preventive,,0,,000080000154
WO-2080831,ASSET-00165,Preventive,,0,,000080000155
WO-2080832,ASSET-00165,Preventive,,0,,000080000155
WO-2080833,ASSET-00165,Emergency,SENSOR-FAULT,599,1541,000080000155
WO-2080834,ASSET-00165,Corrective,DIE-WEAR,37,427,000080000155
WO-2080835,ASSET-00165,Corrective,SENSOR-FAULT,172,1812,000080000155
WO-2080836,ASSET-00166,Preventive,,0,,000080000156
WO-2080837,ASSET-00166,Preventive,,0,,000080000156
WO-2080838,ASSET-00166,Preventive,,0,,000080000156
WO-2080839,ASSET-00166,Preventive,,0,,000080000156
WO-2080840,ASSET-00166,Preventive,,0,,000080000156
WO-2080841,ASSET-00167,Preventive,,0,,000080000157
WO-2080842,ASSET-00167,Emergency,SENSOR-FAULT,431,681,000080000157
WO-2080843,ASSET-00167,Emergency,BELT-FAILURE,443,424,000080000157
WO-2080844,ASSET-00167,Preventive,,0,,000080000157
WO-2080845,ASSET-00167,Preventive,,0,,000080000157
WO-2080846,ASSET-00168,Preventive,,0,,000080000158
WO-2080847,ASSET-00168,Preventive,,0,,000080000158
WO-2080848,ASSET-00168,Preventive,,0,,000080000158
WO-2080849,ASSET-00168,Preventive,,0,,000080000158
WO-2080850,ASSET-00169,Preventive,,0,,
WO-2080851,ASSET-00169,Corrective,CALIBRATION-DRIFT,65,1164,
WO-2080852,ASSET-00169,Corrective,MOTOR-BURNOUT,59,1166,
WO-2080853,ASSET-00170,Corrective,PNEUMATIC-LEAK,67,1647,000080000159
WO-2080854,ASSET-00170,Preventive,,0,,000080000159
WO-2080855,ASSET-00170,Emergency,CALIBRATION-DRIFT,423,1723,000080000159
WO-2080856,ASSET-00170,Preventive,,0,,000080000159
WO-2080857,ASSET-00170,Preventive,,0,,000080000159
WO-2080858,ASSET-00170,Corrective,SPINDLE-SEIZURE,240,1691,000080000159
WO-2080859,ASSET-00171,Corrective,BEARING-FAILURE,58,1447,000080000160
WO-2080860,ASSET-00171,Corrective,BELT-FAILURE,169,1651,000080000160
WO-2080861,ASSET-00171,Corrective,BELT-FAILURE,161,284,000080000160
WO-2080862,ASSET-00171,Preventive,,0,,000080000160
WO-2080863,ASSET-00171,Emergency,CONTROLLER-FAULT,85,1364,000080000160
WO-2080864,ASSET-00172,Preventive,,0,,000080000161
WO-2080865,ASSET-00172,Emergency,CALIBRATION-DRIFT,414,1431,000080000161
WO-2080866,ASSET-00172,Emergency,SPINDLE-SEIZURE,536,1750,000080000161
WO-2080867,ASSET-00172,Preventive,,0,,000080000161
WO-2080868,ASSET-00173,Preventive,,0,,000080000162
WO-2080869,ASSET-00173,Corrective,PNEUMATIC-LEAK,195,827,000080000162
WO-2080870,ASSET-00173,Preventive,,0,,000080000162
WO-2080871,ASSET-00173,Corrective,MOTOR-BURNOUT,128,1683,000080000162
WO-2080872,ASSET-00173,Preventive,,0,,000080000162
WO-2080873,ASSET-00173,Emergency,SPINDLE-SEIZURE,182,539,000080000162
WO-2080874,ASSET-00174,Emergency,BEARING-FAILURE,214,1102,000080000163
WO-2080875,ASSET-00174,Preventive,,0,,000080000163
WO-2080876,ASSET-00174,Preventive,,0,,000080000163
WO-2080877,ASSET-00174,Preventive,,0,,000080000163
WO-2080878,ASSET-00174,Preventive,,0,,000080000163
WO-2080879,ASSET-00174,Preventive,,0,,000080000163
WO-2080880,ASSET-00175,Preventive,,0,,000080000164
WO-2080881,ASSET-00175,Preventive,,0,,000080000164
WO-2080882,ASSET-00175,Corrective,BELT-FAILURE,151,1207,000080000164
WO-2080883,ASSET-00175,Preventive,,0,,000080000164
WO-2080884,ASSET-00175,Corrective,SPINDLE-SEIZURE,168,486,000080000164
WO-2080885,ASSET-00176,Preventive,,0,,000080000165
WO-2080886,ASSET-00176,Preventive,,0,,000080000165
WO-2080887,ASSET-00177,Preventive,,0,,
WO-2080888,ASSET-00177,Preventive,,0,,
WO-2080889,ASSET-00177,Corrective,BELT-FAILURE,208,1218,
WO-2080890,ASSET-00177,Corrective,BEARING-FAILURE,85,607,
WO-2080891,ASSET-00177,Corrective,BELT-FAILURE,206,461,
WO-2080892,ASSET-00177,Preventive,,0,,
WO-2080893,ASSET-00177,Preventive,,0,,
WO-2080894,ASSET-00178,Preventive,,0,,
WO-2080895,ASSET-00178,Emergency,MOTOR-BURNOUT,112,1743,
WO-2080896,ASSET-00178,Corrective,BELT-FAILURE,207,236,
WO-2080897,ASSET-00178,Corrective,MOTOR-BURNOUT,164,413,
WO-2080898,ASSET-00178,Emergency,BELT-FAILURE,170,545,
WO-2080899,ASSET-00178,Preventive,,0,,
WO-2080900,ASSET-00178,Preventive,,0,,
WO-2080901,ASSET-00178,Corrective,DIE-WEAR,111,1094,
WO-2080902,ASSET-00179,Preventive,,0,,000080000166
WO-2080903,ASSET-00179,Preventive,,0,,000080000166
WO-2080904,ASSET-00179,Corrective,MOTOR-BURNOUT,97,1338,000080000166
WO-2080905,ASSET-00179,Corrective,BELT-FAILURE,186,995,000080000166
WO-2080906,ASSET-00179,Preventive,,0,,000080000166
WO-2080907,ASSET-00179,Preventive,,0,,000080000166
WO-2080908,ASSET-00179,Preventive,,0,,000080000166
WO-2080909,ASSET-00180,Preventive,,0,,000080000167
WO-2080910,ASSET-00180,Preventive,,0,,000080000167
WO-2080911,ASSET-00180,Corrective,BELT-FAILURE,76,928,000080000167
WO-2080912,ASSET-00180,Preventive,,0,,000080000167
WO-2080913,ASSET-00180,Preventive,,0,,000080000167
WO-2080914,ASSET-00181,Preventive,,0,,000080000168
WO-2080915,ASSET-00181,Preventive,,0,,000080000168
WO-2080916,ASSET-00181,Preventive,,0,,000080000168
WO-2080917,ASSET-00181,Emergency,PNEUMATIC-LEAK,456,1389,000080000168
WO-2080918,ASSET-00181,Emergency,CALIBRATION-DRIFT,174,1771,000080000168
WO-2080919,ASSET-00181,Corrective,MOTOR-BURNOUT,115,814,000080000168
WO-2080920,ASSET-00182,Preventive,,0,,000080000169
WO-2080921,ASSET-00182,Preventive,,0,,000080000169
WO-2080922,ASSET-00182,Corrective,PNEUMATIC-LEAK,219,670,000080000169
WO-2080923,ASSET-00182,Corrective,HYDRAULIC-LEAK,51,406,000080000169
WO-2080924,ASSET-00182,Corrective,PNEUMATIC-LEAK,177,453,000080000169
WO-2080925,ASSET-00183,Preventive,,0,,000080000170
WO-2080926,ASSET-00183,Preventive,,0,,000080000170
WO-2080927,ASSET-00183,Preventive,,0,,000080000170
WO-2080928,ASSET-00184,Preventive,,0,,000080000171
WO-2080929,ASSET-00184,Corrective,BEARING-FAILURE,214,1739,000080000171
WO-2080930,ASSET-00184,Preventive,,0,,000080000171
WO-2080931,ASSET-00184,Preventive,,0,,000080000171
WO-2080932,ASSET-00184,Corrective,SPINDLE-SEIZURE,95,480,000080000171
WO-2080933,ASSET-00185,Preventive,,0,,000080000172
WO-2080934,ASSET-00185,Preventive,,0,,000080000172
WO-2080935,ASSET-00185,Preventive,,0,,000080000172
WO-2080936,ASSET-00185,Preventive,,0,,000080000172
WO-2080937,ASSET-00186,Preventive,,0,,000080000173
WO-2080938,ASSET-00186,Preventive,,0,,000080000173
WO-2080939,ASSET-00186,Corrective,CALIBRATION-DRIFT,222,1714,000080000173
WO-2080940,ASSET-00187,Preventive,,0,,000080000174
WO-2080941,ASSET-00187,Preventive,,0,,000080000174
WO-2080942,ASSET-00187,Preventive,,0,,000080000174
WO-2080943,ASSET-00187,Corrective,HYDRAULIC-LEAK,150,277,000080000174
WO-2080944,ASSET-00188,Corrective,MOTOR-BURNOUT,213,876,000080000175
WO-2080945,ASSET-00188,Preventive,,0,,000080000175
WO-2080946,ASSET-00188,Corrective,HYDRAULIC-LEAK,181,920,000080000175
WO-2080947,ASSET-00188,Preventive,,0,,000080000175
WO-2080948,ASSET-00188,Preventive,,0,,000080000175
WO-2080949,ASSET-00188,Corrective,SENSOR-FAULT,213,897,000080000175
WO-2080950,ASSET-00188,Preventive,,0,,000080000175
WO-2080951,ASSET-00189,Corrective,MOTOR-BURNOUT,33,1392,000080000176
WO-2080952,ASSET-00189,Corrective,BEARING-FAILURE,237,1685,000080000176
WO-2080953,ASSET-00189,Emergency,BELT-FAILURE,270,545,000080000176
WO-2080954,ASSET-00189,Emergency,HYDRAULIC-LEAK,413,246,000080000176
WO-2080955,ASSET-00189,Preventive,,0,,000080000176
WO-2080956,ASSET-00189,Corrective,CALIBRATION-DRIFT,220,751,000080000176
WO-2080957,ASSET-00189,Preventive,,0,,000080000176
WO-2080958,ASSET-00189,Corrective,CONTROLLER-FAULT,140,1843,000080000176
WO-2080959,ASSET-00189,Preventive,,0,,000080000176
WO-2080960,ASSET-00189,Corrective,MOTOR-BURNOUT,127,1822,000080000176
WO-2080961,ASSET-00189,Preventive,,0,,000080000176
WO-2080962,ASSET-00190,Corrective,SENSOR-FAULT,160,950,000080000177
WO-2080963,ASSET-00190,Emergency,PNEUMATIC-LEAK,396,1295,000080000177
WO-2080964,ASSET-00190,Preventive,,0,,000080000177
WO-2080965,ASSET-00190,Preventive,,0,,000080000177
WO-2080966,ASSET-00190,Preventive,,0,,000080000177
WO-2080967,ASSET-00190,Preventive,,0,,000080000177
WO-2080968,ASSET-00190,Preventive,,0,,000080000177
WO-2080969,ASSET-00191,Preventive,,0,,
WO-2080970,ASSET-00191,Preventive,,0,,
WO-2080971,ASSET-00191,Preventive,,0,,
WO-2080972,ASSET-00192,Preventive,,0,,000080000178
WO-2080973,ASSET-00192,Preventive,,0,,000080000178
WO-2080974,ASSET-00192,Corrective,SENSOR-FAULT,213,388,000080000178
WO-2080975,ASSET-00192,Preventive,,0,,000080000178
WO-2080976,ASSET-00192,Preventive,,0,,000080000178
WO-2080977,ASSET-00192,Corrective,CALIBRATION-DRIFT,89,1837,000080000178
WO-2080978,ASSET-00192,Corrective,BEARING-FAILURE,176,742,000080000178
WO-2080979,ASSET-00193,Preventive,,0,,000080000179
WO-2080980,ASSET-00194,Corrective,HYDRAULIC-LEAK,186,1870,000080000180
WO-2080981,ASSET-00194,Preventive,,0,,000080000180
WO-2080982,ASSET-00194,Preventive,,0,,000080000180
WO-2080983,ASSET-00194,Preventive,,0,,000080000180
WO-2080984,ASSET-00194,Preventive,,0,,000080000180
WO-2080985,ASSET-00194,Preventive,,0,,000080000180
WO-2080986,ASSET-00194,Corrective,CONTROLLER-FAULT,126,1054,000080000180
WO-2080987,ASSET-00195,Corrective,CONTROLLER-FAULT,82,692,000080000181
WO-2080988,ASSET-00195,Preventive,,0,,000080000181
WO-2080989,ASSET-00195,Emergency,CONTROLLER-FAULT,391,1666,000080000181
WO-2080990,ASSET-00195,Preventive,,0,,000080000181
WO-2080991,ASSET-00195,Preventive,,0,,000080000181
WO-2080992,ASSET-00195,Preventive,,0,,000080000181
WO-2080993,ASSET-00195,Corrective,SPINDLE-SEIZURE,199,948,000080000181
WO-2080994,ASSET-00195,Preventive,,0,,000080000181
WO-2080995,ASSET-00195,Preventive,,0,,000080000181
WO-2080996,ASSET-00196,Emergency,BELT-FAILURE,489,1476,000080000182
WO-2080997,ASSET-00196,Corrective,BELT-FAILURE,52,1685,000080000182
WO-2080998,ASSET-00196,Preventive,,0,,000080000182
WO-2080999,ASSET-00196,Preventive,,0,,000080000182
WO-2081000,ASSET-00196,Corrective,CONTROLLER-FAULT,162,1689,000080000182
WO-2081001,ASSET-00196,Corrective,MOTOR-BURNOUT,204,269,000080000182
WO-2081002,ASSET-00196,Preventive,,0,,000080000182
WO-2081003,ASSET-00197,Corrective,PNEUMATIC-LEAK,157,1871,000080000183
WO-2081004,ASSET-00197,Corrective,BELT-FAILURE,225,1941,000080000183
WO-2081005,ASSET-00197,Preventive,,0,,000080000183
WO-2081006,ASSET-00197,Corrective,HYDRAULIC-LEAK,59,1159,000080000183
WO-2081007,ASSET-00197,Preventive,,0,,000080000183
WO-2081008,ASSET-00197,Preventive,,0,,000080000183
WO-2081009,ASSET-00197,Preventive,,0,,000080000183
WO-2081010,ASSET-00198,Preventive,,0,,000080000184
WO-2081011,ASSET-00198,Preventive,,0,,000080000184
WO-2081012,ASSET-00198,Preventive,,0,,000080000184
WO-2081013,ASSET-00198,Corrective,SPINDLE-SEIZURE,152,1877,000080000184
WO-2081014,ASSET-00198,Corrective,SPINDLE-SEIZURE,36,1433,000080000184
WO-2081015,ASSET-00198,Corrective,SPINDLE-SEIZURE,159,864,000080000184
WO-2081016,ASSET-00198,Emergency,BELT-FAILURE,314,767,000080000184
WO-2081017,ASSET-00199,Corrective,SPINDLE-SEIZURE,240,1535,000080000185
WO-2081018,ASSET-00199,Preventive,,0,,000080000185
WO-2081019,ASSET-00199,Corrective,CONTROLLER-FAULT,192,776,000080000185
WO-2081020,ASSET-00199,Corrective,CALIBRATION-DRIFT,177,572,000080000185
WO-2081021,ASSET-00199,Corrective,BEARING-FAILURE,172,1746,000080000185
WO-2081022,ASSET-00199,Corrective,MOTOR-BURNOUT,141,1135,000080000185
WO-2081023,ASSET-00199,Corrective,CONTROLLER-FAULT,203,672,000080000185
WO-2081024,ASSET-00200,Corrective,CONTROLLER-FAULT,101,1727,000080000186
WO-2081025,ASSET-00200,Preventive,,0,,000080000186
WO-2081026,ASSET-00200,Corrective,DIE-WEAR,111,906,000080000186
WO-2081027,ASSET-00201,Corrective,PNEUMATIC-LEAK,93,1450,000080000187
WO-2081028,ASSET-00201,Preventive,,0,,000080000187
WO-2081029,ASSET-00201,Corrective,DIE-WEAR,144,529,000080000187
WO-2081030,ASSET-00201,Corrective,HYDRAULIC-LEAK,166,1126,000080000187
WO-2081031,ASSET-00201,Emergency,CONTROLLER-FAULT,207,367,000080000187
WO-2081032,ASSET-00201,Emergency,DIE-WEAR,347,1520,000080000187
WO-2081033,ASSET-00202,Emergency,CONTROLLER-FAULT,139,1090,000080000188
WO-2081034,ASSET-00202,Preventive,,0,,000080000188
WO-2081035,ASSET-00202,Corrective,BELT-FAILURE,81,1603,000080000188
WO-2081036,ASSET-00202,Preventive,,0,,000080000188
WO-2081037,ASSET-00202,Corrective,DIE-WEAR,123,1006,000080000188
WO-2081038,ASSET-00202,Preventive,,0,,000080000188
WO-2081039,ASSET-00202,Corrective,BEARING-FAILURE,138,1255,000080000188
WO-2081040,ASSET-00202,Preventive,,0,,000080000188
WO-2081041,ASSET-00202,Corrective,SPINDLE-SEIZURE,185,893,000080000188
WO-2081042,ASSET-00203,Emergency,SENSOR-FAULT,530,1352,000080000189
WO-2081043,ASSET-00203,Preventive,,0,,000080000189
WO-2081044,ASSET-00203,Corrective,BELT-FAILURE,156,1420,000080000189
WO-2081045,ASSET-00203,Preventive,,0,,000080000189
WO-2081046,ASSET-00203,Preventive,,0,,000080000189
WO-2081047,ASSET-00204,Corrective,DIE-WEAR,214,304,000080000190
WO-2081048,ASSET-00204,Preventive,,0,,000080000190
WO-2081049,ASSET-00204,Preventive,,0,,000080000190
WO-2081050,ASSET-00205,Corrective,SPINDLE-SEIZURE,142,1461,000080000191
WO-2081051,ASSET-00205,Emergency,MOTOR-BURNOUT,184,296,000080000191
WO-2081052,ASSET-00206,Corrective,PNEUMATIC-LEAK,187,1427,000080000192
WO-2081053,ASSET-00206,Emergency,MOTOR-BURNOUT,362,1499,000080000192
WO-2081054,ASSET-00206,Preventive,,0,,000080000192
WO-2081055,ASSET-00207,Preventive,,0,,000080000193
WO-2081056,ASSET-00207,Preventive,,0,,000080000193
WO-2081057,ASSET-00207,Corrective,CALIBRATION-DRIFT,129,1472,000080000193
WO-2081058,ASSET-00207,Preventive,,0,,000080000193
WO-2081059,ASSET-00207,Corrective,HYDRAULIC-LEAK,143,801,000080000193
WO-2081060,ASSET-00207,Preventive,,0,,000080000193
WO-2081061,ASSET-00207,Preventive,,0,,000080000193
WO-2081062,ASSET-00208,Corrective,CONTROLLER-FAULT,135,1264,000080000194
WO-2081063,ASSET-00208,Corrective,PNEUMATIC-LEAK,173,1695,000080000194
WO-2081064,ASSET-00208,Preventive,,0,,000080000194
WO-2081065,ASSET-00208,Emergency,CONTROLLER-FAULT,261,387,000080000194
WO-2081066,ASSET-00209,Corrective,BEARING-FAILURE,47,1803,000080000195
WO-2081067,ASSET-00209,Preventive,,0,,000080000195
WO-2081068,ASSET-00209,Preventive,,0,,000080000195
WO-2081069,ASSET-00209,Emergency,DIE-WEAR,310,1023,000080000195
WO-2081070,ASSET-00209,Preventive,,0,,000080000195
WO-2081071,ASSET-00210,Preventive,,0,,000080000196
WO-2081072,ASSET-00210,Emergency,BEARING-FAILURE,359,1687,000080000196
WO-2081073,ASSET-00210,Emergency,PNEUMATIC-LEAK,301,1690,000080000196
WO-2081074,ASSET-00210,Preventive,,0,,000080000196
WO-2081075,ASSET-00210,Preventive,,0,,000080000196
WO-2081076,ASSET-00210,Preventive,,0,,000080000196
WO-2081077,ASSET-00210,Preventive,,0,,000080000196
WO-2081078,ASSET-00210,Corrective,MOTOR-BURNOUT,168,1132,000080000196
WO-2081079,ASSET-00211,Corrective,MOTOR-BURNOUT,69,1170,000080000197
WO-2081080,ASSET-00211,Preventive,,0,,000080000197
WO-2081081,ASSET-00211,Preventive,,0,,000080000197
WO-2081082,ASSET-00211,Corrective,BEARING-FAILURE,141,628,000080000197
WO-2081083,ASSET-00211,Preventive,,0,,000080000197
WO-2081084,ASSET-00211,Corrective,SPINDLE-SEIZURE,132,1277,000080000197
WO-2081085,ASSET-00212,Corrective,SPINDLE-SEIZURE,183,385,000080000198
WO-2081086,ASSET-00212,Corrective,MOTOR-BURNOUT,72,439,000080000198
WO-2081087,ASSET-00212,Preventive,,0,,000080000198
WO-2081088,ASSET-00212,Corrective,MOTOR-BURNOUT,52,296,000080000198
WO-2081089,ASSET-00212,Preventive,,0,,000080000198
WO-2081090,ASSET-00213,Preventive,,0,,000080000199
WO-2081091,ASSET-00213,Preventive,,0,,000080000199
WO-2081092,ASSET-00214,Preventive,,0,,000080000200
WO-2081093,ASSET-00214,Preventive,,0,,000080000200
WO-2081094,ASSET-00214,Preventive,,0,,000080000200
WO-2081095,ASSET-00214,Emergency,BEARING-FAILURE,211,516,000080000200
WO-2081096,ASSET-00214,Preventive,,0,,000080000200
WO-2081097,ASSET-00214,Preventive,,0,,000080000200
WO-2081098,ASSET-00215,Corrective,PNEUMATIC-LEAK,180,660,000080000201
WO-2081099,ASSET-00215,Preventive,,0,,000080000201
WO-2081100,ASSET-00215,Preventive,,0,,000080000201
WO-2081101,ASSET-00215,Preventive,,0,,000080000201
WO-2081102,ASSET-00215,Preventive,,0,,000080000201
WO-2081103,ASSET-00215,Preventive,,0,,000080000201
WO-2081104,ASSET-00216,Preventive,,0,,000080000202
WO-2081105,ASSET-00216,Corrective,SPINDLE-SEIZURE,193,1722,000080000202
WO-2081106,ASSET-00216,Preventive,,0,,000080000202
WO-2081107,ASSET-00216,Corrective,SENSOR-FAULT,90,1857,000080000202
WO-2081108,ASSET-00217,Preventive,,0,,000080000203
WO-2081109,ASSET-00217,Corrective,BELT-FAILURE,165,1191,000080000203
WO-2081110,ASSET-00217,Corrective,CONTROLLER-FAULT,46,584,000080000203
WO-2081111,ASSET-00217,Preventive,,0,,000080000203
WO-2081112,ASSET-00217,Preventive,,0,,000080000203
WO-2081113,ASSET-00217,Corrective,SPINDLE-SEIZURE,158,307,000080000203
WO-2081114,ASSET-00217,Preventive,,0,,000080000203
WO-2081115,ASSET-00217,Preventive,,0,,000080000203
WO-2081116,ASSET-00217,Emergency,SENSOR-FAULT,123,1660,000080000203
WO-2081117,ASSET-00218,Corrective,SPINDLE-SEIZURE,70,1907,000080000204
WO-2081118,ASSET-00218,Corrective,PNEUMATIC-LEAK,233,890,000080000204
WO-2081119,ASSET-00218,Corrective,MOTOR-BURNOUT,143,1216,000080000204
WO-2081120,ASSET-00218,Corrective,CALIBRATION-DRIFT,136,1198,000080000204
WO-2081121,ASSET-00218,Preventive,,0,,000080000204
WO-2081122,ASSET-00218,Preventive,,0,,000080000204
WO-2081123,ASSET-00218,Preventive,,0,,000080000204
WO-2081124,ASSET-00219,Emergency,PNEUMATIC-LEAK,113,1928,000080000205
WO-2081125,ASSET-00219,Preventive,,0,,000080000205
WO-2081126,ASSET-00219,Preventive,,0,,000080000205
WO-2081127,ASSET-00219,Preventive,,0,,000080000205
WO-2081128,ASSET-00220,Corrective,SENSOR-FAULT,46,1727,000080000206
WO-2081129,ASSET-00220,Emergency,SENSOR-FAULT,454,1035,000080000206
WO-2081130,ASSET-00220,Preventive,,0,,000080000206
WO-2081131,ASSET-00220,Corrective,BEARING-FAILURE,191,1232,000080000206
WO-2081132,ASSET-00221,Preventive,,0,,000080000207
WO-2081133,ASSET-00221,Emergency,CONTROLLER-FAULT,524,461,000080000207
WO-2081134,ASSET-00221,Preventive,,0,,000080000207
WO-2081135,ASSET-00221,Preventive,,0,,000080000207
WO-2081136,ASSET-00221,Corrective,MOTOR-BURNOUT,218,881,000080000207
WO-2081137,ASSET-00221,Corrective,DIE-WEAR,153,1930,000080000207
WO-2081138,ASSET-00221,Preventive,,0,,000080000207
WO-2081139,ASSET-00222,Corrective,CONTROLLER-FAULT,45,1543,000080000208
WO-2081140,ASSET-00222,Emergency,SPINDLE-SEIZURE,258,1961,000080000208
WO-2081141,ASSET-00222,Emergency,CALIBRATION-DRIFT,487,1006,000080000208
WO-2081142,ASSET-00222,Preventive,,0,,000080000208
WO-2081143,ASSET-00223,Preventive,,0,,000080000209
WO-2081144,ASSET-00223,Preventive,,0,,000080000209
WO-2081145,ASSET-00223,Preventive,,0,,000080000209
WO-2081146,ASSET-00223,Preventive,,0,,000080000209
WO-2081147,ASSET-00223,Preventive,,0,,000080000209
WO-2081148,ASSET-00223,Preventive,,0,,000080000209
WO-2081149,ASSET-00223,Preventive,,0,,000080000209
WO-2081150,ASSET-00224,Preventive,,0,,000080000210
WO-2081151,ASSET-00224,Preventive,,0,,000080000210
WO-2081152,ASSET-00224,Preventive,,0,,000080000210
WO-2081153,ASSET-00224,Preventive,,0,,000080000210
WO-2081154,ASSET-00224,Corrective,PNEUMATIC-LEAK,142,666,000080000210
WO-2081155,ASSET-00225,Corrective,PNEUMATIC-LEAK,234,924,000080000211
WO-2081156,ASSET-00225,Emergency,DIE-WEAR,498,1036,000080000211
WO-2081157,ASSET-00225,Emergency,BELT-FAILURE,169,1573,000080000211
WO-2081158,ASSET-00225,Preventive,,0,,000080000211
WO-2081159,ASSET-00225,Preventive,,0,,000080000211
WO-2081160,ASSET-00225,Emergency,DIE-WEAR,528,1454,000080000211
WO-2081161,ASSET-00225,Preventive,,0,,000080000211
WO-2081162,ASSET-00226,Emergency,HYDRAULIC-LEAK,298,1836,000080000212
WO-2081163,ASSET-00226,Preventive,,0,,000080000212
WO-2081164,ASSET-00226,Corrective,DIE-WEAR,170,1627,000080000212
WO-2081165,ASSET-00226,Preventive,,0,,000080000212
WO-2081166,ASSET-00226,Preventive,,0,,000080000212
WO-2081167,ASSET-00227,Preventive,,0,,000080000213
WO-2081168,ASSET-00227,Corrective,SPINDLE-SEIZURE,110,578,000080000213
WO-2081169,ASSET-00227,Preventive,,0,,000080000213
WO-2081170,ASSET-00227,Preventive,,0,,000080000213
WO-2081171,ASSET-00227,Preventive,,0,,000080000213
WO-2081172,ASSET-00228,Preventive,,0,,000080000214
WO-2081173,ASSET-00228,Emergency,DIE-WEAR,198,583,000080000214
WO-2081174,ASSET-00229,Corrective,BELT-FAILURE,129,1973,000080000215
WO-2081175,ASSET-00229,Preventive,,0,,000080000215
WO-2081176,ASSET-00229,Emergency,BEARING-FAILURE,119,770,000080000215
WO-2081177,ASSET-00229,Corrective,SENSOR-FAULT,52,327,000080000215
WO-2081178,ASSET-00229,Corrective,CALIBRATION-DRIFT,173,579,000080000215
WO-2081179,ASSET-00229,Preventive,,0,,000080000215
WO-2081180,ASSET-00229,Preventive,,0,,000080000215
WO-2081181,ASSET-00230,Corrective,PNEUMATIC-LEAK,99,1433,000080000216
WO-2081182,ASSET-00230,Corrective,MOTOR-BURNOUT,45,828,000080000216
WO-2081183,ASSET-00230,Preventive,,0,,000080000216
WO-2081184,ASSET-00231,Preventive,,0,,000080000217
WO-2081185,ASSET-00231,Preventive,,0,,000080000217
WO-2081186,ASSET-00231,Preventive,,0,,000080000217
WO-2081187,ASSET-00231,Preventive,,0,,000080000217
WO-2081188,ASSET-00231,Corrective,BEARING-FAILURE,203,1394,000080000217
WO-2081189,ASSET-00232,Corrective,BELT-FAILURE,74,382,000080000218
WO-2081190,ASSET-00232,Preventive,,0,,000080000218
WO-2081191,ASSET-00232,Preventive,,0,,000080000218
WO-2081192,ASSET-00232,Corrective,DIE-WEAR,109,1300,000080000218
WO-2081193,ASSET-00233,Preventive,,0,,000080000219
WO-2081194,ASSET-00233,Preventive,,0,,000080000219
WO-2081195,ASSET-00233,Preventive,,0,,000080000219
WO-2081196,ASSET-00233,Corrective,PNEUMATIC-LEAK,55,1338,000080000219
WO-2081197,ASSET-00234,Emergency,BEARING-FAILURE,145,543,000080000220
WO-2081198,ASSET-00234,Corrective,CONTROLLER-FAULT,140,539,000080000220
WO-2081199,ASSET-00235,Corrective,PNEUMATIC-LEAK,142,1871,000080000221
WO-2081200,ASSET-00235,Corrective,DIE-WEAR,82,1416,000080000221
WO-2081201,ASSET-00235,Corrective,CALIBRATION-DRIFT,108,470,000080000221
WO-2081202,ASSET-00236,Preventive,,0,,000080000222
WO-2081203,ASSET-00236,Preventive,,0,,000080000222
WO-2081204,ASSET-00236,Corrective,MOTOR-BURNOUT,204,379,000080000222
WO-2081205,ASSET-00236,Corrective,CALIBRATION-DRIFT,206,400,000080000222
WO-2081206,ASSET-00237,Preventive,,0,,
WO-2081207,ASSET-00237,Preventive,,0,,
WO-2081208,ASSET-00237,Preventive,,0,,
WO-2081209,ASSET-00237,Preventive,,0,,
WO-2081210,ASSET-00238,Preventive,,0,,000080000223
WO-2081211,ASSET-00238,Corrective,MOTOR-BURNOUT,134,1905,000080000223
WO-2081212,ASSET-00238,Preventive,,0,,000080000223
WO-2081213,ASSET-00238,Preventive,,0,,000080000223
WO-2081214,ASSET-00239,Preventive,,0,,000080000224
WO-2081215,ASSET-00239,Preventive,,0,,000080000224
WO-2081216,ASSET-00239,Preventive,,0,,000080000224
WO-2081217,ASSET-00239,Preventive,,0,,000080000224
